msgid,openatv,openhdf,openpli,openvix,STATUS
Zap bouquets blindly on zap buttons,,,Зміна букетів без вибору каналу,,SOLITARY
Zap down,Переключити вниз,,Перемкнути канал вниз,'',MISMATCH (SOME)
Zap focus to Picture in Picture,Переключити фокус на ПІП,'',Переключитись в екрані PiP,'',MISMATCH (ALL)
Zap focus to main screen,Переключити фокус на основне вікно,'',Переключитись в головному екрані,'',MISMATCH (ALL)
Zap mode,Режими переключення,'',Режими екрана при перемиканні,'',MISMATCH (ALL)
Zap to,Переключити на,,Переключити на,'',INCOMPLETE (SOME)
Zap to selected channel,Перекл. на обраний канал,,Переключитись на вибраний канал,,MISMATCH (SOME)
"Zap to selected channel, or show detailed event info (depends on configuration)","Переключити на вибраний канал, або покажіть докладну інформацію про передачу (залежно від конфігурації)",,"Переключити на обраний канал, або показати докладний ЕПГ (залежить від конфигурації)",,MISMATCH (SOME)
Zap up,Переключити вгору,,Перемкнути канал вгору,'',MISMATCH (SOME)
Zapped to timer service %s as Picture in Picture!,,,'',,SOLITARY
Zgemma H7(new model)/H9(new model)/H9COMBO/H9TWIN/H10,,,'',,SOLITARY
Zgemma H9(old model)/I55Plus,,,'',,SOLITARY
Zgemma Star S/2S/H1/H2,'',,Zgemma Star S/2S/H1/H2,'',INCOMPLETE (SOME)
Zimbabwe,Зімбабве,,'','',INCOMPLETE (SOME)
[REC],,,[ЗАПИС],,SOLITARY
[alternative edit],[редагування вибраного],[редагування вибраного],[редагування альтернативи],[редагування вибраного],MISMATCH (ALL)
[bouquet edit],[редагування фавориту],[редагування пакету],[редагування букетів],[редагування пакету],MISMATCH (ALL)
[favourite edit],[редагування фаворитів],[редагування фаворитів],[редагування фаворитів],[редагування фаворитів],CONSISTENT (ALL)
[move mode],[режим переміщення],[режим переміщення],[режим переміщення],[режим переміщення],CONSISTENT (ALL)
a gui to assign services/providers to common interface modules,графічний інтерфейс для призначення каналів/провайдерів для CI-модулів,GUI для призначення каналів/провайдерів для CI-модулів,приховати повідомлення про помилки від CI модуля.,GUI для призначення каналів/провайдерів для CI-модулів,MISMATCH (ALL)
a gui to assign services/providers/caids to common interface modules,графічний інтерфейс для призначення каналів/провайдерів/caid'ів для CI-модулів,GUI для призначення каналів/провайдерів/caid'ів для CI-модулів,інтерфейс для призначення сервісів/провайдерів/кейдс на CAM-модулі,GUI для призначення каналів/провайдерів/caid'ів для CI-модулів,MISMATCH (ALL)
about to start,час до запису,Як почати,починається,Як почати,MISMATCH (ALL)
activate network adapter configuration,активувати налаштування мережевого адаптера,'',закрити конфігуратор мережі,,MISMATCH (SOME)
actual time only,,,тільки фактичний час,,SOLITARY
adult movie/drama,дорослий фільм/драма,'',дорослий фільм / драма,'',MISMATCH (ALL)
advanced,розширений,розширений,розширений,розширений,CONSISTENT (ALL)
adventure/western/war,пригоди/вестерн/війна,'',пригоди/вестерн/військовий,'',MISMATCH (ALL)
advertisement/shopping,реклама/покупки,'',реклама/шопінг,'',MISMATCH (ALL)
after ,,,через ,,SOLITARY
all,,,всі,,SOLITARY
alphabetic,алфавітний,'',сортувати за алфавітом,'',MISMATCH (ALL)
alphabetic reverse,зворотньо по алфавіту,'',за зворотнім алфавітом,'',MISMATCH (ALL)
alphabetical,за алфавіту,,сортувати за алфавітом,,MISMATCH (SOME)
alternative,альтернативний,,альтернативний,,CONSISTENT (SOME)
always,,,завжди,,SOLITARY
and never ask this again,,,і ніколи більше не питати знову,,SOLITARY
and select next channel,,,і вибрати наступний канал,,SOLITARY
and select previous channel,,,і вибрати попередній канал,,SOLITARY
are you sure to cancel all changes,,,"ви впевнені, щоб скасувати всі зміни",,SOLITARY
"arts/culture (without music, general)","мистецтво/культура (без музики, загальний)",'',"мистецтво/культура (без музики, загальне)",'',MISMATCH (ALL)
arts/culture magazine,предача про мистецтво/культуру,'',мистецтво/культура журнал,'',MISMATCH (ALL)
athletics,легка атлетика,'',атлетика,'',MISMATCH (ALL)
audio tracks,звукова доріжка,звукова доріжка,звукові доріжки,звукова доріжка,MISMATCH (ALL)
auto,авто,авто,авто,авто,CONSISTENT (ALL)
automatic,автоматичний,'',автоматично,'',MISMATCH (ALL)
back,назад,назад,назад,назад,CONSISTENT (ALL)
background image,фонове зображення,фонове зображення,фонове зображення,фонове зображення,CONSISTENT (ALL)
ballet,балет,'',балет,'',INCOMPLETE (ALL)
bc%s,,'',bc%s,,INCOMPLETE (SOME)
better,кращий,кращий,краще,кращий,MISMATCH (ALL)
black,чорний,чорний,чорний,чорний,CONSISTENT (ALL)
black & white,чорний & білий,'',чорне і біле,'',MISMATCH (ALL)
blacklist,чорний список,чорний список,чорний список,чорний список,CONSISTENT (ALL)
blue,синій,синій,синій,синій,CONSISTENT (ALL)
bottom,знизу,,низ,'',MISMATCH (SOME)
broadcasting/press,мовлення/преса,'',мовлення/преса,'',INCOMPLETE (ALL)
by date,за датою,'',по по даті,'',MISMATCH (ALL)
cartoon/puppets,мультфільм/ляльки,'',мультфільм/кукли,'',MISMATCH (ALL)
center,центр,'',центр,'',INCOMPLETE (ALL)
centered,по центру,,центр,,MISMATCH (SOME)
"centered, wrapped","по центру, прихований",,"центр, загорнутий",'',MISMATCH (SOME)
chapters,розділи,фрагменти,розділи,фрагменти,MISMATCH (ALL)
childrens's/youth program (general),,'',дитячі/молодіжні(загальне),,INCOMPLETE (SOME)
circular left,кругова ліва,кругова ліва,кругова ліва,кругова ліва,CONSISTENT (ALL)
circular right,кругова права,кругова права,кругова права,кругова права,CONSISTENT (ALL)
clip overscan / letterbox borders,межі обрізання / поштової скриньки,,захоплення екрану / кордони коробки,'',MISMATCH (SOME)
comedy,комедія,'',комедія,'',INCOMPLETE (ALL)
config menu,меню конфігурації,,меню конфігурації,,CONSISTENT (SOME)
configure in which resolution pictures are displayed with the picture viewer and movieplayer,,,"налаштування, в якому зображення дозволяє відображатися з перегляду зображень скіна і MoviePlayer",,SOLITARY
confirmed,підтверджений,підтверджений,присвоєно,підтверджений,MISMATCH (ALL)
connected,під'єднаний,під'єднаний,підключено,під'єднаний,MISMATCH (ALL)
controlled by HDMI,управляється HDMI,,'','',INCOMPLETE (SOME)
cooking,приготування їжі,'',приготування,'',MISMATCH (ALL)
daily,щодня,щодня,щодня,щодня,CONSISTENT (ALL)
day,день,день,день,день,CONSISTENT (ALL)
default,за замовчуванням,,за замовчуванням,,CONSISTENT (SOME)
delete cut,видалити відмічене,видалити вирізане,видалити вирізане,видалити вирізане,MISMATCH (ALL)
descramble and record ecm,розкодувати і записати ecm,'',декодування і запис ECM (відкл. декодування),'',MISMATCH (ALL)
detective/thriller,детектив/трілер,'',детектив/трилер,'',MISMATCH (ALL)
disable,вимкнути,вимкнути,вимкнути,вимкнути,CONSISTENT (ALL)
disable intro screen,,,відключити початковий екран,,SOLITARY
disabled,вимкнуто,вимкнуто,вимкнено,вимкнуто,MISMATCH (ALL)
disconnected,роз'єднано,роз'єднано,вимкнено,роз'єднано,MISMATCH (ALL)
discussion/interview/debate,обговорення/інтерв'ю/дебати,'',обговорення/інтерв'ю/дискусії,'',MISMATCH (ALL)
do nothing,нічого не робити,не робити нічого,не робити нічого,не робити нічого,MISMATCH (ALL)
documentary,документальний,'',документальний фільм,'',MISMATCH (ALL)
"don't descramble, record ecm","не розкодовувати, запис ecm",'',"не декодувати, тільки запис ECM (відкл. декодування)",'',MISMATCH (ALL)
done!,виконано!,виконано!,виконано!,виконано!,CONSISTENT (ALL)
east,схід,,схід,,CONSISTENT (SOME)
economics/social advisory,економіка/соціальне консультування,'',економіка/соціальна консультація,'',MISMATCH (ALL)
education/science/factual topics (general),освіта/наука/фактичні теми (загальні),'',освіта/наука/факти(загальне),'',MISMATCH (ALL)
embedded,,,вбудований,'',INCOMPLETE (SOME)
empty,порожній,відсутній,порожній,відсутній,MISMATCH (ALL)
enable,ввімкнути,ввімкнути,увімкнути,ввімкнути,MISMATCH (ALL)
enable intro screen,,,включити початковий екран,,SOLITARY
enabled,ввімкнуто,ввімкнуто,увімкнено,ввімкнуто,MISMATCH (ALL)
end cut here,кінець вирізання тут,кінець вирізання тут,кінець редагування,кінець вирізання тут,MISMATCH (ALL)
entertainment (10-16 year old),розваги (10-16 років),'',розваги (10-16 років),'',INCOMPLETE (ALL)
entertainment (6-14 year old),розваги (6-14 років),'',розваги (6-14 років),'',INCOMPLETE (ALL)
epg cache backup,,,резервне копіювання кеш epg,'',INCOMPLETE (SOME)
equestrian,кінний спорт,'',кінний спорт,'',INCOMPLETE (ALL)
error starting scanning,помилка при запуску сканування,,помилка при запуску сканування,'',INCOMPLETE (SOME)
error while scanning,помилка під час сканування,,помилка під час сканування,'',INCOMPLETE (SOME)
et4000,'',,et4000,'',INCOMPLETE (SOME)
et8000/et10000,,,et8000/et10000,'',INCOMPLETE (SOME)
et9000/et9100,'',,et9000/et9100,'',INCOMPLETE (SOME)
execute cuts (requires MovieCut plugin),виконання редагувань (потрібно MovieCut плагін),,виконання скорочень (потрібно MovieCut плагін),,MISMATCH (SOME)
exit DVD player or return to file browser,вийти з ДВД програвача до оглядача файлів,вийти з DVD програвача,закрити DVD плеєр і повернутися в провідник,вийти з DVD програвача,MISMATCH (ALL)
exit network adapter configuration,вийти з налаштування мережевого адаптера,вийти з конфігурації мережевого адаптера,закрити конфігуратор мережі,,MISMATCH (SOME)
exit networkadapter setup menu,вийти з меню конфігурації мережевого адаптера,вийти з меню конфігурації мережевого адаптера,закрити налаштування мережевого адаптера,,MISMATCH (SOME)
experimental film/video,експериментальний фільм/відео,'',експериментальний фільм/відео,'',INCOMPLETE (ALL)
extra wide,надширокий,,'','',INCOMPLETE (SOME)
failed,невдале,'',не вдалося,'',MISMATCH (ALL)
false,помилковий,'',ні,'',MISMATCH (ALL)
fashion,мода,'',мода,'',INCOMPLETE (ALL)
"fileformats (BMP, PNG, JPG, GIF)","формати файлів (BMP, PNG, JPG, GIF)","формат файлів (BMP, PNG, JPG, GIF)","формат файла (BMP, PNG, JPG, GIF)","формат файлів (BMP, PNG, JPG, GIF)",MISMATCH (ALL)
filename,назва файлу,назва файлу,ім'я файлу,назва файлу,MISMATCH (ALL)
film/cinema,фыльм/сінематограф,'',фільм/кіно,'',MISMATCH (ALL)
fine arts,образотворче мистецтво,'',образотворчі мистецтва,'',MISMATCH (ALL)
fitness & health,фітнес & здоров'я,'',фітнес і здоров'я,'',MISMATCH (ALL)
flat alphabetic,єдиний алфавіт,'',сортувати за алфавітом,'',MISMATCH (ALL)
flat alphabetic reverse,зворотньо по єдиному алфавіту,'',за зворотнім алфавітом,'',MISMATCH (ALL)
folk/traditional music,музика народна/традиційна,'',народна/традиційна музика,'',MISMATCH (ALL)
football/soccer,футбол/малий футбол,'',футбол,'',MISMATCH (ALL)
foreign countries/expeditions,зарубіжних країн/експедицій,'',зарубіжні країни/експедиції,'',MISMATCH (ALL)
forward to the next chapter,перейти до наступного розділу,перейти до наступного фрагменту,вперед до наступного розділу,перейти до наступного фрагменту,MISMATCH (ALL)
free,вільно,вільно,вільно,вільно,CONSISTENT (ALL)
from,з,,від,'',MISMATCH (SOME)
further education,подальшу освіту,'',подальшу освіту,'',INCOMPLETE (ALL)
game show/quiz/contest,ігрові шоу/вікторина/конкурс,'',ігрові шоу/вікторина/конкурс,'',INCOMPLETE (ALL)
gardening,садівництво,'',садівництво,'',INCOMPLETE (ALL)
go to deep standby,вимкнути приймач,вимкнути %s %s,перейти в глибокий Режим очікування,вимкнути %s %s,MISMATCH (ALL)
go to standby,перейти в режим очікування,перейти в режим очікування,перейти в Режим очікування,перейти в режим очікування,MISMATCH (ALL)
grab this frame as bitmap,захопити цей кадр як растрове зображення,захоплення цього кадру,захопити цей кадр як растрове зображення,захоплення цього кадру,MISMATCH (ALL)
green,зелений,зелений,зелений,зелений,CONSISTENT (ALL)
handicraft,ремесло,'',ремесло,'',INCOMPLETE (ALL)
height,висота,'',висота,'',INCOMPLETE (ALL)
help...,допомога...,,допомога...,,CONSISTENT (SOME)
horizontal,горизонталь,горизонталь (H),горизонтальна,горизонталь (H),MISMATCH (ALL)
information/education/school program,інформаційно-освітня/шкільна програма,'',інформація/освіта/шкільна програма,'',MISMATCH (ALL)
init module,ініціалізувати модуль,ініціалізувати модуль,init модуль,ініціалізувати модуль,MISMATCH (ALL)
init modules,ініціалізувати модулі,ініціалізувати модулі,init модуль,,MISMATCH (SOME)
insert mark here,вставити закладку тут,вставити закладку тут,вставити мітку,вставити закладку тут,MISMATCH (ALL)
invalid type,невірний тип,'',недійсний тип,'',MISMATCH (ALL)
jazz,джаз,'',джаз,'',INCOMPLETE (ALL)
jump back to the previous title,перейти до попереднього епізоду,перейти до попереднього епізоду,перейти до попереднього розділу,перейти до попереднього епізоду,MISMATCH (ALL)
jump forward to the next title,перейти до наступного епізоду,перейти до наступного епізоду,перейти до наступного розділу,перейти до наступного епізоду,MISMATCH (ALL)
jump to chapter by number,перейти до розділу по номеру,,перейти до глави по номеру,,MISMATCH (SOME)
languages,мов,'',мови,'',MISMATCH (ALL)
leave movie player...,вийти з програвача...,вийти з програвача...,вийти з відеоплеєра...,,MISMATCH (SOME)
left,лівий,Лівий канал,зліва,Лівий канал,MISMATCH (ALL)
"left, wrapped","зліва, прихований",,"зліва, загорнутий",'',MISMATCH (SOME)
leisure hobbies (general),дозвілля та відпочинок (загальний),'',дозвілля/хобі (загальне),'',MISMATCH (ALL)
length,тривалість,тривалість,довжина,тривалість,MISMATCH (ALL)
"limit ..., aborting !","ліміт..., відмінити!",'',"ліміт ..., перерваний !",'',MISMATCH (ALL)
list style compact,,,компактний список,,SOLITARY
list style compact with description,,,компактний список з описом,,SOLITARY
list style default,,,список за замовчуванням,,SOLITARY
list style single line,,,список в один рядок,,SOLITARY
literature,література,'',література,'',INCOMPLETE (ALL)
live broadcast,пряма трансляція,'',пряма трансляція,'',INCOMPLETE (ALL)
locked,сигнал,сигнал,захоплено,сигнал,MISMATCH (ALL)
long,,,довго,'',INCOMPLETE (SOME)
magazines/reports/documentary,журнали/звіти/документальні фільми,'',журнали/репортажі/документальний,'',MISMATCH (ALL)
manual,ручний,вручну,ручний,вручну,MISMATCH (ALL)
martial sports,бойові види спорту,'',єдиноборство,'',MISMATCH (ALL)
medicine/physiology/psychology,медицина/фізіологія/психологія,'',медицина/фізіологія/психологія,'',INCOMPLETE (ALL)
menu,меню,меню,меню,меню,CONSISTENT (ALL)
mins,хвилин,хвилин,хв,хвилин,MISMATCH (ALL)
minutes,хвилин,хвилин,хвилин,хвилин,CONSISTENT (ALL)
month,місяць,місяць,місяць,місяць,CONSISTENT (ALL)
motor sport,мотоспорт,'',мотоспорт,'',INCOMPLETE (ALL)
motoring,автомобільна справа,'',автомобілі,'',MISMATCH (ALL)
move down to last entry,перейти до останнього запису,перемістити донизу до останнього запису,перемістити вниз до останнього запису,,MISMATCH (SOME)
move down to next entry,перейти до наступного запису,перемістити донизу до наступного запису,перемістити вниз до наступного запису,,MISMATCH (SOME)
move up to first entry,перемістити вгору до першого запису,перемістити вгору до першого запису,перемістити вгору до першого запису,,CONSISTENT (SOME)
move up to previous entry,перемістити вверх до попереднього запису,перемістити до попереднього запису,перемістити вгору до попереднього запису,,MISMATCH (SOME)
movie/drama (general),фільм/драма (загальний),'',фільми/драма (загальне),'',MISMATCH (ALL)
multi,мульти,,багаточастотний,,MISMATCH (SOME)
multinorm,мультинорм,Multinorm,мультинорма,Multinorm,MISMATCH (ALL)
music/ballet/dance (general),музика/балет/танці (загальна),'',музика/балет/танець (загальне),'',MISMATCH (ALL)
musical/opera,музична/оперна,'',музика/опера,'',MISMATCH (ALL)
nature/animals/environment,природа/тварини/навколишнє середовище,'',природа/тварини/навколишнє середовище,'',INCOMPLETE (ALL)
never,ніколи,ніколи,ніколи,ніколи,CONSISTENT (ALL)
new media,нові медіа,'',нові медіа,'',INCOMPLETE (ALL)
news magazine,програма новин,'',журнал новин,'',MISMATCH (ALL)
news/current affairs (general),новини/поточні події (загальні),'',новини/поточні події (загальне),'',MISMATCH (ALL)
news/weather report,новини/прогноз погоди,'',новини/прогноз погоди,'',INCOMPLETE (ALL)
no,ні,Ні,ні,Ні,MISMATCH (ALL)
no CAId selected,не вибрано CAId,CAId не вибрано,показати другу вибрану позначку,CAId не вибрано,MISMATCH (ALL)
no CI slots found,CI слот не знайдено,CI слот не знайдено,не знайдено модуль,CI слот не знайдено,MISMATCH (ALL)
no channel list,немає списку каналів,,немає списку каналів,'',INCOMPLETE (SOME)
no module found,модуль не знайдено,модуль не знайдено,не знайдено модуль,модуль не знайдено,MISMATCH (ALL)
no resource manager,немає менеджера ресурсів,,немає менеджера ресурсів,,CONSISTENT (SOME)
no storage devices found,пристрої не знайдені,'',мережеві пристрої не виявлені!,'',MISMATCH (ALL)
none,жодного,HDD не виявлено,ніякої,HDD не виявлено,MISMATCH (ALL)
normal,нормальний,'',нормальна (декодування),'',MISMATCH (ALL)
not configured,не налаштований,'',немає конфігурації,'',MISMATCH (ALL)
not locked,нема сигналу,нема сигналу,не захоплено,нема сигналу,MISMATCH (ALL)
not supported,не підтримується,'',невідома,'',MISMATCH (ALL)
not tested,не тестується,,не пройшло перевірку,,MISMATCH (SOME)
not_tested,не_тестується,,не пройшло перевірку,,MISMATCH (SOME)
nothing connected,нічого не під'єднано,нічого не під'єднано,нічого не підключено,нічого не під'єднано,MISMATCH (ALL)
of a DUAL layer medium used.,на Двошаровому диску використано.,DUAL-Layer диску використано.,використовуваного двошарового носія.,DUAL-Layer диску використано.,MISMATCH (ALL)
of a SINGLE layer medium used.,на Одношаровому диску використано.,SINGLE-Layer диску використано.,використовуваного одношарового носія.,SINGLE-Layer диску використано.,MISMATCH (ALL)
off,вимкн,Ні,вимкн.,Ні,MISMATCH (ALL)
off or wpa2 on,викл. чи вкл. wpa2,,викл. чи вкл. wpa2,'',INCOMPLETE (SOME)
offset is,зміщення є,'',зсув,'',MISMATCH (ALL)
on,включено,Так,увімкн.,Так,MISMATCH (ALL)
on READ ONLY medium.,на READ ONLY носії.,на READ ONLY носії.,на диск тільки для читання.,на READ ONLY носії.,MISMATCH (ALL)
once,один раз,один раз,один раз,один раз,CONSISTENT (ALL)
only from deep standby,,,тільки з глибокого очікування,,SOLITARY
only from standby,,,тільки з режиму очікування,,SOLITARY
open nameserver configuration,,відкрити конфігурацію nameserwera,відкрити конфігуратор DNS,,MISMATCH (SOME)
original,оригінал,'',оригінал,'',INCOMPLETE (ALL)
original language,мова оригіналу,'',мова оригіналу,'',INCOMPLETE (ALL)
pass,пароль,пароль,передати,пароль,MISMATCH (ALL)
pausing,,,'',,SOLITARY
performing arts,виконавські види мистецтва,'',виконавчі види мистецтва,'',MISMATCH (ALL)
please press OK when ready,"натисніть ОК, коли буде виконано",Натисніть ОК коли буде виконано,"будь ласка, натисніть OK коли будете готові",,MISMATCH (SOME)
"please wait, loading picture...","будь ласка, почекайте, йде завантаження зображення...","Почекайте, йде завантаження зображення...","зачекайте, завантаження зображень...","Почекайте, йде завантаження зображення...",MISMATCH (ALL)
popular culture/traditional arts,популярна культура/традиційні мистецтва,'',популярні культура/традиції мистецтва,'',MISMATCH (ALL)
pre-school children's program,дитяча програма дошкільного віку,'',дошкільні дитячі програми,'',MISMATCH (ALL)
receiver software because updates are available.,,,доступне оновлення для вашого ресивера.,,SOLITARY
record,запис,запис,запис,запис,CONSISTENT (ALL)
recording...,йде запис...,йде запис...,запис...,йде запис...,MISMATCH (ALL)
red,червоний,червоний,червоний,червоний,CONSISTENT (ALL)
religion,релігія,'',релігія,'',INCOMPLETE (ALL)
remarkable people,відомі люди,'',чудові люди,'',MISMATCH (ALL)
remove after this position,видалити після цієї позиції,Видалити після цієї позиції,видалити після цієї позиції,Видалити після цієї позиції,MISMATCH (ALL)
remove before this position,видалити до цієї позиції,видалити перед цією позицією,видалити перед цією позицією,видалити перед цією позицією,MISMATCH (ALL)
remove this mark,видалити цю закладку,видалити цю закладку,видалити мітку,видалити цю закладку,MISMATCH (ALL)
repeated,декілька раз,повторно,повторний,повторно,MISMATCH (ALL)
reserved for future use,,,'',,SOLITARY
reverse by date,зворотньо за датою,'',повторний,'',MISMATCH (ALL)
rewind to the previous chapter,перейти до попереднього фрагменту,перейти до попереднього фрагменту,назад на попередній розділ,перейти до попереднього фрагменту,MISMATCH (ALL)
rgb,'',,RGB,'',INCOMPLETE (SOME)
right,правий,Правий канал,право,Правий канал,MISMATCH (ALL)
"right, wrapped","справа, прихований",,"право, загорнутий",'',MISMATCH (SOME)
rock/pop,рок/поп,'',рок/поп,'',INCOMPLETE (ALL)
romance,романтика,'',романс,'',MISMATCH (ALL)
scan state,стан сканування,Статус пошуку,стан пошуку,Статус пошуку,MISMATCH (ALL)
science fiction/fantasy/horror,наукова фантастика/фантазія/жахи,'',наукова фантастика/фентезі/жахи,'',MISMATCH (ALL)
seconds,секунди,секунди,секунди,секунди,CONSISTENT (ALL)
select CAId's,вибрати CAId'и,вибрати CAId'и,вибрати CAId's,вибрати CAId'и,MISMATCH (ALL)
select menu entry,виберіть пункт меню,виберіть пункт меню,вибрати із меню,,MISMATCH (SOME)
serious music/classic music,серйозна музика/класична музика,'',класична музика,'',MISMATCH (ALL)
serious/classical/religious/historical movie/drama,серйозний/класичний/релігійний/історичний фільм/драма,'',серйозний/класичний/релігійний/історичний фільм/драма,'',INCOMPLETE (ALL)
show DVD main menu,показати головне меню DVD,показати головне меню DVD,показати DVD в головному меню,показати головне меню DVD,MISMATCH (ALL)
show all tags,показати всі теги,'',показати всі теги,'',INCOMPLETE (ALL)
show event details,показати деталі передачі,показати деталі,показати деталі події,показати деталі,MISMATCH (ALL)
show softwaremanager in setup menu,,,показати менеджер софта в меню налаштувань,,SOLITARY
show softwaremanager on blue button,,'',показати менеджер софта в меню доповнень,'',INCOMPLETE (SOME)
show/game show (general),шоу/ігрове шоу (загальне),'',показ ігрових шоу (загальне),'',MISMATCH (ALL)
shuffle,перемішати,'',випадковий порядок,'',MISMATCH (ALL)
shut down,вимкнути,'',вимкнути,'',INCOMPLETE (ALL)
simple,простий,простий,простий,простий,CONSISTENT (ALL)
skip backward,перемотати назад,перескочити назад,перемотка назад,перескочити назад,MISMATCH (ALL)
skip forward,перемотати вперед,перескочити вперед,перемотка вперед,перескочити вперед,MISMATCH (ALL)
slot%s - %s,слот%s - %s,,'',,INCOMPLETE (SOME)
slot%s - %s (current image),слот%s - %s (поточний імідж),,'',,INCOMPLETE (SOME)
"slot%s - %s (current image) with, backup",,,'',,SOLITARY
"slot%s - %s (current image), without backup",,,'',,SOLITARY
slot%s - %s mode 1,,,'',,SOLITARY
slot%s - %s mode 1 (current image),,,'',,SOLITARY
slot%s - %s mode 12,,,'',,SOLITARY
slot%s - %s mode 12 (current image),,,'',,SOLITARY
"slot%s - %s, with backup",,,'',,SOLITARY
"slot%s - %s, without backup",,,'',,SOLITARY
soap/melodram/folkloric,,'',мильна опера/мелодрама/фольклор,,INCOMPLETE (SOME)
social/political issues/economics (general),соціальні/політичні проблеми/економіка (загальна),'',соціальні/політичні питання/Економіка (загальне),'',MISMATCH (ALL)
social/spiritual science,соціальна/духовна наука,'',соціальна/духовна наука,'',INCOMPLETE (ALL)
special events,особливі події,'',спеціальна подія,'',MISMATCH (ALL)
special format data DVD (HDTV compatible),,,спеціальний формат даних DVD (сумісний з HDTV),,SOLITARY
sports (general),спорт (загальний),'',спорт (загальне),'',MISMATCH (ALL)
sports magazine,спортивний журнал,'',спортивні журнали,'',MISMATCH (ALL)
standard,стандартний,стандартний,стандарт,,MISMATCH (SOME)
start cut here,початок вирізання тут,початок вирізання тут,початок редагування,початок вирізання тут,MISMATCH (ALL)
stepsize,розмір кроку,'',розмір кроку,'',INCOMPLETE (ALL)
stereo,стерео,Стерео,стерео,Стерео,MISMATCH (ALL)
successful,успішний,,успішний,,CONSISTENT (SOME)
switch to the next angle,перейти до наступного кута,перейти до наступного кута,перейти в наступній кут,перейти до наступного кута,MISMATCH (ALL)
switch to the next audio track,вибрати наступну аудіо доріжку,вибрати наступну аудіо доріжку,перейти до наступної звукової доріжки,вибрати наступну аудіо доріжку,MISMATCH (ALL)
switch to the next subtitle language,вибрати наступну мову субтитрів,вибрати наступну мову субтитрів,переключитися на наступну мову субтитрів,вибрати наступну мову субтитрів,MISMATCH (ALL)
talk show,розмовне шоу,'',розмовне шоу,'',INCOMPLETE (ALL)
team sports,командні види спорту,'',командні види спорту,'',INCOMPLETE (ALL)
technology/natural science,технології/природознавство,'',технології/природознавство,'',INCOMPLETE (ALL)
template file,файл шаблону,файл шаблону,шаблон файла,файл шаблону,MISMATCH (ALL)
tennis/squash,теніс/сквош,'',теніс/сквош,'',INCOMPLETE (ALL)
testing,,,працюючий,,SOLITARY
this bouquet is protected by a parental control pin,цей фаворит захищений батьківським контролем,,цей букет захищений батьківським контролем,,MISMATCH (SOME)
this recording,цей запис,цей запис,це записано,цей запис,MISMATCH (ALL)
this service is protected by a parental control pin,цей канал захищений батьківським контролем,цей канал захищений PIN кодом,цей сервіс захищений PIN-кодом батьківського контролю,цей канал захищений PIN кодом,MISMATCH (ALL)
"toggle time, chapter, audio, subtitle info",основна інформація,основна інформація,"час перемикання, розділи, Аудіо, Інформація субтитрів",основна інформація,MISMATCH (ALL)
top,вгору,'',вверх,'',MISMATCH (ALL)
tourism/travel,туризм/подорожі,'',туризм/подорожі,'',INCOMPLETE (ALL)
true,правдивий,'',так,'',MISMATCH (ALL)
unavailable,недоступно,'',недоступно,'',INCOMPLETE (ALL)
unconfirmed,непідтверджений,неперевірене,не присвоєно,неперевірене,MISMATCH (ALL)
undefined,,,визначений користувачем,,SOLITARY
unknown,невідомий,невідомий,невідомий,невідомий,CONSISTENT (ALL)
unknown error,невідома помилка,,невідома помилка,,CONSISTENT (SOME)
unknown service,невідомий канал,невідомий канал,невідомий сервіс,невідомий канал,MISMATCH (ALL)
unpublished,неоприлюднений,'',неопублікований,'',MISMATCH (ALL)
untestable,нестабільний,,неперевірено,,MISMATCH (SOME)
until standby/restart,до режиму очікування/перезавантаження,'',до режиму очікування/перезавантаження,'',INCOMPLETE (ALL)
user defined,на вибір користувача,на вибір користувача,визначений користувачем,на вибір користувача,MISMATCH (ALL)
variety show,вар’єте шоу,'',шоу вар'єте,'',MISMATCH (ALL)
vertical,вертикальна,вертикальна (V),вертикальна,вертикальна (V),MISMATCH (ALL)
violet,фіолетовий,,'','',INCOMPLETE (SOME)
wait for ci...,,почекайте на CI...,очікування ci...,почекайте на CI...,MISMATCH (SOME)
wait for mmi...,почекайте на mmi...,почекайте на mmi...,очікування mmi...,почекайте на mmi...,MISMATCH (ALL)
waiting,очікування,очікування,очікування,очікування,CONSISTENT (ALL)
water sport,водяний вид спорту,'',водний спорт,'',MISMATCH (ALL)
weekly,щотижня,щотижня,щотижня,щотижня,CONSISTENT (ALL)
west,захід,,захід,,CONSISTENT (SOME)
when PiPzap enabled zap channel down...,,,коли PiPzap включений перейти на канал вниз ...,'',INCOMPLETE (SOME)
when PiPzap enabled zap channel up...,,,коли PiPzap включений перейти на  канал вгору ...,'',INCOMPLETE (SOME)
white,білий,'',білий,'',INCOMPLETE (ALL)
wide,широкий,,'','',INCOMPLETE (SOME)
width,ширина,'',ширина,'',INCOMPLETE (ALL)
winter sport,зимовий спорт,'',зимовий спорт,'',INCOMPLETE (ALL)
wireless network interface,безпровідний мережевий інтерфейс,'',інтерфейс бездротової мережі,'',MISMATCH (ALL)
with errors,з помилками,,з помилкою,,MISMATCH (SOME)
with text,,,з текстом,'',INCOMPLETE (SOME)
with tuner name,,,з назвою тюнера,'',INCOMPLETE (SOME)
with_errors,з помилками,,з помилками,,CONSISTENT (SOME)
xp1000,,,xp1000,,SOLITARY
