msgid,openatv,openhdf,openpli,openvix,STATUS
filename,Nome file,Nome file,Nome file,Nome file,CONSISTENT (ALL)
film/cinema,'','',Film/Cinema,'',INCOMPLETE (ALL)
fine arts,belle arti,'',Belle arti,'',MISMATCH (ALL)
fitness & health,fitness & salute,'',Fitness e Salute,'',MISMATCH (ALL)
flat alphabetic,alfabetico uniforme,'',Alfabetico lineare,'',MISMATCH (ALL)
flat alphabetic reverse,alfabetico uniforme inverso,'',Alfabetico lineare inverso,'',MISMATCH (ALL)
folk/traditional music,folk/musica tradizionale,'',Musica tradizionale/Popolare,'',MISMATCH (ALL)
football/soccer,calcio/football,'',Football/Calcio,'',MISMATCH (ALL)
force disabled,forza disabilitato,,forza disabilitata,,MISMATCH (SOME)
force enabled,forza abilitato,,forza abilitata,,MISMATCH (SOME)
foreign countries/expeditions,paesi stranieri/spedizioni,'',Paesi stranieri/Spedizioni,'',MISMATCH (ALL)
forward to the next chapter,passare al capitolo successivo,Passare al capitolo successivo,Avanzare al capitolo successivo,Passare al capitolo successivo,MISMATCH (ALL)
free,libero,Libero,liberi,Libero,MISMATCH (ALL)
from,da,,da,'',INCOMPLETE (SOME)
further education,perfezionamento,'',Istruzione di perfezionamento,'',MISMATCH (ALL)
game show/quiz/contest,giochi/quiz/contest,'',Telequiz/Quiz/Competizioni,'',MISMATCH (ALL)
gardening,giardinaggio,'',Giardinaggio,'',MISMATCH (ALL)
go to deep standby,vai a spegnimento,Spegnimento (deep standby),Spegnimento,Spegnimento (deep standby),MISMATCH (ALL)
go to standby,vai in standby,Standby,Sospensione,Standby,MISMATCH (ALL)
grab this frame as bitmap,Grab dell'immagine come bitmap,Grab dell'mmagine come bitmap,Catturare l'immagine come bitmap,Grab dell'mmagine come bitmap,MISMATCH (ALL)
green,Verde,Verde,Verde,Verde,CONSISTENT (ALL)
handicraft,artigianato,'',Artigianato,'',MISMATCH (ALL)
height,altezza,'',Altezza,'',MISMATCH (ALL)
help...,aiuto...,,Aiuto...,,MISMATCH (SOME)
horizontal,orizzontale,Orizzontale,Orizzontale,Orizzontale,MISMATCH (ALL)
in menu and plugins,,,nel menu e plugin,,SOLITARY
in menu only,,,solo nel menu,,SOLITARY
in plugins only,,,solo nei plugin,,SOLITARY
information/education/school program,informazione/educazione/programmi scolastici,'',Informazione/Istruzione/Programmi scolastici,'',MISMATCH (ALL)
init module,init modulo,Init modulo,Inizializzare il modulo,Init modulo,MISMATCH (ALL)
init modules,inizializzazione moduli,Init moduli,Inizializzare i moduli,,MISMATCH (SOME)
insert mark here,inserire contrassegno,Inserire contrassegno,Inserire un marcatore qui,Inserire contrassegno,MISMATCH (ALL)
invalid type,carattere non valido,'',Tipo non valido,'',MISMATCH (ALL)
jazz,'','',Jazz,'',INCOMPLETE (ALL)
jump back to the previous title,vai al titolo precedente,Tornare al titolo precedente,Ritornare al titolo precedente,Tornare al titolo precedente,MISMATCH (ALL)
jump forward to the next title,vai a titolo successivo,Passare al titolo successivo,Avanzare al titolo successivo,Passare al titolo successivo,MISMATCH (ALL)
jump to chapter by number,vai al capitolo per numerazione,,Passare al capitolo specificandone il numero,,MISMATCH (SOME)
languages,lingue,'',Lingue,'',MISMATCH (ALL)
leave movie player...,uscire da movie player...,Uscire da riproduzione registrazioni...,Uscita dal lettore video...,,MISMATCH (SOME)
left,sinistra,Sinistro,Sinistra,Sinistro,MISMATCH (ALL)
"left, wrapped",avvolto a sinistra,,"A sinistra, con ritorno a capo",'',MISMATCH (SOME)
leisure hobbies (general),tempo libero hobby (generale),'',Tempo libero (generale),'',MISMATCH (ALL)
length,Durata,Durata,Durata,Durata,CONSISTENT (ALL)
"limit ..., aborting !","limite ..., terminare!",'',"limite..., annullamento in corso!",'',MISMATCH (ALL)
list style compact,,,Stile elenco compatto,,SOLITARY
list style compact with description,,,Stile elenco compatto con descrizioni,,SOLITARY
list style default,,,Stile elenco predefinito,,SOLITARY
list style single line,,,Stile elenco a righe singole,,SOLITARY
listens to hotplug events,,,Lista degli eventi,,SOLITARY
literature,letteratura,'',Letteratura,'',MISMATCH (ALL)
live broadcast,trasmissione in diretta,'',Trasmissione in corso,'',MISMATCH (ALL)
locked,bloccato,Bloccato,Presente,Bloccato,MISMATCH (ALL)
long,,,Lungo,'',INCOMPLETE (SOME)
magazines/reports/documentary,riviste / reports / documentari,'',Riviste/Report/Documentari,'',MISMATCH (ALL)
manual,manuale,Manuale,Manuale,Manuale,MISMATCH (ALL)
martial sports,arti marziali,'',Arti marziali,'',MISMATCH (ALL)
medicine/physiology/psychology,medicina/fisiologia/psicologia,'',Medicina/Fisiologia/Psicologia,'',MISMATCH (ALL)
menu,'',Menu,Menu,Menu,INCOMPLETE (ALL)
mins,min,Min,min,Min,MISMATCH (ALL)
minutes,minuti,Minuti,minuti,Minuti,MISMATCH (ALL)
month,mese,Mese,mese,Mese,MISMATCH (ALL)
motor sport,sport motori,'',Sport motoristici,'',MISMATCH (ALL)
motoring,motori,'',Motori,'',MISMATCH (ALL)
move down to last entry,andare all'ultima voce,Andare all'ultima voce,Andare all'ultima voce,,MISMATCH (SOME)
move down to next entry,andare alla voce successiva,Andare alla voce successiva,Andare alla voce successiva,,MISMATCH (SOME)
move up to first entry,spostare su alla voce iniziale,Andare alla prima voce,Andare alla prima voce,,MISMATCH (SOME)
move up to previous entry,spostare su fino alla voce precedente,Tornare alla voce precedente,Andare alla voce precedente,,MISMATCH (SOME)
movie/drama (general),film/dramma (generale),'',Film/Opera  (generale),'',MISMATCH (ALL)
multi,'',,Multi,,INCOMPLETE (SOME)
multinorm,multistandard,Multistandard,Multistandard,Multistandard,MISMATCH (ALL)
music/ballet/dance (general),musica/balletto/danza (generale),'',Musica/Balletto/Danza (generale),'',MISMATCH (ALL)
musical/opera,'','',Musical/Opera,'',INCOMPLETE (ALL)
nature/animals/environment,natura / animali / ambiente,'',Natura/Animali/Ambiente,'',MISMATCH (ALL)
never,mai,Mai,Mai,Mai,MISMATCH (ALL)
new media,nuovi media,'',Nuovi media,'',MISMATCH (ALL)
news magazine,'','',Rubriche di informazione,'',INCOMPLETE (ALL)
news/current affairs (general),news/affari (generale),'',Notizie/Attualità (generale),'',MISMATCH (ALL)
news/weather report,news/meteo,'',Notizie/Meteo,'',MISMATCH (ALL)
no,No,No,No,No,CONSISTENT (ALL)
no CAId selected,nessun CAId selezionato!,Nessun CAId selezionato!,Nessun CAId selezionato!,Nessun CAId selezionato!,MISMATCH (ALL)
no CI slots found,nessun slot CI trovato!,Nessun slot CI trovato!,Nessun slot CI trovato!,Nessun slot CI trovato!,MISMATCH (ALL)
no channel list,no lista canali,,Nessuna lista canali,,MISMATCH (SOME)
no module found,nessun modulo trovato!,Nessun modulo trovato!,Nessun modulo trovato!,Nessun modulo trovato!,MISMATCH (ALL)
no resource manager,nessun manager di risorse,,Nessun gestore delle risorse,,MISMATCH (SOME)
no storage devices found,dispositivo di archiviazione non trovato,'',Nessun supporto di memorizzazione disponibile,'',MISMATCH (ALL)
none,nessuno,Nessuno,Nessuno,Nessuno,MISMATCH (ALL)
normal,normale,'',Normale,'',MISMATCH (ALL)
not configured,non configurato,non configurato,Non configurato,non configurato,MISMATCH (ALL)
not locked,sbloccato,Non bloccato,Assente,Non bloccato,MISMATCH (ALL)
not running,,,Non in esecuzione,,SOLITARY
not supported,non supportato,Non supportato,Non supportato,Non supportato,MISMATCH (ALL)
not tested,non testato,,Non verificato,,MISMATCH (SOME)
not_tested,non testato,,Non verificato,,MISMATCH (SOME)
nothing connected,nulla collegato,Non collegato,Nessun collegamento,Non collegato,MISMATCH (ALL)
of a DUAL layer medium used.,di DVD doppio strato utilizzato.,di DVD doppio strato utilizzato.,del DVD a doppio strato utilizzato.,di DVD doppio strato utilizzato.,MISMATCH (ALL)
of a SINGLE layer medium used.,di DVD singolo strato utilizzato.,di DVD Singolo strato utilizzato.,del DVD a singolo strato utilizzato.,di DVD Singolo strato utilizzato.,MISMATCH (ALL)
off,Off,Off,No,Off,MISMATCH (ALL)
off or wpa2 on,disattivata o wpa2 attiva,,Nessuno o WPA2 abilitato,'',MISMATCH (SOME)
offset is,offset è,'',il margine  è,'',MISMATCH (ALL)
on,'',On,Sì,On,MISMATCH (ALL)
on READ ONLY medium.,su supporto ottico A SOLA LETTURA.,su supporto A SOLA LETTURA.,su un supporto A SOLA LETTURA.,su supporto A SOLA LETTURA.,MISMATCH (ALL)
once,una sola volta,Una volta,Una volta,Una volta,MISMATCH (ALL)
only from deep standby,,,Solo dallo stato di spegnimento,,SOLITARY
only from standby,,,Solo dallo stato di sospensione,,SOLITARY
open nameserver configuration,,Configurazione nameserver,Accedere alla configurazione dei server dei nomi (DNS),,MISMATCH (SOME)
original,originale,'',Originale,'',MISMATCH (ALL)
original language,lingua originale,'',Lingua originale,'',MISMATCH (ALL)
pass,'',Pass,Passare,Pass,MISMATCH (ALL)
pausing,,,In pausa,,SOLITARY
performing arts,arti dello spettacolo,'',Arte dello spettacolo,'',MISMATCH (ALL)
please press OK when ready,premere OK quando pronti,Premere OK quando pronti,Premere OK quando pronti,,MISMATCH (SOME)
"please wait, loading picture...","immagine in caricamento, attendere...","Immagine in caricamento, attendere...",Caricamento fotografia in corso. Attendere...,"Immagine in caricamento, attendere...",MISMATCH (ALL)
popular culture/traditional arts,cultura popolare / arti tradizionali,'',Cultura popolare/Arti tradizionali,'',MISMATCH (ALL)
pre-school children's program,Bambini in età prescolare,'',Programmi per bambini in età prescolare,'',MISMATCH (ALL)
receiver software because updates are available.,,,il software del ricevitore perché sono disponibili aggiornamenti.,,SOLITARY
record,registrare,Registrare,Registrare,Registrare,MISMATCH (ALL)
recording...,registrazione...,Registrazione...,Registrazione...,Registrazione...,MISMATCH (ALL)
red,rosso,Rosso,Rosso,Rosso,MISMATCH (ALL)
religion,religione,'',Religione,'',MISMATCH (ALL)
remarkable people,persone straordinarie,'',Persone eccezionali,'',MISMATCH (ALL)
remove after this position,rimuovere dopo questa posizione,Rimuovere dopo questa pos.,Eliminare dopo questo punto,Rimuovere dopo questa pos.,MISMATCH (ALL)
remove before this position,Rimuovere prima di questa posizione,Rimuovere prima di questa pos.,Eliminare prima di questo punto,Rimuovere prima di questa pos.,MISMATCH (ALL)
remove this mark,rimuovere contrassegno,Rimuovere contrassegno,Eliminare questo marcatore,Rimuovere contrassegno,MISMATCH (ALL)
repeated,ricorrente,Ricorrente,Ricorrente,Ricorrente,MISMATCH (ALL)
reserved for future use,,,Riservato per uso futuro,,SOLITARY
reverse by date,invertire per data,'',Per data decrescente,'',MISMATCH (ALL)
rewind to the previous chapter,tornare al capitolo precedente,Tornare al capitolo precedente,Ritornare al capitolo precedente,Tornare al capitolo precedente,MISMATCH (ALL)
rgb,'',,RGB,'',INCOMPLETE (SOME)
right,destro,Destro,Destra,Destro,MISMATCH (ALL)
"right, wrapped","destra, avvolto",,"A destra, con ritorno a capo",'',MISMATCH (SOME)
rock/pop,'','',Rock/Pop,'',INCOMPLETE (ALL)
romance,romanticismo,'',Romanzo rosa,'',MISMATCH (ALL)
running,,,In esecuzione,,SOLITARY
scan state,stato ricerca,Stato ricerca,Stato della ricerca,Stato ricerca,MISMATCH (ALL)
science fiction/fantasy/horror,fantascienza / fantasy / horror,'',Fantascienza/Fantasy/Horror,'',MISMATCH (ALL)
seconds,secondi,Secondi,secondi,Secondi,MISMATCH (ALL)
select CAId's,selezionare CAId's,Selezionare CAId's,Selezionare i CAId,Selezionare CAId's,MISMATCH (ALL)
select menu entry,selezionare voce menu,Selezionare voce menu,Selezionare una voce del menu,,MISMATCH (SOME)
serious music/classic music,musica seria/musica classica,'',Musica d'autore/Musica classica,'',MISMATCH (ALL)
serious/classical/religious/historical movie/drama,Impegnata/Classica/Religiosa/Film storici/Teatro,'',Film/Opere d'autore/Classici/Religiosi/Storici,'',MISMATCH (ALL)
service off-air,,,Canale non trasmesso,,SOLITARY
show DVD main menu,mostra il Menu principale DVD,Mostrare il Menu principale DVD,Mostrare il menu principale del DVD,Mostrare il Menu principale DVD,MISMATCH (ALL)
show all tags,mostra tutte le etichette,'',Mostrare tutte le etichette,mostra tutte le etichette,MISMATCH (ALL)
show event details,mostra dettagli evento,Mostrare dettagli evento,Mostrare i dettagli dell'evento,Mostrare dettagli evento,MISMATCH (ALL)
show softwaremanager in setup menu,,,Mostrare Gestione del Software nel Menu impostazioni,,SOLITARY
show softwaremanager on blue button,,'',Mostrare Gestione del Software nell'elenco del tasto Blu,'',INCOMPLETE (SOME)
show/game show (general),show/game show (generale),'',Show/Telequiz (generale),'',MISMATCH (ALL)
shuffle,'','',Casuale,'',INCOMPLETE (ALL)
shut down,spegnimento,Spegnimento,Spegnimento,Spegnimento,MISMATCH (ALL)
simple,semplice,Semplice,Semplice,Semplice,MISMATCH (ALL)
skip backward,salta indietro,Skip indietro,Riavvolgimento,Skip indietro,MISMATCH (ALL)
skip forward,salta avanti,Skip avanti,Avanzamento,Skip avanti,MISMATCH (ALL)
slot%s - %s,posizione%s - %s,,slot%s - %s,,MISMATCH (SOME)
slot%s - %s (current image),posizione%s - %s (immagine corrente),,slot%s - %s (immagine attuale),,MISMATCH (SOME)
"slot%s - %s (current image) with, backup",,,slot%s - %s (immagine attuale) con backup,,SOLITARY
"slot%s - %s (current image), without backup",,,slot%s - %s (immagine attuale) senza backup,,SOLITARY
slot%s - %s mode 1,,,slot%s - %s modo 1,,SOLITARY
slot%s - %s mode 1 (current image),,,slot%s - %s modo 1 (immagine attuale),,SOLITARY
slot%s - %s mode 12,,,slot%s - %s modo 12,,SOLITARY
slot%s - %s mode 12 (current image),,,slot%s - %s modo 12 (immagine attuale),,SOLITARY
"slot%s - %s, with backup",,,"slot%s - %s, con backup",,SOLITARY
"slot%s - %s, without backup",,,"slot%s - %s, senza backup",,SOLITARY
soap/melodram/folkloric,,'',Soap/Melodrammi/Folklore,,INCOMPLETE (SOME)
social/political issues/economics (general),Sociale / politica / economia politica (generale),'',Sociale/Politica/Economia (generale),'',MISMATCH (ALL)
social/spiritual science,scienza sociale / spirituale,'',Sociale/Spiritualità,'',MISMATCH (ALL)
special events,eventi speciali,'',Eventi particolari,'',MISMATCH (ALL)
special format data DVD (HDTV compatible),,,DVD con formato dati speciale (compatibile HDTV),,SOLITARY
sports (general),sport (generale),'',Sport (generale),'',MISMATCH (ALL)
sports magazine,riviste sportive,'',Rubriche di sport,'',MISMATCH (ALL)
standard,'',Predefinito,Predefinito,,INCOMPLETE (SOME)
start cut here,qui INIZIO taglio,Inizio taglio,Iniziare il taglio qui,Inizio taglio,MISMATCH (ALL)
starts in a few seconds,,,si avvierà tra pochi secondi,,SOLITARY
stepsize,dimensione passo,'',Dimensione del passo,'',MISMATCH (ALL)
stereo,'',Stereo,Stereo,Stereo,INCOMPLETE (ALL)
successful,riuscito,,riuscito,,CONSISTENT (SOME)
switch to the next angle,passare all'angolazione successiva,Passare all'angolazione successiva,Passare all'angolazione successiva,Passare all'angolazione successiva,MISMATCH (ALL)
switch to the next audio track,passare alla traccia audio successiva,Passare alla traccia audio successiva,Passare alla traccia audio successiva,Passare alla traccia audio successiva,MISMATCH (ALL)
switch to the next subtitle language,passare alla lingua sottotitoli successiva,Passare alla lingua sottotitoli successiva,Passare alla lingua sottotitoli successiva,Passare alla lingua sottotitoli successiva,MISMATCH (ALL)
talk show,'','',Talk show,'',INCOMPLETE (ALL)
team sports,'','',Sport di squadra,'',INCOMPLETE (ALL)
technology/natural science,tecnologia/scienza naturale,'',Tecnologia/Scienze naturali,'',MISMATCH (ALL)
template file,file modello,File modello,File modello,File modello,MISMATCH (ALL)
tennis/squash,'','',Tennis/Squash,'',INCOMPLETE (ALL)
testing,,,funzionante,,SOLITARY
this bouquet is protected by a parental control pin,questo bouquet è protetto dal controllo genitori,,Questo bouquet è protetto con il PIN del Controllo genitori,,MISMATCH (SOME)
this recording,questa registrazione,Questa registrazione,questa registrazione,Questa registrazione,MISMATCH (ALL)
this service is protected by a parental control pin,questo servizio è protetto da un pin di controllo parentale,Canale protetto da codice PIN (controllo parentale).,Questo canale è protetto con il PIN del Controllo genitori,Canale protetto da codice PIN (controllo parentale).,MISMATCH (ALL)
"toggle time, chapter, audio, subtitle info","commuta orario, capitolo, audio e informazioni sui sottotitoli","Info tempo, capitolo, audio, sottotitoli -> on/off","Attivare/disattivare le informazioni su tempo, capitolo, audio, sottotitoli","Info tempo, capitolo, audio, sottotitoli -> on/off",MISMATCH (ALL)
top,sopra,'',Alto,'',MISMATCH (ALL)
tourism/travel,viaggi & turismo,'',Viaggi/Turismo,'',MISMATCH (ALL)
true,vero,'',Vero,'',MISMATCH (ALL)
type,,,Tipo,,SOLITARY
unavailable,non disponibile,'',Non disponibile,'',MISMATCH (ALL)
unconfirmed,non confermato,Non confermato,Non confermato,Non confermato,MISMATCH (ALL)
undefined,,,Non definito,,SOLITARY
unknown,sconosciuto,Sconosciuto,Sconosciuto,Sconosciuto,MISMATCH (ALL)
unknown error,errore sconosciuto,,Errore sconosciuto,,MISMATCH (SOME)
unknown service,canale sconosciuto,Canale sconosciuto,Canale sconosciuto,Canale sconosciuto,MISMATCH (ALL)
unpublished,non pubblicato,'',Non pubblicato,non pubblicato,MISMATCH (ALL)
untestable,non verificabile,,Non verificabile,,MISMATCH (SOME)
until standby/restart,fino allo standby/riavvio,Fino allo standby/riavvio,Fino a Sospensione/Riavvio,Fino allo standby/riavvio,MISMATCH (ALL)
user defined,definito dall'utente,Definito dall'utente,Definito dall'utente,Definito dall'utente,MISMATCH (ALL)
user defined hidden,,,Definito dall'utente,,SOLITARY
variety show,varietà show,'',Varietà,'',MISMATCH (ALL)
vertical,verticale,Verticale,Verticale,Verticale,MISMATCH (ALL)
violet,violetto,,'','',INCOMPLETE (SOME)
wait for ci...,,Attendere per la CI...,In attesa della CI...,Attendere per la CI...,MISMATCH (SOME)
wait for mmi...,Attendere per mmi...,Attendere per mmi...,In attesa della MMI (Multi Media Interface)...,Attendere per mmi...,MISMATCH (ALL)
waiting,in attesa,In attesa,In attesa,In attesa,MISMATCH (ALL)
water sport,sport acquatici,'',Sport acquatici,'',MISMATCH (ALL)
weekly,settimanale,Settimanale,Settimanale,Settimanale,MISMATCH (ALL)
west,ovest,,Ovest,,MISMATCH (SOME)
when PiPzap enabled zap channel down...,,,"Quando il cambio canale è abilitato, passare al canale successivo...",'',INCOMPLETE (SOME)
when PiPzap enabled zap channel up...,,,"Quando il cambio canale è abilitato, passare al canale precedente...",'',INCOMPLETE (SOME)
white,bianco,'',Bianco,'',MISMATCH (ALL)
wide,largo,,Esteso,'',MISMATCH (SOME)
width,larghezza,'',Larghezza,'',MISMATCH (ALL)
winter sport,sport invernali,'',Sport invernali,'',MISMATCH (ALL)
wireless network interface,Interfaccia di rete wireless,Interfaccia di rete wireless,Interfaccia di rete wireless,Interfaccia di rete wireless,CONSISTENT (ALL)
with errors,con errori,,Con errori,,MISMATCH (SOME)
with text,,,Con testo,'',INCOMPLETE (SOME)
with tuner name,,,Con nome sintonizzatore,,SOLITARY
with_errors,con errori,,Con errori,,MISMATCH (SOME)
xp1000,,,xp1000,,SOLITARY
yellow,giallo,Giallo,Giallo,Giallo,MISMATCH (ALL)
yes,sì,Sì,Sì,Sì,MISMATCH (ALL)
yes (keep feeds),sì (mantenere feed),Sì (mantenere feed),Sì (mantenere le fonti),Sì (mantenere feed),MISMATCH (ALL)
"yes, but not in multi selections",,,'','',EMPTY (SOME)
zap,'',Zap,Cambiare canale,Zap,MISMATCH (ALL)
zap and record,zap e registrazione,,Cambiare canale e registrare,,MISMATCH (SOME)
zapped,zap eseguito,Zap eseguito,Cambiato!,Zap eseguito,MISMATCH (ALL)
®,,,®,,SOLITARY
\nAdvanced options and settings.,\nOpzioni e configurazione avanzate.,\nOpzioni e configurazione avanzate.,,\nOpzioni e configurazione avanzate.,CONSISTENT (SOME)
\nEdit the upgrade source address.,\nModificare indirizzo sorgenti aggiornamento.,\nModificare indirizzo sorgenti aggiornamento.,,\nModificare indirizzo sorgenti aggiornamento.,CONSISTENT (SOME)
\nRestore your backups by date.,\nRipristinare i backup per data.,\nRipristinare i backup per data.,,\nRipristinare i backup per data.,CONSISTENT (SOME)
\nScan for local extensions and install them.,\nRicercare estensioni locali e installarle.,\nRicercare estensioni locali e installarle.,,\nRicercare estensioni locali e installarle.,CONSISTENT (SOME)
\nSelect your backup device.\nCurrent device: ,\nSelezionare il supporto per il backup.\nSupporto attuale: ,\nSelezionare il supporto per il backup.\nSupporto corrente: ,,\nSelezionare il supporto per il backup.\nSupporto corrente: ,MISMATCH (SOME)
"\nView, install and remove available or installed packages.","\nElencare, installare e rimuovere i pacchetti disponibili o installati.","\nElencare, installare e rimuovere i pacchetti disponibili o installati.",,"\nElencare, installare e rimuovere i pacchetti disponibili o installati.",CONSISTENT (SOME)
 and, e,'',,e,MISMATCH (SOME)
%02d.%02d - %02d.%02d (%s%d min),,'',,,SOLITARY
%A %e %b,,'',,,SOLITARY
%d Gb,'','',,,EMPTY (SOME)
%d KB,'','',,%d KB,INCOMPLETE (SOME)
%d jobs are running in the background!,,%d processi attivi in background!,,%d processi attivi in background!,CONSISTENT (SOME)
%s %s advanced remote control (native),%s %s controllo remoto avanzato (nativo),'',,%s %s advanced remote control (nativo),MISMATCH (SOME)
%s %s front panel,%s %s pannello frontale,'',,%s %s pannello frontale,INCOMPLETE (SOME)
%s %s ir mouse,%s %s mouse infrarosso,'',,%s %s ir mouse,MISMATCH (SOME)
'%s' contains %d file(s) and %d sub-directories.\n,'%s' contiene %d file(s) e %d sub-directories.\n,'',,'%s' contains %d file(s) and %d sub-directories.\n,MISMATCH (SOME)
( All readers),(Tutti i reader),'',,( Tutti i reader),MISMATCH (SOME)
(Show only reader:,(Mostra solo il reader:,'',,(Mostrare solo il reader:,MISMATCH (SOME)
* = Restart Required,* = Richiesto riavvio,'',,* = Riavvio Richiesto,MISMATCH (SOME)
1080i,'','',,1080i,INCOMPLETE (SOME)
1080p 24Hz,'','',,1080p 24Hz,INCOMPLETE (SOME)
1080p 25Hz,'','',,1080p 25Hz,INCOMPLETE (SOME)
1080p 30Hz,'','',,1080p 30Hz,INCOMPLETE (SOME)
1080p 50Hz,'','',,1080p 50Hz,INCOMPLETE (SOME)
1080p 60Hz,'','',,1080p 60Hz,INCOMPLETE (SOME)
1X,'','',,1X,INCOMPLETE (SOME)
1st Infobar timeout,Persistenza 1^ infobar,'',,Timeout prima Infobar,MISMATCH (SOME)
2X,'','',,2X,INCOMPLETE (SOME)
3D Mode,Modalità 3D,'',,3D Mode,MISMATCH (SOME)
3D setup,,'',,,SOLITARY
3X,'','',,3X,INCOMPLETE (SOME)
4X,'','',,4X,INCOMPLETE (SOME)
720p,'','',,720p,INCOMPLETE (SOME)
720p 24Hz,'','',,720p 24Hz,INCOMPLETE (SOME)
"A background update check is in progress, please wait a few minutes and try again.","Un aggiornamento in background è in corso, attendi qualche minuto e riprova.",'',,"È in corso un controllo aggiornamenti in background, attendere qualche minuto e riprovare.",MISMATCH (SOME)
A recording has been started:\n%s,La registrazione è stata avviata:\n%s,'',,Registrazione avviata:\n%s,MISMATCH (SOME)
A recording is currently running. Please stop the recording before trying to configure the positioner.,Una registrazione è in corso! Interrompi la registrazione prima di configurare il motore.,"Registrazioni in corso! Prima di poter configurare il motore, è necessario arrestarle!",,,MISMATCH (SOME)
A recording is currently running. Please stop the recording before trying to start the satfinder.,"Registrazioni in corso! Prima di avviare una ricerca satelliti, è necessario arrestarle.","Registrazioni in corso! Prima di avviare una ricerca satelliti, è necessario arrestarle!",,,MISMATCH (SOME)
A repeating timer or just once?,Impostare se avviare il timer solo una volta o più volte?,'',,Ripetere il timer o solo una volta?,MISMATCH (SOME)
AA,,AA,,,SOLITARY
AB,,AB,,,SOLITARY
AFP Setup,Configurazione AFP,'',,Configurazione AFP,INCOMPLETE (SOME)
AFP setup,,'',,,SOLITARY
AV aspect is %s.,Aspetto AV è %s.,'',,La risoluzione AV è %s.,MISMATCH (SOME)
About...,Informazioni...,Informazioni...,,,CONSISTENT (SOME)
Action on long power button press,,'',,,SOLITARY
Action on short power button press,,'',,,SOLITARY
Activate,Attivo,'',,Attivare,MISMATCH (SOME)
Activate PiP,,'',,,SOLITARY
Active,Attivo,'',,'',INCOMPLETE (SOME)
Active clients,Attiva client,'',,'',INCOMPLETE (SOME)
Add AutoTimer,Aggiungi Auto Timer,'',,Agg. AutoTimer,MISMATCH (SOME)
Add Timer,Aggiungi Timer,'',,Agg. Timer,MISMATCH (SOME)
Add a auto timer for current event,Aggiugi auto timer per evento attuale,'',,,INCOMPLETE (SOME)
Add a record timer for current event,Aggiungi timer di registrazione per evento attuale,'',,'',INCOMPLETE (SOME)
Add a zap timer for current event,Aggiungi un timer di zapping per l'evento attuale,'',,'',INCOMPLETE (SOME)
Add/Remove timer for current event,Aggiungi/elimina Timer per evento attuale,'',,'',INCOMPLETE (SOME)
Adding schedule...,Aggiungere pianificazione...,'',,'',INCOMPLETE (SOME)
Additional Info,Info aggiuntive,'',,'',INCOMPLETE (SOME)
Address,Indirizzo,'',,'',INCOMPLETE (SOME)
Alias,Pseudonimo:,'',,'',INCOMPLETE (SOME)
All satellites,,'',,,SOLITARY
Allow unstable (experimental) updates,,'',,'',EMPTY (SOME)
Allows more detailed information to be in the crash log,,'',,,SOLITARY
Allows the %s %s to read the stored EPG data regularly.,Consente a %s %s la lettura regolare dei dati EPG.,'',,'',INCOMPLETE (SOME)
Allows the %s %s to store the EPG data regularly.,Consente a %s %s l'archiviazione regolare dei dati EPG.,'',,'',INCOMPLETE (SOME)
Allows you to adjust the amount of time the resolution infomation display on screen.,,'',,'',EMPTY (SOME)
Allows you to enable the debug logs. They contain very detailed information about everything the system does.,,'',,,SOLITARY
Allows you to enable/disable displaying icons on the front panel.,,'',,'',EMPTY (SOME)
Allows you to hide the extensions of known file types.,Consente di nascondere le estensioni dei file conosciuti.,'',,'',INCOMPLETE (SOME)
Allows you to send a copy of the log to yourself.,,'',,'',EMPTY (SOME)
"Allows you to set the maximum size (MB) of the individual debug logs. When that size is reached, a new file will be created.",,'',,,SOLITARY
Allows you to setup the button to do what you choose.,Consente di configurare il tasto scelto.,'',,'',INCOMPLETE (SOME)
Allows you to show/hide CCcam Info in extensions (blue button).,,'',,'',EMPTY (SOME)
Allows you to show/hide Log Manager in extensions (blue button).,Consente di mostrare/nascondere Log Manager in pannello (tasto blu).,'',,'',INCOMPLETE (SOME)
Allows you to show/hide OScam Info in extensions (blue button).,,'',,'',EMPTY (SOME)
Alphanumeric,Alfanumerico,'',,'',INCOMPLETE (SOME)
Alternative radio mode,Modalità radio alternativa,'',,'',INCOMPLETE (SOME)
Always show bouquets,Mostra sempre i bouquet,'',,'',INCOMPLETE (SOME)
Are you sure you want to delete all selected logs:\n,Sei sicuro di voler cancellare tutti i log selezionati:\n,'',,,INCOMPLETE (SOME)
Are you sure you want to delete this log:\n,Sei sicuro di voler cancellare questo log:\n,'',,'',INCOMPLETE (SOME)
Are you sure you want to reload the EPG data from:\n,Sei sicuro di voler ricaricare i dati EPG da:\n,'',,'',INCOMPLETE (SOME)
Are you sure you want to save the EPG Cache to:\n,Sei sicuro di voler salvare la cache EPG in:\n,'',,'',INCOMPLETE (SOME)
Are you sure you want to send this log:\n,Sei sicuro di voler inviare questo log:\n,'',,'',INCOMPLETE (SOME)
At End:,Alla fine:,'',,'',INCOMPLETE (SOME)
Attach a file,Allegare un file,'',,'',INCOMPLETE (SOME)
Automatic image backup,Backup automatico immagine,'',,'',INCOMPLETE (SOME)
Automatic refresh,Aggiornamento automatico,'',,'',INCOMPLETE (SOME)
Automatic save,Salvataggio automatico,'',,'',INCOMPLETE (SOME)
