msgid,openatv,openhdf,openpli,openvix,STATUS
TEXT,'',,'',,EMPTY (SOME)
TRANSLATOR_INFO,'',,'',,EMPTY (SOME)
TS file is too large for ISO9660 level 1!,TS文件太大！,,TS文件太大！,,CONSISTENT (SOME)
TSID,'',,'',,EMPTY (SOME)
TUNER:,,,'',,SOLITARY
TUNING,,,'',,SOLITARY
TV physical address report,'',,'',,EMPTY (SOME)
TXT PID,'',,'',,EMPTY (SOME)
TXT Subtitles page & lang,,,'',,SOLITARY
Table of contents for collection,,,'',,SOLITARY
Tags,標籤,,標籤,,CONSISTENT (SOME)
Taiwan,臺灣,,'',,INCOMPLETE (SOME)
Tajikistan,'',,'',,EMPTY (SOME)
"Tanzania, United Republic of",'',,'',,EMPTY (SOME)
Teletext subtitle color,'',,'',,EMPTY (SOME)
Temperature and fan control,,,'',,SOLITARY
Terrestrial,地面波,,地面波,,CONSISTENT (SOME)
Test DiSEqC settings,測驗DiSEqC設定,,測驗DiSEqC設定,,CONSISTENT (SOME)
Test mode,測驗模式,,測驗模式,,CONSISTENT (SOME)
Test the network configuration of your receiver.\n,,,'',,SOLITARY
Test type,'',,'',,EMPTY (SOME)
Testscreens,'',,'',,EMPTY (SOME)
Testscreens that are helpfull to fine-tune your display,'',,'',,EMPTY (SOME)
Text color,'',,'',,EMPTY (SOME)
Thai,'',,'',,EMPTY (SOME)
Thailand,'',,'',,EMPTY (SOME)
Thank you for using the wizard.\nPlease press OK to continue.,感謝您使用設定嚮導.\n按OK鍵確認.,,感謝您使用設定嚮導.\n按OK鍵確認.,,CONSISTENT (SOME)
Thank you for using the wizard. Your receiver is now ready for use.\nPress OK to start using your receiver.,,,'',,SOLITARY
The %d min remaining before the end of the event.,,,'',,SOLITARY
The DVD standard doesn't support H.264 (HDTV) video streams. Do you want to create a special format data DVD (which will not play in stand-alone DVD players) instead?,,,'',,SOLITARY
The PIN code has been changed successfully.,'',,'',,EMPTY (SOME)
The PIN code has been saved successfully.,,,'',,SOLITARY
The PIN codes you entered are different.,'',,'',,EMPTY (SOME)
The current image might not be stable.\nFor more information see %s.,,,'',,SOLITARY
The directory %s is not writable.\nMake sure you select a writable directory instead.,'',,The directory %s is not writable.\nMake sure you select a writable directory instead.,,INCOMPLETE (SOME)
The following files were found...,下列文件被發現...,,下列文件被發現...,,CONSISTENT (SOME)
The network wizard extension is not installed!\nPlease install it.,'',,'',,EMPTY (SOME)
"The overscan wizard has been completed.\n\nNote: you can always start the Overscan wizard later,  via\n\nMenu->Installation->System->Audio/Video->Overscan wizard",,,'',,SOLITARY
"The overscan wizard helps you to setup your TV in the correct way.\n\nFor the majority of TV's, the factory default is to have overscan enabled. This means you are always watching a \""zoomed in\"" picture instead of real HD, and parts of the user inferface (skin) may be invisible.\n\nThe yellow area means a 5% border area of a full HD picture will be invisible.\nThe green area means a 10% border area of a full HD picture will be invisible.\n\nIn other words, if the yellow box touches all four sides of your screen, you have at least 5% overscan on all sides.\n\nIf you see the tips of all eight arrowheads, then your TV has overscan disabled.\n\nTest Pattern by TigerDave - www.tigerdave.com/ht_menu.htm",,,'',,SOLITARY
The path %s already exists.,路徑 %s 已經存在.,,路徑 %s 已經存在.,,CONSISTENT (SOME)
The pin code you entered is wrong.,密碼輸入有誤.,,密碼輸入有誤.,,CONSISTENT (SOME)
The results have been written to %s,,,'',,SOLITARY
The saved PIN was cleared.,'',,'',,EMPTY (SOME)
The sleep timer has been activated.,定時休眠已被啟動.,,定時休眠已被啟動.,,CONSISTENT (SOME)
The sleep timer has been disabled.,定時休眠已被禁用.,,定時休眠已被禁用.,,CONSISTENT (SOME)
The software management extension is not installed!\nPlease install it.,'',,'',,EMPTY (SOME)
The status of the current image could not be checked because %s can not be reached.,,,'',,SOLITARY
The timer file (timers.xml) is corrupt and could not be loaded.,計時器文件（timers.xml）已損壞，無法載入.,,計時器文件（timers.xml）已損壞，無法載入.,,CONSISTENT (SOME)
The user interface of the receiver will now restart to select the selected skin,,,'',,SOLITARY
The user interface of your receiver is restarting,,,'',,SOLITARY
The user interface of your receiver is restarting\ndue to an error in mytest.py,,,'',,SOLITARY
The user interface of your receiver is restarting in debug mode,,,'',,SOLITARY
The wireless LAN plugin is not installed!\nPlease install it and choose what you want to do next.,無線網路插件未安裝!\n請安裝並選擇下一步做什麼.,,無線網路插件未安裝!\n請安裝並選擇下一步做什麼.,,CONSISTENT (SOME)
The wireless LAN plugin is not installed!\nPlease install it.,WLAN插件未安裝!\n請先安裝.,,WLAN插件未安裝!\n請先安裝.,,CONSISTENT (SOME)
There are at least ,這裏至少有 ,,這裏至少有 ,,CONSISTENT (SOME)
There are at least %s updates available.,'',,'',,EMPTY (SOME)
There are currently no outstanding actions.,目前沒有異常.,,目前沒有異常.,,CONSISTENT (SOME)
There are no updates available.,這裏沒有可用更新.,,這裏沒有可用更新.,,CONSISTENT (SOME)
There is no signal to lock on !,'',,'',,EMPTY (SOME)
There might not be enough Space on the selected Partition.\nDo you really want to continue?,,,所選的分區上可能沒有足夠的空間.\n是否繼續？,,SOLITARY
This DVD RW medium is already formatted - reformatting will erase all content on the disc.,這張DVD RW已經格式化過，再次格式化將刪除所有檔,,這張DVD RW已經格式化過，再次格式化將刪除所有檔,,CONSISTENT (SOME)
This field allows you to search an additional symbol rate up to %s.,'',,'',,EMPTY (SOME)
This info is for developers only.\nFor normal users it is not relevant.\nPlease don't panic if you see values displayed looking suspicious!,,,'',,SOLITARY
This is a multitype tuner. Available options depend on the hardware.,,,'',,SOLITARY
This is the order in which DiSEqC commands are sent to the aerial system. The order must correspond exactly with the order the physical devices are arranged along the signal cable (starting from the receiver end).,'',,'',,EMPTY (SOME)
This option allows to reduce the block-noise in the picture. Obviously this is at the cost of the picture's sharpness.,'',,'',,EMPTY (SOME)
This option allows to set the level of dynamic contrast of the picture.,'',,'',,EMPTY (SOME)
This option allows you can to set the auto volume level.,,,'',,SOLITARY
This option allows you enable smoothing filter to control the dithering process.,'',,'',,EMPTY (SOME)
This option allows you enable the vertical scaler dejagging.,'',,'',,EMPTY (SOME)
This option allows you to add the softcam setup in the extensions menu.,,,'',,SOLITARY
This option allows you to alphabetically sort setup menu entries.,,,'',,SOLITARY
This option allows you to boost the blue tones in the picture.,'',,'',,EMPTY (SOME)
This option allows you to boost the green tones in the picture.,'',,'',,EMPTY (SOME)
This option allows you to change the virtuell loadspeaker position.,'',,'',,EMPTY (SOME)
This option allows you to configure the Colordepth for UHD,,,'',,SOLITARY
This option allows you to configure the Colorimetry for HDR.,,,'',,SOLITARY
This option allows you to configure the Colorspace from Auto to RGB,,,'',,SOLITARY
This option allows you to configure the HDR type.,,,'',,SOLITARY
This option allows you to disable or change the virtuell loadspeaker position.,,,'',,SOLITARY
This option allows you to enable 3D surround softlimiter.,,,'',,SOLITARY
This option allows you to enable 3D surround sound.,,,'',,SOLITARY
This option allows you to enable or disable the 10 bit color mode,,,'',,SOLITARY
This option allows you to enable or disable the 12 bit color mode,,,'',,SOLITARY
This option allows you to force the HDR10 modes for UHD,,,'',,SOLITARY
This option allows you to force the HLG modes for UHD,,,'',,SOLITARY
This option allows you to hide and sort menu entries. When selecting user you can change order and hide menu items via the blue button. With the user defined hidden the blue button is not shown in the menus,,,'',,SOLITARY
This option allows you to power off the display.,,,'',,SOLITARY
This option allows you to show all symbols on the display.,,,'',,SOLITARY
This option allows you to show menu and/or plugin number quick links.,,,'',,SOLITARY
This option allows you to show menu paths.,,,'',,SOLITARY
This option allows you to view the old and new settings side by side.,'',,'',,EMPTY (SOME)
This option can be useful for long HDMI cables.,,,'',,SOLITARY
This option set the level of surpression of mosquito noise (Mosquito Noise is random aliasing as a result of strong compression). Obviously this goes at the cost of picture details.,,,'',,SOLITARY
This option sets  the picture contrast.,'',,'',,EMPTY (SOME)
This option sets the picture brightness.,'',,'',,EMPTY (SOME)
This option sets the picture flesh tones.,'',,'',,EMPTY (SOME)
This option sets the picture hue.,'',,'',,EMPTY (SOME)
This option sets the picture saturation.,'',,'',,EMPTY (SOME)
"This option sets the scaler sharpness, used when stretching picture from 4:3 to 16:9.",'',,'',,EMPTY (SOME)
"This option sets the surpression of false digital contours, that are the result of a limited number of discrete values.",'',,'',,EMPTY (SOME)
"This option sets up the picture sharpness, used when the picture is being upscaled.",'',,'',,EMPTY (SOME)
This plugin is installed.,這個插件已安裝.,,這個插件已安裝.,,CONSISTENT (SOME)
This plugin is not installed.,這個插件未安裝.,,這個插件未安裝.,,CONSISTENT (SOME)
This plugin will be installed.,這個插件將要被安裝.,,這個插件將要被安裝.,,CONSISTENT (SOME)
This plugin will be removed.,這個插件將要被移除.,,這個插件將要被移除.,,CONSISTENT (SOME)
This receiver cannot decode %s streams!,,,'',,SOLITARY
This setting allows the tuner configuration to be a duplication of how another tuner is already configured.,'',,'',,EMPTY (SOME)
"This setting depends on your cable provider and location. If you don't know the correct setting refer to the menu in the official cable receiver, or get it from your cable provider, or seek help via internet forum.",'',,'',,EMPTY (SOME)
This setting is for special setups only. It gives this LNB higher priority over other LNBs with lower values. The free LNB with the highest priority will be the first LNB selected for tuning services.,'',,'',,EMPTY (SOME)
"This test checks for configured nameservers.\nIf you get a \""unconfirmed\"" message:\n- please check your DHCP, cabling and adapter setup\n- if you configured your nameservers manually please verify your entries in the \""Nameserver\"" configuration",'',,'',,EMPTY (SOME)
"This test checks whether a network cable is connected to your LAN adapter.\nIf you get a \""disconnected\"" message:\n- verify that a network cable is attached\n- verify that the cable is not broken",'',,'',,EMPTY (SOME)
"This test checks whether a valid IP address is found for your LAN adapter.\nIf you get a \""unconfirmed\"" message:\n- no valid IP address was found\n- please check your DHCP, cabling and adapter setup",'',,'',,EMPTY (SOME)
This test detects your configured LAN adapter.,'',,'',,EMPTY (SOME)
This will (re-)calculate all positions of your rotor and may remove previously memorised positions and fine-tuning!\nAre you sure?,'',,'',,EMPTY (SOME)
Three,3,,3,,CONSISTENT (SOME)
Threshold,轉折頻率,,轉折頻率,,CONSISTENT (SOME)
Thu,星期四,,星期四,,CONSISTENT (SOME)
Thumbnails,縮略圖,,縮略圖,,CONSISTENT (SOME)
Thursday,星期四,,星期四,,CONSISTENT (SOME)
Time,時間,,時間,,CONSISTENT (SOME)
Time scale,'',,'',,EMPTY (SOME)
Timer,計時器,,計時器,,CONSISTENT (SOME)
Timer Overview,,,'',,SOLITARY
Timer edit,'',,'',,EMPTY (SOME)
Timer entry,計時器項目,,計時器項目,,CONSISTENT (SOME)
Timer log,計時器日誌,,計時器日誌,,CONSISTENT (SOME)
Timer overlap in timers.xml detected!\nPlease recheck it!,測驗timers.xml有重疊部分！\n請重新檢視它!,,測驗timers.xml有重疊部分！\n請重新檢視它!,,CONSISTENT (SOME)
Timer overview,'',,'',,EMPTY (SOME)
Timer recording location,'',,'',,EMPTY (SOME)
Timer sanity error,計時器測驗中的錯誤,,計時器測驗中的錯誤,,CONSISTENT (SOME)
Timer selection,計時器選擇,,計時器選擇,,CONSISTENT (SOME)
Timer selection...,,,'',,SOLITARY
Timer type,定時類型,,定時類型,,CONSISTENT (SOME)
Timeshift,時光平移,,時光平移,,CONSISTENT (SOME)
Timeshift Live,,,'',,SOLITARY
Timeshift is running. Select an action.\n,,,'',,SOLITARY
Timeshift location,時光平移位置,,時光平移位置,,CONSISTENT (SOME)
Timeshift not possible!,不能時光平移!,,不能時光平移!,,CONSISTENT (SOME)
Timezone,,,時區,,SOLITARY
Timor-Leste,'',,'',,EMPTY (SOME)
Title,音樂,,音樂,,CONSISTENT (SOME)
Title properties,標題屬性,,標題屬性,,CONSISTENT (SOME)
Titleset mode,標題設定模式,,標題設定模式,,CONSISTENT (SOME)
To apply the selected '%s' skin the GUI needs to restart. Would you like to restart the GUI now?,,,'',,SOLITARY
To audio selection,,,'',,SOLITARY
To save and apply the selected '%s' skin the GUI needs to restart. Would you like to save the selection and restart the GUI now?,,,'',,SOLITARY
To subtitle selection,,,'',,SOLITARY
Today,今天,,今天,,CONSISTENT (SOME)
Toggle HDMI In,,,'',,SOLITARY
Toggle LCD LiveTV,'',,'',,EMPTY (SOME)
Toggle PiPzap,,,'',,SOLITARY
Toggle TV/RADIO mode,,,'',,SOLITARY
Toggle a cut mark at the current position,'',,'',,EMPTY (SOME)
Toggle dashed flickering line for this service,,,'',,SOLITARY
Toggle infoBar,,,'',,SOLITARY
Toggle new text inserts before or overwrites existing text,'',,'',,EMPTY (SOME)
Toggle show/hide,,,'',,SOLITARY
Toggle subtitles show/hide,,,'',,SOLITARY
Toggle the tv and the radio player...,,,'',,SOLITARY
Togo,'',,'',,EMPTY (SOME)
Tokelau,'',,'',,EMPTY (SOME)
Tone amplitude,'',,'',,EMPTY (SOME)
Tone mode,22K模式,,22K模式,,CONSISTENT (SOME)
Toneburst,'',,Toneburst,,INCOMPLETE (SOME)
Toneburst A/B,'',,Toneburst A/B,,INCOMPLETE (SOME)
Tonga,'',,'',,EMPTY (SOME)
Top and bottom,,,'',,SOLITARY
Total clients streaming: %d (%s),,,'',,SOLITARY
Track,軌道,,軌道,,CONSISTENT (SOME)
Transcoding: ,,,'',,SOLITARY
Translation,翻譯:,,翻譯:,,CONSISTENT (SOME)
Translation:,,,翻譯:,,SOLITARY
Translations,'',,'',,EMPTY (SOME)
Transmission mode,傳輸模式,,傳輸模式,,CONSISTENT (SOME)
Transponder,轉發器,,轉發器,,CONSISTENT (SOME)
Trash can,,,'',,SOLITARY
Tries left:,嘗試:,,嘗試:,,CONSISTENT (SOME)
Trinidad and Tobago,'',,'',,EMPTY (SOME)
Troubleshoot,,,'',,SOLITARY
True,'',,'',,EMPTY (SOME)
Try to find used transponders in cable network.. please wait...,嘗試從電纜找尋可用的轉發器.. 請稍候...,,嘗試從電纜找尋可用的轉發器.. 請稍候...,,CONSISTENT (SOME)
Try to find used transponders in terrestrial network... please wait...,,,'',,SOLITARY
Trying to download a new packetlist. Please wait...,嘗試下載新的套裝軟體列表. 請稍候...,,嘗試下載新的套裝軟體列表. 請稍候...,,CONSISTENT (SOME)
Tue,星期二,,星期二,,CONSISTENT (SOME)
Tuesday,星期二,,星期二,,CONSISTENT (SOME)
Tune,調製,,調製,,CONSISTENT (SOME)
Tune and focus,'',,'',,EMPTY (SOME)
Tune failed!,調製失敗!,,調製失敗!,,CONSISTENT (SOME)
Tuner,調諧器,,調諧器,,CONSISTENT (SOME)
Tuner Configuration,,,'',,SOLITARY
Tuner configuration,調諧器配置,,調諧器配置,,CONSISTENT (SOME)
Tuner is not supported,,,'',,SOLITARY
Tuner live values,,,'',,SOLITARY
Tuner not available.,,,'',,SOLITARY
Tuner setting values,,,'',,SOLITARY
Tuner slot,'',,'',,EMPTY (SOME)
Tuner type,,,'',,SOLITARY
Tuners & scanning,,,'',,SOLITARY
Tunisia,'',,'',,EMPTY (SOME)
Turkish,土耳其語,,土耳其語,,CONSISTENT (SOME)
Turks and Caicos Islands,'',,'',,EMPTY (SOME)
Turn on the power LED during deep standby.,,,'',,SOLITARY
Turn on the power LED during standby.,,,'',,SOLITARY
Turn on the power LED.,'',,'',,EMPTY (SOME)
Turning step size,,,'',,SOLITARY
Tuvalu,'',,'',,EMPTY (SOME)
Two,2,,2,,CONSISTENT (SOME)
Type,類型,,類型,,CONSISTENT (SOME)
Type of scan,掃描類型,,掃描類型,,CONSISTENT (SOME)
UNKNOWN,,,'',,SOLITARY
URL,'',,'',,EMPTY (SOME)
URL of fallback remote receiver,'',,'',,EMPTY (SOME)
USALS,'',,USALS,,INCOMPLETE (SOME)
USALS automatically moves a motorised dish to the correct satellite based on the coordinates entered by the user. Without USALS each satellite will need to be setup and saved individually.,'',,'',,EMPTY (SOME)
USALS calibration,'',,'',,EMPTY (SOME)
USB stick,,,'',,SOLITARY
Uganda,'',,'',,EMPTY (SOME)
Ukrainian,烏克蘭,,烏克蘭,,CONSISTENT (SOME)
"Unable to backup settings as the AutoBackup plugin is missing, do you want to continue?",,,'',,SOLITARY
Unable to create the required directories on the media (e.g. USB stick or Harddisk) - Please verify media and try again!,'',,'',,EMPTY (SOME)
Unattended update in progress\nPlease wait until your receiver reboots\nThis may take a few minutes,,,'',,SOLITARY
Uncover dashed flickering line for this service,,,'',,SOLITARY
Undo install,撤銷安裝,,撤銷安裝,,CONSISTENT (SOME)
Undo uninstall,撤銷刪除,,撤銷刪除,,CONSISTENT (SOME)
Unencrypted,'',,'',,EMPTY (SOME)
Unexpected error while retreiving fallback tuner's timer information,,,'',,SOLITARY
UnhandledKey,'',,'',,EMPTY (SOME)
Unhide parental control services,,,'',,SOLITARY
Unicable delay after change voltage before switch command,,,'',,SOLITARY
Unicable delay after enable voltage before switch command,,,'',,SOLITARY
Unicable delay after last diseqc command,,,'',,SOLITARY
Uninstall,反安裝,,反安裝,,CONSISTENT (SOME)
United Kingdom,'',,'',,EMPTY (SOME)
United States Minor Outlying Islands,'',,'',,EMPTY (SOME)
Universal LNB,通用,,通用,,CONSISTENT (SOME)
Unknown,未知,,未知,,CONSISTENT (SOME)
Unmark service as dedicated 3D service,'',,'',,EMPTY (SOME)
Unmount,解除安裝(Unmount),,解除安裝(Unmount),,CONSISTENT (SOME)
Unsupported,不支援的,,不支援的,,CONSISTENT (SOME)
Update,更新,,更新,,CONSISTENT (SOME)
Update and ask to reboot,,,'',,SOLITARY
Update and reboot (recommended),,,'',,SOLITARY
Update channel list only,'',,'',,EMPTY (SOME)
Update completed. Do you want to reboot your receiver?,,,'',,SOLITARY
Update failed. Your receiver does not have a working internet connection.,,,'',,SOLITARY
Update has completed.,,,'',,SOLITARY
Updatefeed not available.,'',,'',,EMPTY (SOME)
Updating,,,升級,,SOLITARY
Updating software catalog,更新軟體目錄,,更新軟體目錄,,CONSISTENT (SOME)
Upper case,'',,'',,EMPTY (SOME)
Uptime,,,'',,SOLITARY
Uruguay,'',,'',,EMPTY (SOME)
Usage Setup,,,'',,SOLITARY
Use,使用,,使用,,CONSISTENT (SOME)
Use 12 characters display mode,,,'',,SOLITARY
Use DHCP,自動分配位址(DHCP),,自動分配位址(DHCP),,CONSISTENT (SOME)
Use EIT EPG information when it is available.,'',,'',,EMPTY (SOME)
Use FreeSat EPG information when it is available.,'',,'',,EMPTY (SOME)
Use HDMI pre-emphasis,,,'',,SOLITARY
Use MHW EPG information when it is available.,'',,'',,EMPTY (SOME)
Use Netmed EPG information when it is available.,'',,'',,EMPTY (SOME)
Use OpenTV EPG information when it is available.,'',,'',,EMPTY (SOME)
Use TV remote control,'',,'',,EMPTY (SOME)
Use USALS for this sat,'',,'',,EMPTY (SOME)
Use ViaSat EPG information when it is available.,'',,'',,EMPTY (SOME)
Use Virgin EPG information when it is available.,'',,'',,EMPTY (SOME)
Use a gateway,使用閘道,,使用閘道,,CONSISTENT (SOME)
Use as PiP if possible,,,'',,SOLITARY
Use circular LNB,,,'',,SOLITARY
Use fastscan channel names,'',,'',,EMPTY (SOME)
Use fastscan channel numbering,'',,'',,EMPTY (SOME)
Use frequency or channel,'',,'',,EMPTY (SOME)
Use individual settings for each directory,'',,'',,EMPTY (SOME)
Use interface,'',,'',,EMPTY (SOME)
Use official channel numbering,'',,'',,EMPTY (SOME)
Use original DVB subtitle position,'',,'',,EMPTY (SOME)
Use original teletext position,'',,'',,EMPTY (SOME)
Use power measurement,使用功率測量,,使用功率測量,,CONSISTENT (SOME)
Use the network wizard to configure selected network adapter,'',,'',,EMPTY (SOME)
Use the network wizard to configure your network\n,,,'',,SOLITARY
"Use the up/down keys on your remote control to select an option. After that, press OK.",使用遙控 上/下 鍵選擇一個選項。在此之後按下 OK 。,,使用遙控 上/下 鍵選擇一個選項。在此之後按下 OK 。,,CONSISTENT (SOME)
Use the wizard to set up basic features,'',,'',,EMPTY (SOME)
Use these input device settings?,'',,'',,EMPTY (SOME)
Use these settings?,'',,'',,EMPTY (SOME)
Use this video enhancement settings?,使用此視頻增強設定?,,使用此視頻增強設定?,,CONSISTENT (SOME)
Use trash can in movielist,'',,'',,EMPTY (SOME)
Used service scan type,按頻道類型搜索,,按頻道類型搜索,,CONSISTENT (SOME)
User - bouquets,自定義組,,自定義組,,CONSISTENT (SOME)
User defined,用戶定義,,用戶定義,,CONSISTENT (SOME)
User defined transponder,'',,'',,EMPTY (SOME)
User interface,,,'',,SOLITARY
Using LNB %d,'',,'',,EMPTY (SOME)
Using fixed address,'',,'',,EMPTY (SOME)
Using tuner %s,'',,'',,EMPTY (SOME)
"Usually when the subtitle language is the same as the audio language, the subtitles will not be used. Enable this option to allow these subtitles to be used.",'',,'',,EMPTY (SOME)
Uzbekistan,'',,'',,EMPTY (SOME)
VCR scart,錄影機,,錄影機,,CONSISTENT (SOME)
VMGM (intro trailer),'',,'',,EMPTY (SOME)
VOB File,,,'',,SOLITARY
VOB file,,,'',,SOLITARY
VU+,'',,'',,EMPTY (SOME)
Various,,,'',,SOLITARY
Venezuela (Bolivarian Republic of),'',,'',,EMPTY (SOME)
Vertical,垂直,,垂直,,CONSISTENT (SOME)
Vertical turning speed,'',,'',,EMPTY (SOME)
Video PID,'',,'',,EMPTY (SOME)
Video clipping setup,,,'',,SOLITARY
Video enhancement preview,視頻增強預覽,,視頻增強預覽,,CONSISTENT (SOME)
Video enhancement settings,,,視頻增強,,SOLITARY
Video enhancement setup,視頻增強設定,,視頻增強設定,,CONSISTENT (SOME)
Video input selection\n\nPlease press OK if you can see this page on your TV (or select a different input port).\n\nThe next input port will be automatically probed in 20 seconds.,,,'',,SOLITARY
Video mode selection.,選擇視頻模式.,,選擇視頻模式.,,CONSISTENT (SOME)
Video output,'',,'',,EMPTY (SOME)
Video setup,,,'',,SOLITARY
Video wizard,,,'',,SOLITARY
Video: %s fps,'',,'',,EMPTY (SOME)
VideoMode,,,'',,SOLITARY
"Videocodec, size & format",,,'',,SOLITARY
Viet Nam,'',,'',,EMPTY (SOME)
View Rass interactive...,'',,View Rass interactive...,,INCOMPLETE (SOME)
View details,檢視明細,,檢視明細,,CONSISTENT (SOME)
View list of available ,檢視可用列表 ,,檢視可用列表 ,,CONSISTENT (SOME)
View list of available CommonInterface extensions,檢視可用的CI通用介面列表.,,檢視可用的CI通用介面列表.,,CONSISTENT (SOME)
View list of available EPG extensions.,檢視可用的EPG列表.,,檢視可用的EPG列表.,,CONSISTENT (SOME)
View list of available Satellite equipment extensions.,'',,'',,EMPTY (SOME)
View list of available communication extensions.,檢視可用的通訊裝置列表.,,檢視可用的通訊裝置列表.,,CONSISTENT (SOME)
View list of available default settings,檢視可用的預設設定列表,,檢視可用的預設設定列表,,CONSISTENT (SOME)
View list of available display and userinterface extensions.,'',,'',,EMPTY (SOME)
View list of available multimedia extensions.,檢視可用的多媒體裝置列表.,,檢視可用的多媒體裝置列表.,,CONSISTENT (SOME)
View list of available networking extensions,檢視可用的網路列表,,檢視可用的網路列表,,CONSISTENT (SOME)
View list of available recording extensions,檢視可用的錄影列表,,檢視可用的錄影列表,,CONSISTENT (SOME)
View list of available skins,檢視可用的皮膚列表,,檢視可用的皮膚列表,,CONSISTENT (SOME)
View list of available software extensions,檢視可用的軟體列表,,檢視可用的軟體列表,,CONSISTENT (SOME)
View list of available system extensions,檢視可用的系統裝置列表,,檢視可用的系統裝置列表,,CONSISTENT (SOME)
View photos...,'',,'',,EMPTY (SOME)
View teletext...,檢視電傳視訊...,,檢視電傳視訊...,,CONSISTENT (SOME)
View video CD...,'',,'',,EMPTY (SOME)
"View, install and remove available or installed packages.",,,"檢視, 安裝和刪除已安裝的套裝軟體。",,SOLITARY
Virgin Islands (British),'',,'',,EMPTY (SOME)
Virgin Islands (U.S.),'',,'',,EMPTY (SOME)
Virtual KeyBoard Functions,,,'',,SOLITARY
Virtual KeyBoard Text:,,,'',,SOLITARY
Virtual keyboard,'',,'',,EMPTY (SOME)
Voltage mode,極化方式,,極化方式,,CONSISTENT (SOME)
Volume,音量,,音量,,CONSISTENT (SOME)
Volume down,,,'',,SOLITARY
Volume up,,,'',,SOLITARY
W,'',,W,,INCOMPLETE (SOME)
WEP,'',,WEP,,INCOMPLETE (SOME)
WLAN connection,'',,'',,EMPTY (SOME)
WPA,'',,WPA,,INCOMPLETE (SOME)
WPA or WPA2,WPA 或r WPA2,,WPA 或r WPA2,,CONSISTENT (SOME)
WPA2,'',,WPA2,,INCOMPLETE (SOME)
WSS on 4:3,'',,WSS on 4:3,,INCOMPLETE (SOME)
Waiting,等待,,等待,,CONSISTENT (SOME)
Waiting for mount,'',,'',,EMPTY (SOME)
Waiting for partition,'',,'',,EMPTY (SOME)
Wake On LAN,,,'',,SOLITARY
Wakeup,'',,'',,EMPTY (SOME)
Wakeup TV from standby,'',,'',,EMPTY (SOME)
Wakeup receiver for start timer,,,'',,SOLITARY
Wakeup receiver from standby,,,'',,SOLITARY
Wakeup signal from TV,,,'',,SOLITARY
Wakeup time,,,'',,SOLITARY
Wakeup type,,,'',,SOLITARY
Wallis and Futuna,'',,'',,EMPTY (SOME)
Warning,'',,'',,EMPTY (SOME)
Warning!\nThis is an option for advanced users.\nReally disable timer conflict detection?,,,'',,SOLITARY
Warning: no LNB; using factory defaults.,'',,'',,EMPTY (SOME)
Watch movies...,'',,'',,EMPTY (SOME)
Watch recordings...,'',,'',,EMPTY (SOME)
Wed,星期三,,星期三,,CONSISTENT (SOME)
Wednesday,星期三,,星期三,,CONSISTENT (SOME)
Weekday,星期,,星期,,CONSISTENT (SOME)
Weighted position,'',,'',,EMPTY (SOME)
"Welcome to the cutlist editor.\n\nSeek to the start of the stuff you want to cut away. Press OK, select 'start cut'.\n\nThen seek to the end, press OK, select 'end cut'. That's it.",'',,'',,EMPTY (SOME)
"Welcome.\n\nIf you want to connect your receiver to the Internet, this wizard will guide you through the basic network setup of your receiver.\n\nPress OK to start configuring your network",,,'',,SOLITARY
Welcome.\n\nThis start wizard will guide you through the basic setup of your receiver.\nPress the OK button on your remote control to move to the next step.,,,'',,SOLITARY
Welcome...,歡迎...,,歡迎...,,CONSISTENT (SOME)
West,西,,西,,CONSISTENT (SOME)
West limit set,'',,'',,EMPTY (SOME)
Western Sahara,'',,'',,EMPTY (SOME)
What type of service scan do you want?,,,'',,SOLITARY
"When enabled enigma2 will load unlinked userbouquets. This means that userbouquets that are available, but not included in the bouquets.tv or bouquets.radio files, will still be loaded. This allows you for example to keep your own user bouquet while installed settings are updated",,,'',,SOLITARY
When enabled the Picture in Picture window can be closed with 'exit' button.,,,'',,SOLITARY
When enabled the arrow buttons around the OK button will follow the 'neutrino' style zap controls instead of the enigma2 style.,,,'',,SOLITARY
"When enabled the left, right, CH+/-, B+/-, P+/- buttons will follow the 'neutrino' style zap controls instead of the enigma2 style.",,,'',,SOLITARY
When enabled the set top box is able to wakeup on LAN,,,'',,SOLITARY
When enabled the timer from the fallback tuner is imported,,,'',,SOLITARY
When enabled then when you select a new channel in the channel selection the channel selection will not close. It will only close when you select the current playing service. This is a kind of preview mode,,,'',,SOLITARY
When enabled you can control the volume with the arrow buttons instead of getting the channel selection list,,,'',,SOLITARY
When enabled you can customize the OpenWebIf settings for the fallback tuner,,,'',,SOLITARY
When enabled you can specify a timeframe to ignore the shutdown timer when the receiver is in standby mode,,,'',,SOLITARY
When enabled you can specify a timeframe when the inactivity sleeptimer is ignored. Not the detection is disabled during this timeframe but the inactivity timeout is disabled,,,'',,SOLITARY
When enabled you can specify an extra timeframe when the inactivity sleeptimer is ignored. Not the detection is disabled during this timeframe but the inactivity timeout is disabled,,,'',,SOLITARY
"When enabled you can zap channels with the  CH+/-, B+/-, P+/- buttons instead of opening the channel selection list.",,,'',,SOLITARY
"When enabled you get the channel selection list via the OK button, the infobar toggle is then transfered to exit button",,,'',,SOLITARY
"When enabled, AIT data will be included in http streams. This allows a client receiver to use HbbTV.",'',,'',,EMPTY (SOME)
