msgid,openatv,openhdf,openpli,openvix,STATUS
Primetime minute,Seçkin zaman dakika,Seçkin zaman dakika,,,CONSISTENT (SOME)
Profile,Profil,Profil,,Profil,CONSISTENT (SOME)
Profile: Local box,Profil: Yerel kutu,Profil: Yerel kutu,,Profil: Yerel kutu,CONSISTENT (SOME)
Protect setup,,Kurulum koruması,,,SOLITARY
Protocol,Protokol,Protokol,,Protokol,CONSISTENT (SOME)
Protocol:,,Protokol:,,Protokol:,CONSISTENT (SOME)
Provider Name: ,Sağlayıcı Adı: ,Sağlayıcı Adı:,,Sağlayıcı Adı:,MISMATCH (SOME)
Provider to scan,,'',,,SOLITARY
Provider: ,Sağlayıcı: ,Sağlayıcı: ,,Sağlayıcı: ,CONSISTENT (SOME)
Providers:,Sağlayıcılar:,Sağlayıcılar:,,Sağlayıcılar:,CONSISTENT (SOME)
Providers: ,Sağlayıcıları: ,Sağlayıcılar:,,Sağlayıcılar:,MISMATCH (SOME)
Put your %s %s in standby,,'',,%s %s cihazını bekleme kipine al,INCOMPLETE (SOME)
RAM,'',RAM,,RAM,INCOMPLETE (SOME)
Red long,,Kırmızı uzun,,Kırmızı uzun,CONSISTENT (SOME)
Rename...,,Yeniden Adlandır...,,,SOLITARY
Read Userdata from oscam.conf,Oscam.conf'dan kullanıcı bilgisi oku,'',,'',INCOMPLETE (SOME)
Reader,Okuyucu,Okuyucu,,Okuyucu,CONSISTENT (SOME)
Reader Statistics,Okuyucu istatistiği,Okuyucu istatistiği,,Okuyucu istatistiği,CONSISTENT (SOME)
"Ready to install \""%s\"" ?","Kurmaya hazır mısınız \""%s\"" ?","\""%s\""  kurmaya hazır mısınız ?",,"Kurmaya hazır mısınız \""%s\"" ?",MISMATCH (SOME)
Ready to install %s ?,Yüklemeye hazır mısınız %s ?,%s  kurmaya hazır mısınız ?,,,MISMATCH (SOME)
"Ready to remove \""%s\"" ?","Kaldırmaya hazır mısınız \""%s\"" ?",'',,"Kaldırmaya hazır mısınız \""%s\"" ?",INCOMPLETE (SOME)
Ready to remove %s ?,Kaldırılmaya hazır mısınız %s ?,'',,,INCOMPLETE (SOME)
Really reflash your %s %s and reboot now?,%s %s şimdi yükseltilip yeniden başlatılsın mı?,%s %s şimdi yükseltilip yeniden başlatılsın mı?,,%s %s şimdi yükseltilip yeniden başlatılsın mı?,CONSISTENT (SOME)
Really upgrade the frontprocessor and reboot now?,Önişlemci yükseltilip yeniden başlatılsın mı?,Önişlemci yükseltilip yeniden başlatılsın mı?,,Önişlemci yükseltilip yeniden başlatılsın mı?,CONSISTENT (SOME)
Really upgrade your %s %s and reboot now?,%s %s  yükseltilip yeniden başlatılsın mı?,%s %s  yükseltilip yeniden başlatılsın mı?,,%s %s  yükseltilip yeniden başlatılsın mı?,CONSISTENT (SOME)
Record next,Sonrakini kaydet,Sonrakini kaydet,,Sonrakini kaydet,CONSISTENT (SOME)
Record now,Şimdikini kaydet,Şimdikini kaydet,,Şimdikini kaydet,CONSISTENT (SOME)
Record started! Stopping timeshift now ...,Kayıt başladı! Zaman-kaydırma şimdi durduruluyor ...,Kayıt başladı! Zaman kaydırma şimdi durduruluyor ...,,Kayıt başladı! Zaman kaydırma şimdi durduruluyor ...,MISMATCH (SOME)
Recording / Playback,,Kayıt / Oynatma,,,SOLITARY
Recording settings,Kayıt ayarları,Kayıt ayarları,,,CONSISTENT (SOME)
After Recording,Kayıttan Sonra,Kayıttan sonra,,,MISMATCH (SOME)
Reduce time scale,Zaman ölçeğini azalt,'',,Zaman ölçeğini azalt,INCOMPLETE (SOME)
Reenter new PIN,,Yeni parolayı tekrar girin,,,SOLITARY
Reflash in progress\nPlease wait until your %s %s reboots\nThis may take a few minutes,Gözetimsiz yükseltme yapılıyor\nLütfen %s %s yeniden başlayana kadar bekleyin\nBu birkaç dakika sürebilir,'',,Gözetimsiz yükseltme yapılıyor\nLütfen %s %s yeniden başlayana kadar bekleyin\nBu birkaç dakika sürebilir,INCOMPLETE (SOME)
Refresh every (in hours),Her (saat) yenile,'',,Her (saat) yenile,INCOMPLETE (SOME)
Reload black-/white lists,,Kara/Beyaz listeyi yeniden yükle,,,SOLITARY
Reloading EPG Cache...,EPG önbelleğini yeniden yüklüyor...,EPG önbelleği yeniden yükleniyor...,,EPG önbelleğini yeniden yüklüyor...,MISMATCH (SOME)
Remaining,Kalan,Kalan,,Kalan,CONSISTENT (SOME)
Remaining & Elapsed,Kalan & Geçen,Kalan & Geçen,,Kalan & Geçen,CONSISTENT (SOME)
Blind scan,,Kör tarama,,,SOLITARY
Blindscan was canceled by the user.,,'',,,SOLITARY
Remote box,Uzak kutu,Uzak kutu,,Uzak kutu,CONSISTENT (SOME)
Remote Box Channel Import,,'',,,SOLITARY
Remote Tuner Server Setup,,'',,,SOLITARY
Select bouquets to convert,,'',,,SOLITARY
Set server IP,,'',,,SOLITARY
Use address,,Adres kullan,,,SOLITARY
Use IP,,'',,,SOLITARY
Select a remote server IP first,,'',,,SOLITARY
Testing remote connection,,Uzak bağlantıyı sınama,,,SOLITARY
Connection to remote IP ok,,'',,,SOLITARY
Could not connect to remote IP,,'',,,SOLITARY
Downloading remote services,,'',,,SOLITARY
Download from remote failed,,'',,,SOLITARY
Make your selection,,Seçiminizi yapın,,,SOLITARY
Remote Control,,Uzaktan Kumanda,,,SOLITARY
Remove Service,Kanalı Kaldır,Kanalı Kaldır,,Kanalı Kaldır,CONSISTENT (SOME)
Remove finished.,Kaldırma işlemi bitti.,Kaldırma işlemi bitti.,,Kaldırma işlemi bitti.,CONSISTENT (SOME)
Remove Plugins,Eklentileri Kaldır,Eklentileri Kaldır,,,CONSISTENT (SOME)
Lock Plugins,,Eklentileri Kilitle,,,SOLITARY
Remove timer,Zamanlama kaldır,Zamanlama kaldır,,Zamanlama kaldır,CONSISTENT (SOME)
Removing Service,Kanal Kaldırma,Kanal Kaldırılıyor,,Kanal Kaldırma,MISMATCH (SOME)
Rename failed!,Ad değiştirme başarısız!,Ad değiştirme başarısız!,,Ad değiştirme başarısız!,CONSISTENT (SOME)
Rename to:,Adı bununla değiştir:,'',,Adı bununla değiştir:,INCOMPLETE (SOME)
Renamed %s!,Ad değiştirildi %s!,Ad değiştirildi %s!,,Ad değiştirildi %s!,CONSISTENT (SOME)
Repeat Display Message,Mesaj görüntülemeyi tekrarla,'',,Mesaj görüntülemeyi tekrarla,INCOMPLETE (SOME)
Reshare:,Tekrar paylaş:,'',,Tekrar paylaş:,INCOMPLETE (SOME)
Autoresolution,,Otomatik çözünürlük,,,SOLITARY
Enable preview,Önizlemeyi etkinleştir,Önizlemeyi etkinleştir,,,CONSISTENT (SOME)
Use the network wizard to configure your Network\n,Ağınızı yapılandırmak için Ağ sihirbazını kullanın\n,'',,Ağınızı yapılandırmak için Ağ sihirbazını kullanın\n,INCOMPLETE (SOME)
Set the MAC-address of your %s %s.\n,MAC adresini ayarlayın %s %s.\n,'',,,INCOMPLETE (SOME)
MAC-address settings,MAC Adresi ayarları,MAC adresi ayarları,,,MISMATCH (SOME)
Nameserver Setup,,Ad sunucusu Ayarı,,,SOLITARY
Schedule a auto remount of your network shares.,,'',,,SOLITARY
Restore Backups,,Yedekleri geri yükle,,,SOLITARY
Restore is running...,Geri yükleme çalışıyor...,Geri yükleme çalışıyor...,,,CONSISTENT (SOME)
Rewrap teletext subtitles,,Teleteks altyazısını yeniden sar,,,SOLITARY
Run how often ?,Ne sıklıkta çalıştırılsın?,Ne sıklıkta çalıştırılsın?,,Ne sıklıkta çalıştırılsın?,CONSISTENT (SOME)
Running,Çalışıyor,Çalışıyor,,Çalışıyor,CONSISTENT (SOME)
SABnzbd Setup,SABnzbd Kurulumu,SABnzbd Kurulumu,,SABnzbd Kurulum,MISMATCH (SOME)
SABnzbd setup,,SABNzbd kurulumu,,,SOLITARY
SID,'','',,,EMPTY (SOME)
Samba Log,Samba Günlüğü,Samba Günlüğü,,,CONSISTENT (SOME)
Samba setup,,Samba kurulumu,,,SOLITARY
Samba Setup,Samba Kurulumu,Samba Kurulumu,,Samba Kurulumu,CONSISTENT (SOME)
Signal Finder,Sinyal Bulucu,Sinyal Bulucu,,,CONSISTENT (SOME)
save,kaydet,kaydet,,,CONSISTENT (SOME)
Save EPG,EPG Sakla,EPG Kaydet,,EPG Kaydet,MISMATCH (SOME)
Save EPG data,EPG verisini kaydet,EPG verisini kaydet,,,CONSISTENT (SOME)
Configure if epg.dat should be saved at all.,Epg.dat'ın hiç kaydedilmemesi gerekip gerekmediğini yapılandırın.,Epg.dat dosyasının kaydedilip kaydedilmeyeceğini yapılandırın.,,,MISMATCH (SOME)
Save and record,Sakla ve kaydet,Kaydet ve kayIt,,Sakla ve kaydet,MISMATCH (SOME)
Save and stop,Sakla ve durdur,Kaydet ve durdur,,Sakla ve durdur,MISMATCH (SOME)
Save every (in hours),Her (saatte) sakla,Her kaydet (saat olarak),,Her (saatte) sakla,MISMATCH (SOME)
Save timeshift as movie and continue recording,Zaman-kaydırmayı Film olarak sakla ve kayıda devam et,Zaman kaydırmayı film olarak sakla ve kayıda devam et,,Zaman kaydırmayı film olarak sakla ve kayıda devam et,MISMATCH (SOME)
Save timeshift as movie and stop recording,Zaman-kaydırmayı Film olarak sakla ve kayıdı durdur,Zaman kaydırmayı film olarak sakla ve kayıdı durdur,,Zaman kaydırmayı film olarak sakla ve kayıdı durdur,MISMATCH (SOME)
Saving EPG Cache...,EPG önbelleği saklanıyor...,EPG önbelleği kaydediliyor...,,EPG önbelleği saklanıyor...,MISMATCH (SOME)
Saving Timeshift files,Zaman-kaydırma dosyaları saklanıyor,Zaman kaydırma dosyaları saklanıyor,,Zaman kaydırma dosyaları saklanıyor,MISMATCH (SOME)
Saving timeshift as movie now. This might take a while!,Zaman-kaydırma film olarak saklanıyor. Bu biraz uzun sürebilir!,Zaman kaydırma film olarak saklanıyor. Bu biraz uzun sürebilir!,,Zaman kaydırma film olarak saklanıyor. Bu biraz uzun sürebilir!,MISMATCH (SOME)
Scrolling Speed,Kaydırma Hızı,Kaydırma Hızı,,Kaydırma Hızı,CONSISTENT (SOME)
Scrolling Speed (software render),,'',,Kaydırma Hızı,INCOMPLETE (SOME)
"Set the delay time between repeated loops, this uses a software render use in some skins.",,"Tekrarlama döngüleri arasındaki gecikme süresini ayarlayın, bu, bazı arayüzlerde kullanılabilecek bir yazılım kullanır.",,,SOLITARY
Scrolling delay (software render),,'',,Kaydırma gecikmesi (yazılım işleme),INCOMPLETE (SOME)
"Set the delay time between repeated loops, this uses a sotware render use in some skins.",,"Tekrarlama döngüleri arasındaki gecikme süresini ayarlayın, bu bazı arayüzlerde kullanılabilecek bir yazılım kullanır.",,,SOLITARY
"Set the scrolling speed of text on the front display, this uses a sotware render use in some skins.",,"Ön ekrandaki metnin kaydırma hızını ayarlayın, bu bazı arayüzlerde kullanabileceğiniz bir yazılım kullanır.",,,SOLITARY
fast,hızlı,hızlı,,hızlı,CONSISTENT (SOME)
slow,yavaş,yavaş,,yavaş,CONSISTENT (SOME)
Search,Ara,Ara,,Ara,CONSISTENT (SOME)
Search IMDb for information about current event.,Güncel olaylar hakkında bilgi almak için IMDb arayın.,Geçerli etkinlik hakkında bilgi için IMDb'yi arayın.,,,MISMATCH (SOME)
Search for similar events,Benzer etkinlikleri ara,Benzer etkinlikler için ara,,Benzer etkinlikleri ara,MISMATCH (SOME)
Search the epg for current event.,ÖMevcut program için epg arayın.,Geçerli atkinlik için epg araması,,,MISMATCH (SOME)
Seekbar activation,Arama çubuğu etkinleştirme,'',,Arama çubuğu etkinleştirme,INCOMPLETE (SOME)
Show Seekbar,,'',,,SOLITARY
Seekbar sensibility,Arama-çubuğu duyarlılığı,Arama çubuğu duyarlılığı,,Arama çubuğu duyarlılığı,MISMATCH (SOME)
Select an image to be downloaded,İndirmek istediğiniz bellenimi seçin,İndirmek istediğiniz imajı seçin,,,MISMATCH (SOME)
Select default EPG type...,Varsayılan ERPG tipini seçin...,Varsayılan EPG türünü seçin ...,,,MISMATCH (SOME)
Select desired image from feed list,Besleme listesinden istenilen bir imajı seçin,Besleme listesinden istenilen bir imajı seçin,,,CONSISTENT (SOME)
Select files/folders,,Dosya/klasör seçin,,,SOLITARY
Select folders,Klasörleri seçin,Klasörleri seçin,,,CONSISTENT (SOME)
Select how to activate the Quick EPG mode:,Quick EPG kipini nasıl etkinleştireceğinizi seçin:,'',,,INCOMPLETE (SOME)
Option to disable picons on the Infobar,Bilgi çubuğundaki piktogramları devre dışı bırakma seçeneği,Bilgi çubuğundaki simgeleri devre dışı bırakma seçeneği,,,MISMATCH (SOME)
Fade the Infobar on hide,Bilgi çubuğunu gizlemek,'',,,INCOMPLETE (SOME)
Control the Infobar fading speed,Bilgi çubuğu solma hızını kontrol etme,Bilgi çubuğu solma hızını kontrol etme,,,CONSISTENT (SOME)
Select if timeshift must continue when set to record.,Kayıt için ayarlandığında timeshift'in devam etmesi gerekip gerekmediğini seçin.,Kaydı ayarladığınızda zaman kaydırmasının devam edip etmeyeceğini seçin.,,,MISMATCH (SOME)
Select if you want the Subservice mode to be activated.,Alt servis kipinin etkinleştirilmesini seçin.,Alt servis modunun etkinleştirilmesini isteyip istemediğinizi seçin.,,,MISMATCH (SOME)
Use image coloured Buttons *,,Renkli düğmeleri kullanın *,,,SOLITARY
Select if you want to use the image coloured Buttons (set to 'no' if you want to use (Multi) Quick Button).,,'',,,SOLITARY
Select seekbar to be activated by arrow L/R (long) or << >> (long).,Arama çubuğunun Sağ/sol (uzun) oklarıyla veya << >> (uzun) tuşlarıyla etkinleşmesini seçin.,'',,Arama çubuğunun Sağ/sol (uzun) oklarıyla veya << >> (uzun) tuşlarıyla etkinleşmesini seçin.,INCOMPLETE (SOME)
Select upgrade source,Yükseltme kaynağını seç,Güncelleme kaynağı seç,,Yükseltme kaynağını seç,MISMATCH (SOME)
Select upgrade source to edit.,Düzenlemek istediğiniz yükseltme kaynağını seçin.,Düzenlemek istediğiniz güncelleme kaynağını seçin.,,Düzenlemek istediğiniz yükseltme kaynağını seçin.,MISMATCH (SOME)
Select what you want the Channel +/- button to activate:,Etkinleştirmek için Kanal +/- düğmesini istediğinizi seçin:,Kanal +/- tuşlarının etkinleştirilmesini istediğiniz şeyi seçin:,,,MISMATCH (SOME)
Select what you want the TV button to activate:,Etkinleştirmek için TV düğmesinin ne istediğini seçin:,TV tuşunun neyi etkinleştirileceğini seçin:,,,MISMATCH (SOME)
Send,Gönder,Gönder,,Gönder,CONSISTENT (SOME)
Send Confirmation,Onay Gönder,Onay Gönder,,Onay Gönder,CONSISTENT (SOME)
Send yourself a copy ?,,Kendinize bir kopyasını gönderin?,,,SOLITARY
Seperate titles with a main menu,Ana menü ile başlıkları ayır,Ana menü ile başlıkları ayır,,Ana menü ile başlıkları ayır,CONSISTENT (SOME)
Serial No,Seri No,Seri No,,Seri No,CONSISTENT (SOME)
Serv.Name,Sunucu Adı,'',,Sunucu Adı,INCOMPLETE (SOME)
Server:,Sunucu:,Sunucu:,,Sunucu:,CONSISTENT (SOME)
Servers,Sunucular,Sunucular,,Sunucular,CONSISTENT (SOME)
Servers:,Sunucular:,Sunucular:,,Sunucular:,CONSISTENT (SOME)
Service Information,Kanal Bilgisi,Kanal Bilgisi,,,CONSISTENT (SOME)
Service Name,Kanal Adı,Kanal Adı,,Kanal Adı,CONSISTENT (SOME)
Service Title mode,Kanal başlığı modu,Kanal başlığı modu,,Kanal başlığı modu,CONSISTENT (SOME)
Service font size,Kanal ismi yazı tipi boyutu,Kanal yazı tipi boyutu,,Kanal font boyutu,MISMATCH (SOME)
Service cant been added to the favourites.,Hizmet sık kullanılanlara eklenemedi.,Kanal favorilere eklenemedi.,,,MISMATCH (SOME)
Service info font size,Kanal bilgisi yazı tipi boyutu,Kanal bilgisi yazı tipi boyutu,,Kanal bilgisi font boyutu,MISMATCH (SOME)
Service name font size,Kanal ismi yazı tipi boyutu,Kanal ismi yazı tipi boyutu,,Kanal ismi font boyutu,MISMATCH (SOME)
Service number font size,Kanal numarası yazı tipi boyutu,Kanal numarası yazı tipi boyutu,,Kanal numarası font boyutu,MISMATCH (SOME)
Service searching,,Kanal arama,,,SOLITARY
Service width,Kanal genişliği,Kanal genişliği,,Kanal genişliği,CONSISTENT (SOME)
"Services may be grouped in bouquets. When enabled, you can use more then one bouquet.",,"Kanallar buketler halinde gruplandırılabilir. Etkinleştirildiğinde, bir buket daha kullanabilirsiniz.",,,SOLITARY
Set System,Sistemi ayarla,Sistemi Ayarla,,,MISMATCH (SOME)
Set end Time,,Bitiş zamanını ayarla,,,SOLITARY
Set the channel for this timer.,Kanalı bu zamanlayıcıya ayarla.,Bu zamanlayıcı için kanalı ayarlayın.,,Kanalı bu zamanlayıcıya ayarla.,MISMATCH (SOME)
Set the date the timer must start.,Zamanlayıcının başlaması gereken tarihi ayarlayın.,Zamanlayıcının başlaması gereken tarihi ayarla,,Zamanlayıcının başlaması gereken tarihi ayarla,MISMATCH (SOME)
"Set the default location for your instant recordings. Press 'OK' to add new locations, select left/right to select an existing location.","Anlık kayıtlarınızın varsayılan konumunu belirtin. Yeni konumlar eklemek için 'OK' e basın, mevcut konumlardan birini seçmek için sağ/sol tuşlarını kullanın.","Anlık kayıtlarınızın varsayılan konumunu belirtin. Yeni konumlar eklemek için 'OK' tuşuna basın, mevcut konumlardan birini seçmek için sağ/sol tuşlarını kullanın.",,"Anlık kayıtlarınızın varsayılan konumunu belirtin. Yeni konumlar eklemek için 'OK' tuşuna basın, mevcut konumlardan birini seçmek için sağ/sol tuşlarını kullanın.",MISMATCH (SOME)
"Set the default location for your recordings. Press 'OK' to add new locations, select left/right to select an existing location.","Kayıtlarınızın varsayılan konumunu belirtin. Yeni konumlar eklemek için 'OK' e basın, mevcut konumlardan birini seçmek için sağ/sol tuşlarını kullanın.","Kayıtlarınızın varsayılan konumunu belirtin. Yeni konumlar eklemek için 'OK' tuşuna basın, mevcut konumlardan birini seçmek için sağ/sol tuşlarını kullanın.",,"Kayıtlarınızın varsayılan konumunu belirtin. Yeni konumlar eklemek için 'OK' tuşuna basın, mevcut konumlardan birini seçmek için sağ/sol tuşlarını kullanın.",MISMATCH (SOME)
"Set the default location for your timers. Press 'OK' to add new locations, select left/right to select an existing location.","Zamanlayıcılarınızın varsayılan konumunu belirtin. Yeni konumlar eklemek için 'OK' e basın, mevcut konumlardan birini seçmek için sağ/sol tuşlarını kullanın.","Zamanlayıcılarınızın varsayılan konumunu belirtin. Yeni konumlar eklemek için 'OK' tuşuna basın, mevcut konumlardan birini seçmek için sağ/sol tuşlarını kullanın.",,"Zamanlayıcılarınızın varsayılan konumunu belirtin. Yeni konumlar eklemek için 'OK' tuşuna basın, mevcut konumlardan birini seçmek için sağ/sol tuşlarını kullanın.",MISMATCH (SOME)
"Set the default location for your timeshift-files. Press 'OK' to add new locations, select left/right to select an existing location.","Zamankaydırma dosyalarınızın varsayılan konumunu belirtin. Yeni konumlar eklemek için 'OK' e basın, mevcut konumlardan birini seçmek için sağ/sol tuşlarını kullanın.","Zaman kaydırma dosyalarınızın varsayılan konumunu belirtin. Yeni konumlar eklemek için 'OK' tuşuna basın, mevcut konumlardan birini seçmek için sağ/sol tuşlarını kullanın.",,"Zaman kaydırma dosyalarınızın varsayılan konumunu belirtin. Yeni konumlar eklemek için 'OK' tuşuna basın, mevcut konumlardan birini seçmek için sağ/sol tuşlarını kullanın.",MISMATCH (SOME)
Set the default sorting method.,Varsayılan sıralama yöntemini ayarlayın.,Varsayılan sıralama yöntemini ayarlayın.,,Varsayılan sıralama yöntemini ayarla,MISMATCH (SOME)
Set the description of the recording.,Kayıt tanımını ayarla.,Kayıt açıklamasını ayarlayın.,,Kayıt tanımını ayarla.,MISMATCH (SOME)
Set the jump-size of the seekbar.,Arama çubuğunun atlama boyunu belirleyin.,Arama çubuğunun sıçrama boyutunu ayarlayın.,,Arama çubuğunun atlama boyunu belirleyin.,MISMATCH (SOME)
Set the name the recording will get.,Kaydın alacağı adı belirleyin.,Kaydın alacağı adı ayarlayın.,,Kaydın alacağı adı belirleyin.,MISMATCH (SOME)
Set the scrolling speed of text on the front display.,Ön panelde metin kayma hızını ayarla.,Ön paneldeki metnin kaydırma hızını ayarlayın.,,Ön panelde metin kayma hızını ayarla.,MISMATCH (SOME)
Set the time the timer must start.,Zamanlayıcının başlaması gereken süreyi ayarlayın.,Zamanlayıcının başlaması gereken saati ayarla,,Zamanlayıcının başlaması gereken saati ayarla,MISMATCH (SOME)
Set the time the timer must stop.,Zamanlayıcının durması gereken saati ayarla.,Zamanlayıcının durması gereken saati ayarla.,,Zamanlayıcının durması gereken saati ayarla.,CONSISTENT (SOME)
Set the time to hide the infobar.,Bilgi çubuğunu gizlemek için zamanı ayarlayın.,Bilgi çubuğunu gizlemek için zamanı ayarlayın.,,,CONSISTENT (SOME)
Set to the desired primetime (hour).,İstenilen seçkin zamanı ayarla (saat).,İstenilen seçkin zamanı ayarla (saat).,,,CONSISTENT (SOME)
Set to the desired primetime (minutes.,İstenilen ilk süreye ayarlayın (dakika).,İstenilen seçkin zamanı ayarla (dakika).,,,MISMATCH (SOME)
Set to what you want the button to do.,Tuşun eylemini seçin.,Tuşun ne yapmasını istediğinizi ayarlayın.,,Tuşun eylemini seçin.,MISMATCH (SOME)
"Sets the root folder of movie list, to remove the '..' from benign shown in that folder.","Klasörün başında görünen '..' kaldırmak için, film listesinin kök klasörünü seçin.",'',,,INCOMPLETE (SOME)
Settings...,Ayarlar...,Ayarlar...,,,CONSISTENT (SOME)
PluginBrowser filter settings...,,'',,,SOLITARY
PluginBrowser filter settings,,'',,,SOLITARY
Setup how to control the channel changing.,Kanal değiştirilmesinin nasıl yapılacağını ayarlayın.,Kanal değişimini kontrol etmeyi ayarlayın.,,Kanal değiştirilmesinin nasıl yapılacağını ayarlayın.,MISMATCH (SOME)
Setup network time synchronization interval.,Ağ zaman senkronizasyonu aralığını düzenleyin.,Ağ zaman senkronizasyonu aralığını düzenleyin.,,Ağ zaman senkronizasyonu aralığını düzenleyin.,CONSISTENT (SOME)
Setup the interval to check for online updates. (in hours),Çevrimiçi güncellemeleri kontrol etmek için aralığı ayarlayın. (Saatlerde),Çevrimiçi güncellemeleri kontrol etmek için aralığı ayarlayın. (Saat olarak),,,MISMATCH (SOME)
Setup your timezone.,,Saat dilimini ayarlayın.,,,SOLITARY
Shall the USB stick wizard proceed and program the image file %s into flash memory?,USB bellek sihirbazı başlayıp %s imaj dosyasını flaş belleğe programlasın mı?,'',,,INCOMPLETE (SOME)
Share Folder's,Paylaşım Klasörünün,'',,Paylaşım Klasörünün,INCOMPLETE (SOME)
Share View,Paylaşım İzle,'',,Paylaşım İzle,INCOMPLETE (SOME)
Shares,Paylaşımlar,Paylaşımlar,,Paylaşımlar,CONSISTENT (SOME)
Very short filenames,Çok kısa dosya adları,Çok kısa dosya adları,,,CONSISTENT (SOME)
Very very short filenames,,Çok çok kısa dosya adı,,,SOLITARY
Show /tmp/ecm.info,/tmp/ecm.info göster,'',,/tmp/ecm.info göster,INCOMPLETE (SOME)
Show AutoTimer List,Oto-zamanlama Listesini göster,Otomatik zamanlama listesini göster,,,MISMATCH (SOME)
Show CCcam in extensions ?,CCcam'i uzantılarda göster?,'',,,INCOMPLETE (SOME)
Show Clients,İstemcileri göster,İstemcileri göster,,İstemcileri göster,CONSISTENT (SOME)
Show Display Icons,Görüntü ikonlarını göster,'',,Görüntü ikonlarını göster,INCOMPLETE (SOME)
Show E2 Log,E2 Günlük Göster,E2 Günlük Göster,,,CONSISTENT (SOME)
Show OpenHDF Log,,'',,,SOLITARY
Show OE-A Log,,'',,,SOLITARY
Show Log,Günlük göster,Günlük göster,,Günlük göster,CONSISTENT (SOME)
Show Log Manager in extensions list ?,Log Manager'ı uzantı listesinde göster?,Günlük Yöneticisi uzantılar listesinde görünsün mü?,,Günlük Yöneticisi uzantılar listesinde görünsün mü?,MISMATCH (SOME)
Show Media playback Remaining/Elapsed as,Ortam oynatımında Kalan/Geçen süreyi göster,'',,Ortam oynatımında Kalan/Geçen süreyi göster,INCOMPLETE (SOME)
Show OE Log,OE Log göster,'',,,INCOMPLETE (SOME)
Show OScam in extensions ?,OScam'i uzantılarda göster?,OScam uzantılarda gösterilsin mi?,,,MISMATCH (SOME)
Show PVR status in MoviePlayer infobar,FilmPlayer bilgi çubuğunda PVR durumunu göster,'',,,INCOMPLETE (SOME)
LCD skin,,'',,,SOLITARY
Show blinking rec symbol on Display during recording,,'',,,SOLITARY
Blinking REC Symbol,Yanıp sönen REC sembolü,'',,Yanıp sönen REC sembolü,INCOMPLETE (SOME)
REC Symbol,REC Sembolü,REC Sembolü,,REC Sembolü,CONSISTENT (SOME)
Show blinking Clock in Standby on Display during recording,,'',,,SOLITARY
In the Standby blinking Clock on the LCD Display,,'',,,SOLITARY
Show HDMI-Output Res,HDMI Çıkışını Göster Res,'',,,INCOMPLETE (SOME)
Big Picon/ clock/ bar,,'',,,SOLITARY
Big picon,,Büyük logo,,,SOLITARY
Big picon/ clock,,Büyük logo/ saat,,,SOLITARY
Much info,,Çok bilgi,,,SOLITARY
Less info,,Daha az bilgi,,,SOLITARY
Just a big clock,,Sadece büyük bir saat,,,SOLITARY
Show RFmod setup...,RFmod kurulumu göster ...,'',,'',INCOMPLETE (SOME)
Show Readers/Proxies,Okuyucuları/Vekil Sunucuları göster,Okuyucuları/Vekil Sunucuları göster,,Okuyucuları/Vekil Sunucuları göster,CONSISTENT (SOME)
Show Time Remaining/Elapsed,Kalan/Geçen zamanı göster,Kalan/Geçen zamanı göster,,Kalan/Geçen zamanı göster,CONSISTENT (SOME)
Show Timer List,Zamanlayıcı Listesini göster,Zamanlayıcı Listesini göster,,,CONSISTENT (SOME)
Show Transponder Remaining/Elapsed as,Transponder Kalan/Geçen zamanı göster,Transponder Kalan/Geçen zamanı göster,,Transponder Kalan/Geçen zamanı göster,CONSISTENT (SOME)
Show spinning logo when system is busy.,Sistem meşgul olduğunda dönüş logosunu göster.,Sistem meşgul olduğunda logoyu göster. ,,,MISMATCH (SOME)
Show background in Radio Mode,Radyo Modunda arka planı göster,Radyo modunda arka planı göster,,,MISMATCH (SOME)
Show background when tuned to a radio channel.,Bir radyo kanalı çalarken arkaplanı göster.,Bir radyo kanalına ayarlandığında arka planı gösterin.,,Bir radyo kanalı çalarken arkaplanı göster,MISMATCH (SOME)
Show bouquet on launch,Başlangıçta buket göster,Başlangıçta buket göster,,Başlangıçta buket göster,CONSISTENT (SOME)
"When enabled, number markers will be hidden.",'','',,'',EMPTY (SOME)
Hidden,,Gizli,,,SOLITARY
Show channel number in infobar,Bilgi çubuğunda kanal numaralarını göster,Bilgi çubuğunda kanal numaralarını göster,,Bilgi çubuğunda kanal numaralarını göster,CONSISTENT (SOME)
Show encryption info in the infobar (when supported by the skin).,Bilgi çubuğunda şifre bilgisi göster (arayüz destekliyorsa).,Bilgi çubuğunda şifre bilgisi göster (arayüz destekliyorsa).,,Bilgi çubuğunda şifre bilgisi göster (arayüz destekliyorsa).,CONSISTENT (SOME)
Show epg,Epg göster,Epg göster,,epg göster,MISMATCH (SOME)
Show in extensions list ?,Eklentiler listesinde göster?,Eklentiler listesinde göster?,,Eklentiler listesinde göster?,CONSISTENT (SOME)
Show infobar picons,Bilgi çubuğu piksilerini göster,Bilgi çubuğunda simgeleri göster,,,MISMATCH (SOME)
Show infobar permanently while paused,Duraklatıldığında bilgi çubuğunu kalıcı olarak göster,'',,,INCOMPLETE (SOME)
Show job tasks in extensions,İş görevlerini uzantılarda göster,Görevleri eklentilerde göster,,Görevleri eklentilerde göster,MISMATCH (SOME)
