msgid,openatv,openhdf,openpli,openvix,STATUS
\nRestore your backups by date.,'','',,'',EMPTY (SOME)
\nScan for local extensions and install them.,'','',,'',EMPTY (SOME)
\nSelect your backup device.\nCurrent device: ,'','',,'',EMPTY (SOME)
"\nView, install and remove available or installed packages.",'','',,'',EMPTY (SOME)
 and,'','',,'',EMPTY (SOME)
%02d.%02d - %02d.%02d (%s%d min),,'',,,SOLITARY
%A %e %b,,'',,,SOLITARY
%d Gb,'','',,,EMPTY (SOME)
%d KB,'','',,'',EMPTY (SOME)
%d jobs are running in the background!,,'',,'',EMPTY (SOME)
%s %s advanced remote control (native),'','',,'',EMPTY (SOME)
%s %s format data DVD (HDTV compatible),,'',,'',EMPTY (SOME)
%s %s front panel,'','',,'',EMPTY (SOME)
%s %s ir keyboard,'','',,'',EMPTY (SOME)
%s %s ir mouse,'','',,'',EMPTY (SOME)
%s %s remote control (native),'','',,'',EMPTY (SOME)
%s %s software because updates are available.,'','',,'',EMPTY (SOME)
'%s' contains %d file(s) and %d sub-directories.\n,'','',,'',EMPTY (SOME)
( All readers),'','',,'',EMPTY (SOME)
(Show only reader:,'','',,'',EMPTY (SOME)
* = Restart Required,'','',,'',EMPTY (SOME)
1080i,'','',,'',EMPTY (SOME)
1080p 24Hz,'','',,'',EMPTY (SOME)
1080p 25Hz,'','',,'',EMPTY (SOME)
1080p 30Hz,'','',,'',EMPTY (SOME)
1080p 50Hz,'','',,'',EMPTY (SOME)
1080p 60Hz,'','',,'',EMPTY (SOME)
1X,'','',,'',EMPTY (SOME)
1st Infobar timeout,'','',,'',EMPTY (SOME)
2X,'','',,'',EMPTY (SOME)
3D Mode,'','',,'',EMPTY (SOME)
3D setup,,'',,,SOLITARY
3X,'','',,'',EMPTY (SOME)
4X,'','',,'',EMPTY (SOME)
720p,'','',,'',EMPTY (SOME)
720p 24Hz,'','',,'',EMPTY (SOME)
"A background update check is in progress, please wait a few minutes and try again.",'','',,'',EMPTY (SOME)
A recording has been started:\n%s,'','',,'',EMPTY (SOME)
A recording is currently running. Please stop the recording before trying to configure the positioner.,Snimanje je u tijeku. Molim zaustavite snimanje prije nego pokušate konfigurirati motor.,Snimanje je u tijeku. Molim zaustavite snimanje prije nego pokušate konfigurirati motor.,,,CONSISTENT (SOME)
A recording is currently running. Please stop the recording before trying to start the satfinder.,Snimanje je trenutno u tijeku. Molim zaustavite prvo snimanje prije negoli pokrenete Sat tražitelj.,Snimanje je trenutno u tijeku. Molim zaustavite prvo snimanje prije negoli pokrenete Sat tražitelj.,,,CONSISTENT (SOME)
A repeating timer or just once?,'','',,'',EMPTY (SOME)
AA,,AA,,,SOLITARY
AB,,AB,,,SOLITARY
AFP Setup,'','',,'',EMPTY (SOME)
AFP setup,,'',,,SOLITARY
AV aspect is %s.,'','',,'',EMPTY (SOME)
About...,O prijemniku...,O prijemniku...,,,CONSISTENT (SOME)
Action on long power button press,,'',,,SOLITARY
Action on short power button press,,'',,,SOLITARY
Activate,'','',,'',EMPTY (SOME)
Activate PiP,,'',,,SOLITARY
Active,'','',,'',EMPTY (SOME)
Active clients,'','',,'',EMPTY (SOME)
Add AutoTimer,'','',,'',EMPTY (SOME)
Add Timer,'','',,'',EMPTY (SOME)
Add a auto timer for current event,'','',,,EMPTY (SOME)
Add a record timer for current event,'','',,'',EMPTY (SOME)
Add a zap timer for current event,'','',,'',EMPTY (SOME)
Add a zap timer for next event,'','',,'',EMPTY (SOME)
Add/Remove timer for current event,'','',,'',EMPTY (SOME)
Adding schedule...,'','',,'',EMPTY (SOME)
Additional Info,'','',,'',EMPTY (SOME)
Address,'','',,'',EMPTY (SOME)
Alias,'','',,'',EMPTY (SOME)
All satellites,,'',,,SOLITARY
Allow unstable (experimental) updates,,'',,'',EMPTY (SOME)
Allows more detailed information to be in the crash log,,'',,,SOLITARY
Allows the %s %s to read the stored EPG data regularly.,'','',,'',EMPTY (SOME)
Allows the %s %s to store the EPG data regularly.,'','',,'',EMPTY (SOME)
Allows you to adjust the amount of time the resolution infomation display on screen.,,'',,'',EMPTY (SOME)
Allows you to enable the debug logs. They contain very detailed information about everything the system does.,,'',,,SOLITARY
Allows you to enable/disable displaying icons on the front panel.,,'',,'',EMPTY (SOME)
Allows you to hide the extensions of known file types.,'','',,'',EMPTY (SOME)
Allows you to send a copy of the log to yourself.,,'',,'',EMPTY (SOME)
"Allows you to set the maximum size (MB) of the individual debug logs. When that size is reached, a new file will be created.",,'',,,SOLITARY
Allows you to setup the button to do what you choose.,'','',,'',EMPTY (SOME)
Allows you to show/hide CCcam Info in extensions (blue button).,,'',,'',EMPTY (SOME)
Allows you to show/hide Log Manager in extensions (blue button).,'','',,'',EMPTY (SOME)
Allows you to show/hide OScam Info in extensions (blue button).,,'',,'',EMPTY (SOME)
Alphanumeric,'','',,'',EMPTY (SOME)
Alternative radio mode,'','',,'',EMPTY (SOME)
Always show bouquets,'','',,'',EMPTY (SOME)
Are you sure you want to delete all selected logs:\n,'','',,,EMPTY (SOME)
Are you sure you want to delete this log:\n,'','',,'',EMPTY (SOME)
Are you sure you want to reload the EPG data from:\n,'','',,'',EMPTY (SOME)
Are you sure you want to save the EPG Cache to:\n,'','',,'',EMPTY (SOME)
Are you sure you want to send this log:\n,'','',,'',EMPTY (SOME)
At End:,'','',,'',EMPTY (SOME)
Attach a file,'','',,'',EMPTY (SOME)
Automatic image backup,'','',,'',EMPTY (SOME)
Automatic refresh,'','',,'',EMPTY (SOME)
Automatic save,'','',,'',EMPTY (SOME)
Automatic settings backup,,'',,'',EMPTY (SOME)
Automatically update Client/Server View?,'','',,'',EMPTY (SOME)
Autostart,'','',,'',EMPTY (SOME)
Autostart:,'','',,'',EMPTY (SOME)
Available shares:,'','',,'',EMPTY (SOME)
BA,,BA,,,SOLITARY
BB,,BB,,,SOLITARY
Background check,'','',,'',EMPTY (SOME)
Backup Manager,'','',,,EMPTY (SOME)
Behavior of 'pause' when paused,'','',,'',EMPTY (SOME)
Behavior of 0 key in PiP-mode,Uloga tipke 0 u PIP-modu,Uloga tipke 0 u PIP-modu,,Uloga tipke 0 u PIP-modu,CONSISTENT (SOME)
Black,,'',,'',EMPTY (SOME)
Bouquet List,'','',,'',EMPTY (SOME)
Brightness (Normal),'','',,'',EMPTY (SOME)
Brightness (Standby),'','',,'',EMPTY (SOME)
Buffers:,'','',,'',EMPTY (SOME)
Build:\t%s,,'',,,SOLITARY
Build: %s,'','',,'',EMPTY (SOME)
Button,'','',,'',EMPTY (SOME)
Button setup,,'',,'',EMPTY (SOME)
By Team ViX,,'',,'',EMPTY (SOME)
Bypass HDMI EDID Check,'','',,'',EMPTY (SOME)
Bytes received:,'','',,'',EMPTY (SOME)
Bytes sent:,'','',,'',EMPTY (SOME)
CAID,'','',,'',EMPTY (SOME)
CCcam Client Info,'','',,'',EMPTY (SOME)
CCcam Config Switcher,'','',,'',EMPTY (SOME)
CCcam ECM Info,'','',,'',EMPTY (SOME)
CCcam Info,'','',,'',EMPTY (SOME)
CCcam Info %s\nby AliAbdul %s\n\nThis plugin shows you the status of your CCcam.,'','',,'',EMPTY (SOME)
CCcam Info Config,'','',,'',EMPTY (SOME)
CCcam Info Setup,'','',,'',EMPTY (SOME)
CCcam Provider Info,'','',,'',EMPTY (SOME)
CCcam Remote Info,'','',,'',EMPTY (SOME)
CCcam Server Info,'','',,'',EMPTY (SOME)
CCcam Share Info,'','',,'',EMPTY (SOME)
CCcam Shares Info,'','',,'',EMPTY (SOME)
CCcam info,,'',,'',EMPTY (SOME)
CHANGE BOUQUET,'','',,'',EMPTY (SOME)
CPU:\t%s,,'',,,SOLITARY
CaID: ,'','',,'',EMPTY (SOME)
Cached:,'','',,'',EMPTY (SOME)
Cancel save timeshift as movie,'','',,'',EMPTY (SOME)
Cannot delete file,'','',,'',EMPTY (SOME)
Card infos (CCcam-Reader),'','',,'',EMPTY (SOME)
Cards:,'','',,'',EMPTY (SOME)
Cards: ,'','',,'',EMPTY (SOME)
Cards: 0,'','',,'',EMPTY (SOME)
Cardserial,'','',,'',EMPTY (SOME)
Change pin code,Promjeni pin kod,Promjeni pin kod,,,CONSISTENT (SOME)
Change service PIN,,'',,,SOLITARY
Change service PINs,,'',,,SOLITARY
Change setup PIN,,'',,,SOLITARY
Changelog,'','',,,EMPTY (SOME)
Channel +/- button mode,'','',,,EMPTY (SOME)
Channel 1 at start,,'',,,SOLITARY
Channel List,'','',,'',EMPTY (SOME)
Channel list context menu,'','',,,EMPTY (SOME)
Channel list cursor behavior,'','',,'',EMPTY (SOME)
Channel list on mode change,'','',,'',EMPTY (SOME)
Channel list preview,'','',,'',EMPTY (SOME)
Channel list service mode*,'','',,'',EMPTY (SOME)
Channel preview mode,'','',,'',EMPTY (SOME)
Check every (hours),'','',,'',EMPTY (SOME)
Checking Feeds,'','',,,EMPTY (SOME)
Checking Logs...,'','',,'',EMPTY (SOME)
Checking for Updates...,'','',,'',EMPTY (SOME)
Checking tuner %d\nDiSEqC port %s for %s,'','',,,EMPTY (SOME)
Chipset:\tBCM%s,,'',,,SOLITARY
Chipset: BCM%s,'','',,'',EMPTY (SOME)
Choose Bouquet,'','',,'',EMPTY (SOME)
Choose a tag for easy finding a recording.,'','',,'',EMPTY (SOME)
"Choose between Daily, Weekly, Weekdays or user defined.",'','',,'',EMPTY (SOME)
Choose the location for crash and debug logs.,,'',,,SOLITARY
Choose the location where the EPG data will be stored when the %s %s is shut down. The location must be available at boot time.,'','',,'',EMPTY (SOME)
Choose the name of the file that holds the EPG data when the %s %s is shut down. This can be handy to differentiate between several boxes.,'','',,'',EMPTY (SOME)
Choose time interval to which the graphics will be rounded off.,'','',,'',EMPTY (SOME)
Choose what you want the '0' button to do when PIP is active.,,'',,'',EMPTY (SOME)
Choose whether multi channel sound tracks should be downmixed to stereo.,'','',,,EMPTY (SOME)
Choose whether or not to show an icon when a motorised dish is moving.,,'',,'',EMPTY (SOME)
Choose which level of menu/settings to display. 'Expert' level shows all items.,,'',,'',EMPTY (SOME)
Chose between record and ZAP.,'','',,'',EMPTY (SOME)
Cleaning Trashes,'','',,'',EMPTY (SOME)
Clients,'','',,'',EMPTY (SOME)
Close PiP on exit,'','',,'',EMPTY (SOME)
Close dialog,'','',,,EMPTY (SOME)
Coderate HP,Kodrata HP,Kodrata HP,,,CONSISTENT (SOME)
Coderate LP,Kodrata LP,Kodrata LP,,,CONSISTENT (SOME)
Committed DiSEqC command,,Committed DiSEqC cmd,,,SOLITARY
Common Interface Assignment,'','',,,EMPTY (SOME)
Common interface,,'',,'',EMPTY (SOME)
Configfile %s saved.,'','',,'',EMPTY (SOME)
Configure duration of inactivity before the hard disk drive goes to standby,,'',,'',EMPTY (SOME)
Configure if and how service type icons will be shown.,'','',,'',EMPTY (SOME)
Configure if picons will be shown in the service list.,,'',,'',EMPTY (SOME)
Configure the amount of time that will be presented.,'','',,'',EMPTY (SOME)
Configure the behavior of the 'pause' key when movie playback is already paused.,'','',,'',EMPTY (SOME)
Configure the brightness level of the front panel display for normal operation.,'','',,'',EMPTY (SOME)
Configure the brightness level of the front panel display for standby.,'','',,'',EMPTY (SOME)
Configure the cursor behavior in the channel selection list. When opening the channel selection list you can remain on the current service or already select up/down and you are able to revert the B+/B- buttons.,,'',,'',EMPTY (SOME)
Configure the duration (in minutes) for the screensaver.,,'',,'',EMPTY (SOME)
"Configure the font size relative to skin size, so 1 increases by 1 point size, and -1 decreases by 1 point size.",'','',,'',EMPTY (SOME)
Configure the function of a long press of the power button.,,'',,,SOLITARY
Configure the function of a short press of the power button.,,'',,,SOLITARY
Configure the function of the <  > buttons.,'','',,'',EMPTY (SOME)
"Configure the initial rewind speed. When you press the rewind button, rewinding will start at this speed.",,'',,'',EMPTY (SOME)
Configure the number of days after which items are automatically removed from the trash can.,'','',,,EMPTY (SOME)
Configure the number of rows shown.,'','',,'',EMPTY (SOME)
Configure the offline decoding delay (in milliseconds). The configured delay is observed at each control word parity change.,,'',,'',EMPTY (SOME)
Configure the type of status indication icons shown in the movie list.,,'',,,SOLITARY
Configure the width allocated to the picon.,'','',,'',EMPTY (SOME)
Configure the width allocated to the service name.,'','',,'',EMPTY (SOME)
"Configure to show the channel names, picons, or both in the EPG.",'','',,'',EMPTY (SOME)
"Configure which tuner type will be preferred, when the same service is available on different types of tuners.",'','',,'',EMPTY (SOME)
Configure your NTP server.,'','',,'',EMPTY (SOME)
"Configure your network settings, and press OK to start the scan",'','',,'',EMPTY (SOME)
Conflicting timer,Konflikt tajmera,Konflikt tajmera,,Konflikt tajmera,CONSISTENT (SOME)
Connected clients,'','',,'',EMPTY (SOME)
Connected!,,'',,,SOLITARY
Connected: ,'','',,'',EMPTY (SOME)
Constellation,Konstalacija,Konstalacija,,,CONSISTENT (SOME)
Content,'','',,'',EMPTY (SOME)
Continues,'','',,'',EMPTY (SOME)
Control of the position how finished timers are shown in the Timer List.,,'',,,SOLITARY
Convert ext3 filesystem to ext4,'','',,,EMPTY (SOME)
Convert ext3 to ext4,'','',,,EMPTY (SOME)
Convert filesystem ext3 to ext4,'','',,,EMPTY (SOME)
Converting ext3 to ext4...,'','',,'',EMPTY (SOME)
Cool TV Guide,'','',,,EMPTY (SOME)
Copying files,'','',,'',EMPTY (SOME)
Cores:\t%s,,'',,,SOLITARY
Could not connect to %s %s .NFI image feed server:,'','',,,EMPTY (SOME)
Could not open the file %s!,'','',,'',EMPTY (SOME)
Could not save configfile %s!,'','',,'',EMPTY (SOME)
Crash Logs,'','',,'',EMPTY (SOME)
Create more detailed crash log,,'',,,SOLITARY
Creating AP and SC Files,'','',,'',EMPTY (SOME)
Creating Hardlink to Timeshift file failed!,'','',,'',EMPTY (SOME)
Cron Manager,'','',,'',EMPTY (SOME)
CronTimers,'','',,,EMPTY (SOME)
Current Event:,'','',,'',EMPTY (SOME)
Current Status:,'','',,'',EMPTY (SOME)
Current time,'','',,'',EMPTY (SOME)
Current version:,Trenutna verzija:,Trenutna verzija:,,Trenutna verzija:,CONSISTENT (SOME)
Currently installed image,'','',,,EMPTY (SOME)
DLNA support,'','',,'',EMPTY (SOME)
Debug Logs,'','',,'',EMPTY (SOME)
Deep Standby,Isključi %s %s,Isključi %s %s,,Isključi %s %s,CONSISTENT (SOME)
Defaults,'','',,'',EMPTY (SOME)
Delay:,'','',,'',EMPTY (SOME)
Delete %s?,'','',,'',EMPTY (SOME)
Delete Confirmation,'','',,'',EMPTY (SOME)
Deleted %s!,'','',,'',EMPTY (SOME)
"Descramble & record ECM' gives the option to descramble afterwards if descrambling on recording failed. 'Don't descramble, record ECM' save a scramble recording that can be descrambled on playback. 'Normal' means descramble the recording and don't record ECM.",'','',,'',EMPTY (SOME)
Descramble http streams,'','',,,EMPTY (SOME)
Detected Devices:,'','',,,EMPTY (SOME)
Device Information,'','',,,EMPTY (SOME)
Device mounts,'','',,'',EMPTY (SOME)
Device setup,,'',,,SOLITARY
Devices,'','',,'',EMPTY (SOME)
DiSEqC repeats,,DiSEqC ponavljanja,,,SOLITARY
Dialing:,,'',,,SOLITARY
Digital downmix,,'',,,SOLITARY
Disconnect,,'',,,SOLITARY
Display,,'',,,SOLITARY
Display and user interface,'','',,'',EMPTY (SOME)
Display the EIT now/next eventdata in infobar.,'','',,'',EMPTY (SOME)
Do you really want to check the filesystem?\nThis could take a long time!,'','',,'',EMPTY (SOME)
Do you really want to convert the filesystem?\nYou cannot go back!,'','',,,EMPTY (SOME)
Do you really want to delete %s ?,'','',,'',EMPTY (SOME)
Do you really want to delete ?,'','',,'',EMPTY (SOME)
"Do you really want to download the plugin \""%s\""?",'','',,'',EMPTY (SOME)
Do you really want to permamently remove '%s' from trash can ?,'','',,,EMPTY (SOME)
Do you really want to permanently remove from trash can ?,'','',,,EMPTY (SOME)
"Do you really want to remove the plugin \""%s\""?",'','',,'',EMPTY (SOME)
Do you want to add any additional information ?,'','',,'',EMPTY (SOME)
Do you want to also install samba client ?\nThis allows you to mount your windows shares on this device.,'','',,,EMPTY (SOME)
Do you want to attach a text file to explain the log ?\n(choose 'No' to type message using virtual keyboard.),'','',,'',EMPTY (SOME)
Do you want to delete all selected files:\n(choose 'No' to only delete the currently selected file.),'','',,,EMPTY (SOME)
Do you want to do a service scan?,Želite li napraviti skeniranje usluga?,Želite li napraviti skeniranje usluga?,,Želite li napraviti skeniranje usluga?,CONSISTENT (SOME)
Do you want to do another manual service scan?,Želite li započeti drugu ručnu pretragu usluga sada?,Želite li započeti drugu ručnu pretragu usluga sada?,,Želite li započeti drugu ručnu pretragu usluga sada?,CONSISTENT (SOME)
Do you want to download the image to %s ?,'','',,,EMPTY (SOME)
Do you want to send all selected files:\n(choose 'No' to only send the currently selected file.),'','',,,EMPTY (SOME)
Do you want to upgrade the package:\n,'','',,'',EMPTY (SOME)
Dolby Digital / DTS downmix,,'',,,SOLITARY
Don't save,'','',,'',EMPTY (SOME)
Download,'','',,,EMPTY (SOME)
Download %s from server,'','',,,EMPTY (SOME)
Download .NFI-files for USB-flasher,'','',,,EMPTY (SOME)
Drivers:\t%s,'','',,,EMPTY (SOME)
Drivers: %s,,'',,'',EMPTY (SOME)
ECM Statistics,'','',,'',EMPTY (SOME)
ECM Time,'','',,'',EMPTY (SOME)
ECM avg,'','',,'',EMPTY (SOME)
ECM data will be included in the stream. This enables a client receiver to decode it.,'','',,'',EMPTY (SOME)
ECM last,'','',,'',EMPTY (SOME)
ECM-Time,'','',,'',EMPTY (SOME)
EPG Cache Check,'','',,'',EMPTY (SOME)
EPG Search,'','',,,EMPTY (SOME)
EPG filename,'','',,'',EMPTY (SOME)
EPG location,'','',,'',EMPTY (SOME)
Ecm:,,'',,'',EMPTY (SOME)
Edit bouquets list,,'',,,SOLITARY
Edit services list,,Editiraj list usluga,,,SOLITARY
Edit upgrade source url.,'','',,'',EMPTY (SOME)
Elapsed,'','',,'',EMPTY (SOME)
Elapsed & Remaining,'','',,'',EMPTY (SOME)
Enable FreeSat EPG,,'',,'',EMPTY (SOME)
Enable debug logs,,'',,,SOLITARY
Enable panic button,'','',,'',EMPTY (SOME)
Enable parental control,,Uključi roditeljsku zaštitu,,,SOLITARY
Enables a feature so that the receiver can decrypt streams (if the ECM data is included in the stream and a valid card is available).,'','',,,EMPTY (SOME)
Enigma2 skin selector,'','',,,EMPTY (SOME)
Enimga2 Changes,,'',,,SOLITARY
Enter your e-mail address to send a copy of the log to.,,'',,'',EMPTY (SOME)
"Enter your forum user name, to make it easier to trace logs.",,'',,'',EMPTY (SOME)
Entitlements,'','',,'',EMPTY (SOME)
Error downloading change log.,'','',,,EMPTY (SOME)
Error executing plugin,'','',,'',EMPTY (SOME)
Error reading webpage!,'','',,'',EMPTY (SOME)
Error:\n%s,'','',,'',EMPTY (SOME)
Event Info,'','',,'',EMPTY (SOME)
Event font size,'','',,'',EMPTY (SOME)
Extended Networksetup Plugin...,'','',,'',EMPTY (SOME)
Extended Setup...,Proširene postavke...,Proširene postavke...,,Proširene postavke...,CONSISTENT (SOME)
Extended Shares,'','',,'',EMPTY (SOME)
External (CF),,'',,,SOLITARY
FLASH,'','',,'',EMPTY (SOME)
FTP Setup,'','',,'',EMPTY (SOME)
FTP setup,,'',,,SOLITARY
File oscam.conf not found.\nPlease enter username/password manually.,'','',,'',EMPTY (SOME)
Filesystem Check,'','',,'',EMPTY (SOME)
Flash,'','',,,EMPTY (SOME)
Flashing,'','',,'',EMPTY (SOME)
Flashing failed,'','',,,EMPTY (SOME)
Fontsize,'','',,,EMPTY (SOME)
Free Memory:,'','',,,EMPTY (SOME)
Free Swap:,'','',,,EMPTY (SOME)
Free To Air,,'',,'',EMPTY (SOME)
Free memory,'','',,'',EMPTY (SOME)
Free memory:,'','',,'',EMPTY (SOME)
Free:,'','',,'',EMPTY (SOME)
Free: ,'','',,'',EMPTY (SOME)
From :,'','',,'',EMPTY (SOME)
Frontprocessor version: %d,,Verzija Frontprocesora: %d,,,SOLITARY
Ftpd service type: Vsftpd server,,'',,,SOLITARY
GB,'','',,'',EMPTY (SOME)
General,'','',,'',EMPTY (SOME)
Get latest experimental image,'','',,,EMPTY (SOME)
Get latest release image,'','',,,EMPTY (SOME)
Getting Event Info failed!,'','',,'',EMPTY (SOME)
Goto :,'','',,'',EMPTY (SOME)
Goto next bouquet,'','',,,EMPTY (SOME)
Goto next channel,'','',,,EMPTY (SOME)
Goto next event,'','',,,EMPTY (SOME)
Goto previous bouquet,'','',,,EMPTY (SOME)
Goto previous channel,'','',,,EMPTY (SOME)
Goto previous event,'','',,,EMPTY (SOME)
Goto specific data/time,'','',,,EMPTY (SOME)
Graphical EPG,'','',,'',EMPTY (SOME)
Graphics,'','',,'',EMPTY (SOME)
Grey,,'',,'',EMPTY (SOME)
H: = Hourly / D: = Daily / W: = Weekly / M: = Monthly,'','',,'',EMPTY (SOME)
HDMI CEC,'','',,'',EMPTY (SOME)
HDMI CEC Setup,'','',,'',EMPTY (SOME)
Height,'','',,'',EMPTY (SOME)
Helps setting up your dish,,'',,,SOLITARY
Hide CI messages,,'',,'',EMPTY (SOME)
Hide any zap error messages.,'','',,'',EMPTY (SOME)
Hide error messages from the Common Interface module.,,'',,'',EMPTY (SOME)
History buttons mode,'','',,'',EMPTY (SOME)
History zap...,'','',,,EMPTY (SOME)
Hops:,'','',,'',EMPTY (SOME)
Hostname:,'','',,'',EMPTY (SOME)
Hostname: ,'','',,'',EMPTY (SOME)
Hour,'','',,'',EMPTY (SOME)
Hourly,'','',,'',EMPTY (SOME)
Hours Mins,'','',,'',EMPTY (SOME)
Hours Mins Secs,'','',,'',EMPTY (SOME)
IMDB search for current event,'','',,'',EMPTY (SOME)
IMDb Search,'','',,,EMPTY (SOME)
IP-Address,,'',,,SOLITARY
IP:,'','',,'',EMPTY (SOME)
Idle Time: ,'','',,'',EMPTY (SOME)
If enabled the output resolution of the box will try to match the resolution of the video contents resolution,'','',,,EMPTY (SOME)
If enabled the video will always be de-interlaced.,'','',,'',EMPTY (SOME)
If set to 'yes' channels without EPG will not be shown.,'','',,'',EMPTY (SOME)
If set to 'yes' it will show the 'PO' packages in browser.,'','',,'',EMPTY (SOME)
If set to 'yes' it will show the 'SRC' packages in browser.,'','',,'',EMPTY (SOME)
If set to 'yes' shows a small TV-screen in the EPG.,'','',,'',EMPTY (SOME)
If set to 'yes' the EPG will always open at the first channel of bouquet. If set to 'no' the EPG will open on the current channel.,,'',,,SOLITARY
If set to 'yes' the bouquets will be shown each time you open the EPG.,'','',,'',EMPTY (SOME)
If set to 'yes' the channel list will be shown after switching between radio and TV modes.,'','',,'',EMPTY (SOME)
If set to 'yes' the channel number will be displayed in the infobar.,'','',,'',EMPTY (SOME)
If set to 'yes' the infobar will be displayed when a new event starts.,'','',,'',EMPTY (SOME)
If set to 'yes' the infobar will be displayed when changing channels.,'','',,'',EMPTY (SOME)
If set to 'yes' you can preview channels in the EPG list.,'','',,'',EMPTY (SOME)
"If set to 'yes' you can preview channels in the channel list. Press 'OK' to preview the selected channel, press a 2nd 'OK' to exit and zap to that channel, pressing 'EXIT' to return to the channel you started at.",'','',,'',EMPTY (SOME)
"If set to 'yes', allows you to use the seekbar to jump to a point within the event.",,'',,'',EMPTY (SOME)
"If set to 'yes', the infobar will be displayed when Fast Forwarding or Rewinding during media playback.",,'',,'',EMPTY (SOME)
"If the text is too long to be displayed on the front panel, it will be repeated (number of times):",'','',,'',EMPTY (SOME)
Image Information,'','',,,EMPTY (SOME)
Image Manager,'','',,,EMPTY (SOME)
Inadyn Log,'','',,,EMPTY (SOME)
Inadyn Setup,'','',,'',EMPTY (SOME)
Inadyn setup,,'',,,SOLITARY
Incorrect type service for PiP!,'','',,,EMPTY (SOME)
Increase time scale,'','',,'',EMPTY (SOME)
Info button (long),'','',,'',EMPTY (SOME)
Info button (short),'','',,'',EMPTY (SOME)
Infobar EPG,'','',,'',EMPTY (SOME)
InfobarEPG settings,'','',,,EMPTY (SOME)
Inotify Monitoring,'','',,'',EMPTY (SOME)
Install a new image with a USB stick,'','',,'',EMPTY (SOME)
Install a new image with your web browser,'','',,'',EMPTY (SOME)
Install extensions.,'','',,'',EMPTY (SOME)
Install lcd picons on,'','',,'',EMPTY (SOME)
Install or remove finished.,'','',,'',EMPTY (SOME)
Install plugins,'','',,,EMPTY (SOME)
Installation finished.,'','',,'',EMPTY (SOME)
Installing Service,'','',,'',EMPTY (SOME)
Instant record location,'','',,'',EMPTY (SOME)
Instant recordings location,'','',,'',EMPTY (SOME)
Interface,'','',,'',EMPTY (SOME)
Intermediate,Srednje,Srednje,,Srednje,CONSISTENT (SOME)
Ipkg,'','',,'',EMPTY (SOME)
JUMP 24 HOURS,'','',,'',EMPTY (SOME)
Job View,'','',,'',EMPTY (SOME)
Jump back 24 hours,'','',,'',EMPTY (SOME)
Jump first press in channel selection*,,'',,,SOLITARY
Jump forward 24 hours,'','',,'',EMPTY (SOME)
Jump to current time,'','',,'',EMPTY (SOME)
Jump to prime time,'','',,'',EMPTY (SOME)
Just change channels,'','',,'',EMPTY (SOME)
Just zap,'','',,'',EMPTY (SOME)
Keeps MovieList open whilst playing audio files.,'','',,,EMPTY (SOME)
Kernel:\t%s,,'',,,SOLITARY
Kernel: %s,'','',,'',EMPTY (SOME)
LED Deep Standby,'','',,'',EMPTY (SOME)
LED Normal,'','',,'',EMPTY (SOME)
LED Standby,'','',,'',EMPTY (SOME)
LED brightness during deep standby.,'','',,'',EMPTY (SOME)
LED brightness during normal operations.,'','',,'',EMPTY (SOME)
LED brightness during standby.,'','',,'',EMPTY (SOME)
Label,'','',,'',EMPTY (SOME)
Last Req.,'','',,'',EMPTY (SOME)
Last used share: ,'','',,'',EMPTY (SOME)
Later,'','',,'',EMPTY (SOME)
Light Grey,,'',,'',EMPTY (SOME)
Limit debug log size (MB),'','',,'',EMPTY (SOME)
Link Quality:,'','',,,EMPTY (SOME)
List EPG functions...,'','',,'',EMPTY (SOME)
Load EPG,'','',,'',EMPTY (SOME)
Load/Save,,'',,,SOLITARY
Local box,'','',,'',EMPTY (SOME)
Log Manager,'','',,'',EMPTY (SOME)
Log results to harddisk,'','',,'',EMPTY (SOME)
LogManager,'','',,'',EMPTY (SOME)
Logs,,'',,'',EMPTY (SOME)
Logs location,'','',,,EMPTY (SOME)
Logs manager,,'',,,SOLITARY
Logs older than the specified no of days will be deleted.,,'',,,SOLITARY
Logs settings,'','',,'',EMPTY (SOME)
Long << / >>,'','',,'',EMPTY (SOME)
Long Left/Right,'','',,'',EMPTY (SOME)
MAC:,'','',,'',EMPTY (SOME)
MB,'','',,'',EMPTY (SOME)
Mainmenu,Glavni izbornik,Glavni izbornik,,Glavni izbornik,CONSISTENT (SOME)
Manage your %s %s's software,'','',,'',EMPTY (SOME)
Maxdown +,'','',,'',EMPTY (SOME)
Maxdown -,'','',,'',EMPTY (SOME)
Maxdown: ,'','',,'',EMPTY (SOME)
Maximum no of days,,'',,,SOLITARY
Maximum total space used (MB),,'',,'',EMPTY (SOME)
Media playback Remaining/Elapsed as,'','',,'',EMPTY (SOME)
Memory Information,'','',,,EMPTY (SOME)
Menu config,'','',,'',EMPTY (SOME)
Merging Timeshift files,'','',,'',EMPTY (SOME)
MiniDLNA Log,'','',,,EMPTY (SOME)
MiniDLNA Setup,'','',,'',EMPTY (SOME)
MiniDLNA setup,,'',,,SOLITARY
Mins,'','',,'',EMPTY (SOME)
Mins Secs,'','',,'',EMPTY (SOME)
Monthly,'','',,'',EMPTY (SOME)
Mounts Setup,'','',,,EMPTY (SOME)
Mounts setup,,'',,,SOLITARY
Move Left/Right,'','',,'',EMPTY (SOME)
Move Up/Down,'','',,'',EMPTY (SOME)
Move down a page,'','',,'',EMPTY (SOME)
Move to home of list,'','',,'',EMPTY (SOME)
