msgid,openatv,openhdf,openpli,openvix,STATUS
clip overscan / letterbox borders,lõika letterbox pildi mustad servad,,lõika overscan / letterboxi äärised,lõika overscan / letterboxi mustad servad,MISMATCH (SOME)
comedy,komöödia,komöödia,komöödia,komöödia,CONSISTENT (ALL)
config menu,Seadistusmenüü,,seadete menüü,,MISMATCH (SOME)
configure in which resolution pictures are displayed with the picture viewer and movieplayer,,,"Seadista, millise eraldusega näidatakse pilte pildivaatajas ja filmimängijas.",,SOLITARY
confirmed,kinnitatud,kinnitatud,kinnitatud,kinnitatud,CONSISTENT (ALL)
connected,ühendatud,ühendatud,ühendatud,ühendatud,CONSISTENT (ALL)
controlled by HDMI,HDMI juhitav,,'',HDMI juhitav,INCOMPLETE (SOME)
cooking,kokasaade,kokandus,kokasaade,kokasaade,MISMATCH (ALL)
daily,Iga päev,iga päev,iga päev,Iga päev,MISMATCH (ALL)
day,Päev,päev,päev,päev,MISMATCH (ALL)
default,Vaikimisi,,vaikimisi,,MISMATCH (SOME)
delete cut,Kustuta lõige,kustuta lõige,kustuta lõige,Kustuta lõige,MISMATCH (ALL)
descramble and record ecm,Dekodeeri ja salvesta ecm,dekodeeri ja salvesta ecm,dekodeeri ja salvesta ecm,dekodeeri ja salvesta ecm,MISMATCH (ALL)
detective/thriller,detektiiv/triller,detektiiv/triller,detektiiv/triller,detektiiv/triller,CONSISTENT (ALL)
disable,Keela,keela,keela,keela,MISMATCH (ALL)
disable intro screen,,,keela tervitusaken,,SOLITARY
disabled,Keelatud,keelatud,keelatud,keelatud,MISMATCH (ALL)
disconnected,ühendamata,ühendamata,ühendamata,ühendamata,CONSISTENT (ALL)
discussion/interview/debate,arutelu/vestlus/debatt,arutelu/vestlus/debatt,vestlus/intervjuu/debatt,arutelu/vestlus/debatt,MISMATCH (ALL)
do nothing,Ära tee midagi,ära tee midagi,ära tee midagi,Ära tee midagi,MISMATCH (ALL)
documentary,dokumentaal,dokumentaal,dokumentaal,dokumentaal,CONSISTENT (ALL)
"don't descramble, record ecm","Ära dekodeeri, salvesta ecm","ära dekodeeri, salvesta ecm","ära dekodeeri, salvesta ecm","ära dekodeeri, salvesta ecm",MISMATCH (ALL)
done!,valmis!,valmis!,valmis!,valmis!,CONSISTENT (ALL)
east,ida,ida,ida,ida,CONSISTENT (ALL)
economics/social advisory,majandus/hoolekanne,majandus/hoolekanne,majandus/hoolekanne,majandus/hoolekanne,CONSISTENT (ALL)
education/science/factual topics (general),haridus/teadus,haridus/teadus,haridus/teadus,haridus/teadus,CONSISTENT (ALL)
embedded,,,sisseehitatud,Põimitud,MISMATCH (SOME)
empty,tühi,tühi,tühi,tühi,CONSISTENT (ALL)
enable,Luba,luba,luba,luba,MISMATCH (ALL)
enable intro screen,,,luba tervitusaken,,SOLITARY
enabled,Lubatud,lubatud,lubatud,lubatud,MISMATCH (ALL)
end cut here,Lõpeta lõige siin,lõpeta lõige siin,lõpeta lõige siin,lõpeta lõige siin,MISMATCH (ALL)
entertainment (10-16 year old),meelelahutus (10-16 aastastele),meelelahutus (10-16 aastastele),meelelahutus (10-16 aastastele),meelelahutus (10-16 aastastele),CONSISTENT (ALL)
entertainment (6-14 year old),meelelahutus (6-14 aastastele),meelelahutus (6-14 aastastele),meelelahutus (6-14 aastastele),meelelahutus (6-14 aastastele),CONSISTENT (ALL)
epg cache backup,,,epg vahemälu varukoopia,epg andmete varundamine,MISMATCH (SOME)
equestrian,ratsutamine,ratsutamine,ratsutamine,ratsutamine,CONSISTENT (ALL)
error starting scanning,viga otsingu alustamisel,,otsingu alustamise viga,viga otsingu alustamisel,MISMATCH (SOME)
error while scanning,viga otsingu teostamisel,,viga otsingu teostamisel,viga otsingu teostamisel,CONSISTENT (SOME)
et4000,'',et4000,et4000,et4000,INCOMPLETE (ALL)
et8000/et10000,,et8000/et10000,et8000/et10000,et8000/et10000,UNCHANGED (SOME)
et9000/et9100,'',,et9000/et9100,et9000/et9100,INCOMPLETE (SOME)
execute cuts (requires MovieCut plugin),Teosta lõikamine (vajalik MovieCut plugin),,teosta lõiked (nõuab MovieCut laiendust),,MISMATCH (SOME)
exit DVD player or return to file browser,Välju DVD-mängijast või naase failisirvijasse,välju DVD-mängijast või mine tagasi failisirvijasse,välju DVD-mängijast või mine tagasi failisirvijasse,välju DVD-mängijast või naase failisirvijasse,MISMATCH (ALL)
exit network adapter configuration,Lõpeta võrgukaardi seadistamine,lõpeta võrgu häälestamine,lõpeta võrgukaardi häälestamine,,MISMATCH (SOME)
exit networkadapter setup menu,Välju võrgukaardi seadistusmenüüst,välju võrguliidese seadistusmenüüst,välju võrgukaardi seadistusmenüüst,,MISMATCH (SOME)
experimental film/video,eksperimentaalne film/video,eksperimentaalne film/video,eksperimentaalne film/video,eksperimentaalne film/video,CONSISTENT (ALL)
extra wide,eriti lai,,eriti lai,eriti lai,CONSISTENT (SOME)
failed,nurjus,nurjus,nurjus,nurjus,CONSISTENT (ALL)
false,ei,väär,väär,ei,MISMATCH (ALL)
fashion,mood,mood,mood,mood,CONSISTENT (ALL)
"fileformats (BMP, PNG, JPG, GIF)","Failivormingud (BMP, PNG, JPG, GIF)","failivormingud (BMP, PNG, JPG, GIF)","failiformaadid (BMP, PNG, JPG, GIF)","Failivormingud (BMP, PNG, JPG, GIF)",MISMATCH (ALL)
filename,faili nimi,faili nimi,faili nimi,faili nimi,CONSISTENT (ALL)
film/cinema,film/kino,film/kino,film/kino,film/kino,CONSISTENT (ALL)
fine arts,kaunid kunstid,kaunid kunstid,kaunid kunstid,kaunid kunstid,CONSISTENT (ALL)
fitness & health,kehakultuur ja tervis,trenn ja tervis,kehakultuur & tervis,kehakultuur ja tervis,MISMATCH (ALL)
flat alphabetic,"Tähestikuline, kaustad kaasatud",tähestikujärjekord,tähestikujärjekord,"Tähestikuline, kaustad kaasatud",MISMATCH (ALL)
flat alphabetic reverse,"Pööratud tähestikuline, kaustad kaasatud",pööratud tähestikujärjekord,tähestikujärjekord ümberpöördult,"Pööratud tähestikuline, kaustad kaasatud",MISMATCH (ALL)
folk/traditional music,folk/rahvamuusika,folk/rahvamuusika,folk/rahvamuusika,folk/rahvamuusika,CONSISTENT (ALL)
football/soccer,jalgpall,jalgpall,jalgpall,jalgpall,CONSISTENT (ALL)
force disabled,keela jõuga,,jõuga keelatud,jõuga keelatud,MISMATCH (SOME)
force enabled,luba jõuga,,jõuga lubatud,jõuga lubatud,MISMATCH (SOME)
foreign countries/expeditions,välisriigid/ekspeditsioonid,välisriigid/ekspeditsioonid,välisriigid/reisid,välisriigid/uurimisreisid,MISMATCH (ALL)
forward to the next chapter,edasi järgmisele peatükile,hüppa järgmisele peatükile,hüppa järgmisele peatükile,edasi järgmisele peatükile,MISMATCH (ALL)
free,vaba,vaba,vaba,vaba,CONSISTENT (ALL)
from,asukohast,,pärit,asukohast,MISMATCH (SOME)
further education,täiendõpe,täiendõpe,edasine haridus,täiendõpe,MISMATCH (ALL)
game show/quiz/contest,telemäng/viktoriin/võistlus,viktoriin/konkurss,telemäng/viktoriin/võistlus,viktoriin/konkurss,MISMATCH (ALL)
gardening,aiandus,aiandus,aiandus,aiandus,CONSISTENT (ALL)
go to deep standby,Vastuvõtja puhkeseisundisse,mine sügavooterežiimi,mine sügavootele,Vastuvõtja puhkeseisundisse,MISMATCH (ALL)
go to standby,Vastuvõtja ooteseisundisse,mine ooterežiimi,mine ooterežiimi,Vastuvõtja ooteseisundisse,MISMATCH (ALL)
grab this frame as bitmap,Salvesta kaader rasterpildina,salvesta see kaader rasterpildina,salvesta see kaader rasterpildina,salvesta see kaader rasterpildina,MISMATCH (ALL)
green,Roheline,roheline,roheline,Roheline,MISMATCH (ALL)
handicraft,käsitöö,käsitöö,käsitöö,käsitöö,CONSISTENT (ALL)
height,Kõrgus,kõrgus,kõrgus,kõrgus,MISMATCH (ALL)
help...,Abi,,abi,,MISMATCH (SOME)
horizontal,Horisontaalne,horisontaalne,horisontaal,horisontaalne,MISMATCH (ALL)
information/education/school program,teave/haridus/kooliprogramm,teave/haridus/kooliprogramm,teave/haridus/kooliprogramm,teave/haridus/kooliprogramm,CONSISTENT (ALL)
init module,käivita moodul,käivita moodul,käivita moodul,Käivita moodul,MISMATCH (ALL)
init modules,käivita moodulid,käivita moodul,käivita moodulid,,MISMATCH (SOME)
insert mark here,Pane märk siia,pane märk siia,pane märk siia,pane märk siia,MISMATCH (ALL)
invalid type,kehtetu tüüp,kehtetu tüüp,kehtetu tüüp,kehtetu tüüp,CONSISTENT (ALL)
jazz,džäss,džäss,džäss,džäss,CONSISTENT (ALL)
jump back to the previous title,Hüppa eelmisele failile,hüppa eelmisele failile,hüppa eelmisele salvestisele,hüppa eelmisele nimetusele,MISMATCH (ALL)
jump forward to the next title,Hüppa järgmisele failile,hüppa järgmisele failile,hüppa järgmisele salvestisele,hüppa järgmisele nimetusele,MISMATCH (ALL)
jump to chapter by number,Hüpe peatükile  numbri järgi,,hüppa peatükile  numbri järgi,,MISMATCH (SOME)
languages,keeled,keeled,keeled,keeled,CONSISTENT (ALL)
leave movie player...,Lõpeta taasesitus,sulge filmimängija...,lõpeta salvestise taasesitus,,MISMATCH (SOME)
left,Vasak,vasakul,vasak,Vasak,MISMATCH (ALL)
"left, wrapped","Vasakul, reamurdmisega",,"vasak, pakitud","Vasakul, pakitud",MISMATCH (SOME)
leisure hobbies (general),vaba aja harrastused,vaba aja harrastused,vaba aja hobid (üldine),vaba aja harrastused,MISMATCH (ALL)
length,Pikkus,pikkus,pikkus,pikkus,MISMATCH (ALL)
"limit ..., aborting !","piir ..., katkestame!","piir ..., katkestame!","piir ..., katkestame!","piir ..., katkestame!",CONSISTENT (ALL)
list style compact,,,nimekirja stiil: kompaktne,,SOLITARY
list style compact with description,,,nimekirja stiil: kompaktne saatetutvustusega,,SOLITARY
list style default,,,nimekirja stiil: vaikeseaded,,SOLITARY
list style single line,,,nimekirja stiil: üks rida,,SOLITARY
literature,kirjandus,kirjandus,kirjandus,kirjandus,CONSISTENT (ALL)
live broadcast,otsesaade,otsesaade,otsesaade,otsesaade,CONSISTENT (ALL)
locked,lukustatud,lukustatud,lukustatud,lukustatud,CONSISTENT (ALL)
long,pikk,,pikalt,pikk,MISMATCH (SOME)
magazines/reports/documentary,magasinid/reportaažid/dokumentaal,magasin/reportaaž/dokumentaal,ajakirjad/raportid/dokumentaalid,magasin/reportaaž/dokumentaal,MISMATCH (ALL)
manual,juhend,juhend,juhend,juhend,CONSISTENT (ALL)
martial sports,võitluskunstid,võitluskunstid,käsitsivõitlus,võitluskunstid,MISMATCH (ALL)
medicine/physiology/psychology,meditsiin/füsioloogia/psühholoogia,meditsiin/füsioloogia/psühholoogia,meditsiin/füsioloogia/psühholoogia,meditsiin/füsioloogia/psühholoogia,CONSISTENT (ALL)
menu,menüü,menüü,menüü,menüü,CONSISTENT (ALL)
mins,min,min,min,min,CONSISTENT (ALL)
minutes,minutit,minutid,minutid,minutit,MISMATCH (ALL)
month,kuu,kuu,kuu,kuu,CONSISTENT (ALL)
motor sport,motosport,motosport,motosport,motosport,CONSISTENT (ALL)
motoring,autondus,autondus,mootorratas,autondus,MISMATCH (ALL)
move down to last entry,Liigu viimasele reale,liigu viimasele reale,liigu viimasele reale,,MISMATCH (SOME)
move down to next entry,Liigu järgmisele reale,liigu järgmisele reale,liigu järgmisele reale,,MISMATCH (SOME)
move up to first entry,Liigu esimesele reale,liigu esimesele reale,liigu esimesele reale,,MISMATCH (SOME)
move up to previous entry,Liigu eelmisele reale,liigu eelmisele reale,liigu eelmisele reale,,MISMATCH (SOME)
movie/drama (general),film/draama,film/draama,film/draama (üldine),film/draama,MISMATCH (ALL)
multi,'',,multi,multi,INCOMPLETE (SOME)
multinorm,'',multinorm,multinorm,multinorm,INCOMPLETE (ALL)
music/ballet/dance (general),muusika/ballett/tants,muusika/ballett/tants,muusika/ballett/tants (üldine),muusika/ballett/tants,MISMATCH (ALL)
musical/opera,muusikal/ooper,muusikal/ooper,muusikal/ooper,muusikal/ooper,CONSISTENT (ALL)
nature/animals/environment,loodus/loomad/keskkond,loodus/loomad/keskkond,loodus/loomad/keskkond,loodus/loomad/keskkond,CONSISTENT (ALL)
never,Mitte kunagi,mitte kunagi,mitte kunagi,Eikunagi,MISMATCH (ALL)
new media,uus meedia,uus meedia,uus meedia,uus meedia,CONSISTENT (ALL)
news magazine,uudistemagasin,uudistemagasin,uudismagasin,uudistemagasin,MISMATCH (ALL)
news/current affairs (general),uudised/päevakajalised sündmused,uudised/päevakaja,uudised/sündmused (üldine),uudised/päevakaja,MISMATCH (ALL)
news/weather report,uudised/ilm,uudised/ilm,uudised/ilmateade,uudised/ilmateade,MISMATCH (ALL)
no,Ei,ei,ei,Ei,MISMATCH (ALL)
no CAId selected,CAId valimata,CAId-i pole valitud,CAId-i pole valitud,CAId valimata,MISMATCH (ALL)
no CI slots found,moodulipesa ei leitud,moodulit ei leitud,moodulit ei leitud,Moodulipesa ei leitud,MISMATCH (ALL)
no channel list,kanalinimekiri puudub,,pole kanalinimekirja,kanalinimekiri puudub,MISMATCH (SOME)
no module found,moodulit ei leitud,moodulit ei leitud,moodulit ei leitud,Moodulit ei leitud,MISMATCH (ALL)
no resource manager,ressursihaldur puudub,,pole ressursi juhti,ressursihaldur puudub,MISMATCH (SOME)
no storage devices found,andmekandjaid ei leitud,andmekandjaid ei leitud,andmekandjaid ei leitud,salvesteid ei leitud,MISMATCH (ALL)
none,puudub,mitte midagi,midagi ei leitud,pole,MISMATCH (ALL)
normal,Tavaline,tavaline,normaalne,tavaline,MISMATCH (ALL)
not configured,ei ole häälestatud,ei ole häälestatud,ei ole häälestatud,ei ole häälestatud,CONSISTENT (ALL)
not locked,pole lukustatud,pole lukustatud,pole lukustatud,pole lukustatud,CONSISTENT (ALL)
not running,,,ei tööta,,SOLITARY
not supported,pole toetatud,pole toetatud,pole toetatud,pole toetatud,CONSISTENT (ALL)
not tested,pole testitud,,pole testitud,,CONSISTENT (SOME)
not_tested,pole_testitud,,pole_testitud,,CONSISTENT (SOME)
nothing connected,Midagi pole ühendatud,pole ühendatud,pole ühendatud,pole ühendatud,MISMATCH (ALL)
of a DUAL layer medium used.,kasutatud kahekihilisest kettast.,kasutatud kahekihilisest kettast.,kasutatud kahekihilisest kettast.,kasutatud kahekihilisest kettast.,CONSISTENT (ALL)
of a SINGLE layer medium used.,kasutatud ühekihilisest kettast.,kasutatud ühekihilisest kettast.,kasutatud ühekihilisest kettast.,kasutatud ühekihilisest kettast.,CONSISTENT (ALL)
off,Väljas,väljas,väljas,väljas,MISMATCH (ALL)
off or wpa2 on,väljas või wpa2 ,,"välja, või wpa2 sisse",väljas või wpa2 sees,MISMATCH (SOME)
offset is,nihe on,nihe on,hüvitus on,nihe on,MISMATCH (ALL)
on,Sees,sees,sees,sees,MISMATCH (ALL)
on READ ONLY medium.,kirjutuskaitstud meedial.,kirjutuskaitstud meedial.,ainult LOETAV meedial.,kirjutuskaitstud meedial.,MISMATCH (ALL)
once,Üks kord,üks kord,üks kord,Üks kord,MISMATCH (ALL)
only from deep standby,,,ainult sügavast ooterežiimist,,SOLITARY
only from standby,,,ainult ooterežiimist,,SOLITARY
open nameserver configuration,,nimeserveri seaded,nimeserveri seaded,,CONSISTENT (SOME)
original,Algupärane,algupärane,algne,algupärane,MISMATCH (ALL)
original language,algupärane keel,algupärane keel,algupärane keel,algupärane keel,CONSISTENT (ALL)
pass,lubatud,lubatud,lubatud,lubatud,CONSISTENT (ALL)
pausing,,,on pausil,,SOLITARY
performing arts,lavakunst,lavakunst,esituskunstid,lavakunst,MISMATCH (ALL)
please press OK when ready,"kui valmis, vajuta OK","vajuta OK, kui valmis",vajuta OK kui valmis,,MISMATCH (SOME)
"please wait, loading picture...",pilti laaditakse. oota...,pilti laetakse. oota...,pilti laetakse. oota,pildi laadimine...,MISMATCH (ALL)
popular culture/traditional arts,popkultuur/pärimuskunst,popkultuur/traditsiooniline kunst,populaarkultuur/pärimuskunst,popkultuur/pärimuskunst,MISMATCH (ALL)
pre-school children's program,koolieelikute saade,koolieelikute saade,koolieelikute saade,koolieelikute saade,CONSISTENT (ALL)
receiver software because updates are available.,,,"vastuvõtja tarkvara, sest uuendused on saadaval.",,SOLITARY
record,salvestus,salvestus,salvestus,salvestus,CONSISTENT (ALL)
recording...,salvestus,salvestus...,salvestan,salvestamine...,MISMATCH (ALL)
red,Punane,punane,punane,Punane,MISMATCH (ALL)
religion,religioon,religioon,religioon,religioon,CONSISTENT (ALL)
remarkable people,tähelepanuväärsed inimesed,tähelepanuväärsed inimesed,tähelepanuväärsed inimesed,tähelepanuväärsed inimesed,CONSISTENT (ALL)
remove after this position,Kustuta kõik selle koha järel,kustuta selle koha järel,kustuta selle koha järel,Kustuta kõik selle koha järel,MISMATCH (ALL)
remove before this position,Kustuta kõik enne seda kohta,kustuta kõik enne seda kohta,kustuta kõik enne seda kohta,Kustuta kõik enne seda kohta,MISMATCH (ALL)
remove this mark,Eemalda märk,kustuta see märk,eemalda see märk,Eemalda märk,MISMATCH (ALL)
repeated,Korduv,korduvalt,korduvalt,Korduv,MISMATCH (ALL)
reserved for future use,,,reserveeritud tulevikus kasutamiseks,,SOLITARY
reverse by date,Vanemad ees,tagurpidi kuupäevajärj.,tagurpidi kuupäevajärj.,Vanemad ees,MISMATCH (ALL)
rewind to the previous chapter,Tagasi eelmisele peatükile,hüppa eelmisele peatükile,tagasi eelmisele peatükile,Tagasi eelmisele peatükile,MISMATCH (ALL)
rgb,RGB,,RGB,RGB,CONSISTENT (SOME)
right,Parem,paremal,parem,Parem,MISMATCH (ALL)
"right, wrapped","Paremal, reamurdmisega",,"parem, pakitud","Paremal, pakitud",MISMATCH (SOME)
rock/pop,'',rock/pop,rock/pop,rock/pop,INCOMPLETE (ALL)
romance,romantika,romantika,romantika,romantika,CONSISTENT (ALL)
running,,,töötab,,SOLITARY
scan state,otsingu seis,otsingu seis,otsingu seis,otsingu seis,CONSISTENT (ALL)
science fiction/fantasy/horror,ulme/fantaasia/õudus,ulme/fantaasia/õudus,ulme/fantaasia/õudus,ulme/fantaasia/õudus,CONSISTENT (ALL)
seconds,sekundit,sekundit,sekundit,sekundit,CONSISTENT (ALL)
select CAId's,Vali CAIDid,vali CAID-id,vali CAID-id,vali CAIdid,MISMATCH (ALL)
select menu entry,Vali menüüpunkt,vali menüüpunkt,vali menüü sisestus,,MISMATCH (SOME)
serious music/classic music,süvamuusika/klassikaline muusika,süvamuusika/klassikaline muusika,süvamuusika/klassikaline muusika,süvamuusika/klassikaline muusika,CONSISTENT (ALL)
serious/classical/religious/historical movie/drama,tõsine/klassikaline/religioosne/ajalooline film/draama,tõsine/klassikaline/religioosne/ajalooline film/draama,tõsielu/klassika/usklik/ajalooline film/draama,tõsine/klassika/religioosne/ajalooline film/draama,MISMATCH (ALL)
service off-air,,,saateid ei edastata,,SOLITARY
show DVD main menu,Kuva DVD peamenüü,näita DVD peamenüüd,näita DVD peamenüüd,kuva DVD peamenüü,MISMATCH (ALL)
show all tags,Näita kõiki silte,näita kõiki silte,näita kõiki märksõnu,kuva kõik sildid,MISMATCH (ALL)
show event details,Kuva saateinfo,näita üksikasju,näita saatetutvustust,Näita saatetutvustust,MISMATCH (ALL)
show softwaremanager in setup menu,,,näita tarkvarahaldurit seadistusmenüüs,,SOLITARY
show softwaremanager on blue button,,näita tarkvarahaldurit sinise nupu all,näita tarkvarahaldurit sinise nupu all,Kuva tarkvarahaldur sinise nupu all,MISMATCH (SOME)
show/game show (general),show/telemäng,show/viktoriin,show/telemäng (üldiselt),show/telemäng,MISMATCH (ALL)
shuffle,Segatud,segatud,segatud,Segatud,MISMATCH (ALL)
shut down,Lülita välja,lülita välja,lülita välja,Lülita välja,MISMATCH (ALL)
simple,Lihtne,lihtne,lihtne,Lihtne,MISMATCH (ALL)
skip backward,Hüppa tagasi,hüppa tagasi,mine tagasi,Hüpe tagasi,MISMATCH (ALL)
skip forward,Hüppa edasi,hüppa edasi,mine edasi,Hüpe edasi,MISMATCH (ALL)
"slot%s - %s (current image) with, backup",,,slot%s - %s (praegune image) koos varukoopiaga,,SOLITARY
"slot%s - %s (current image), without backup",,,"slot%s - %s (praegune image), ilma varukoopiata",,SOLITARY
slot%s - %s mode 1,,,pilu%s - %s mood 1,,SOLITARY
slot%s - %s mode 1 (current image),,,pilu%s - %s mood 1 (praegune tarkvara),,SOLITARY
slot%s - %s mode 12,,,pilu%s - %s mood 12,,SOLITARY
slot%s - %s mode 12 (current image),,,pilu%s - %s mood 12 (praegune tarkvara),,SOLITARY
"slot%s - %s, with backup",,,"slot%s - %s, koos varukoopiaga",,SOLITARY
"slot%s - %s, without backup",,,"slot%s - %s, ilma varukoopiata",,SOLITARY
soap/melodram/folkloric,,seep/melodraama,seep/melodraama/folkloor,,MISMATCH (SOME)
social/political issues/economics (general),sotsiaalteemad/poliitika/majandus,sotsiaalteemad/poliitika/majandus,ühiskondlikud/poliitilised asjad/majandus (üldiselt),sotsiaalteemad/poliitika/majandus,MISMATCH (ALL)
social/spiritual science,sotsiaalteemad/hingeteadus,sotsiaalteemad/vaimne teadus,ühiskonna/hingeteadus,sotsiaalteemad/hingeteadus,MISMATCH (ALL)
special events,erisündmused,erisaated,erisündmused,erisaated,MISMATCH (ALL)
special format data DVD (HDTV compatible),,,eri vormingus data DVD (sobiv HDTV jaoks),,SOLITARY
sports (general),sport,sport,sport (üldiselt),sport,MISMATCH (ALL)
sports magazine,spordimagasin,spordimagasin,spordiajakiri,spordimagasin,MISMATCH (ALL)
standard,vaikimisi,tavaline,tavaline,,MISMATCH (SOME)
start cut here,Alusta lõiget siit,alusta lõiget siit,alusta lõiget siit,Alusta lõiget siit,MISMATCH (ALL)
starts in a few seconds,,,algab mõne sekudi jooksul,,SOLITARY
stepsize,Sammu suurus,sammu suurus,sammu suurus,Sammu suurus,MISMATCH (ALL)
stereo,Stereo,stereo,stereo,Stereo,MISMATCH (ALL)
successful,edukas,,edukas,,CONSISTENT (SOME)
switch to the next angle,Vali järgmine vaatenurk,vali järgmine vaatenurk,vali järgmine vaatenurk,Vali järgmine vaatenurk,MISMATCH (ALL)
switch to the next audio track,Vali järgmine helikanal,vali järgmine helikanal,vali järgmine helikanal,Vali järgmine helikanal,MISMATCH (ALL)
switch to the next subtitle language,Vali järgmine subtiiter,vali järgmine subtiiter,vali järgmine subtiiter,Vali järgmine subtiitri keel,MISMATCH (ALL)
talk show,jutusaade,jutusaade,jutusaade,jutusaade,CONSISTENT (ALL)
team sports,meeskonnasport,meeskonnasport,meeskonnasport,meeskonnasport,CONSISTENT (ALL)
technology/natural science,tehnoloogia/loodusteadus,tehnoloogia/loodusteadus,tehnoloogia/loodusteadused,tehnoloogia/loodusteadus,MISMATCH (ALL)
template file,mall,mall,mallifail,mall,MISMATCH (ALL)
tennis/squash,'',tennis/squash,tennis/squash,tennis/squash,INCOMPLETE (ALL)
testing,,,töös,,SOLITARY
this bouquet is protected by a parental control pin,see lemmiknimekiri on kaitstud lapselukuga,,see kanalivalik on kaitstud lapseluku PIN koodiga,see lemmiknimekiri on kaitstud lapselukuga,MISMATCH (SOME)
this recording,see salvestus,see salvestus,see salvestis,see salvestus,MISMATCH (ALL)
this service is protected by a parental control pin,see kanal on kaitstud lapselukuga,see kanal on kaitstud lapselukuga,see kanal on kaitstud lapselukuga,see kanal on kaitstud lapselukuga,CONSISTENT (ALL)
"toggle time, chapter, audio, subtitle info","aja, salvestuse, heli, subtiitri info vahetamine","vaheta aja, salvestuse, heli, subtiitri info","vaheta aja, salvestuse, heli, subtiitri info","vaheta aja, salvestuse, heli, subtiitri info",MISMATCH (ALL)
top,üles,üles,ülal,üles,MISMATCH (ALL)
tourism/travel,turism/reisimine,turism/reisimine,turism/reisimine,turism/reisimine,CONSISTENT (ALL)
true,jah,tõene,tõene,jah,MISMATCH (ALL)
type,,,tüüp,tüüp,CONSISTENT (SOME)
unavailable,kättesaamatu,pole saadaval,pole saadaval,pole saadaval,MISMATCH (ALL)
unconfirmed,kinnitamata,kinnitamata,kinnitamata,kinnitamata,CONSISTENT (ALL)
undefined,,,määramata,,SOLITARY
unknown,tundmatu,tundmatu,tundmatu,tundmatu,CONSISTENT (ALL)
unknown error,Tundmatu tõrge,,"Leitud tundmatu viga, proovi uuesti!",,MISMATCH (SOME)
unknown service,tundmatu kanal,tundmatu kanal,tundmatu kanal,tundmatu kanal,CONSISTENT (ALL)
unpublished,avaldamata,avaldamata,avaldamata,avaldamata,CONSISTENT (ALL)
untestable,testimatu,,ebastabiilne,,MISMATCH (SOME)
until standby/restart,Ooteseisundini/taaskäivitamiseni,kuni ooterežiimini/taaskäivitamiseni,kuni ooterežiimini/taaskäivitamiseni,ooteseisundi/taaskäivituseni,MISMATCH (ALL)
user defined,Kasutaja määratud,kasutaja määratud,kasutaja määratud,Kasutaja määratud,MISMATCH (ALL)
variety show,mitmesugust,varieteeprogramm,mitmekesine show,mitmesugust,MISMATCH (ALL)
vertical,Vertikaalne,vertikaalne,vertikaal,vertikaalne,MISMATCH (ALL)
violet,'',,'',violetne,INCOMPLETE (SOME)
wait for ci...,,ci ootel...,ci ootel...,CI ootel...,MISMATCH (SOME)
wait for mmi...,mmi ootel...,mmi ootel...,mmi ootel...,mmi ootel...,CONSISTENT (ALL)
waiting,ootel,ootel,ootan,ootel,MISMATCH (ALL)
water sport,veesport,veesport,veesport,veesport,CONSISTENT (ALL)
weekly,Kord nädalas,kord nädalas,iga nädal,Kord nädalas,MISMATCH (ALL)
west,lääs,lääs,lääs,lääs,CONSISTENT (ALL)
when PiPzap enabled zap channel down...,,,"kui PiPzap on lubatud, vaheta kanal alla...","järgmisele kanalile, kui PiP-kanalivahetus on lubatud",MISMATCH (SOME)
when PiPzap enabled zap channel up...,,,"kui PiPzap on lubatud, vaheta kanal üles...","eelmisele kanalile, kui PiP-kanalivahetus on lubatud",MISMATCH (SOME)
white,Valge,valge,valge,Valge,MISMATCH (ALL)
wide,Lai,,laius,lai,MISMATCH (SOME)
width,Laius,laius,laius,laius,MISMATCH (ALL)
winter sport,talisport,talisport,talisport,talisport,CONSISTENT (ALL)
wireless network interface,traadita võrguliides,WLAN võrguliides,wifi võrguliides,traadita võrguliides,MISMATCH (ALL)
with errors,vigadega,,vigadega,,CONSISTENT (SOME)
with text,,,koos tekstiga,tekstiga,MISMATCH (SOME)
with tuner name,,,koos tuuneri nimega,tuuneri nimega,MISMATCH (SOME)
with_errors,vigadega,,vigadega,,CONSISTENT (SOME)
xp1000,,,xp1000,,SOLITARY
yellow,Kollane,kollane,kollane,Kollane,MISMATCH (ALL)
yes,Jah,jah,jah,Jah,MISMATCH (ALL)
yes (keep feeds),Jah (säilita fiidid),jah (hoia feedid),jah (hoia feedid),Jah (säilita fiidid),MISMATCH (ALL)
"yes, but not in multi selections",,,'',"jah, kuid mitte mitme valiku korral",INCOMPLETE (SOME)
zap,Kanalivahetus,kanalivahetus,kanalivahetus,Kanalivahetus,MISMATCH (ALL)
zap and record,Kanalivahetus ja salvestamine,mine kanalile ja salvesta,kanalivahetus ja salvesta,Kanalivahetus ja salvestamine,MISMATCH (ALL)
zapped,vahetatud,vahetatud,vahetatud,vahetatud,CONSISTENT (ALL)
®,,,®,,SOLITARY
\nAdvanced options and settings.,\nLisavalikud ja seadistused.,\nTäpsemad valikud ja seaded.,,\nLisavalikud ja seadistused.,MISMATCH (SOME)
\nBackup your %s %s settings.,\nVarunda %s %s seadistused.,\n%s %s seadistuste varundamine.,,\nVarunda %s %s seadistused.,MISMATCH (SOME)
