msgid,openatv,openhdf,openpli,openvix,STATUS
record,הקלט,הקלט,הקלט,הקלט,CONSISTENT (ALL)
recording...,...מקליט,...מקליט,...מקליט,...מקליט,CONSISTENT (ALL)
red,אדום,אדום,אדום,אדום,CONSISTENT (ALL)
religion,'','','','',EMPTY (ALL)
remarkable people,'','','','',EMPTY (ALL)
remove after this position,'',remove after this position,remove after this position,remove after this position,INCOMPLETE (ALL)
remove before this position,'',remove before this position,remove before this position,remove before this position,INCOMPLETE (ALL)
remove this mark,'',remove this mark,remove this mark,remove this mark,INCOMPLETE (ALL)
repeated,'',repeated,repeated,repeated,INCOMPLETE (ALL)
reserved for future use,,,'',,SOLITARY
reverse by date,'','','','',EMPTY (ALL)
rewind to the previous chapter,'',rewind to the previous chapter,rewind to the previous chapter,rewind to the previous chapter,INCOMPLETE (ALL)
rgb,'',,'','',EMPTY (SOME)
right,ימין,ימין,ימין,ימין,CONSISTENT (ALL)
"right, wrapped",'',,'','',EMPTY (SOME)
rock/pop,'','','','',EMPTY (ALL)
romance,'','','','',EMPTY (ALL)
running,,,'',,SOLITARY
scan state,מצב סריקה,מצב סריקה,מצב סריקה,מצב סריקה,CONSISTENT (ALL)
science fiction/fantasy/horror,'','','','',EMPTY (ALL)
seconds,שניות,שניות,שניות,שניות,CONSISTENT (ALL)
select CAId's,'','','','',EMPTY (ALL)
select menu entry,בחר רשומה בתפריט,בחר רשומה בתפריט,בחר רשומה בתפריט,,CONSISTENT (SOME)
serious music/classic music,'','','','',EMPTY (ALL)
serious/classical/religious/historical movie/drama,'','','','',EMPTY (ALL)
show DVD main menu,'',show DVD main menu,show DVD main menu,show DVD main menu,INCOMPLETE (ALL)
show all tags,'','','','',EMPTY (ALL)
show event details,הצג מידע על האירוע,הצג מידע על האירוע,הצג מידע על האירוע,הצג מידע על האירוע,CONSISTENT (ALL)
show softwaremanager in setup menu,,,'',,SOLITARY
show softwaremanager on blue button,,'','','',EMPTY (SOME)
show/game show (general),'','','','',EMPTY (ALL)
shuffle,'','','','',EMPTY (ALL)
shut down,כיבוי,כיבוי,כיבוי,כיבוי,CONSISTENT (ALL)
simple,פשוט,פשוט,פשוט,פשוט,CONSISTENT (ALL)
skip backward,דלג אחורה,דלג אחורה,דלג אחורה,דלג אחורה,CONSISTENT (ALL)
skip forward,דלג קדימה,דלג קדימה,דלג קדימה,דלג קדימה,CONSISTENT (ALL)
slot%s - %s,'',,'',,EMPTY (SOME)
slot%s - %s (current image),'',,'',,EMPTY (SOME)
"slot%s - %s (current image) with, backup",,,'',,SOLITARY
"slot%s - %s (current image), without backup",,,'',,SOLITARY
slot%s - %s mode 1,,,'',,SOLITARY
slot%s - %s mode 1 (current image),,,'',,SOLITARY
slot%s - %s mode 12,,,'',,SOLITARY
slot%s - %s mode 12 (current image),,,'',,SOLITARY
"slot%s - %s, with backup",,,'',,SOLITARY
"slot%s - %s, without backup",,,'',,SOLITARY
soap/melodram/folkloric,,'','',,EMPTY (SOME)
social/political issues/economics (general),'','','','',EMPTY (ALL)
social/spiritual science,'','','','',EMPTY (ALL)
special events,'','','','',EMPTY (ALL)
special format data DVD (HDTV compatible),,,'',,SOLITARY
sports (general),'','','','',EMPTY (ALL)
sports magazine,'','','','',EMPTY (ALL)
standard,סטנדרטי,סטנדרטי,סטנדרטי,,CONSISTENT (SOME)
start cut here,התחל גזירה כאן,התחל גזירה כאן,התחל גזירה כאן,התחל גזירה כאן,CONSISTENT (ALL)
starts in a few seconds,,,'',,SOLITARY
stepsize,'','','','',EMPTY (ALL)
stereo,סטריאו,סטריאו,סטריאו,סטריאו,CONSISTENT (ALL)
successful,'',,'',,EMPTY (SOME)
switch to the next angle,העבר לזווית הבאה,העבר לזווית הבאה,העבר לזווית הבאה,העבר לזווית הבאה,CONSISTENT (ALL)
switch to the next audio track,העבר לפס השמע הבא,העבר לפס השמע הבא,העבר לפס השמע הבא,העבר לפס השמע הבא,CONSISTENT (ALL)
switch to the next subtitle language,העבר לשפת תרגום הבאה,העבר לשפת תרגום הבאה,העבר לשפת תרגום הבאה,העבר לשפת תרגום הבאה,CONSISTENT (ALL)
talk show,'','','','',EMPTY (ALL)
team sports,'','','','',EMPTY (ALL)
technology/natural science,'','','','',EMPTY (ALL)
template file,קובץ תבנית,קובץ תבנית,קובץ תבנית,קובץ תבנית,CONSISTENT (ALL)
tennis/squash,'','','','',EMPTY (ALL)
testing,,,עובד,,SOLITARY
this bouquet is protected by a parental control pin,'',,'',,EMPTY (SOME)
this recording,ההקלטה הזו,ההקלטה הזו,ההקלטה הזו,ההקלטה הזו,CONSISTENT (ALL)
this service is protected by a parental control pin,שירות זה מוגן על ידי בקרת הורים,שירות זה מוגן על ידי בקרת הורים,שירות זה מוגן על ידי בקרת הורים,שירות זה מוגן על ידי בקרת הורים,CONSISTENT (ALL)
"toggle time, chapter, audio, subtitle info",'','','','',EMPTY (ALL)
top,'','','','',EMPTY (ALL)
tourism/travel,'','','','',EMPTY (ALL)
true,'','','','',EMPTY (ALL)
unavailable,'','','','',EMPTY (ALL)
unconfirmed,'','',לא אושר,'',INCOMPLETE (ALL)
undefined,,,'',,SOLITARY
unknown,לא ידוע,לא ידוע,לא ידוע,לא ידוע,CONSISTENT (ALL)
unknown error,,,'',,SOLITARY
unknown service,שירות לא ידוע,שירות לא ידוע,שירות לא ידוע,שירות לא ידוע,CONSISTENT (ALL)
unpublished,'','','','',EMPTY (ALL)
untestable,,,'',,SOLITARY
until standby/restart,'',until standby/restart,until standby/restart,until standby/restart,INCOMPLETE (ALL)
user defined,'',user defined,user defined,user defined,INCOMPLETE (ALL)
variety show,'','','','',EMPTY (ALL)
vertical,'',vertical,vertical,vertical,INCOMPLETE (ALL)
violet,'',,'','',EMPTY (SOME)
wait for ci...,,wait for ci...,wait for ci...,wait for ci...,UNCHANGED (SOME)
wait for mmi...,'',wait for mmi...,wait for mmi...,wait for mmi...,INCOMPLETE (ALL)
waiting,ממתין,ממתין,ממתין,ממתין,CONSISTENT (ALL)
water sport,'','','','',EMPTY (ALL)
weekly,שבועי,שבועי,שבועי,שבועי,CONSISTENT (ALL)
west,,,'',,SOLITARY
when PiPzap enabled zap channel down...,,,'','',EMPTY (SOME)
when PiPzap enabled zap channel up...,,,'','',EMPTY (SOME)
white,'','','','',EMPTY (ALL)
wide,'',,'','',EMPTY (SOME)
width,'','','','',EMPTY (ALL)
winter sport,'','','','',EMPTY (ALL)
wireless network interface,'','','','',EMPTY (ALL)
with errors,'',,'',,EMPTY (SOME)
with text,,,'','',EMPTY (SOME)
with tuner name,,,'','',EMPTY (SOME)
with_errors,'',,'',,EMPTY (SOME)
xp1000,,,'',,SOLITARY
yellow,צהוב,צהוב,צהוב,צהוב,CONSISTENT (ALL)
yes,כן,כן,כן,כן,CONSISTENT (ALL)
yes (keep feeds),כן (שמור פידים),כן (שמור פידים),כן (שמור פידים),כן (שמור פידים),CONSISTENT (ALL)
"yes, but not in multi selections",,,'','',EMPTY (SOME)
zap,זיפזופ,זיפזופ,זיפזופ,זיפזופ,CONSISTENT (ALL)
zap and record,,,'',,SOLITARY
zapped,זופזפ,זופזפ,זופזפ,זופזפ,CONSISTENT (ALL)
®,,,'',,SOLITARY
\nAdvanced options and settings.,\nאפשרויות מתקדמות והגדרות,\nאפשרויות מתקדמות והגדרות,,\nאפשרויות מתקדמות והגדרות,CONSISTENT (SOME)
\nEdit the upgrade source address.,\nערוך את כתובת מקור העדכון,\nערוך את כתובת מקור העדכון,,\nערוך את כתובת מקור העדכון,CONSISTENT (SOME)
\nRestore your backups by date.,\nשיחזור גיבויים לפי תאריך,\nשיחזור גיבויים לפי תאריך,,\nשיחזור גיבויים לפי תאריך,CONSISTENT (SOME)
\nScan for local extensions and install them.,\nסרוק לתוספות מקומיות והתקן אותם,\nסרוק לתוספות מקומיות והתקן אותם,,\nסרוק לתוספות מקומיות והתקן אותם,CONSISTENT (SOME)
\nSelect your backup device.\nCurrent device: ,\n.בחר את התקן הגיבוי\n:ההתקן הנוכחי ,\n.בחר את התקן הגיבוי\n:ההתקן הנוכחי ,,\n.בחר את התקן הגיבוי\n:ההתקן הנוכחי ,CONSISTENT (SOME)
"\nView, install and remove available or installed packages.","\n.הצג, התקן או הסר חבילות זמינות או מותקנות ","\n.הצג, התקן או הסר חבילות זמינות או מותקנות ",,"\n.הצג, התקן או הסר חבילות זמינות או מותקנות ",CONSISTENT (SOME)
 and,'','',,'',EMPTY (SOME)
%02d.%02d - %02d.%02d (%s%d min),,'',,,SOLITARY
%A %e %b,,'',,,SOLITARY
%a %e %B %Y,,'',,,SOLITARY
%d Gb,'','',,,EMPTY (SOME)
%d KB,'','',,'',EMPTY (SOME)
%d jobs are running in the background!,,!עבודות רצות ברקע %d ,,!עבודות רצות ברקע %d ,CONSISTENT (SOME)
%s %s advanced remote control (native),'','',,'',EMPTY (SOME)
%s %s format data DVD (HDTV compatible),,'',,'',EMPTY (SOME)
%s %s front panel,'','',,'',EMPTY (SOME)
%s %s ir mouse,'','',,'',EMPTY (SOME)
'%s' contains %d file(s) and %d sub-directories.\n,'','',,'',EMPTY (SOME)
( All readers),'','',,'',EMPTY (SOME)
(Show only reader:,'','',,'',EMPTY (SOME)
* = Restart Required,'','',,'',EMPTY (SOME)
1080i,'','',,'',EMPTY (SOME)
1080p 24Hz,'','',,'',EMPTY (SOME)
1080p 25Hz,'','',,'',EMPTY (SOME)
1080p 30Hz,'','',,'',EMPTY (SOME)
1080p 50Hz,'','',,'',EMPTY (SOME)
1080p 60Hz,'','',,'',EMPTY (SOME)
1X,'','',,'',EMPTY (SOME)
1st Infobar timeout,'','',,'',EMPTY (SOME)
2X,'','',,'',EMPTY (SOME)
3D Mode,'','',,'',EMPTY (SOME)
3D setup,,'',,,SOLITARY
3X,'','',,'',EMPTY (SOME)
4X,'','',,'',EMPTY (SOME)
720p,'','',,'',EMPTY (SOME)
720p 24Hz,'','',,'',EMPTY (SOME)
"A background update check is in progress, please wait a few minutes and try again.",'','',,'',EMPTY (SOME)
A configuration file (%s) has been modified since it was installed.\nDo you want to keep your modifications?,'','',,'',EMPTY (SOME)
A recording has been started:\n%s,'','',,'',EMPTY (SOME)
A recording is currently running. Please stop the recording before trying to configure the positioner.,".הקלטה פועלת כרגע, בבקשה עצור את ההקלטה לפני הגדרת הפוזישינר",".הקלטה פועלת כרגע, בבקשה עצור את ההקלטה לפני הגדרת הפוזישינר",,,CONSISTENT (SOME)
A recording is currently running. Please stop the recording before trying to start the satfinder.,".הקלטה פועלת כרגע, בבקשה עצור את ההקלטה לפני הפעלת הסאטפיינדר",".הקלטה פועלת כרגע, בבקשה עצור את ההקלטה לפני הפעלת הסאטפיינדר",,,CONSISTENT (SOME)
A repeating timer or just once?,'','',,'',EMPTY (SOME)
A/V settings,,'',,,SOLITARY
AA,,AA,,,SOLITARY
AB,,AB,,,SOLITARY
AFP Setup,'','',,'',EMPTY (SOME)
AFP setup,,'',,,SOLITARY
AV aspect is %s.,'','',,'',EMPTY (SOME)
About...,...אודות,...אודות,,,CONSISTENT (SOME)
Action on long power button press,,'',,,SOLITARY
Action on short power button press,,'',,,SOLITARY
Activate,'','',,'',EMPTY (SOME)
Activate PiP,,'',,,SOLITARY
Activate the configured network settings.,'','',,'',EMPTY (SOME)
Active,פעיל,פעיל,,פעיל,CONSISTENT (SOME)
Active clients,'','',,'',EMPTY (SOME)
Add AutoTimer,'','',,'',EMPTY (SOME)
Add Timer,'','',,'',EMPTY (SOME)
Add a auto timer for current event,'','',,,EMPTY (SOME)
Add a record timer for current event,'','',,'',EMPTY (SOME)
Add a zap timer for current event,'','',,'',EMPTY (SOME)
Add recording (enter recording duration),'','',,'',EMPTY (SOME)
Add recording (enter recording endtime),'','',,'',EMPTY (SOME)
Add recording (indefinitely),'','',,'',EMPTY (SOME)
Add recording (stop after current event),'','',,'',EMPTY (SOME)
Add/Remove timer for current event,'','',,'',EMPTY (SOME)
Adding schedule...,'','',,'',EMPTY (SOME)
Additional Info,'','',,'',EMPTY (SOME)
Address,'','',,'',EMPTY (SOME)
Advanced video setup,,'',,,SOLITARY
Alias,'','',,'',EMPTY (SOME)
All satellites,,'',,,SOLITARY
Allow unstable (experimental) updates,,'',,'',EMPTY (SOME)
Allows more detailed information to be in the crash log,,'',,,SOLITARY
Allows the %s %s to read the stored EPG data regularly.,'','',,'',EMPTY (SOME)
Allows the %s %s to store the EPG data regularly.,'','',,'',EMPTY (SOME)
Allows you to adjust the amount of time the resolution infomation display on screen.,,'',,'',EMPTY (SOME)
Allows you to enable the debug logs. They contain very detailed information about everything the system does.,,'',,,SOLITARY
Allows you to enable/disable displaying icons on the front panel.,,'',,'',EMPTY (SOME)
Allows you to hide the extensions of known file types.,'','',,'',EMPTY (SOME)
Allows you to send a copy of the log to yourself.,,'',,'',EMPTY (SOME)
"Allows you to set the maximum size (MB) of the individual debug logs. When that size is reached, a new file will be created.",,'',,,SOLITARY
Allows you to setup the button to do what you choose.,'','',,'',EMPTY (SOME)
Allows you to show/hide CCcam Info in extensions (blue button).,,'',,'',EMPTY (SOME)
Allows you to show/hide Log Manager in extensions (blue button).,'','',,'',EMPTY (SOME)
Allows you to show/hide OScam Info in extensions (blue button).,,'',,'',EMPTY (SOME)
Alphanumeric,'','',,'',EMPTY (SOME)
Alternative numbering mode,'','',,'',EMPTY (SOME)
Alternative radio mode,'','',,'',EMPTY (SOME)
Always show bouquets,'','',,'',EMPTY (SOME)
An error occurred while downloading the packetlist. Please try again.,'','',,'',EMPTY (SOME)
Are you sure you want to delete\nthe following backup:\n,'','',,'',EMPTY (SOME)
Are you sure you want to delete all selected logs:\n,'','',,,EMPTY (SOME)
Are you sure you want to delete this log:\n,'','',,'',EMPTY (SOME)
Are you sure you want to reload the EPG data from:\n,'','',,'',EMPTY (SOME)
Are you sure you want to restore\nthe following backup:\n%s\nYour receiver will restart after the backup has been restored!,'','',,'',EMPTY (SOME)
Are you sure you want to restore the backup?\nYour receiver will restart after the backup has been restored!,'','',,'',EMPTY (SOME)
Are you sure you want to save the EPG Cache to:\n,'','',,'',EMPTY (SOME)
Are you sure you want to send this log:\n,'','',,'',EMPTY (SOME)
Aspect ratio,'','',,'',EMPTY (SOME)
At End:,'','',,'',EMPTY (SOME)
Attach a file,'','',,'',EMPTY (SOME)
Audio options...,'','',,'',EMPTY (SOME)
Automatic image backup,'','',,'',EMPTY (SOME)
Automatic refresh,'','',,'',EMPTY (SOME)
Automatic save,'','',,'',EMPTY (SOME)
Automatic scan,'','',,'',EMPTY (SOME)
Automatic settings backup,,'',,'',EMPTY (SOME)
Automatically update Client/Server View?,'','',,'',EMPTY (SOME)
Autostart,'','',,'',EMPTY (SOME)
Autostart:,'','',,'',EMPTY (SOME)
Available shares:,'','',,'',EMPTY (SOME)
BA,,BA,,,SOLITARY
BB,,BB,,,SOLITARY
Background check,'','',,'',EMPTY (SOME)
Backup completed.,'','',,'',EMPTY (SOME)
Behavior of 'pause' when paused,'','',,'',EMPTY (SOME)
Behavior of 0 key in PiP-mode,פעולת מקש ה - 0 במצב תמונה בתוך תמונה,פעולת מקש ה - 0 במצב תמונה בתוך תמונה,,פעולת מקש ה - 0 במצב תמונה בתוך תמונה,CONSISTENT (SOME)
Black,,'',,'',EMPTY (SOME)
Boost green,'','',,'',EMPTY (SOME)
Bouquet List,'','',,'',EMPTY (SOME)
Brightness (Normal),'','',,'',EMPTY (SOME)
Brightness (Standby),'','',,'',EMPTY (SOME)
Buffers:,'','',,'',EMPTY (SOME)
Build:\t%s,,'',,,SOLITARY
Build: %s,'','',,'',EMPTY (SOME)
Button,'','',,'',EMPTY (SOME)
Button setup,,'',,'',EMPTY (SOME)
By Team ViX,,'',,'',EMPTY (SOME)
Bypass HDMI EDID Check,'','',,'',EMPTY (SOME)
Bytes received:,'','',,'',EMPTY (SOME)
Bytes sent:,'','',,'',EMPTY (SOME)
CAID,'','',,'',EMPTY (SOME)
CCcam Client Info,'','',,'',EMPTY (SOME)
CCcam Config Switcher,'','',,'',EMPTY (SOME)
CCcam ECM Info,'','',,'',EMPTY (SOME)
CCcam Info,'','',,'',EMPTY (SOME)
CCcam Info %s\nby AliAbdul %s\n\nThis plugin shows you the status of your CCcam.,'','',,'',EMPTY (SOME)
CCcam Info Config,'','',,'',EMPTY (SOME)
CCcam Info Setup,'','',,'',EMPTY (SOME)
CCcam Provider Info,'','',,'',EMPTY (SOME)
CCcam Remote Info,'','',,'',EMPTY (SOME)
CCcam Server Info,'','',,'',EMPTY (SOME)
CCcam Share Info,'','',,'',EMPTY (SOME)
CCcam Shares Info,'','',,'',EMPTY (SOME)
CCcam info,,'',,'',EMPTY (SOME)
CHANGE BOUQUET,'','',,'',EMPTY (SOME)
CPU:\t%s,,'',,,SOLITARY
CaID: ,'','',,'',EMPTY (SOME)
Cached:,'','',,'',EMPTY (SOME)
Cancel save timeshift as movie,'','',,'',EMPTY (SOME)
Cannot delete file,'','',,'',EMPTY (SOME)
Card infos (CCcam-Reader),'','',,'',EMPTY (SOME)
Cards:,'','',,'',EMPTY (SOME)
Cards: ,'','',,'',EMPTY (SOME)
Cards: 0,'','',,'',EMPTY (SOME)
Cardserial,'','',,'',EMPTY (SOME)
Change pin code,שנה קוד אבטחה,שנה קוד אבטחה,,,CONSISTENT (SOME)
Change recording (duration),'','',,'',EMPTY (SOME)
Change recording (endtime),'','',,,EMPTY (SOME)
Change service PIN,,'',,,SOLITARY
Change service PINs,,'',,,SOLITARY
Change setup PIN,,'',,,SOLITARY
Changelog,'','',,,EMPTY (SOME)
Channel +/- button mode,'','',,,EMPTY (SOME)
Channel 1 at start,,'',,,SOLITARY
Channel List,'','',,'',EMPTY (SOME)
Channel list context menu,'','',,,EMPTY (SOME)
Channel list cursor behavior,'','',,'',EMPTY (SOME)
Channel list on mode change,'','',,'',EMPTY (SOME)
Channel list preview,'','',,'',EMPTY (SOME)
Channel list service mode*,'','',,'',EMPTY (SOME)
Channel list type,'','',,'',EMPTY (SOME)
Channel preview mode,'','',,'',EMPTY (SOME)
Check every (hours),'','',,'',EMPTY (SOME)
Checking Feeds,'','',,,EMPTY (SOME)
Checking Logs...,'','',,'',EMPTY (SOME)
Checking for Updates...,'','',,'',EMPTY (SOME)
Checking tuner %d\nDiSEqC port %s for %s,'','',,,EMPTY (SOME)
Chipset:\tBCM%s,,'',,,SOLITARY
Chipset: BCM%s,'','',,'',EMPTY (SOME)
Choose Bouquet,'','',,'',EMPTY (SOME)
Choose a tag for easy finding a recording.,'','',,'',EMPTY (SOME)
"Choose between Daily, Weekly, Weekdays or user defined.",'','',,'',EMPTY (SOME)
Choose the location for crash and debug logs.,,'',,,SOLITARY
Choose the location where the EPG data will be stored when the %s %s is shut down. The location must be available at boot time.,'','',,'',EMPTY (SOME)
Choose the name of the file that holds the EPG data when the %s %s is shut down. This can be handy to differentiate between several boxes.,'','',,'',EMPTY (SOME)
Choose time interval to which the graphics will be rounded off.,'','',,'',EMPTY (SOME)
Choose what you want the '0' button to do when PIP is active.,,'',,'',EMPTY (SOME)
Choose whether multi channel sound tracks should be downmixed to stereo.,'','',,,EMPTY (SOME)
Choose whether or not to show an icon when a motorised dish is moving.,,'',,'',EMPTY (SOME)
Choose which level of menu/settings to display. 'Expert' level shows all items.,,'',,'',EMPTY (SOME)
Chose between record and ZAP.,'','',,'',EMPTY (SOME)
Cleaning Trashes,'','',,'',EMPTY (SOME)
Clients,'','',,'',EMPTY (SOME)
Close dialog,'','',,,EMPTY (SOME)
Coderate HP,'','',,,EMPTY (SOME)
Coderate LP,'','',,,EMPTY (SOME)
Color format,'','',,'',EMPTY (SOME)
Committed DiSEqC command,,'',,,SOLITARY
Common Interface Assignment,הקצאת ממשק משותף,הקצאת ממשק משותף,,,CONSISTENT (SOME)
Common interface,,'',,'',EMPTY (SOME)
Configfile %s saved.,'','',,'',EMPTY (SOME)
Configuration mode,'','',,'',EMPTY (SOME)
Configure duration of inactivity before the hard disk drive goes to standby,,'',,'',EMPTY (SOME)
Configure if and how service type icons will be shown.,'','',,'',EMPTY (SOME)
Configure if picons will be shown in the service list.,,'',,'',EMPTY (SOME)
Configure remote control type,'','',,,EMPTY (SOME)
Configure the IP address.,'','',,'',EMPTY (SOME)
Configure the amount of time that will be presented.,'','',,'',EMPTY (SOME)
Configure the behavior of the 'pause' key when movie playback is already paused.,'','',,'',EMPTY (SOME)
Configure the behavior when movie playback is manually stopped.,'','',,'',EMPTY (SOME)
Configure the behavior when movie playback is started.,'','',,'',EMPTY (SOME)
Configure the brightness level of the front panel display for normal operation.,'','',,'',EMPTY (SOME)
Configure the brightness level of the front panel display for standby.,'','',,'',EMPTY (SOME)
Configure the cursor behavior in the channel selection list. When opening the channel selection list you can remain on the current service or already select up/down and you are able to revert the B+/B- buttons.,,'',,'',EMPTY (SOME)
Configure the duration (in minutes) for the screensaver.,,'',,'',EMPTY (SOME)
"Configure the font size relative to skin size, so 1 increases by 1 point size, and -1 decreases by 1 point size.",'','',,'',EMPTY (SOME)
Configure the fourth subtitle language.,'','',,'',EMPTY (SOME)
Configure the function of a long press of the power button.,,'',,,SOLITARY
Configure the function of a short press of the power button.,,'',,,SOLITARY
Configure the function of the <  > buttons.,'','',,'',EMPTY (SOME)
Configure the gateway.,'','',,'',EMPTY (SOME)
"Configure the initial rewind speed. When you press the rewind button, rewinding will start at this speed.",,'',,'',EMPTY (SOME)
Configure the nameserver (DNS).,'','',,'',EMPTY (SOME)
Configure the netmask.,'','',,'',EMPTY (SOME)
Configure the number of days after which items are automatically removed from the trash can.,'','',,,EMPTY (SOME)
Configure the number of rows shown.,'','',,'',EMPTY (SOME)
Configure the offline decoding delay (in milliseconds). The configured delay is observed at each control word parity change.,,'',,'',EMPTY (SOME)
Configure the second subtitle language.,'','',,'',EMPTY (SOME)
Configure the skip time interval for the 1 and 3 buttons.,,'',,'',EMPTY (SOME)
Configure the skip time interval for the 4 and 6 buttons.,,'',,'',EMPTY (SOME)
Configure the skip time interval for the 7 and 9 buttons.,,'',,'',EMPTY (SOME)
Configure the slow motion speeds.,'','',,'',EMPTY (SOME)
Configure the third subtitle language.,'','',,'',EMPTY (SOME)
Configure the tuner mode.,'','',,'',EMPTY (SOME)
Configure the type of status indication icons shown in the movie list.,,'',,,SOLITARY
Configure the width allocated to the picon.,'','',,'',EMPTY (SOME)
Configure the width allocated to the service name.,'','',,'',EMPTY (SOME)
"Configure to show the channel names, picons, or both in the EPG.",'','',,'',EMPTY (SOME)
"Configure which tuner type will be preferred, when the same service is available on different types of tuners.",'','',,'',EMPTY (SOME)
"Configure your network settings, and press OK to start the scan",'','',,'',EMPTY (SOME)
Conflicting timer,טיימר מתנגש,טיימר מתנגש,,טיימר מתנגש,CONSISTENT (SOME)
Connected clients,'','',,'',EMPTY (SOME)
Connected!,,! התחבר,,,SOLITARY
Connected: ,'','',,'',EMPTY (SOME)
Constellation,'',Constellation,,,INCOMPLETE (SOME)
Content,'','',,'',EMPTY (SOME)
Continue playback,'','',,'',EMPTY (SOME)
Continues,'','',,'',EMPTY (SOME)
Control of the position how finished timers are shown in the Timer List.,,'',,,SOLITARY
Convert ext3 filesystem to ext4,'','',,,EMPTY (SOME)
Convert ext3 to ext4,'','',,,EMPTY (SOME)
Convert filesystem ext3 to ext4,'','',,,EMPTY (SOME)
Converting ext3 to ext4...,'','',,'',EMPTY (SOME)
Cool TV Guide,'','',,,EMPTY (SOME)
Cores:\t%s,,'',,,SOLITARY
Could not open the file %s!,'','',,'',EMPTY (SOME)
Could not record due to conflicting timer %s,'','',,,EMPTY (SOME)
Could not record due to invalid service %s,'','',,,EMPTY (SOME)
Could not save configfile %s!,'','',,'',EMPTY (SOME)
Crash Logs,'','',,'',EMPTY (SOME)
Create more detailed crash log,,'',,,SOLITARY
Creating AP and SC Files,'','',,'',EMPTY (SOME)
Creating Hardlink to Timeshift file failed!,'','',,'',EMPTY (SOME)
Cron Manager,'','',,'',EMPTY (SOME)
CronTimers,'','',,,EMPTY (SOME)
Current Event:,'','',,'',EMPTY (SOME)
Current Status:,'','',,'',EMPTY (SOME)
Current time,'','',,'',EMPTY (SOME)
Current version:,'',Current version:,,Current version:,INCOMPLETE (SOME)
Currently installed image,'','',,,EMPTY (SOME)
Custom skip time for '1''3' buttons,,'',,,SOLITARY
DLNA support,'','',,'',EMPTY (SOME)
DMM advanced,'','',,'',EMPTY (SOME)
Debug Logs,'','',,'',EMPTY (SOME)
Deep Standby,המתנה עמוקה,המתנה עמוקה,,המתנה עמוקה,CONSISTENT (SOME)
Deep standby,'','',,'',EMPTY (SOME)
Defaults,'','',,'',EMPTY (SOME)
Delay:,'','',,'',EMPTY (SOME)
Delete %s?,'','',,'',EMPTY (SOME)
Delete Confirmation,'','',,'',EMPTY (SOME)
Deleted %s!,'','',,'',EMPTY (SOME)
"Descramble & record ECM' gives the option to descramble afterwards if descrambling on recording failed. 'Don't descramble, record ECM' save a scramble recording that can be descrambled on playback. 'Normal' means descramble the recording and don't record ECM.",'','',,'',EMPTY (SOME)
Descramble http streams,'','',,,EMPTY (SOME)
Detected Devices:,'','',,,EMPTY (SOME)
Device Information,'','',,,EMPTY (SOME)
Device mounts,'','',,'',EMPTY (SOME)
Device setup,,'',,,SOLITARY
Devices,'','',,'',EMPTY (SOME)
DiSEqC port %s: %s,'','',,'',EMPTY (SOME)
DiSEqC repeats,,DiSEqC repeats,,,SOLITARY
Dialing:,,:מחייג,,,SOLITARY
Digital downmix,,'',,,SOLITARY
Disconnect,,לנתק,,,SOLITARY
Display,,'',,,SOLITARY
Display the EIT now/next eventdata in infobar.,'','',,'',EMPTY (SOME)
Do you really want to check the filesystem?\nThis could take a long time!,? האם ברצונך לסמן את קבצי המערכת\n!זה עלול לקחת הרבה זמן,? האם ברצונך לסמן את קבצי המערכת\n!זה עלול לקחת הרבה זמן,,? האם ברצונך לסמן את קבצי המערכת\n!זה עלול לקחת הרבה זמן,CONSISTENT (SOME)
Do you really want to convert the filesystem?\nYou cannot go back!,'','',,,EMPTY (SOME)
Do you really want to delete %s ?,'','',,'',EMPTY (SOME)
Do you really want to delete ?,'','',,'',EMPTY (SOME)
"Do you really want to download the plugin \""%s\""?","האם ברצונך להוריד את הפלאגין \""%s\""?","האם ברצונך להוריד את הפלאגין \""%s\""?",,"האם ברצונך להוריד את הפלאגין \""%s\""?",CONSISTENT (SOME)
Do you really want to permamently remove '%s' from trash can ?,'','',,,EMPTY (SOME)
Do you really want to permanently remove from trash can ?,'','',,,EMPTY (SOME)
"Do you really want to remove the plugin \""%s\""?","האם ברצונך להסיר את הפלאגין \""%s\""?","האם ברצונך להסיר את הפלאגין \""%s\""?",,"האם ברצונך להסיר את הפלאגין \""%s\""?",CONSISTENT (SOME)
Do you want to add any additional information ?,'','',,'',EMPTY (SOME)
Do you want to also install samba client ?\nThis allows you to mount your windows shares on this device.,'','',,,EMPTY (SOME)
Do you want to attach a text file to explain the log ?\n(choose 'No' to type message using virtual keyboard.),'','',,'',EMPTY (SOME)
Do you want to delete all selected files:\n(choose 'No' to only delete the currently selected file.),'','',,,EMPTY (SOME)
Do you want to do a service scan?,?האם ברצונך לבצע סריקת שירותים,?האם ברצונך לבצע סריקת שירותים,,?האם ברצונך לבצע סריקת שירותים,CONSISTENT (SOME)
Do you want to do another manual service scan?,? האם ברצונך לבצע שוב סריקת שירותים ידנית,? האם ברצונך לבצע שוב סריקת שירותים ידנית,,? האם ברצונך לבצע שוב סריקת שירותים ידנית,CONSISTENT (SOME)
Do you want to download the image to %s ?,'','',,,EMPTY (SOME)
Do you want to send all selected files:\n(choose 'No' to only send the currently selected file.),'','',,,EMPTY (SOME)
