msgid,openatv,openhdf,openpli,openvix,STATUS
MiniDLNA setup,,'',,,SOLITARY
Mins,Min.,'',,'',INCOMPLETE (SOME)
Mins Secs,Min. Sek.,'',,'',INCOMPLETE (SOME)
Mounts Setup,Mounts opsætning,'',,,INCOMPLETE (SOME)
Mounts setup,,'',,,SOLITARY
Move Left/Right,Flyt venstre/højre,'',,'',INCOMPLETE (SOME)
Move Up/Down,Flyt Op/Ned,'',,'',INCOMPLETE (SOME)
Move down a page,Flyt en side ned,'',,'',INCOMPLETE (SOME)
Move to home of list,Flyt til hjem på liste,'',,'',INCOMPLETE (SOME)
Move to other directory,,Flyt til anden mappe,,,SOLITARY
Move up a page,Flyt en side op,'',,'',INCOMPLETE (SOME)
Movie List,Filmliste,'',,'',INCOMPLETE (SOME)
Movie List Setup,Filmliste opsætning,'',,'',INCOMPLETE (SOME)
Multiplex,'','',,,EMPTY (SOME)
NFI image flashing completed. Press Yellow to Reboot!,NFI Image flashing gennemført. Tryk gul knap for at genstarte!,NFI image flash gennemført. Tryk gul knap for at genstarte!,,,MISMATCH (SOME)
NFS Setup,NFS opsætning,'',,'',INCOMPLETE (SOME)
NFS setup,,'',,,SOLITARY
NIM,'','',,,EMPTY (SOME)
NTP,'','',,'',EMPTY (SOME)
Name:,Navn:,'',,'',INCOMPLETE (SOME)
Namespace,Navneområde,'',,'',INCOMPLETE (SOME)
Netmask:,Netmaske:,'',,'',INCOMPLETE (SOME)
Network Information,Netværksinformation,'',,,INCOMPLETE (SOME)
Network Servers:,Netværksservere:,'',,,INCOMPLETE (SOME)
Network Setup,Netværksopsætning,Netværks opsætning,,Netværks opsætning,MISMATCH (SOME)
Network Test,Netværkstest,'',,'',INCOMPLETE (SOME)
New PIN,Ny PIN,Ny Kode,,,MISMATCH (SOME)
New profile: ,Ny profil: ,'',,'',INCOMPLETE (SOME)
New timers location,Nye Timers placering,'',,'',INCOMPLETE (SOME)
New version:,Ny Version:,Ny Version:,,Ny Version:,CONSISTENT (SOME)
No Timeshift found to save as recording!,Timeshift der kan gemmes som optagelse ikke fundet!,'',,'',INCOMPLETE (SOME)
No backup needed,Ingen sikkerhedskopi nødvendig,Ingen backup nødvendig,,Ingen backup nødvendig,MISMATCH (SOME)
No cable tuner found!,Ingen kabel-Tuner fundet!,Ingen kabeltuner fundet,,,MISMATCH (SOME)
No card inserted!,Kort ikke indsat!,'',,'',INCOMPLETE (SOME)
No details for this image file,Ingen detaljer for denne image fil,Ingen detaljer for denne image fil,,,CONSISTENT (SOME)
No httpport defined in oscam.conf. This value is required!,,'',,,SOLITARY
No httppwd defined in oscam.conf,,'',,,SOLITARY
No httpuser defined in oscam.conf,,'',,,SOLITARY
No of items switch (increase or reduced),Ændre antal elementer (øg eller reducer),'',,'',INCOMPLETE (SOME)
No satellites configured. Plese check your tuner setup.,,'',,,SOLITARY
No valid service PIN found!\nDo you like to change the service PIN now?\nWhen you say 'No' here the service protection stay disabled!,,Ingen gyldig kanal PIN kode fundet!\nVil du skifte kanal PIN kode nu?\nSiger du 'Nej' her vil kanal beskyttelsen ikke være tilsluttet!,,,SOLITARY
No valid setup PIN found!\nDo you like to change the setup PIN now?\nWhen you say 'No' here the setup protection stay disabled!,,Ingen gyldig  PIN kode opsætning fundet!\nVil du gerne ændre PIN kode opsætning nu?\nSiger du 'Nej' her vil opsætnings beskyttelsen ikke være tilsluttet!,,,SOLITARY
"No, do nothing.","Nej, gør intet.","Nej, gør intet.",,"Nej, gør intet.",CONSISTENT (SOME)
"No, just start my %s %s","Nej, bare start min %s %s","Nej, bare start min %s %s",,"Nej, bare start min %s %s",CONSISTENT (SOME)
"No, scan later manually","Nej, søg manuelt senere","Nej, søg senere manuelt",,"Nej, søg senere manuelt",MISMATCH (SOME)
NodeID,'','',,'',EMPTY (SOME)
NodeID: ,'','',,'',EMPTY (SOME)
Not Flashing,Blinker ikke,'',,'',INCOMPLETE (SOME)
Not Shown,Ikke vist,'',,'',INCOMPLETE (SOME)
Not enough free Diskspace!\n\nFilesize: %sMB\nFree Space: %sMB\nPath: %s,Ikke nok fri diskplads!\n\nFilstørrelse: %sMB\nFri plads: %sMB\nSti: %s,'',,'',INCOMPLETE (SOME)
Not mounted,Ikke mounted,'',,,INCOMPLETE (SOME)
Not-Associated,Ikke tilknyttet,Ikke aktiveret,,Ikke aktiveret,MISMATCH (SOME)
Nothing to upgrade,Intet at opgradere,Intet at opgradere,,Intet at opgradere,CONSISTENT (SOME)
"Nothing, just leave this menu","Intet, forlad blot denne menu",'',,'',INCOMPLETE (SOME)
Number,Nummer,'',,'',INCOMPLETE (SOME)
Number of rows,Antal rækker,'',,'',INCOMPLETE (SOME)
OE Changes,OE Ændringer,'',,,INCOMPLETE (SOME)
OK button (long),OK knap (lang),'',,'',INCOMPLETE (SOME)
OK button (short),OK knap (kort),'',,'',INCOMPLETE (SOME)
"OK, guide me through the upgrade process","OK, hjælp mig igennem opdateringsprocessen","OK, hjælp mig igennem opdateringsprocessen",,"OK, hjælp mig igennem opdateringsprocessen",CONSISTENT (SOME)
OSD 3D Setup,OSD 3D Opsætning,'',,'',INCOMPLETE (SOME)
OScam Info,OScam Information,'',,'',INCOMPLETE (SOME)
OScam info,,'',,'',EMPTY (SOME)
"On reaching the end of a file during playback, you can choose the box's behavior.","Du kan vælge boksens opførsel under afspilning, når slutningen på en fil bliver nået.",'',,,INCOMPLETE (SOME)
Once per day,En gang om dagen,'',,'',INCOMPLETE (SOME)
One line,En linje,'',,'',INCOMPLETE (SOME)
OnlineVersionCheck,Online versionskontrol,'',,'',INCOMPLETE (SOME)
Only active when in standby,,'',,'',EMPTY (SOME)
Open satellites list,Åben satellitliste,'',,,INCOMPLETE (SOME)
Open service list and select next channel,Åben kanalliste og vælg næste kanal,'',,,INCOMPLETE (SOME)
Open service list and select previous channel,Åben kanalliste og vælg forrige kanal,'',,,INCOMPLETE (SOME)
OpenVPN setup,,'',,,SOLITARY
OpenVpn Log,OpenVPN log,'',,,INCOMPLETE (SOME)
OpenVpn Setup,OpenVPN opsætning,'',,'',INCOMPLETE (SOME)
Oscam Info - Configuration,Oacam info - Konfiguration,'',,'',INCOMPLETE (SOME)
Oscam Info - Main Menu,Oscam info - Hovedmenu,'',,'',INCOMPLETE (SOME)
Overwrite configuration files during software upgrade?,Overskriv konfigurationsfiler under software-upgradering ?,Overskriv konfigurationsfilerne under softwareopdateringen?,,Overskriv konfigurationsfilerne under softwareopdateringen?,MISMATCH (SOME)
PAGE UP/DOWN,SIDE UP/NED,'',,'',INCOMPLETE (SOME)
PIDs,'',PIDs,,,INCOMPLETE (SOME)
PRIMETIME,'','',,'',EMPTY (SOME)
Packages,Pakker,Pakker,,Pakker,CONSISTENT (SOME)
Page down,Side ned,'',,'',INCOMPLETE (SOME)
Page right,Side højre,'',,'',INCOMPLETE (SOME)
Page up,Side op,'',,'',INCOMPLETE (SOME)
Parental control editor,,'',,,SOLITARY
Parental control type,,Forældrekontrol type,,,SOLITARY
Password (httpwd),Adgangskode (httpwd),'',,'',INCOMPLETE (SOME)
Password:,Adgangskode:,'',,'',INCOMPLETE (SOME)
Peak load (max queued requests per workerthread),Spidsbelastning (maks forespørgsler i kø pr. arbejdstråd),'',,'',INCOMPLETE (SOME)
Percentage,Procent,'',,'',INCOMPLETE (SOME)
Perform a complete image backup before updating.,,'',,'',EMPTY (SOME)
Perform a full image backup,Udfør en fuld Image sikkerhedskopi,'',,'',INCOMPLETE (SOME)
Perform a settings backup before updating.,,'',,'',EMPTY (SOME)
"Perform a settings backup,","Udfør sikkerhedskopi af indstillinger,",'',,'',INCOMPLETE (SOME)
"Perform a settings backup, making a backup before updating is strongly advised.","Udfør sikkerhedskopi af indstillinger, oprettelse af en sikkerhedskopi inden opdatering anbefales stærkt.",'',,'',INCOMPLETE (SOME)
Perform an online update check in the background,Udfør en online opdateringskontrol i baggrunden.,'',,'',INCOMPLETE (SOME)
Phone number,,Telefonnummer,,,SOLITARY
Picon and Service Name,Pikon og Kanalnavn,'',,'',INCOMPLETE (SOME)
Picon width,Pikon bredde,'',,'',INCOMPLETE (SOME)
Play Audio-CD...,,Afspil Lyd-CD,,Afspil Lyd-CD,CONSISTENT (SOME)
Play Music...,,Afspil musik...,,Afspil musik...,CONSISTENT (SOME)
Play audio in background,Afspil lyd i baggrunden,Afspil lyd i baggrunden,,Afspil lyd i baggrunden,CONSISTENT (SOME)
Please check your network settings!,Tjek venligst din netværks opsætning!,Tjek venligst din netværks opsætning!,,,CONSISTENT (SOME)
Please choose CCcam-Reader,Vælg venligst CCcam-Læser,'',,,INCOMPLETE (SOME)
Please choose reader,Vælg venligst læser,'',,'',INCOMPLETE (SOME)
Please select a default EPG type...,Vælg venligst en standard EPG-type...,'',,,INCOMPLETE (SOME)
Please select an NFI file and press green key to flash!,Vælg venligst en NFI-fil og tryk på grøn knap for at flashe!,'',,,INCOMPLETE (SOME)
Please wait whilst feeds state is checked.,Vent venligst mens Feeds tilstand kontrolleres.,'',,,INCOMPLETE (SOME)
Plugin details,Plugin detaljer,'',,'',INCOMPLETE (SOME)
Port,'','',,'',EMPTY (SOME)
Port:,'','',,'',EMPTY (SOME)
Position setup,,'',,,SOLITARY
PowerManager log,Strømhåndteringslog,'',,,INCOMPLETE (SOME)
PowerTimers,StrømTimere,'',,,INCOMPLETE (SOME)
Prepare another USB stick for image flashing,Forbered en anden USB nøgle for Image installation,Forbered en anden USB nøgle for Image installation,,,CONSISTENT (SOME)
Press '0' to toggle internal/external PiP.,,Tryk nul for at skifte mellem BiB,,,SOLITARY
Press OK to activate the selected skin.,Tryk OK for at aktivere det valgte grafiske Tema.,Tryk OK for at aktivere det valgte grafiske tema.,,,MISMATCH (SOME)
Press OK to start the scan,Tryk OK for at starte søgningen,Tryk OK for at starte søgningen,,,CONSISTENT (SOME)
Primetime hour,Primetime timetal,'',,,INCOMPLETE (SOME)
Primetime minute,Primetime minuttal,'',,,INCOMPLETE (SOME)
Profile,Profil,'',,'',INCOMPLETE (SOME)
Profile: Local box,Profil: Lokal boks,'',,'',INCOMPLETE (SOME)
Protect setup,,Beskytte opsætning?,,,SOLITARY
Protocol,Protokol,'',,'',INCOMPLETE (SOME)
Protocol:,,'',,'',EMPTY (SOME)
Provider Name: ,Udbydernavn: ,'',,'',INCOMPLETE (SOME)
Provider to scan,,Udbyder til søgning,,,SOLITARY
Provider: ,Udbyder: ,'',,'',INCOMPLETE (SOME)
Providers:,Udbydere:,'',,'',INCOMPLETE (SOME)
Providers: ,Udbydere: ,'',,'',INCOMPLETE (SOME)
Quit Movie Player with EXIT button,,'',,'',EMPTY (SOME)
RAM,'','',,'',EMPTY (SOME)
Read Userdata from oscam.conf,Læs brugerdata fra oscam.conf,'',,'',INCOMPLETE (SOME)
Reader,Læser,'',,'',INCOMPLETE (SOME)
Reader Statistics,Læser statistikker,'',,'',INCOMPLETE (SOME)
"Ready to install \""%s\"" ?","Klar til at installere \""%s\"" ?",'',,'',INCOMPLETE (SOME)
"Ready to remove \""%s\"" ?","Klar til at fjerne \""%s\"" ?",'',,'',INCOMPLETE (SOME)
Really upgrade the frontprocessor and reboot now?,Opdater frontprocessor og genstart nu ?,Opdater frontprocessor og genstart nu?,,Opdater frontprocessor og genstart nu?,MISMATCH (SOME)
Record started! Stopping timeshift now ...,Optagelse startet! Stopper Timeshift nu...,'',,'',INCOMPLETE (SOME)
Recording settings,Optagelsesindstillinger,'',,,INCOMPLETE (SOME)
Reduce time scale,Reducer tidslinje,'',,'',INCOMPLETE (SOME)
Reenter new PIN,,Skriv PIN igen,,,SOLITARY
Refresh every (in hours),Opfrisk hver (i timer),'',,'',INCOMPLETE (SOME)
Reloading EPG Cache...,Genindlæs EPG mellemlager...,'',,'',INCOMPLETE (SOME)
Remaining,Resterende,'',,'',INCOMPLETE (SOME)
Remaining & Elapsed,Resterende & Forløbet,'',,'',INCOMPLETE (SOME)
Remote box,Perifer kasse,'',,'',INCOMPLETE (SOME)
Remove Service,Fjern tjeneste,'',,'',INCOMPLETE (SOME)
Remove finished.,Sletning gennemført.,Sletning afsluttet,,Sletning afsluttet,MISMATCH (SOME)
Remove timer,Fjern Timer,Fjern timer,,Fjern timer,MISMATCH (SOME)
Removing Service,Fjerner tjeneste,'',,'',INCOMPLETE (SOME)
Rename failed!,Omdøbning mislykkedes!,'',,'',INCOMPLETE (SOME)
Rename to:,Omdøb til:,'',,'',INCOMPLETE (SOME)
Renamed %s!,Omdøbte %s!,'',,'',INCOMPLETE (SOME)
Repeat Display Message,Gentag skærmbesked,'',,'',INCOMPLETE (SOME)
Reshare:,'','',,'',EMPTY (SOME)
Restore is running...,Gendannelse kører...,Genopretning kører...,,,MISMATCH (SOME)
Rewrap teletext subtitles,,Genindlæs tekstv undertekser,,,SOLITARY
Run how often ?,Kør hvor ofte ?,'',,'',INCOMPLETE (SOME)
Running,Kører,'',,'',INCOMPLETE (SOME)
SABnzbd Setup,SABnzbd opsætning,'',,'',INCOMPLETE (SOME)
SABnzbd setup,,'',,,SOLITARY
SID,'','',,,EMPTY (SOME)
Samba Log,'','',,,EMPTY (SOME)
Samba Setup,Samba opsætning,'',,'',INCOMPLETE (SOME)
Samba setup,,'',,,SOLITARY
Satfinder,Sat-søger,Sat Søger,,,MISMATCH (SOME)
Save EPG,Gem EPG,'',,'',INCOMPLETE (SOME)
Save and record,Gem og Optag,'',,'',INCOMPLETE (SOME)
Save and stop,Gem og Stop,'',,'',INCOMPLETE (SOME)
Save every (in hours),Gem hver (i timer),'',,'',INCOMPLETE (SOME)
Save timeshift as movie and continue recording,Gem Timeshift som film og fortsæt med optagelse,'',,'',INCOMPLETE (SOME)
Save timeshift as movie and stop recording,Gem Timeshift som film og stands optagelse,'',,'',INCOMPLETE (SOME)
Saving EPG Cache...,Gemmer EPG mellemlager...,'',,'',INCOMPLETE (SOME)
Saving Timeshift files,Gemmer Timeshift filer,'',,'',INCOMPLETE (SOME)
Saving timeshift as movie now. This might take a while!,Gemmer Timeshift som film nu. Dette kan tage et noget tid!,'',,'',INCOMPLETE (SOME)
Scrolling Speed,Rullehastighed,'',,'',INCOMPLETE (SOME)
Scrolling Speed (software render),,'',,'',EMPTY (SOME)
Scrolling delay (software render),,'',,'',EMPTY (SOME)
Search,Søg,'',,'',INCOMPLETE (SOME)
Search IMDb for information about current event.,Søg i IMDb efter information om nuværende begivenhed.,'',,,INCOMPLETE (SOME)
Search for similar events,Søg efter lignende begivenheder,'',,'',INCOMPLETE (SOME)
Search the epg for current event.,Søg i EPG efter nuværende begivenhed.,'',,,INCOMPLETE (SOME)
Seekbar activation,Søgebjælke aktivering,'',,'',INCOMPLETE (SOME)
Seekbar sensibility,Søgebjælke følsomhed,'',,'',INCOMPLETE (SOME)
Select default EPG type...,Vælg standard EPG type...,'',,,INCOMPLETE (SOME)
Select desired image from feed list,Vælg ønsket imgage fra listen,Vælg ønsket imgage fra listen,,,CONSISTENT (SOME)
Select folders,Vælg mapper,'',,,INCOMPLETE (SOME)
Select how to activate the Quick EPG mode:,Vælg hvordan Kvik EPG tilstand aktiveres:,'',,,INCOMPLETE (SOME)
Select if timeshift should continue when set to record.,,'',,'',EMPTY (SOME)
Select if you want the Subservice mode to be activated.,Vælg om du ønsker underkanal-tilstanden skal aktiveres.,'',,,INCOMPLETE (SOME)
Select if you want to use the ViX colored buttons (set to 'no' if you want to use (Multi Quick Button).,,'',,,SOLITARY
Select seekbar to be activated by arrow L/R (long) or << >> (long).,Vælg om søgebjælke aktiveres med pil V/H (lang) eller << >> (lang).,'',,'',INCOMPLETE (SOME)
Select upgrade source to edit.,Vælg opgraderingskilde til redigering.,Vælg opgraderingskilde til redigering.,,Vælg opgraderingskilde til redigering.,CONSISTENT (SOME)
Select what you want the Channel +/- buttons to activate.,,'',,,SOLITARY
Select what you want the TV button to activate.,,'',,,SOLITARY
Send,'','',,'',EMPTY (SOME)
Send Confirmation,Send bekræftelse,'',,'',INCOMPLETE (SOME)
Send yourself a copy,,'',,'',EMPTY (SOME)
Seperate titles with a main menu,Adskil titler med en hoved menu,Adskil titler med en hoved menu,,Adskil titler med en hoved menu,CONSISTENT (SOME)
Serial No,Serienr.,'',,'',INCOMPLETE (SOME)
Serv.Name,Serv.Navn,'',,'',INCOMPLETE (SOME)
Server:,'','',,'',EMPTY (SOME)
Servers,Servere,'',,'',INCOMPLETE (SOME)
Servers:,Servere:,'',,'',INCOMPLETE (SOME)
Service Information,Kanal information,'',,,INCOMPLETE (SOME)
Service Name,Kanalnavn,'',,'',INCOMPLETE (SOME)
Service Title mode,Kanaltitel tilstand,'',,'',INCOMPLETE (SOME)
Service info font size,Kanalinfo skriftstørrelse,'',,'',INCOMPLETE (SOME)
Service name font size,Kanalnavn skriftstørrelse,'',,'',INCOMPLETE (SOME)
Service number font size,Kanalnummer skriftstørrelse,'',,'',INCOMPLETE (SOME)
Service searching,,'',,,SOLITARY
Service width,Kanal bredde,'',,'',INCOMPLETE (SOME)
"Services may be grouped in bouquets. When enabled, you can use more than one bouquet.","Kanaler kan grupperes i Buketter. Når dette er aktiveret, kan du bruge mere end en Buket.",'',,'',INCOMPLETE (SOME)
Set System,'','',,,EMPTY (SOME)
Set the channel for this timer.,Sæt kanalen for denne Timer.,'',,'',INCOMPLETE (SOME)
Set the date the timer must start.,Sæt den dato Timeren skal starte.,'',,'',INCOMPLETE (SOME)
"Set the default location for your instant recordings. Press 'OK' to add new locations, select left/right to select an existing location.","Sæt standardplaceringen for dine straksoptagelsesfiler. Tryk 'OK' for at tilføje nye placeringer, vælg venstre/højre for at vælge en eksisterende placering.",'',,'',INCOMPLETE (SOME)
"Set the default location for your recordings. Press 'OK' to add new locations, select left/right to select an existing location.","Sæt standardplaceringen for dine optagelsesfiler. Tryk 'OK' for at tilføje nye placeringer, vælg venstre/højre for at vælge en eksisterende placering.",'',,'',INCOMPLETE (SOME)
"Set the default location for your timers. Press 'OK' to add new locations, select left/right to select an existing location.","Sæt standardplaceringen for dine Timere. Tryk 'OK' for at tilføje nye placeringer, vælg venstre/højre for at vælge en eksisterende placering.",'',,'',INCOMPLETE (SOME)
"Set the default location for your timeshift-files. Press 'OK' to add new locations, select left/right to select an existing location.","Sæt standardplaceringen for dine Timeshift-filer. Tryk 'OK' for at tilføje nye placeringer, vælg venstre/højre for at vælge en eksisterende placering.",'',,'',INCOMPLETE (SOME)
Set the default sorting method.,Sæt standard sorteringsmetode.,'',,'',INCOMPLETE (SOME)
"Set the delay time between repeated loops, this uses a software render in some skins.",,'',,'',EMPTY (SOME)
Set the desired primetime (hour).,,'',,,SOLITARY
Set the desired primetime (minutes).,,'',,,SOLITARY
Set the jump-size of the seekbar.,Sæt hop-størrelse af søgebjælken.,'',,'',INCOMPLETE (SOME)
Set the name the recording will get.,Sæt det navn optagelsen skal have.,'',,'',INCOMPLETE (SOME)
"Set the scrolling speed of text on the front display, this uses a software render in some skins.",,'',,'',EMPTY (SOME)
Set the scrolling speed of text on the front display.,Sæt rullehastigheden af tekst på frontdisplay.,'',,'',INCOMPLETE (SOME)
Set the time before checking video source for resolution infomation.,,'',,,SOLITARY
Set the time delay before hiding the infobar.,,'',,'',EMPTY (SOME)
Set the time the timer must start.,Sæt den tid Timeren skal starte.,'',,'',INCOMPLETE (SOME)
Set the time the timer must stop.,Sæt den tid Timeren skal stoppe.,'',,'',INCOMPLETE (SOME)
Set to the desired primetime (hour).,Sæt til ønsket Primetime (timetal).,'',,,INCOMPLETE (SOME)
Set to the desired primetime (minutes).,,'',,,SOLITARY
Set to what you want the button to do.,Sættes til hvad du ønsker knappen skal gøre.,'',,'',INCOMPLETE (SOME)
"Sets the root folder of movie list, to remove the '..' from benign shown in that folder.","Sæt rodmappe af filmliste, for at fjerne visning af '..' i toppen af denne mappe.",'',,,INCOMPLETE (SOME)
Settings...,Indstillinger...,'',,,INCOMPLETE (SOME)
Setup how to control the channel changing.,Indstil hvordan kanalskifte styres.,'',,'',INCOMPLETE (SOME)
Setup network time synchronization interval.,Indstil interval for synkronisering af netværkstid.,'',,'',INCOMPLETE (SOME)
Setup the interval (in hours) to check for online updates.,,'',,'',EMPTY (SOME)
Shall the USB stick wizard proceed and program the image file %s into flash memory?,Skal USB-nøgle guiden fortsætte og programmere Image-filen %s i Flash hukommelsen ?,Skal USB guiden fortsætte og installere %s i Flash?,,,MISMATCH (SOME)
Share Folder's,Delte mapper,'',,'',INCOMPLETE (SOME)
Share View,Delingsfremvisning,'',,'',INCOMPLETE (SOME)
Shares,Delinger,'',,'',INCOMPLETE (SOME)
Show /tmp/ecm.info,Vis /tmp/ecm.info,'',,'',INCOMPLETE (SOME)
Show 1080p 24fps as,Vis 1080p 24fps som,'',,'',INCOMPLETE (SOME)
Show 1080p 25fps as,Vis 1080p 25fps som,'',,'',INCOMPLETE (SOME)
Show 1080p 30fps as,Vis 1080p 30fps som,'',,'',INCOMPLETE (SOME)
Show 720p 24fps as,Vis 720p 24fps som,'',,'',INCOMPLETE (SOME)
Show AutoTimer List,Vis AutoTimer-liste,'',,,INCOMPLETE (SOME)
Show Clients,Vis klienter,'',,'',INCOMPLETE (SOME)
Show Display Icons,Vis skærmikoner,'',,'',INCOMPLETE (SOME)
Show E2 Log,Vis E2 Log,'',,,INCOMPLETE (SOME)
Show Log,Vis log,'',,'',INCOMPLETE (SOME)
Show Media playback Remaining/Elapsed as,Vis medieafspilning resterende/forløbet som,'',,'',INCOMPLETE (SOME)
Show OE Log,Vis OE Log,'',,,INCOMPLETE (SOME)
Show PVR status in Movie Player infobar,,'',,'',EMPTY (SOME)
Show RFmod setup...,Vis RFmod opsætning...,'',,'',INCOMPLETE (SOME)
Show Readers/Proxies,Show Læsere/Proxies,'',,'',INCOMPLETE (SOME)
Show Time Remaining/Elapsed,Vis resterende/forløbet tid,'',,'',INCOMPLETE (SOME)
Show Timer List,Vis Timerliste,'',,,INCOMPLETE (SOME)
Show Transponder Remaining/Elapsed as,Vis Transponder resterende/forløbet som,'',,'',INCOMPLETE (SOME)
Show ViX spinning logo when the system is busy.,,'',,'',EMPTY (SOME)
Show background when tuned to a radio channel.,Vis baggrund når indstillet på en radiokanal.,'',,'',INCOMPLETE (SOME)
Show bouquet on launch,Vis Buket ved opstart,'',,'',INCOMPLETE (SOME)
Show encryption info in the infobar (when supported by the skin).,Vis krypteringsinfo i Infobjælken (når dette understøttes af Tema).,'',,'',INCOMPLETE (SOME)
Show epg,Vis EPG,'',,'',INCOMPLETE (SOME)
Show in extensions list ?,Vis i Udvidelsesliste ?,'',,'',INCOMPLETE (SOME)
Show job tasks in extensions,Vis jobopgaver i udvidelser,'',,'',INCOMPLETE (SOME)
Show live tv when movie stopped,Vis Live TV når film stoppes,'',,'',INCOMPLETE (SOME)
Show network mounts ...,Vis netværks-mounts...,'',,'',INCOMPLETE (SOME)
"Show or hide the extended description, (skin dependent).",Vis eller skjul den udvidet beskrivelse (Tema-afhængig).,'',,,INCOMPLETE (SOME)
Show services beginning with,,Vis kanaler begyndende med,,,SOLITARY
Show single epg for current channel,Vis enkelt EPG for nuværende kanal,'',,'',INCOMPLETE (SOME)
Show source packages,Vis kildepakker,'',,'',INCOMPLETE (SOME)
Show the list of AutoTimers.,Vis listen af AutoTimere.,'',,,INCOMPLETE (SOME)
Show the list of timers.,Vis listen af Timere.,'',,'',INCOMPLETE (SOME)
Show the media player...,Vis Medieafspilleren...,'',,,INCOMPLETE (SOME)
Show the plugin browser..,Vis Plugin browseren...,'',,'',INCOMPLETE (SOME)
Show time elapsed as positive,Vis forløbet tid som positiv,'',,'',INCOMPLETE (SOME)
Show time remaining/elapsed,Vis tid resterende/forløbet,'',,'',INCOMPLETE (SOME)
Show transponder remaining/elapsed as,Vis transponder resterende/forløbet som,'',,'',INCOMPLETE (SOME)
"Shows the icons when new/unseen, else will not show an icon.","Vis ikoner når ny/uset, ellers vises ikonet ikke.",'',,,INCOMPLETE (SOME)
Shows the watched status of the movie.,Vis filmens viste status.,'',,'',INCOMPLETE (SOME)
Side by Side,Side om Side,Side ved side,,Side ved side,MISMATCH (SOME)
Signal Strength:,Signal styrke:,Signal styrke:,,,CONSISTENT (SOME)
Single transponder,,Enkelt transponder,,,SOLITARY
Size: ,Størrelse: ,'',,,INCOMPLETE (SOME)
Skin Setting,Tema indstillinger,'',,'',INCOMPLETE (SOME)
Skin setup,Tema opsætning,'',,'',INCOMPLETE (SOME)
Softcam setings,,'',,,SOLITARY
Softcam settings,Softcam indstillinger,'',,'',INCOMPLETE (SOME)
Software Update,Software-opdatering,'',,,INCOMPLETE (SOME)
Software restore,Software-gendannelse,Software gendannelse,,Software gendannelse,MISMATCH (SOME)
Sorry Inadyn Config is Missing,"Desværre, Inadyn konfiguration mangler",'',,,INCOMPLETE (SOME)
Sorry MiniDLNA Config is Missing,"Desværre, MiniDLNA konfiguration mangler",'',,,INCOMPLETE (SOME)
Sorry feeds are down for maintenance,"Desværre, Feeds er nede for Vedligeholdelse",'',,,INCOMPLETE (SOME)
"Sorry feeds are down for maintenance, please try again later.","Desværre, Feeds er nede for Vedligeholdelse, prøv venligst igen senere.",'',,,INCOMPLETE (SOME)
"Sorry feeds seem be in an unstable state, if you wish to use them please enable 'Allow unstable updates' in \""software update setup\"".",,'',,,SOLITARY
Sorry uShare Config is Missing,"Desværre, uShare konfiguration mangler",'',,,INCOMPLETE (SOME)
Sort EPG List,Sorter EPG liste,'',,,INCOMPLETE (SOME)
Sort list by,Sorter liste efter,'',,'',INCOMPLETE (SOME)
Sort menu screens alphabetically,,'',,'',EMPTY (SOME)
Sort plug-in browser alphabetically,,'',,'',EMPTY (SOME)
Sort setting screens alphabetically,,'',,'',EMPTY (SOME)
Space used:,Brugt plads:,'',,'',INCOMPLETE (SOME)
Standby / Restart,Afbryd / Genstart,Afbryde / Genstarte,,,MISMATCH (SOME)
Start,'','',,'',EMPTY (SOME)
Status,'','',,'',EMPTY (SOME)
Stop timeshift while recording?,Stop Timeshift mens der optages ?,'',,'',INCOMPLETE (SOME)
Stops timeshift being used if a recording is in progress. (Advisable for USB sticks),,'',,'',EMPTY (SOME)
Strict DLNA,Strikt DLNA,'',,'',INCOMPLETE (SOME)
Subservice mode,,'',,,SOLITARY
Support at,Hjælp på,'',,'',INCOMPLETE (SOME)
Swap SNR in '%' with SNR in 'db',Byt SNR i '%' ud med SNR i 'dB','',,'',INCOMPLETE (SOME)
Switch config,Ændre konfig,'',,'',INCOMPLETE (SOME)
Switch next channel,Skift til næste kanal,'',,,INCOMPLETE (SOME)
Switchable tuner types:,Udskiftelig Tuner typer:,Udskiftelige tuner typer,,,MISMATCH (SOME)
Sync NTP every (minutes),Synkroniser NTP hver (minutter),'',,'',INCOMPLETE (SOME)
Sync time using,Synkroniser tid med,'',,'',INCOMPLETE (SOME)
Synchronize system time using transponder or internet.,,'',,'',EMPTY (SOME)
System temperature: %s,,'',,'',EMPTY (SOME)
System: ,'','',,'',EMPTY (SOME)
TB,'','',,'',EMPTY (SOME)
TV button mode,TV knap tilstand,'',,,INCOMPLETE (SOME)
Telnet Interface,Telnet grænseflade,'',,'',INCOMPLETE (SOME)
Telnet Port,'','',,'',EMPTY (SOME)
Telnet Setup,Telnet opsætning,'',,'',INCOMPLETE (SOME)
Telnet setup,,'',,,SOLITARY
Terrestrial provider,,DVB T udbyder,,,SOLITARY
Text,Tekst,'',,'',INCOMPLETE (SOME)
Thank you for using the wizard. Your %s %s is now ready to use.\nPlease press OK to start using your %s %s.,Tak for at du brugte assistenten. Din %s %s er nu klar til brug.\nTryk venligst OK for at begynde at bruge ding %s %s.,'',,'',INCOMPLETE (SOME)
The %s %s reads the stored EPG data every (hours).,%s %s læser gemte EPG data hver (timer).,'',,'',INCOMPLETE (SOME)
