msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Wait for partition,,'',,,SOLITARY,
Waiting,,'',,,SOLITARY,
Warn if free space drops below (kB):,,'',,,SOLITARY,
Wed,,'',,,SOLITARY,
Wednesday,,'',,,SOLITARY,
Weekday,,'',,,SOLITARY,
Weekly,,'',,,SOLITARY,
"Welcome to the Cutlist editor.\n\nSeek to the start of the stuff you want to cut away. Press OK, select 'start cut'.\n\nThen seek to the end, press OK, select 'end cut'. That's it.",,'',,,SOLITARY,
Welcome to the Image upgrade wizard. The wizard will assist you in upgrading the firmware of your Dreambox by providing a backup facility for your current settings and a short explanation of how to upgrade your firmware.,,'',,,SOLITARY,
"Welcome to the cleanup wizard.\n\nWe have detected that your available internal memory has dropped below 2MB.\nTo ensure stable operation of your Dreambox, the internal memory should be cleaned up.\nYou can use this wizard to remove some extensions.\n",,'',,,SOLITARY,
"Welcome.\n\nIf you want to connect your Dreambox to the Internet, this wizard will guide you through the basic network setup of your Dreambox.\n\nPress OK to start configuring your network",,'',,,SOLITARY,
Welcome.\n\nThis start wizard will guide you through the basic setup of your Dreambox.\nPress the OK button on your remote control to move to the next step.,,'',,,SOLITARY,
Welcome...,,'',,,SOLITARY,
West,,'',,,SOLITARY,
What do you want to scan?,,'',,,SOLITARY,
What to do with submitted crashlogs?,,'',,,SOLITARY,
"When you do a factory reset, you will lose ALL your configuration data\n(including bouquets, services, satellite data ...)\nAfter completion of factory reset, your receiver will restart automatically!\n\nReally do a factory reset?",,'',,,SOLITARY,
Where do you want to backup your settings?,,'',,,SOLITARY,
Where to save temporary timeshift recordings?,,'',,,SOLITARY,
Which event do you want to save permanently?,,'',,,SOLITARY,
Wireless LAN,,'',,,SOLITARY,
Wireless Network,,'',,,SOLITARY,
Wireless Network State,,'',,,SOLITARY,
Write error while recording. Disk full?\n,,'',,,SOLITARY,
Write failed!,,'',,,SOLITARY,
YPbPr,,'',,,SOLITARY,
Year,,'',,,SOLITARY,
Yellow DVB subtitles,,'',,,SOLITARY,
Yellow pango subtitles,,'',,,SOLITARY,
Yes,,'',,,SOLITARY,
Yes to all,,'',,,SOLITARY,
"Yes, always",,'',,,SOLITARY,
"Yes, and delete this movie",,'',,,SOLITARY,
"Yes, and don't ask again",,'',,,SOLITARY,
"Yes, backup my settings!",,'',,,SOLITARY,
"Yes, do a manual scan now",,'',,,SOLITARY,
"Yes, do an automatic scan now",,'',,,SOLITARY,
"Yes, do another manual scan now",,'',,,SOLITARY,
"Yes, perform a shutdown now.",,'',,,SOLITARY,
"Yes, restore the settings now",,'',,,SOLITARY,
"Yes, returning to movie list",,'',,,SOLITARY,
"Yes, view the tutorial",,'',,,SOLITARY,
Yesterday,,'',,,SOLITARY,
You can cancel the installation.,,'',,,SOLITARY,
You can cancel the removal.,,'',,,SOLITARY,
You can choose some default settings now. Please select the settings you want to be installed.,,'',,,SOLITARY,
"You can choose, what you want to install...",,'',,,SOLITARY,
You can continue watching TV etc. while this is running.,,'',,,SOLITARY,
You can disable Telnet Server and use ssh to login.,,'',,,SOLITARY,
You can install this plugin.,,'',,,SOLITARY,
You can only burn Dreambox recordings!,,'',,,SOLITARY,
You can remove this plugin.,,'',,,SOLITARY,
You cannot delete this!,,'',,,SOLITARY,
You chose not to install any default services lists.,,'',,,SOLITARY,
You chose not to install any default settings. You can however install the default settings later in the settings menu.,,'',,,SOLITARY,
You chose not to install anything. Please press OK finish the install wizard.,,'',,,SOLITARY,
You didn't select a channel to record from.,,'',,,SOLITARY,
"You have already sent this log, are you sure you want to resend this log:\n",,'',,,SOLITARY,
You have chosen to backup your settings. Please press OK to start the backup now.,,'',,,SOLITARY,
You have chosen to create a new .NFI flasher bootable USB stick. This will repartition the USB stick and therefore all data on it will be erased.,,'',,,SOLITARY,
You have chosen to restore your settings. Enigma2 will restart after restore. Please press OK to start the restore now.,,'',,,SOLITARY,
You have selected no logs to delete.,,'',,,SOLITARY,
You have selected no logs to send.,,'',,,SOLITARY,
You have to wait %s!,,'',,,SOLITARY,
"You need a PC connected to your dreambox. If you need further instructions, please visit the website http://www.aaf-digital.info.\nYour dreambox will now be halted. After you have performed the update instructions from the website, your new firmware will ask you to restore your settings.",,'',,,SOLITARY,
You need to set a PIN code and hide it from your children.\n\nDo you want to set the pin now?,,'',,,SOLITARY,
You system does not support ext4,,'',,,SOLITARY,
Your Dreambox is now ready to use.\n\nYour internet connection is working now.\n\n,,'',,,SOLITARY,
Your Dreambox is now ready to use.\n\nYour internet connection is working now.\n\nPlease press OK to continue.,,'',,,SOLITARY,
Your Dreambox will restart after pressing OK on your remote control.,,'',,,SOLITARY,
Your backup succeeded. We will now continue to explain the further upgrade process.,,'',,,SOLITARY,
"Your collection exceeds the size of a single layer medium, you will need a blank dual layer DVD!",,'',,,SOLITARY,
Your current collection will get lost!,,'',,,SOLITARY,
Your dreambox is shutting down. Please stand by...,,'',,,SOLITARY,
Your dreambox isn't connected to the internet properly. Please check it and try again.,,'',,,SOLITARY,
Your email address:,,'',,,SOLITARY,
Your frontprocessor firmware must be upgraded.\nPress OK to start upgrade.,,'',,,SOLITARY,
Your internet connection is not working!\nPlease choose what you want to do next.,,'',,,SOLITARY,
Your name (optional):,,'',,,SOLITARY,
Your network configuration has been activated.,,'',,,SOLITARY,
Your wireless LAN internet connection could not be started!\nHave you attached your USB WLAN Stick?\n\nPlease choose what you want to do next.,,'',,,SOLITARY,
Zap,,'',,,SOLITARY,
Zap + Exit,,'',,,SOLITARY,
Zap back to previously tuned service?,,'',,,SOLITARY,
Zap back to service before positioner setup?,,'',,,SOLITARY,
Zap back to service before satfinder?,,'',,,SOLITARY,
Zap back to service before tuner setup?,,'',,,SOLITARY,
Zap focus to Picture in Picture,,'',,,SOLITARY,
Zap focus to main screen,,'',,,SOLITARY,
Zap mode,,'',,,SOLITARY,
Zydas,,'',,,SOLITARY,
[alternative edit],,'',,,SOLITARY,
[bouquet edit],,'',,,SOLITARY,
[favourite edit],,'',,,SOLITARY,
[move mode],,'',,,SOLITARY,
a gui to assign services/providers to common interface modules,,'',,,SOLITARY,
a gui to assign services/providers/caids to common interface modules,,'',,,SOLITARY,
abort alternatives edit,,'',,,SOLITARY,
abort bouquet edit,,'',,,SOLITARY,
abort favourites edit,,'',,,SOLITARY,
about to start,,'',,,SOLITARY,
activate PiP,,'',,,SOLITARY,
activate current configuration,,'',,,SOLITARY,
activate network adapter configuration,,'',,,SOLITARY,
add Provider,,'',,,SOLITARY,
add Service,,'',,,SOLITARY,
add a nameserver entry,,'',,,SOLITARY,
add alternatives,,'',,,SOLITARY,
add bookmark,,'',,,SOLITARY,
add bouquet,,'',,,SOLITARY,
add directory to playlist,,'',,,SOLITARY,
add file to playlist,,'',,,SOLITARY,
add files to playlist,,'',,,SOLITARY,
add marker,,'',,,SOLITARY,
add recording (enter recording duration),,'',,,SOLITARY,
add recording (enter recording endtime),,'',,,SOLITARY,
add recording (indefinitely),,'',,,SOLITARY,
add recording (stop after current event),,'',,,SOLITARY,
add service to bouquet,,'',,,SOLITARY,
add service to favourites,,'',,,SOLITARY,
add to parental protection,,'',,,SOLITARY,
address:,,'',,,SOLITARY,
advanced,,'',,,SOLITARY,
alphabetic sort,,'',,,SOLITARY,
are you sure you want to restore\nfollowing backup:\n,,'',,,SOLITARY,
as plugin in extended bar,,'',,,SOLITARY,
assigned CAIds:,,'',,,SOLITARY,
assigned Services/Provider:,,'',,,SOLITARY,
at beginning,,'',,,SOLITARY,
at end,,'',,,SOLITARY,
audio track (%s) format,,'',,,SOLITARY,
audio track (%s) language,,'',,,SOLITARY,
audio tracks,,'',,,SOLITARY,
auto,,'',,,SOLITARY,
available,,'',,,SOLITARY,
back,,'',,,SOLITARY,
background image,,'',,,SOLITARY,
backgroundcolor,,'',,,SOLITARY,
better,,'',,,SOLITARY,
black,,'',,,SOLITARY,
blacklist,,'',,,SOLITARY,
blue,,'',,,SOLITARY,
burn audio track (%s),,'',,,SOLITARY,
caid:,,'',,,SOLITARY,
card,,'',,,SOLITARY,
card reader,,'',,,SOLITARY,
change recording (duration),,'',,,SOLITARY,
change recording (endtime),,'',,,SOLITARY,
chapters,,'',,,SOLITARY,
circular left,,'',,,SOLITARY,
circular right,,'',,,SOLITARY,
clear playlist,,'',,,SOLITARY,
close share view,,'',,,SOLITARY,
complex,,'',,,SOLITARY,
config menu,,'',,,SOLITARY,
confirmed,,'',,,SOLITARY,
connected,,'',,,SOLITARY,
continue,,'',,,SOLITARY,
copy,,'',,,SOLITARY,
copy to bouquets,,'',,,SOLITARY,
could not be removed,,'',,,SOLITARY,
create directory,,'',,,SOLITARY,
currently installed image: %s,,'',,,SOLITARY,
daily,,'',,,SOLITARY,
day,,'',,,SOLITARY,
decrease uphop by 1,,'',,,SOLITARY,
delete,,'',,,SOLITARY,
delete cut,,'',,,SOLITARY,
delete file,,'',,,SOLITARY,
delete playlist entry,,'',,,SOLITARY,
delete saved playlist,,'',,,SOLITARY,
delete...,,'',,,SOLITARY,
disable,,'',,,SOLITARY,
disable move mode,,'',,,SOLITARY,
disabled,,'',,,SOLITARY,
disconnected,,'',,,SOLITARY,
do not change,,'',,,SOLITARY,
do nothing,,'',,,SOLITARY,
don't record,,'',,,SOLITARY,
done!,,'',,,SOLITARY,
e-Mail address,,'',,,SOLITARY,
ecm time:,,'',,,SOLITARY,
ecm.info,,'',,,SOLITARY,
edit alternatives,,'',,,SOLITARY,
empty,,'',,,SOLITARY,
enable,,'',,,SOLITARY,
enable bouquet edit,,'',,,SOLITARY,
enable favourite edit,,'',,,SOLITARY,
enable move mode,,'',,,SOLITARY,
enabled,,'',,,SOLITARY,
end alternatives edit,,'',,,SOLITARY,
end bouquet edit,,'',,,SOLITARY,
end cut here,,'',,,SOLITARY,
end favourites edit,,'',,,SOLITARY,
enigma2 and network,,'',,,SOLITARY,
enter hidden network SSID,,'',,,SOLITARY,
equal to,,'',,,SOLITARY,
exit DVD player or return to file browser,,'',,,SOLITARY,
exit mediaplayer,,'',,,SOLITARY,
exit movielist,,'',,,SOLITARY,
exit nameserver configuration,,'',,,SOLITARY,
exit network adapter configuration,,'',,,SOLITARY,
exit network interface list,,'',,,SOLITARY,
exit networkadapter setup menu,,'',,,SOLITARY,
file oscam.conf could not be found,,'',,,SOLITARY,
"fileformats (BMP, PNG, JPG, GIF)",,'',,,SOLITARY,
filename,,'',,,SOLITARY,
fine-tune your display,,'',,,SOLITARY,
forward to the next chapter,,'',,,SOLITARY,
free,,'',,,SOLITARY,
free diskspace,,'',,,SOLITARY,
full transparency,,'',,,SOLITARY,
get the cards' server,,'',,,SOLITARY,
go to deep standby,,'',,,SOLITARY,
go to standby,,'',,,SOLITARY,
grab this frame as bitmap,,'',,,SOLITARY,
green,,'',,,SOLITARY,
handled,,'',,,SOLITARY,
hear radio...,,'',,,SOLITARY,
height,,'',,,SOLITARY,
help...,,'',,,SOLITARY,
hide player,,'',,,SOLITARY,
high,,'',,,SOLITARY,
hops:,,'',,,SOLITARY,
horizontal,,'',,,SOLITARY,
hour,,'',,,SOLITARY,
hours,,'',,,SOLITARY,
immediate shutdown,,'',,,SOLITARY,
increase uphop by 1,,'',,,SOLITARY,
init module,,'',,,SOLITARY,
init modules,,'',,,SOLITARY,
insert mark here,,'',,,SOLITARY,
jump back to the previous title,,'',,,SOLITARY,
jump forward to the next title,,'',,,SOLITARY,
jump to listbegin,,'',,,SOLITARY,
jump to listend,,'',,,SOLITARY,
jump to next marked position,,'',,,SOLITARY,
jump to previous marked position,,'',,,SOLITARY,
leave movie player...,,'',,,SOLITARY,
left,,'',,,SOLITARY,
length,,'',,,SOLITARY,
list of EPG views...,,'',,,SOLITARY,
list style compact,,'',,,SOLITARY,
list style compact with description,,'',,,SOLITARY,
list style default,,'',,,SOLITARY,
list style single line,,'',,,SOLITARY,
load playlist,,'',,,SOLITARY,
locked,,'',,,SOLITARY,
loopthrough to,,'',,,SOLITARY,
low,,'',,,SOLITARY,
manual,,'',,,SOLITARY,
menu,,'',,,SOLITARY,
mins,,'',,,SOLITARY,
minute,,'',,,SOLITARY,
minutes,,'',,,SOLITARY,
month,,'',,,SOLITARY,
move,,'',,,SOLITARY,
move PiP to main picture,,'',,,SOLITARY,
move down to last entry,,'',,,SOLITARY,
move down to next entry,,'',,,SOLITARY,
move up to first entry,,'',,,SOLITARY,
move up to previous entry,,'',,,SOLITARY,
movie list,,'',,,SOLITARY,
multinorm,,'',,,SOLITARY,
never,,'',,,SOLITARY,
next channel,,'',,,SOLITARY,
next channel in history,,'',,,SOLITARY,
no,,'',,,SOLITARY,
no CAId selected,,'',,,SOLITARY,
no CI slots found,,'',,,SOLITARY,
no Services/Providers selected,,'',,,SOLITARY,
no module found,,'',,,SOLITARY,
no or unknown card inserted,,'',,,SOLITARY,
no standby,,'',,,SOLITARY,
no storage devices found,,'',,,SOLITARY,
no timeout,,'',,,SOLITARY,
no transparency,,'',,,SOLITARY,
not configured,,'',,,SOLITARY,
not locked,,'',,,SOLITARY,
not supported,,'',,,SOLITARY,
not used,,'',,,SOLITARY,
nothing connected,,'',,,SOLITARY,
of a DUAL layer medium used.,,'',,,SOLITARY,
of a SINGLE layer medium used.,,'',,,SOLITARY,
off,,'',,,SOLITARY,
on,,'',,,SOLITARY,
on READ ONLY medium.,,'',,,SOLITARY,
once,,'',,,SOLITARY,
open bouquetlist,,'',,,SOLITARY,
open nameserver configuration,,'',,,SOLITARY,
open servicelist,,'',,,SOLITARY,
open servicelist(down),,'',,,SOLITARY,
open servicelist(up),,'',,,SOLITARY,
original,,'',,,SOLITARY,
pass,,'',,,SOLITARY,
pause,,'',,,SOLITARY,
pid:,,'',,,SOLITARY,
play as picture in picture,,'',,,SOLITARY,
play entry,,'',,,SOLITARY,
play from next mark or playlist entry,,'',,,SOLITARY,
play from previous mark or playlist entry,,'',,,SOLITARY,
play in mainwindow,,'',,,SOLITARY,
please press OK when ready,,'',,,SOLITARY,
"please wait, loading picture...",,'',,,SOLITARY,
previous channel,,'',,,SOLITARY,
previous channel in history,,'',,,SOLITARY,
provid:,,'',,,SOLITARY,
provider:,,'',,,SOLITARY,
record,,'',,,SOLITARY,
recording...,,'',,,SOLITARY,
red,,'',,,SOLITARY,
remove a nameserver entry,,'',,,SOLITARY,
remove after this position,,'',,,SOLITARY,
remove all alternatives,,'',,,SOLITARY,
remove all new found flags,,'',,,SOLITARY,
remove before this position,,'',,,SOLITARY,
remove bookmark,,'',,,SOLITARY,
remove directory,,'',,,SOLITARY,
remove entry,,'',,,SOLITARY,
remove from parental protection,,'',,,SOLITARY,
remove new found flag,,'',,,SOLITARY,
remove selected satellite,,'',,,SOLITARY,
remove this mark,,'',,,SOLITARY,
rename,,'',,,SOLITARY,
repeat playlist,,'',,,SOLITARY,
repeated,,'',,,SOLITARY,
rewind to the previous chapter,,'',,,SOLITARY,
right,,'',,,SOLITARY,
save last directory on exit,,'',,,SOLITARY,
save playlist,,'',,,SOLITARY,
save playlist on exit,,'',,,SOLITARY,
save recording (Select event),,'',,,SOLITARY,
save recording (stop after current event),,'',,,SOLITARY,
scan done!,,'',,,SOLITARY,
scan in progress - %d%% done!,,'',,,SOLITARY,
scan state,,'',,,SOLITARY,
scrolling Speed,,'',,,SOLITARY,
second,,'',,,SOLITARY,
second cable of motorized LNB,,'',,,SOLITARY,
seconds,,'',,,SOLITARY,
select,,'',,,SOLITARY,
select CAId,,'',,,SOLITARY,
select CAId's,,'',,,SOLITARY,
select interface,,'',,,SOLITARY,
select menu entry,,'',,,SOLITARY,
select movie,,'',,,SOLITARY,
select the movie path,,'',,,SOLITARY,
service PIN,,'',,,SOLITARY,
set as startup service,,'',,,SOLITARY,
setup PIN,,'',,,SOLITARY,
share:,,'',,,SOLITARY,
show DVD main menu,,'',,,SOLITARY,
show Infoline,,'',,,SOLITARY,
show all cards,,'',,,SOLITARY,
show all tags,,'',,,SOLITARY,
show alternatives,,'',,,SOLITARY,
show cards with uphop 0,,'',,,SOLITARY,
show cards with uphop 1,,'',,,SOLITARY,
show cards with uphop 2,,'',,,SOLITARY,
show cards with uphop 3,,'',,,SOLITARY,
show cards with uphop 4,,'',,,SOLITARY,
show cards with uphop 5,,'',,,SOLITARY,
show cards with uphop 6,,'',,,SOLITARY,
show cards with uphop 7,,'',,,SOLITARY,
show cards with uphop 8,,'',,,SOLITARY,
show cards with uphop 9,,'',,,SOLITARY,
show event details,,'',,,SOLITARY,
show extended description,,'',,,SOLITARY,
show program infomation...,,'',,,SOLITARY,
show shutdown menu,,'',,,SOLITARY,
show tag menu,,'',,,SOLITARY,
show transponder info,,'',,,SOLITARY,
shuffle,,'',,,SOLITARY,
shuffle playlist,,'',,,SOLITARY,
shut down,,'',,,SOLITARY,
shutdown,,'',,,SOLITARY,
simple,,'',,,SOLITARY,
skip backward,,'',,,SOLITARY,
skip backward (enter time),,'',,,SOLITARY,
skip forward,,'',,,SOLITARY,
skip forward (enter time),,'',,,SOLITARY,
slide picture in loop,,'',,,SOLITARY,
sort by date,,'',,,SOLITARY,
sorting of playlists,,'',,,SOLITARY,
special characters,,'',,,SOLITARY,
standard,,'',,,SOLITARY,
standby,,'',,,SOLITARY,
start cut here,,'',,,SOLITARY,
start directory,,'',,,SOLITARY,
start timeshift,,'',,,SOLITARY,
stereo,,'',,,SOLITARY,
stop PiP,,'',,,SOLITARY,
stop entry,,'',,,SOLITARY,
stop recording,,'',,,SOLITARY,
stop timeshift,,'',,,SOLITARY,
stop using as startup service,,'',,,SOLITARY,
swap PiP and main picture,,'',,,SOLITARY,
switch Fan On/Off,,'',,,SOLITARY,
switch to bookmarks,,'',,,SOLITARY,
switch to filelist,,'',,,SOLITARY,
switch to playlist,,'',,,SOLITARY,
switch to the next angle,,'',,,SOLITARY,
switch to the next audio track,,'',,,SOLITARY,
switch to the next subtitle language,,'',,,SOLITARY,
system:,,'',,,SOLITARY,
template file,,'',,,SOLITARY,
textcolor,,'',,,SOLITARY,
this recording,,'',,,SOLITARY,
this service is protected by a parental control pin,,'',,,SOLITARY,
toggle a cut mark at the current position,,'',,,SOLITARY,
"toggle time, chapter, audio, subtitle info",,'',,,SOLITARY,
top,,'',,,SOLITARY,
tuner is not supported,,'',,,SOLITARY,
unavailable,,'',,,SOLITARY,
unconfirmed,,'',,,SOLITARY,
unknown,,'',,,SOLITARY,
unknown service,,'',,,SOLITARY,
until standby/restart,,'',,,SOLITARY,
user defined,,'',,,SOLITARY,
using:,,'',,,SOLITARY,
vertical,,'',,,SOLITARY,
view extensions...,,'',,,SOLITARY,
view recordings...,,'',,,SOLITARY,
wait for ci...,,'',,,SOLITARY,
wait for mmi...,,'',,,SOLITARY,
waiting,,'',,,SOLITARY,
was removed successfully,,'',,,SOLITARY,
weekly,,'',,,SOLITARY,
white,,'',,,SOLITARY,
whitelist,,'',,,SOLITARY,
width,,'',,,SOLITARY,
with exit button,,'',,,SOLITARY,
with left/right buttons,,'',,,SOLITARY,
with long OK press,,'',,,SOLITARY,
working,,'',,,SOLITARY,
yellow,,'',,,SOLITARY,
yes,,'',,,SOLITARY,
yes (keep feeds),,'',,,SOLITARY,
your dreambox might be unusable now. Please consult the manual for further assistance before rebooting your dreambox.,,'',,,SOLITARY,
zap,,'',,,SOLITARY,
zapped,,'',,,SOLITARY,
