msgid,openatv,openhdf,openpli,openvix,STATUS
"This test checks whether your LAN adapter is set up for automatic IP address configuration with DHCP.\nIf you get a \""disabled\"" message:\n - then your LAN adapter is configured for manual IP setup\n- verify thay you have entered the correct IP information in the adapter setup dialog.\nIf you get an \""enabeld\"" message:\n-verify that you have a configured and working DHCP server in your network.",,,"Esta prueba verifica si su adaptador LAN está configurado para la configuración automática de la dirección IP con DHCP.\nSi recibe un mensaje \""deshabilitado\"":\n  - entonces su adaptador de LAN está configurado para la configuración manual de IP\n- Verifique que haya ingresado la información de IP correcta en el cuadro de diálogo de configuración del adaptador.\nSi obtienes un mensaje “enabeld”:\n-verifique que tiene un servidor DHCP configurado y en funcionamiento en su red.\nI",,SOLITARY
This test detects your configured LAN adapter.,Esta prueba detecta tu adaptador LAN configurado.,Esta prueba detecta tu adaptador LAN configurado.,Esta prueba detecta su adaptador LAN configurado.,,MISMATCH (SOME)
This will (re-)calculate all positions of your rotor and may remove previously memorised positions and fine-tuning!\nAre you sure?,Esto (re) calculará todas las posiciones de su rotor y puede quitar posiciones previamente memorizadas y afinar!\n¿Estás seguro?,Se (re)calculcarán todas las posiciones del rotor y pueden eliminarse posiciones memorizadas previas y sintonización.\n¿Estás seguro?,Esto (re) calculará todas las posiciones de su rotor y puede quitar posiciones previamente memorizadas y afinar!\n¿Estás seguro?,Se (re)calculcarán todas las posiciones del rotor y pueden eliminarse posiciones memorizadas previas y sintonización.\n¿Estás seguro?,MISMATCH (ALL)
Three,Tres,Tres,Tres,Tres,CONSISTENT (ALL)
Threshold,Umbral,Umbral,Umbral,Umbral,CONSISTENT (ALL)
Thu,Jue,Jue,Jue,Jue,CONSISTENT (ALL)
Thumbnails,Miniaturas,Miniaturas,Miniaturas,Miniaturas,CONSISTENT (ALL)
Thursday,Jueves,Jueves,Jueves,Jueves,CONSISTENT (ALL)
Time,Hora,Hora,Hora,Hora,CONSISTENT (ALL)
Time scale,Escala de tiempo,Escala de tiempo,Escala de tiempo,Escala de tiempo,CONSISTENT (ALL)
Time zone,'',,Zona horaria,,INCOMPLETE (SOME)
Time zone area,'',,Área de zona horaria,,INCOMPLETE (SOME)
Timer,Temporizador,,Grabación,,MISMATCH (SOME)
Timer Overview,,,Descripción del temporizador,,SOLITARY
Timer edit,Editar temporizador,,Editar temporizador,,CONSISTENT (SOME)
Timer entry,Entrada de temporizador,Entrada de temporizador,Grabación,,MISMATCH (SOME)
Timer log,Historial de temporizadores,Historial de temporizadores,Log de grabación,,MISMATCH (SOME)
Timer overlap in timers.xml detected!\nPlease recheck it!,"¡Hay un temporizador solapado en timers.xml!\nPor favor, compruébalo.","Hay un temporizador solapado en timers.xml!\nPor favor, compruébalo.",¡Programaciones solapadas en timers.xml!\n¡Chequéelo!,"Hay un temporizador solapado en timers.xml!\nPor favor, compruébalo.",MISMATCH (ALL)
Timer overview,Vista de temporizadores,Vista de temporizadores,Resumen del temporizador,,MISMATCH (SOME)
Timer recording location,Ruta de grabación del temporizador,Ruta de grabación del temporizador,Ubicación de grabación del temporizador,Ruta de grabación del temporizador,MISMATCH (ALL)
Timer sanity error,Error de temporizador,Error de temporizador,Error de grabación,,MISMATCH (SOME)
Timer selection,Selección de grabación,Selección de temporizador,Selección de grabación,Selección de temporizador,MISMATCH (ALL)
Timer selection...,Selección del temporizador …,,Selección del temporizador …,,CONSISTENT (SOME)
Timer type,Tipo de temporizador,Tipo de temporizador,Tipo de temporizador,Tipo de temporizador,CONSISTENT (ALL)
Timer:,,,Grabación:,,SOLITARY
Timeshift,'',Timeshift,Pausa,Timeshift,MISMATCH (ALL)
Timeshift Live,,,Timeshift en directo,,SOLITARY
Timeshift is running. Select an action.\n,,,El Timeshift se está ejecutando. Seleccione una acción.\n,,SOLITARY
Timeshift location,Ubicación de Timeshift,Ubicación de Timeshift,Ruta pausa grabación,Ubicación de Timeshift,MISMATCH (ALL)
Timeshift not possible!,Timeshift no disponible.,Timeshift no disponible.,¡Pausa no posible!,Timeshift no disponible.,MISMATCH (ALL)
Timezone,,Zona horaria,Zona horaria,,CONSISTENT (SOME)
Timor-Leste,'',,Timor Oriental,'',INCOMPLETE (SOME)
Title,Título,Título,Título,Título,CONSISTENT (ALL)
Title properties,Propiedades de título,Propiedades de título,Propiedades de título,Propiedades de título,CONSISTENT (ALL)
Titleset mode,Modo título,Modo título,Modo Título,Modo título,MISMATCH (ALL)
To apply the selected '%s' skin the GUI needs to restart. Would you like to restart the GUI now?,,,"Para aplicar el aspecto '%s' seleccionado, la GUI debe reiniciarse. ¿Desea reiniciar la GUI ahora?",'',INCOMPLETE (SOME)
To audio selection,,,A la selección de audio,,SOLITARY
To save and apply the selected '%s' skin the GUI needs to restart. Would you like to save the selection and restart the GUI now?,,,Para guardar y aplicar el aspecto seleccionado '%s' la GUI necesita reiniciarse. ¿Desea guardar la selección y reiniciar la GUI ahora?,'',INCOMPLETE (SOME)
To subtitle selection,,,Para subtitular la selección,,SOLITARY
Today,Hoy,Hoy,Hoy,Hoy,CONSISTENT (ALL)
Toggle HDMI In,,,Alternar HDMI In,,SOLITARY
Toggle LCD LiveTV,Alternar LCD LiveTV,,Alternar LCD LiveTV,'',INCOMPLETE (SOME)
Toggle PiPzap,,,Toggle PiPzap,,SOLITARY
Toggle TV/RADIO mode,,,Alternar el modo TV / RADIO,,SOLITARY
Toggle a cut mark at the current position,Cambiar una marca de corte a la posición actual.,Cambiar una marca de corte a la posición actual.,Alternar una marca de corte en la posición actual,Cambiar una marca de corte a la posición actual.,MISMATCH (ALL)
Toggle dashed flickering line for this service,,,Conmutar una línea de parpadeo discontinuo para este servicio,,SOLITARY
Toggle infoBar,,,Toggle infoBar,,SOLITARY
Toggle new text inserts before or overwrites existing text,'',,Alternar nuevo texto inserta antes o sobrescribe texto existente,'',INCOMPLETE (SOME)
Toggle show/hide,,,Alternar mostrar / ocultar,,SOLITARY
Toggle subtitles show/hide,,,Alternar subtítulos mostrar / ocultar,,SOLITARY
Toggle the tv and the radio player...,,,Cambiar la televisión y el reproductor de radio …,,SOLITARY
Toggle videomode,,,Activar el modo de video,,SOLITARY
Togo,'',,Togo,'',INCOMPLETE (SOME)
Tokelau,'',,Tokelau,'',INCOMPLETE (SOME)
Tone amplitude,Amplitud del tono,Amplitud tonal,Amplitud del tono,Amplitud tonal,MISMATCH (ALL)
Tone mode,Modo tono,Modo tono,Modo tono,Modo tono,CONSISTENT (ALL)
Toneburst,'',Toneburst,Toneburst,Toneburst,INCOMPLETE (ALL)
Toneburst A/B,'',Toneburst A/B,Toneburst A/B,Toneburst A/B,INCOMPLETE (ALL)
Tonga,'',,Tonga,'',INCOMPLETE (SOME)
Top and bottom,,Arriba y abajo,Arriba y abajo,,CONSISTENT (SOME)
Total clients streaming: %d (%s),,,Total de clientes que emiten:% d (% s),'',INCOMPLETE (SOME)
Track,Pista,Pista,Pista,Pista,CONSISTENT (ALL)
Transcoding: ,,,Transcodificación:,'',INCOMPLETE (SOME)
Translation,Traducción,,Traducción,,CONSISTENT (SOME)
Translation:,,,Traducción:,,SOLITARY
Translations,Traducciones,,Traducciones,,CONSISTENT (SOME)
Transmission mode,Modo de transmisión,Modo de trasmisión,Modo de trasmisión,Modo de trasmisión,MISMATCH (ALL)
Transponder,Transpondedor,Transpondedor,Transponder,Transpondedor,MISMATCH (ALL)
Transport Stream Type,,,Tipo de flujo de transporte,,SOLITARY
Trash can,,,Bote de basura,,SOLITARY
Tries left:,Intentos restantes:,Intentos restantes:,Intentos que quedan:,Intentos restantes:,MISMATCH (ALL)
Trinidad and Tobago,'',,Trinidad y Tobago,'',INCOMPLETE (SOME)
Troubleshoot,,,Solucionar problemas,,SOLITARY
True,'',,Cierto,'',INCOMPLETE (SOME)
Try to find used transponders in cable network.. please wait...,Intenta encontrar los transpondedores usados en la red de cable. Espera…,Intenta encontrar los transpondedores en la red de cable. Espera...,Intenta encontrar los transponders en la red de cable.. espere...,Intenta encontrar los transpondedores en la red de cable. Espera...,MISMATCH (ALL)
Try to find used transponders in terrestrial network... please wait...,,,Trate de encontrar los transpondedores usados en la red terrestre … espere por favor ,,SOLITARY
Trying to download a new packetlist. Please wait...,Intentando descargar una nueva lista de paquetes. Espera...,Intentando descargar una nueva lista de paquetes. Espera...,Intentando descargar una nueva lista de paquetes. Espere...,Intentando descargar una nueva lista de paquetes. Espera...,MISMATCH (ALL)
Tue,Mar,Mar,Mar,Mar,CONSISTENT (ALL)
Tuesday,Martes,Martes,Martes,Martes,CONSISTENT (ALL)
Tune,Sintonizar,Sintonizar,Tono,Sintonizar,MISMATCH (ALL)
Tune and focus,Sintonizar y enfocar,Sintonizar y enfocar,Sintonizar y enfocar,Sintonizar y enfocar,CONSISTENT (ALL)
Tune failed!,Ha fallado la sintonización.,Ha fallado la sintonización.,¡Falló la sintonización!,Ha fallado la sintonización.,MISMATCH (ALL)
Tuner,Sintonizador,Sintonizador,Sintonizador,Sintonizador,CONSISTENT (ALL)
Tuner Configuration,Configurar sintonizador,,Configuración del sintonizador,,MISMATCH (SOME)
Tuner configuration,Configurar sintonizador,Configuración del sintonizador,Configuración sintonizador,,MISMATCH (SOME)
Tuner is not supported,El sintonizador no es compatible,,El sintonizador no es compatible,,CONSISTENT (SOME)
Tuner live values,,,Valores de tuner live,,SOLITARY
Tuner not available.,,,Sintonizador no disponible.,,SOLITARY
Tuner setting values,,,Valores de ajuste del sintonizador,,SOLITARY
Tuner slot,Zócalo de sintonizador,Ranura del sintonizador,Ranura del sintonizador,Ranura del sintonizador,MISMATCH (ALL)
Tuner status:,,,Estado del sintonizador:,,SOLITARY
Tuner type,,Tipo de sintonizador,Tipo de tuner,Tipo de sintonizador,MISMATCH (SOME)
Tuners & scanning,,,Sintonizadores y escaneo,,SOLITARY
Tunisia,'',,Tunisia,'',INCOMPLETE (SOME)
Turkey,,,Turquia,,SOLITARY
Turkish,Turco,Turco,Turco,Turco,CONSISTENT (ALL)
Turkmenistan,,,Turkmenistan,,SOLITARY
Turks and Caicos Islands,'',,Islas Turcas y Caicos,'',INCOMPLETE (SOME)
Turn on the power LED during deep standby.,,,Encienda el LED de encendido durante la espera profunda.,,SOLITARY
Turn on the power LED during standby.,,,Encienda el LED de alimentación durante el modo de espera,'',INCOMPLETE (SOME)
Turn on the power LED.,'',,Encienda el LED de alimentación.,'',INCOMPLETE (SOME)
Turning step size,Tamaño del paso de giro,,Tamaño del paso de giro,,CONSISTENT (SOME)
Tuvalu,'',,Tuvalu,'',INCOMPLETE (SOME)
Two,Dos,Dos,Dos,Dos,CONSISTENT (ALL)
Type,Tipo,Tipo,Tipo,Tipo,CONSISTENT (ALL)
Type of LNB/device,,,Tipo de LNB / dispositivo,,SOLITARY
Type of scan,Tipo de búsqueda,Tipo de búsqueda,Tipo de búsqueda,Tipo de búsqueda,CONSISTENT (ALL)
UNKNOWN,,,DESCONOCIDO,'',INCOMPLETE (SOME)
URL,'',,URL,'',INCOMPLETE (SOME)
URL of fallback remote receiver,URL del receptor remoto de reserva,,URL del receptor remoto de fallback,,MISMATCH (SOME)
USALS,'',USALS,USALS,USALS,INCOMPLETE (ALL)
USALS automatically moves a motorised dish to the correct satellite based on the coordinates entered by the user. Without USALS each satellite will need to be setup and saved individually.,'',,"USALS mueve automáticamente un plato motorizado al satélite correcto en función de las coordenadas introducidas por el usuario. Sin USALS, cada satélite deberá configurarse y guardarse individualmente.",'',INCOMPLETE (SOME)
USALS calibration,Calibración USALS,Calibrar USALS,Calibración USALS,,MISMATCH (SOME)
USB stick,,,memoria USB,,SOLITARY
Uganda,'',,Uganda,'',INCOMPLETE (SOME)
Ukraine,,,Ucrania,'',INCOMPLETE (SOME)
Ukrainian,Ucraniano,,ucranio,'',MISMATCH (SOME)
"Unable to backup settings as the AutoBackup plugin is missing, do you want to continue?",,,"No se puede realizar una copia de seguridad de la configuración porque falta el complemento AutoBackup, ¿desea continuar?",,SOLITARY
Unable to create the required directories on the media (e.g. USB stick or Harddisk) - Please verify media and try again!,'',,"No se pueden crear los directorios necesarios en el medio (por ejemplo, una memoria USB o un disco duro). ¡Verifique los medios y vuelva a intentarlo!",,INCOMPLETE (SOME)
Unattended update in progress\nPlease wait until your receiver reboots\nThis may take a few minutes,,,Actualización desatendida en curso\nEspere hasta que el receptor se reinicie\nEsto puede tomar unos pocos minutos,,SOLITARY
Uncover dashed flickering line for this service,,,Descubrir la línea de parpadeo discontinuo para este servicio,'',INCOMPLETE (SOME)
Undefined,,,Indefinido,,SOLITARY
Undo install,Deshacer instalación,Deshacer instalación,Deshacer instalación,Deshacer instalación,CONSISTENT (ALL)
Undo uninstall,Deshacer desinstalación,Deshacer desinstalación,Deshacer desinstalación,Deshacer desinstalación,CONSISTENT (ALL)
Unencrypted,Sin cifrar,No encriptado,Sin cifrar,No encriptado,MISMATCH (ALL)
Unexpected error while retreiving fallback tuner's timer information,,,Error inesperado al recuperar la información del temporizador del volteador de respaldo,,SOLITARY
UnhandledKey,Clave no controlada,,Tecla no manejada,,MISMATCH (SOME)
Unhide parental control services,Mostrar servicios de control parental,,Mostrar servicios de control parental,,CONSISTENT (SOME)
Unicable delay after change voltage before switch command,,,Retraso unicable después del cambio de voltaje antes del comando de cambio,'',INCOMPLETE (SOME)
Unicable delay after enable voltage before switch command,,,Retardo unicable después de habilitar el voltaje antes del comando de conmutación,'',INCOMPLETE (SOME)
Unicable delay after last diseqc command,,,Unicable retardo después del último comando DiSEqC,'',INCOMPLETE (SOME)
Uninstall,Desinstalar,Desinstalar,Desinstalar,Desinstalar,CONSISTENT (ALL)
United Arab Emirates,'',,Emiratos Árabes Unidos,'',INCOMPLETE (SOME)
United Kingdom,'',,Reino Unido,'',INCOMPLETE (SOME)
United States,'',,Estados Unidos (USA),'',INCOMPLETE (SOME)
United States Minor Outlying Islands,'',,Islas menores alejadas de los Estados Unidos,'',INCOMPLETE (SOME)
United States of America,'',,Estados Unidos de America,'',INCOMPLETE (SOME)
Universal LNB,LNB Universal,LNB Universal,LNB Universal,LNB Universal,CONSISTENT (ALL)
Unknown,Desconocido,Desconocido,Desconocido,Desconocido,CONSISTENT (ALL)
Unmark service as dedicated 3D service,Desmarca el servicio como servicio 3D dedicado,,Desmarca el servicio como servicio 3D dedicado,,CONSISTENT (SOME)
Unmount,Desmontar,Desmontar,Desmontar,,CONSISTENT (SOME)
Unsupported,No soportado,No soportado,No soportado,No soportado,CONSISTENT (ALL)
Unzipping Image,'',,Descomprimiendo imagen,,INCOMPLETE (SOME)
Update,Actualizar,Actualizar,Actualizar,Actualizar,CONSISTENT (ALL)
Update and ask to reboot,,,Actualizar y preguntar para reiniciar,,SOLITARY
Update and reboot,,,Actualizar y reiniciar,,SOLITARY
Update and reboot (recommended),,,Actualizar y reiniciar (recomendado),,SOLITARY
Update bookmarks,,,Actualizar marcadores,,SOLITARY
Update channel list only,Actualizar lista de canales solamente,Actualizar la lista de canales solo,Actualizar lista de canales solamente,Actualizar la lista de canales solo,MISMATCH (ALL)
Update completed. Do you want to reboot your receiver?,,,Actualización completada. ¿Desea reiniciar su receptor?,,SOLITARY
Update failed. Your receiver does not have a working internet connection.,,,Error en la actualización. Su receptor no tiene una conexión a Internet de trabajo.,,SOLITARY
Update has completed.,,,Se ha completado la actualización.,,SOLITARY
Updatefeed not available.,Fuente de actualizaciones no disponible.,Updatefeed no disponible.,Updatefeed no disponible.,Updatefeed no disponible.,MISMATCH (ALL)
Updating,,,Actualizando,,SOLITARY
Updating software catalog,Actualizando el catálogo de software,Actualizando el catálogo de software.,Actualizando el catálogo de software,Actualizando el catálogo de software.,MISMATCH (ALL)
Upper case,,,Mayúsculas,'',INCOMPLETE (SOME)
Uptime,Tiempo de actividad,Tiempo de actividad,Tiempo de actividad,Tiempo de actividad,CONSISTENT (ALL)
Uruguay,'',,Uruguay,'',INCOMPLETE (SOME)
Usage Setup,Configurar uso,,Configuración de uso,,MISMATCH (SOME)
Use,Uso,Uso,Uso,Uso,CONSISTENT (ALL)
Use 12 characters display mode,,,Use el modo de visualización de 12 caracteres,'',INCOMPLETE (SOME)
Use DHCP,Usar DHCP,Usar DHCP,Usar DHCP,Usar DHCP,CONSISTENT (ALL)
Use EIT EPG information when it is available.,Usar información EPG de EIT cuando esté disponible.,Usar información EPG de EIT cuando esté disponible.,Utilice la información EIT EPG cuando esté disponible.,Usar información EPG de EIT cuando esté disponible.,MISMATCH (ALL)
Use FreeSat EPG information when it is available.,Usar información EPG de FreeSat cuando esté disponible.,Usar información EPG de FreeSat cuando esté disponible.,Utilice la información de EPG FreeSat cuando esté disponible.,Usar información EPG de FreeSat cuando esté disponible.,MISMATCH (ALL)
Use HDMI pre-emphasis,,,Utilizar HDMI pre-énfasis,,SOLITARY
Use MHW EPG information when it is available.,Usar información EPG de MHW cuando esté disponible.,Usar información EPG de MHW cuando esté disponible.,Use la información de EPG de MHW cuando esté disponible.,Usar información EPG de MHW cuando esté disponible.,MISMATCH (ALL)
Use Netmed EPG information when it is available.,Usar información EPG de Netmed cuando esté disponible.,Usar información EPG de Netmed cuando esté disponible.,Utilice la información Netg EPG cuando esté disponible.,Usar información EPG de Netmed cuando esté disponible.,MISMATCH (ALL)
Use OpenTV EPG information when it is available.,,,Utilice la información OpenTV EPG cuando esté disponible.,,SOLITARY
Use TV remote control,Usar el mando a distancia de la TV,Usar el mando a distancia del TV.,Utilice el mando a distancia del televisor,Usar el mando a distancia del TV.,MISMATCH (ALL)
Use USALS for this sat,Utilice USALS para este sábado,Usar USALS para este satélite.,Utilice USALS para este sábado,Usar USALS para este satélite.,MISMATCH (ALL)
Use ViaSat EPG information when it is available.,Usar información EPG de Viasat cuando esté disponible.,Usar información EPG de Viasat cuando esté disponible.,Utilice la información de ViaSat EPG cuando esté disponible.,Usar información EPG de Viasat cuando esté disponible.,MISMATCH (ALL)
Use Virgin EPG information when it is available.,Usar información EPG de Virgin cuando esté disponible.,,Utilice la información de Virgin EPG cuando esté disponible.,,MISMATCH (SOME)
Use a gateway,Usar una puerta de enlace,Usar una puerta de enlace.,Usar puerta de enlace,Usar una puerta de enlace.,MISMATCH (ALL)
Use as PiP if possible,,,Usar como PiP si es posible,'',INCOMPLETE (SOME)
Use circular LNB,Utilice LNB circular,,Utilice LNB circular,,CONSISTENT (SOME)
Use fastscan channel names,Usar los nombres de canales de búsqueda rápida,Usar los nombres de canales de Fastscan.,Utilice los nombres de los canales de fastscan,Usar los nombres de canales de Fastscan.,MISMATCH (ALL)
Use fastscan channel numbering,Usar la numeración de canales de búsqueda rápida,Usar la numeración de canales de Fastscan.,Utilizar la numeración de canales fastscan,Usar la numeración de canales de Fastscan.,MISMATCH (ALL)
Use frequency or channel,Usar frecuencia o canal,'',Utilizar frecuencia o canal,'',MISMATCH (ALL)
Use individual settings for each directory,Utilizar ajustes individuales para cada directorio.,Utilizar ajustes individuales de cada directorio.,Utilizar ajustes individuales para cada directorio,Utilizar ajustes individuales de cada directorio.,MISMATCH (ALL)
Use interface,Usar interfaz,Usar interfaz.,Usar interfaz,Usar interfaz.,MISMATCH (ALL)
Use official channel numbering,Usar la numeración oficial de canales,Usar la numeración oficial de canales.,Utilizar la numeración oficial de canales,Usar la numeración oficial de canales.,MISMATCH (ALL)
Use original DVB subtitle position,Usar la posición por defecto para subtítulos DVB,Usar la posición por defecto para subtítulos de DVB.,Utilice la posición original de los subtítulos DVB,Usar la posición por defecto para subtítulos de DVB.,MISMATCH (ALL)
Use original teletext position,Usar la posición por defecto para teletexto,Usar la posición por defecto para teletexto.,Usar la posición original del teletexto,Usar la posición por defecto para teletexto.,MISMATCH (ALL)
Use power measurement,Usar la medida de potencia,Usar la medida de potencia.,Usar medida de potencia,Usar la medida de potencia.,MISMATCH (ALL)
Use the network wizard to configure selected network adapter,Utilice el asistente de red para configurar el adaptador de red seleccionado,Usar el asistente de red para configurar el adaptador de red seleccionado.,Utilice el asistente de red para configurar el adaptador de red seleccionado,Usar el asistente de red para configurar el adaptador de red seleccionado.,MISMATCH (ALL)
Use the network wizard to configure your network\n,,,Utilice el asistente de red para configurar su red\n,,SOLITARY
"Use the up/down keys on your remote control to select an option. After that, press OK.","Usa las teclas arriba/abajo de su mando para seleccionar una opción. Después, pulsa ‘OK’.","Usar las teclas arriba/abajo de su mando para seleccionar una opción. Después, pulsa 'OK'.","Use las teclas arriba/abajo de su mando para seleccionar una opción. Después, pulse OK.","Usar las teclas arriba/abajo de su mando para seleccionar una opción. Después, pulsa 'OK'.",MISMATCH (ALL)
Use the wizard to set up basic features,Usar el asistente para configurar los ajustes básicos,Usar el asistente para configurar los ajustes básicos.,Use el asistente para configuración básicaUtilice el asistente para configurar las funciones básicas,Usar el asistente para configurar los ajustes básicos.,MISMATCH (ALL)
Use these input device settings?,¿Usar esta configuración de dispositivo de entrada?,¿Usar esta configuración de dispositivo de entrada?,¿Utilizar estos ajustes de dispositivo de entrada?,¿Usar esta configuración de dispositivo de entrada?,MISMATCH (ALL)
Use these settings?,¿Usar esta configuración?,¿Usar esta configuración?,¿Utilizar esta configuración?,¿Usar esta configuración?,MISMATCH (ALL)
Use this video enhancement settings?,¿Usar esta configuración de mejora de vídeo?,¿Usar esta configuración de mejora de vídeo?,¿Usar esta configuración de mejora de video?,¿Usar esta configuración de mejora de vídeo?,MISMATCH (ALL)
Use trash can in movielist,Usar la papelera en la lista de películas,Usar la papelera en la lista de películas.,Usar la papelera en la lista de películas,,MISMATCH (SOME)
Used service scan type,Tipo de búsqueda de canales usada,Tipo de búsqueda de canales usada.,Tipo de búsqueda de canales usada,Tipo de búsqueda de canales usada.,MISMATCH (ALL)
User - bouquets,Usuario - grupos,Usuario - Grupos,Usuario - bouquets,Usuario - Grupos,MISMATCH (ALL)
User ID,,,ID de usuario,,SOLITARY
User Mode,,,Modo de usuario,,SOLITARY
User defined,Definido por el usuario,Definido por el usuario,Definido por el usuario,Definido por el usuario,CONSISTENT (ALL)
User defined transponder,Transpondedor definido por usuario,,Transpondedor definido por el usuario,,MISMATCH (SOME)
User interface,,Interfaz de usuario,Interfaz de usuario,Interfaz de usuario,CONSISTENT (SOME)
Using LNB %d,Utilizando LNB% d,Usando LNB %d,Utilizando LNB% d,Usando LNB %d,MISMATCH (ALL)
Using fixed address,Usando dirección fija,Usando dirección fija,Uso de la dirección fija,Usando dirección fija,MISMATCH (ALL)
Using tuner %s,Uso del sintonizador% s,Usando sintonizador %s,Uso del sintonizador% s,Usando sintonizador %s,MISMATCH (ALL)
"Usually when the subtitle language is the same as the audio language, the subtitles will not be used. Enable this option to allow these subtitles to be used.","Cuando el idioma de sutbítulos es el mismo que el de audio, los subtítulos no se utilizan por lo general. Habilita esta opción para usar los subtítulos.","Cuando el idioma de sutbítulos es el mismo que el de audio, los subtítulos no se utilizan por lo general. Habilita esta opción para usar los subtítulos.","Normalmente, cuando el idioma de los subtítulos es el mismo que el del idioma de audio, no se utilizarán los subtítulos. Active esta opción para permitir que se utilicen estos subtítulos.","Cuando el idioma de sutbítulos es el mismo que el de audio, los subtítulos no se utilizan por lo general. Habilita esta opción para usar los subtítulos.",MISMATCH (ALL)
Uzbekistan,'',,Uzbekistán,'',INCOMPLETE (SOME)
VCR scart,Euroconector VCR,Euroconector VCR,Euroconector VCR,Euroconector VCR,CONSISTENT (ALL)
VLAN connection,Conexión VLAN,,Conexión VLAN,,CONSISTENT (SOME)
VMGM (intro trailer),VMGM (trailer intro),VMGM (trailer intro),VMGM (trailer intro),VMGM (trailer intro),CONSISTENT (ALL)
VOB File,,,Archivo VOB,,SOLITARY
VOB file,,,Archivo VOB,'',INCOMPLETE (SOME)
VU+,'',,VU+,'',INCOMPLETE (SOME)
Vanuatu,,,Vanuatu,,SOLITARY
Various,,,Varios,,SOLITARY
Venezuela (Bolivarian Republic of),'',,Venezuela (República Bolivariana de),'',INCOMPLETE (SOME)
Vertical,'',Vertical,Vertical,Vertical,INCOMPLETE (ALL)
Vertical turning speed,Velocidad de giro vertical,Velocidad de giro vertical,Velocidad de giro vertical,Velocidad de giro vertical,CONSISTENT (ALL)
Video PID,Vídeo PID,Vídeo PID,Video PID,Vídeo PID,MISMATCH (ALL)
Video clipping setup,Configuración del recorte de vídeo,,Configuración del recorte de vídeo,,CONSISTENT (SOME)
Video enhancement preview,Previsualizar la mejora de vídeo,Previsualizar la mejora de vídeo,Previsualizar la mejora de vídeo,Previsualizar la mejora de vídeo,CONSISTENT (ALL)
Video enhancement settings,,,Configuración de mejora de vídeo,,SOLITARY
Video enhancement setup,Configuración de la mejora de vídeo,Configuración de la mejora de vídeo,Configuración de mejora de video,Configuración de la mejora de vídeo,MISMATCH (ALL)
Video input selection\n\nPlease press OK if you can see this page on your TV (or select a different input port).\n\nThe next input port will be automatically probed in 20 seconds.,,Selección de entrada de vídeo.\n\nPulsa 'OK' si puedes ver esta página en tu TV (o selecciona otro puerto de entrada).\n\nEl siguiente puerto de entrada se examinará automáticamente en 20 segundos.,Selección de entrada de vídeo\n\nPulse OK si puede ver esta página en su televisor (o seleccione otro puerto de entrada).\n\nEl siguiente puerto de entrada se probará automáticamente en 20 segundos.,,MISMATCH (SOME)
Video mode selection.,Selección de modo de vídeo.,Selección de modo de vídeo.,Selección de modo de vídeo.,Selección de modo de vídeo.,CONSISTENT (ALL)
Video output,Salida de vídeo,Salida de vídeo,Salida de video,Salida de vídeo,MISMATCH (ALL)
Video setup,,Configuración de vídeo,Configuración de video,,MISMATCH (SOME)
Video wizard,,Asistente de vídeo,Asistente de video,,MISMATCH (SOME)
Video: %s fps,Vídeo:% s fps,Vídeo: %s fps,Vídeo:% s fps,Vídeo: %s fps,MISMATCH (ALL)
VideoMode,,,Modo de vídeo,,SOLITARY
"Videocodec, size & format",,,"Videocodec, tamaño y formato",,SOLITARY
Viet Nam,,,Viet Nam,,SOLITARY
View Rass interactive...,Mostrar Rass interactivo...,Ver Rass interactivo...,Ver Rass interactivo...,Ver Rass interactivo...,MISMATCH (ALL)
View details,Mostrar detalles,Ver detalles,Ver detalles,Ver detalles,MISMATCH (ALL)
View list of available ,Mostrar lista de disponibles ,Ver lista de disponibles,Ver lista de disponible,Ver lista de disponibles,MISMATCH (ALL)
View list of available CommonInterface extensions,Mostrar lista de extensiones disponibles de la interfaz común,Ver lista de extensiones disponibles de la interfaz común,Ver lista de extensiones disponibles del InterfazComún,Ver lista de extensiones disponibles de la interfaz común,MISMATCH (ALL)
View list of available EPG extensions.,Mostrar lista de extensiones disponibles de EPG.,Ver la lista de extensiones de EPG disponibles.,Ver lista de extensiones de EPG disponibles.,Ver la lista de extensiones de EPG disponibles.,MISMATCH (ALL)
View list of available Satellite equipment extensions.,Mostrar lista de extensiones disponibles del equipo satélite.,Ver la lista de extensiones disponibles del equipo satélite.,Ver lista de extensiones disponibles de equipamiento de Satélite.,Ver la lista de extensiones disponibles del equipo satélite.,MISMATCH (ALL)
View list of available communication extensions.,Mostrar lista de extensiones de comunicación disponibles.,Ver la lista de extensiones de comunicación disponibles.,Ver lista de extensiones de comunicación disponibles.,Ver la lista de extensiones de comunicación disponibles.,MISMATCH (ALL)
View list of available default settings,Mostrar lista de ajustes disponibles por defecto.,Ver la lista de ajustes por defecto disponibles.,Ver lista de configuración por defecto disponibles.,Ver la lista de ajustes por defecto disponibles.,MISMATCH (ALL)
View list of available display and userinterface extensions.,Mostrar lista de extensiones de pantalla e interfaz de usuario disponibles.,Ver la lista de extensiones de pantalla e interfaz de usuario.,Ver la lista de extensiones de pantalla y de interfaz de usuario disponibles.,Ver la lista de extensiones de pantalla e interfaz de usuario.,MISMATCH (ALL)
