msgid,openatv,openhdf,openpli,openvix,STATUS
"When enabled you can zap channels with the  CH+/-, B+/-, P+/- buttons instead of opening the channel selection list.",,,"Ако е включено, каналите ще се превключват с бутони CH+/-, B+/-, P+/- вместо отваряне на списъка с избор на канали.",,SOLITARY
"When enabled you get the channel selection list via the OK button, the infobar toggle is then transfered to exit button",,,"Ако е включено, списъка с избор на канали ще се отваря с бутон OK, а  превключването на инфо-лентата ще става с бутон изход",,SOLITARY
"When enabled, AIT data will be included in http streams. This allows a client receiver to use HbbTV.","Когато е разрешено, данните за AIT ще бъдат включени в http потоци. Това позволява на клиентския приемник да използва HbbTV.",'',"Ако е включено, AIT данните ще бъдат включени в http стрийма. Това позволява използването на HbbTV при клиентски приемник.",'',MISMATCH (ALL)
"When enabled, ECM data will be included in http streams. This allows a client receiver to do the descrambling.",,,"Ако е включено, ECM данните ще бъдат включени в http стрийма. Това позволява клиентски приемник да може да декодира.",,SOLITARY
"When enabled, EIT data will be included in http streams. This allows a client receiver to show EPG.","Когато е разрешено, данните за EIT ще бъдат включени в http потоци. Това позволява на приемника да показва EPG.",'',"Ако е включено, EIT данните ще бъдат включени в http стрийма. Това позволява клиентски приемник да вижда EPG данните.",'',MISMATCH (ALL)
"When enabled, HDMI-CEC is enabled with standard configuration",,,"Ако е включено, HDMI-CEC работи със стандартна конфигурация",,SOLITARY
"When enabled, a popup message will be shown when a movie has finished and the next one will start.","Когато е разрешено, ще се покаже изскачащо съобщение, когато филмът приключи и следващия ще стартира.",'',"Ако е включено, ще се покаже съобщение, когато филма завърши и следващия ще започва.",'',MISMATCH (ALL)
"When enabled, a popup message will be shown when a recording starts.","Когато е разрешено, ще се покаже изскачащо съобщение, когато записа стартира.",'',"Ако е включено, ще се покаже съобщение, при начало на запис.",'',MISMATCH (ALL)
"When enabled, a radio background image will be visible while listening to a radio channel.",,,"Ако е включено, фоново изображение ще се показва по време на прослушване на радио канал.",,SOLITARY
"When enabled, a recording is allowed to interrupt live tv, when there are no free tuners.","Когато е разрешено, записът може да прекрати телевизията на живо, когато няма свободни тунери.",,"Ако е включено, при старт на таймер за запис, предаването на live tv ще бъде спряно, когато няма свободни тунери.",,MISMATCH (SOME)
"When enabled, a warning will be displayed and the user will get an option to stop or to continue the timeshift.","Когато е разрешено, ще се покаже предупреждение и потребителят ще получи опция за спиране или продължаване на timeshift.",'',"Ако е включено, ще бъде показано предупреждение и потребителя ще има възможност за спиране или продължаване на таймшифта.",'',MISMATCH (ALL)
"When enabled, always descramble receiving http streams. This takes up more resources (descrambling demuxers), only enable if necessary. Individual streams are always descrambled if 0x100 is added to the service type, regardless of this setting. Default off.",,,"Ако е включено, получените http стриймове ще бъдат винаги декодирани. Това заема повече ресурси (декодиране демултиплекс), включете само при необходимост. Индивидуални стриймове винаги се декодират ако 0x100 се добави към типа на канала, независимо от тази настройка. По подразбиране изключено.",'',INCOMPLETE (SOME)
"When enabled, authentication is required to watch http streams.","Когато е разрешено, е необходимо удостоверяване за гледане на http потоци.",,"Ако е включено, трябва удостоверяване за гледане на HTTP стрийма.",'',MISMATCH (SOME)
"When enabled, channel numbering will start at '1' for each bouquet.","Когато е разрешено, номерирането на каналите ще започне от '1' за всеки букет.",,"Ако е включено, номерацията на каналите във всеки букет ще започва с '1'.",,MISMATCH (SOME)
"When enabled, content with an aspect ratio of 4:3 will be stretched to fit the screen.","Когато е разрешено, съдържанието със съотношение 4:3 ще бъде опънато, за да се побере на екрана.",'',"Ако е включено, изображение на канал със съотношение на страните 4:3, ще бъде разтеглено до запълване на целия екран.",'',MISMATCH (ALL)
"When enabled, continue to the next bouquet when the last channel of the current bouquet is reached while changing channels.","Когато е разрешено, продължаване към следващия букет, когато се достигне последният канал на текущия букет при смяна на каналите.",,"Ако е включено, при превключване на канали и достигане на последния канал от текущия букет, автоматично ще преминете към следващия букет.",,MISMATCH (SOME)
"When enabled, deleted recordings are moved to the trash can, instead of being deleted immediately.","Когато е разрешено, изтритите записи се преместват в кошчето, вместо да се изтриват веднага.",'',"Ако е включено, изтритите записи ще бъдат премествани в кошчето, вместо безвъзвратно изтривани.",'',MISMATCH (ALL)
"When enabled, display the EIT now/next eventdata in infobar. When disabled, display now/next eventdata from the EPG cache instead.",,,"Ако е включено, предаванията сега/следва от DVB EPG ще бъдат показвани в  инфо-лентата. При спиране, данните за предаванията ще се показват от EPG кеша.",,SOLITARY
"When enabled, encryption info will be shown in the infobar (when supported by the skin).",,,"Ако е включено, информация за декодирането ще се показва на инфо-лентата (ако това се поддържа от скина).",,SOLITARY
"When enabled, error messages related to zapping will not be shown.",,,"Ако е включено, съобщения за грешки при превключване на канали няма да се показват.",,SOLITARY
"When enabled, external subtitles will be always turned on for playback movie.","Когато е разрешено, външните субтитри винаги ще се включват при възпроизвеждане на филми.",,"Ако е включено, външните субтитри ще бъдат винаги включени за възпроизвеждане на филми.",,MISMATCH (SOME)
"When enabled, graphical DVB subtitles are preferred over teletext subtitles, when both types are available.","Когато е разрешено, графичните DVB субтитри се предпочитат пред субтитрите на телетекста, когато и двата типа са на разположение.",'',"Ако е включено, ще бъде даден приоритет на графичните DVB субтитри, а не на телетекст субтитрите, когато и двата типа са достъпни.",'',MISMATCH (ALL)
"When enabled, graphical DVB subtitles will be centered horizontally.",,'',"Ако е включено, графичните DVB субтитри ще бъдат центрирани по хоризонтала.",,INCOMPLETE (SOME)
"When enabled, graphical DVB subtitles will be displayed at their original position.","Когато е разрешено, графичните DVB субтитри ще бъдат показани в първоначалната им позиция.",'',"Ако е включено, графичните DVB субтитри ще бъдат показани в тяхната оригинална позиция.",'',MISMATCH (ALL)
"When enabled, graphical DVB subtitles will be displayed in yellow, instead of the original color.","Когато е разрешено, графичните DVB субтитри ще се показват в жълто, вместо в оригиналния цвят.",'',"Ако е включено, графичните DVB субтитри ще бъдат оцветени в жълто, вместо в техния оригинален цвят.",'',MISMATCH (ALL)
"When enabled, http streams are descrambled on the server side. The (remote) client receiver does not have to do descrambling. Default on.",,,"Ако е включено, http стриймовете ще се декодират от сървъра. (Дистанционният) клиент на стрийма няма нужда да декодира. По подразбиране включено.",'',INCOMPLETE (SOME)
"When enabled, it is possible to leave the movieplayer with exit.","Когато е разрешено, е възможно да напусните movieplayer с изход.",,"Ако е включено, можете да затворите видеоплейъра с бутон изход.",,MISMATCH (SOME)
"When enabled, measure power consumption to detect when the rotor stops turning (when supported by the tuner).","Когато е разрешено, измерва се консумацията на енергия, за да се открие, когато роторът спира да се върти(когато се поддържа от тунера).",'',"Ако е включено, се използва измерване на консумираната мощност от приемника когато мотора престане да се върти (ако се поддържа от приемника).",'',MISMATCH (ALL)
"When enabled, number markers will be hidden.",'',,"Ако е включено, номерата на маркерите няма да се показват.",'',INCOMPLETE (SOME)
"When enabled, reformat subtitles to match the width of the screen.","Когато е разрешено, се преформатират субтитрите, за да съответстват на ширината на екрана.",,"Ако е включено, субтитрите се преформатират в съответствие с ширината на екрана.",'',MISMATCH (SOME)
"When enabled, services may be grouped in multiple bouquets.",,,"Ако е включено, каналите могат да се групират в няколко букета.",,SOLITARY
"When enabled, show channel numbers in the channel selection screen.","Когато е разрешено, се показват номерата на каналите в екрана за избор на канали.",'',"Ако е включено, се показва номер на канала в прозореца с избор на канали.",'',MISMATCH (ALL)
"When enabled, subtitles for the hearing impaired can be used.","Когато е разрешено, субтитрите за хора с увреден слух могат да бъдат използвани.",'',"Ако е включено, субтитри за хора с нарушен слух могат да бъдат използвани.",'',MISMATCH (ALL)
"When enabled, subtitles for the hearing impaired will be preferred over normal subtitles, when both types are available.","Когато е разрешено, субтитрите за хора с увреден слух ще бъдат предпочетени пред нормалните субтитри, когато и двата вида са на разположение.",'',"Ако е включено, субтитри за хора с нарушен слух се предпочитат, пред нормални субтитри, когато и двата типа са налични.",'',MISMATCH (ALL)
"When enabled, teletext pages will be cached, allowing faster access.","Когато е разрешено, телетекста ще бъде кеширан за по-бърз достъп.",'',"Ако е включено, страници на телетекста ще бъдат запазвани в кеша, което позволява да се ускори достъпа им.",'',MISMATCH (ALL)
"When enabled, teletext subtitles will be displayed at their original position.","Когато е разрешено, телетекст субтитрите ще бъдат показани в оригиналната си позиция.",'',"Ако е включено, телетекст субтитрите ще бъдат показвани в тяхната оригинална позиция.",'',MISMATCH (ALL)
"When enabled, the VCR scart option will be shown on the main menu","Когато е разрешено, опцията VCR Scart ще се покаже в основното меню",,"Ако е включено, 'Видеомагнетофон (VCR скарт)' ще се показва в главното меню",,MISMATCH (SOME)
"When enabled, the channel selection list will be hidden while listening to a radio channel",,,"Ако е включено, списъка с избор на канали ще бъде скрит по време на прослушване на радио канали",,SOLITARY
"When enabled, the infobar will be displayed when a new event starts.",,,"Ако е включено, инфо-лентата ще се показва при начало на ново предаване.",,SOLITARY
"When enabled, the infobar will be displayed when changing channels.",,,"Ако е включено, инфо-лентата ще се показва при смяна на канали.",,SOLITARY
"When enabled, the infobar will be displayed when skipping forwards/backwards during media playback.",,,"Ако е включено, инфо-лентата ще се показва при прескачане напред/назад по време на медия възпроизвеждане.",,SOLITARY
"When enabled, the lenght of each recording will be shown in the movielist (this might cause some additional loading time).",,,"Ако е включено, дължината на всеки запис ще се показва в списъка с филми (това може да доведе до допълнително време за зареждане на списъка).",,SOLITARY
"When enabled, the receiver will automatically use the audio track which you selected before.","Когато е разрешено, приемникът автоматично използва аудио записа, който вие сте избрали преди.",'',"Ако е включено, приемника ще използва автоматично предишно избрана аудио пътечка.",'',MISMATCH (ALL)
"When enabled, the receiver will automatically use the subtitles which you selected before.","Когато е разрешено, приемникът автоматично използва субтитрите, които вие сте избрали преди.",'',"Ако е включено, приемника ще използва автоматично предишно избрани субтитри.",'',MISMATCH (ALL)
"When enabled, the receiver will no longer monitor the tuned transponder for possible changes. Do not use this option unless you know what you are doing.",,,"Ако е включено, приемника повече няма да следи за възможни изменения на транспондера. Не променяйте тази опция, ако не знаете какво правите.",,SOLITARY
"When enabled, the receiver will select an AC3 track (when available).","Когато е разрешено, приемникът ще изберете AC3 track (ако има такъв).",'',"Ако е включено, приемника ще избере AC3 аудио пътечка (ако е налична).",'',MISMATCH (ALL)
"When enabled, the receiver will select an AC3+ track (when available).","Когато е разрешено, приемникът ще изберете AC3+ track (ако е налице).",,"Ако е включено, приемника ще избере AC3+ аудио пътечка (ако е налична).",'',MISMATCH (SOME)
"When enabled, this setting has more weight than 'Preferred tuner for recordings'.",,,"Ако е включен, този параметър има по-голяма тежест от 'Приоритетен тунер за записи'.",'',INCOMPLETE (SOME)
"When enabled, this setting has more weight than 'Preferred tuner'.",,,"Ако е включен, този параметър има по-голяма тежест от 'Приоритетен тунер'.",'',INCOMPLETE (SOME)
"When enabled, timeshift starts automatically in background after specified time.","Когато е разрешено, TimeShift започва автоматично във фонов режим след определено време.",,"Ако е включено, таймшифт се стартира автоматично във фонов режим след указаното време.",,MISMATCH (SOME)
"When enabled, use DHCP for the IP configuration.","Когато е разрешено, използвате DHCP за конфигуриране на IP.",'',"Ако е включено, използвайте DHCP за IP конфигурация.",'',MISMATCH (ALL)
"When enabled, your receiver will detect activity on the VCR SCART input.","Когато е разрешено, приемникът ви ще открие дейност на VCR SCART входа.",'',"Ако е включено, Вашия приемник ще открива активност на VCR SCART входа.",'',MISMATCH (ALL)
"When nonzero, a recording will start earlier than the starting time indicated by the EPG.","Когато не е нула, записът ще стартира по-рано от началния час посочен от EPG.",'',Укажете колко минути по-рано да започне записа от времето за начало според EPG.,'',MISMATCH (ALL)
"When nonzero, a recording will stop later than the ending time indicated by the EPG.","Когато не е нула, записът ще спре по-късно от момента на приключване посочен чрез EPG.",'',Укажете колко минути по-късно да започне записа от времето за начало според EPG.,'',MISMATCH (ALL)
When selected this allows video modes to be selected even if they are not reported as supported.,,,"Когато е избрано, това позволява да се изберат видео режими, дори ако те не се отчитат като поддържани.",,SOLITARY
"When the content has an aspect ratio of 16:9, choose whether to scale/stretch the picture.","Когато съдържанието има съотношение 16: 9, изберете дали да мащабирате/разтегляте картината.",'',"Когато изображението на канала има съотношение на страните 16:9, изберете дали да се мащабира/разтегне картината.",'',MISMATCH (ALL)
"When the content has an aspect ratio of 4:3, choose whether to scale/stretch the picture.","Когато съдържанието има съотношение 4: 3, изберете дали да мащабирате/разтегляте картината.",'',"Когато изображението на канала има съотношение на страните 4:3, изберете дали да се мащабира/разтегне картината.",'',MISMATCH (ALL)
Where to save temporary timeshift recordings?,Къде да запазя временните TimeShift записи?,Къде да съхраня временните таймшифт записи?,Къде да съхраня временните таймшифт записи?,Къде да съхраня временните таймшифт записи?,MISMATCH (ALL)
Wireless LAN,Безжичен LAN,Безжична LAN,Безжична мрежа WLAN,Безжична LAN,MISMATCH (ALL)
Wireless network,Безжична мрежа,,Безжична Мрежа,,MISMATCH (SOME)
Wireless network configuration...,Конфигурация за безжична мрежа ...,,Конфигурация на безжична мрежа...,,MISMATCH (SOME)
Wireless network connection setup,Настройка на безжична мрежова връзка,'',Настройка на безжична мрежа,'',MISMATCH (ALL)
Wireless network connection setup.,Настройка на безжична мрежова връзка.,'',Настройка на безжична мрежа.,'',MISMATCH (ALL)
Wireless network state,Статус на безжичната мрежа,'',Статус на безжичната мрежа,'',INCOMPLETE (ALL)
With T2MI RAW mode disabled (default) we can use single T2MI PLP de-encapsulation. With T2MI RAW mode enabled we can use astra-sm to analyze T2MI,'',,При изключен режим на T2MI RAW (по подразбиране) можем да използваме единична T2MI PLP декапсулация. При активиран T2MI RAW режим можем да използваме astra-sm за анализ на T2MI,'',INCOMPLETE (SOME)
With errors:,С грешки:,,С грешки:,,CONSISTENT (SOME)
With popup,С изскачащ,'',Със съобщение,'',MISMATCH (ALL)
With this option you can switch on the display during operation.,,,Тази опция позволява да включите дисплея по време на работа.,,SOLITARY
With this option you can switch on the display in Deep Standby Mode.,,,Тази опция позволява да включите дисплея когато приемника е Изключен.,,SOLITARY
With this option you can switch on the display in Standby Mode.,,,Тази опция позволява да включите дисплея в Режим Готовност.,,SOLITARY
With this option you can switch the LED color or deactivate the LED.,'',,Тази опция позволява да превключите LED цвета или да спрете LED.,,INCOMPLETE (SOME)
Without popup,Без изскачащ,'',Без съобщение,'',MISMATCH (ALL)
Wizard setup,,,Настройка на помощника,,SOLITARY
Wizard to arrange the overscan,,,Помощник за настройка при свръхсканиране (overscan),,SOLITARY
Would you save the entered PIN %s persistent?,Бихте ли запазили вписания PIN %s за постоянен?,,Искате ли да съхраните въведения PIN-код %s като постоянен?,'',MISMATCH (SOME)
Write error while recording. Disk full?\n,,Грешка при запис! Дискът е пълен?\n,Грешка при запис! Дискът е пълен?\n,Грешка при запис! Дискът е пълен?\n,CONSISTENT (SOME)
Write failed!,Писането се провали!,Грешка при запис!,Грешка при запис!,Грешка при запис!,MISMATCH (ALL)
Write to /tmp/positionersetup.log,,,Запис в /tmp/positionersetup.log,'',INCOMPLETE (SOME)
YCbCr420,'',,YCbCr420,'',INCOMPLETE (SOME)
YCbCr422,'',,YCbCr422,'',INCOMPLETE (SOME)
YCbCr444,'',,YCbCr444,'',INCOMPLETE (SOME)
YES,,,ДА,'',INCOMPLETE (SOME)
YPbPr,'',YPbPr,YPbPr,YPbPr,INCOMPLETE (ALL)
Year,Година,Година,Година,Година,CONSISTENT (ALL)
Yellow,,,Жълт,,SOLITARY
Yellow DVB subtitles,Жълти DVB субтитри,'',Жълти DVB субтитри,'',INCOMPLETE (ALL)
Yemen,,,Йемен,,SOLITARY
Yes,Да,Да,Да,Да,CONSISTENT (ALL)
Yes (save index in setup tuner),,,Да (запази номера в настройките на тунера),'',INCOMPLETE (SOME)
Yes and save,,,"Да, и запази",,SOLITARY
Yes and save in movie dir,,,"Да, и запази във филмовата дир.",,SOLITARY
Yes to all,Да за всички,'',"Да, за всички",'',MISMATCH (ALL)
"Yes, I do want to install plugins",,,"Да, искам да инсталирам плъгини",,SOLITARY
"Yes, always","Да, винаги",'',"Да, винаги",'',INCOMPLETE (ALL)
"Yes, and delete this movie","Да, и изтрий този филм","Да, и изтрий филма","Да, и изтрий филма","Да, и изтрий филма",MISMATCH (ALL)
"Yes, delete this movie and return to movie list","Да, изтрий този филм и се върни към филмовия списък",,"Да, изтрий този филм и върни към списъка с филми",,MISMATCH (SOME)
"Yes, only from deep standby",,,"Да, само от изключен",,SOLITARY
"Yes, only from standby",,,"Да, само от режим готовност",,SOLITARY
"Yes, returning to movie list","Да, връщане към филмовия списък","Да, върни към списъка с филми","Да, върни към списъка с филми",,MISMATCH (SOME)
"Yes, with backup",,,"Да, с бакъп",,SOLITARY
"Yes, without backup",,,"Да, без бакъп",,SOLITARY
Yesterday,Вчера,'',Вчера,'',INCOMPLETE (ALL)
You PIN code is 0000. This is the default PIN code and it disables parental control!\n,,,Вашия PIN-код сега е 0000. Това е кода по подразбиране и спира родителския контрол!\n,,SOLITARY
"You already have a channel list installed,\nwould you like to remove\n\""%s\""?","Вие вече имате инсталиран списък с канали,\nбихте ли искали да се премахне\n\""%s\""?",'',"Вие вече имате инсталиран списък с канали,\nискате ли да премахнете\n\""%s\""?",'',MISMATCH (ALL)
You can cancel the installation.,Вие можете да отмените инсталацията.,Можете да отмените инсталацията.,Можете да отмените инсталацията.,Можете да отмените инсталацията.,MISMATCH (ALL)
You can cancel the removal.,Вие можете да отмените премахването.,Можете да отмените премахването.,Можете да отмените премахването.,Можете да отмените премахването.,MISMATCH (ALL)
You can continue watching TV etc. while this is running.,"Вие можете да продължите да гледате ТВ и т.н., докато това работи.",'',"Можете да продължите да гледате ТВ и т.н., докато тече процеса.",,MISMATCH (SOME)
You can enable if will be displayed extended EPG description for item.,,,Можете да активирате дали ще бъде показано разширено описание на EPG за елемент.,,SOLITARY
You can install this plugin.,Вие можете да инсталирате този плъгин.,Можете да инсталирате този плъгин.,Можете да инсталирате този плъгин.,Можете да инсталирате този плъгин.,MISMATCH (ALL)
You can only burn receiver recordings!,,,Можете да записвате(на диск) само записи от приемника!,,SOLITARY
You can remove this plugin.,Вие можете да премахнете този плъгин.,Можете да премахнете този плъгин.,Можете да премахнете този плъгин.,Можете да премахнете този плъгин.,MISMATCH (ALL)
You can set how will be finished movieplayer with 'Exit' button.,,,Можете да зададете действието на бутона „Изход“ при видеоплейъра.,,SOLITARY
You can set selected directory as 'root' directory for movie player.,,,Можете да зададете избраната директория като „root“ директория за филмовия плейър.,,SOLITARY
You can set sorting type for items in movielist.,,,Можете да зададете типа за сортиране на елементи от филмовия списък.,,SOLITARY
You cannot delete this!,Вие не може да изтриете това!,Не може да го изтриете!,Не може да го изтриете!,Не може да го изтриете!,MISMATCH (ALL)
"You did not see all eight arrow heads. This means your TV has overscan enabled and presents you with a zoomed-in picture, causing you to loose part of a full HD screen. In addition this you may also miss parts of the user interface, for example volume bars and more.\n\nUnfortunately, your model of receiver is not capable to adjust the dimensions of the user interface. If not everything is visible, you should change the installed skin to one that supports the overscan area of your TV.\n\nWhen you select a different skin, the user interface of your receiver will restart.\n\nNote: you can always start the Overscan wizard later,  via\n\nmenu->installation->system->Overscan wizard",,,"Не видяхте всичките осем върхове на стрелките. Това означава, че телевизорът ви е с активирано свръхсканиране и ви представя увеличена картина, което е причина да загубите част от пълния HD екран. Освен това може да пропуснете и части от потребителския интерфейс, например ленти за усилване на звука и други.\n\nЗа съжаление, вашият модел приемник не е в състояние да коригира размерите на потребителския интерфейс. Ако не всичко е видимо, трябва да смените инсталирания скин с такъв, който поддържа областта на свръхсканиране на вашия ТВ.\n\nКогато изберете друг скин, потребителският интерфейс на вашия приемник ще се рестартира.\n\nЗабележка: винаги можете да стартирате съветника за Свръхсканиране по-късно, чрез\n\nменю-> инсталация-> система-> Помощник за Свръхсканиране",,SOLITARY
"You did not see all eight arrow heads. This means your TV has overscan enabled and presents you with a zoomed-in picture, causing you to loose part of a full HD screen. In addition to this you may also miss parts of the user interface, for example volume bars and more.\n\nYou can now try to resize and change the position of the user interface until you see the eight arrow heads.\n\nWhen done press OK.\n\n",,,"Не видяхте всичките осем върхове на стрелките. Това означава, че телевизорът ви е с активирано свръхсканиране и ви представя увеличена картина, което е причина да загубите част от пълния HD екран. Освен това може да пропуснете и части от потребителския интерфейс, например ленти за усилване на звука и други.\n\nСега можете да опитате да промените размера и да промените позицията на потребителския интерфейс, докато не видите осемте върха на стрелките.\nКогато сте готови, натиснете OK.\n\n",,SOLITARY
You didn't select a channel to record from.,"Вие не сте избрали канал, за да го записвате.",'',Не сте избрали канал за запис.,'',MISMATCH (ALL)
You have to wait %s!,Вие трябва да почакате %s!,Трябва да изчакате %s!,Трябва да изчакате %s!,Трябва да изчакате %s!,MISMATCH (ALL)
You must switch to the service %s (%s - '%s')!\n,,,Трябва да превключите на канал %s (%s - '%s')!\n,'',INCOMPLETE (SOME)
You seem to be in timeshift!,Вие изглежда сте в TimeShift!,'','','',INCOMPLETE (ALL)
"Your collection exceeds the size of a single layer medium, you will need a blank dual layer DVD!","Вашата колекция надвишава размера на еднослоен диск, ще ви трябва празен двуслоен DVD!","Ваашата колекция надвишава размера на еднослоен диск, ще ви трябва празен двуслоен DVD!","Ваашата колекция надвишава размера на еднослоен диск, ще ви трябва празен двуслоен DVD!","Ваашата колекция надвишава размера на еднослоен диск, ще ви трябва празен двуслоен DVD!",MISMATCH (ALL)
Your current collection will get lost!,Вашата настояща колекция ще се загуби!,'',Вашата текуща колекция ще бъде изтрита!,'',MISMATCH (ALL)
Your frontprocessor will be updated\nPlease wait until your receiver reboots\nThis may take a few minutes,,,Вашия фронтпроцессор ще се актуализира​​\nИзчакайте докато Вашия приемник се рестартира\nТова може да отнеме няколко минути,,SOLITARY
Your internet connection is not working!\nPlease choose what you want to do next.,"Вашата интернет връзка не работи!\nМоля, изберете какво ще правите по-нататък.",Вашата интернет връзка не работи!\nИзберете следваща стъпка.,Вашата интернет връзка не работи!\nИзберете следваща стъпка.,Вашата интернет връзка не работи!\nИзберете следваща стъпка.,MISMATCH (ALL)
Your internet connection is working (ip: %s),,'',Вашата интернет връзка работи (IP: %s),'',INCOMPLETE (SOME)
Your network configuration has been activated.,Вашата мрежова конфигурация е активирана.,Вашата мрежова конфигурация е активирана.,Вашата мрежова конфигурация е активирана.,Вашата мрежова конфигурация е активирана.,CONSISTENT (ALL)
Your receiver can use SCPC optimized search range. Consult your receiver's manual for more information.,'',,Вашия приемник може да използва SCPC оптимизиран обхват за търсене. Консултирайте се с инструкцията на вашия приемник за повече информация.,'',INCOMPLETE (SOME)
Your receiver can use tone amplitude. Consult your receiver's manual for more information.,'',,Вашия приемник може да използва амплитуда на тона. Консултирайте се с инструкцията на вашия приемник за повече информация.,'',INCOMPLETE (SOME)
Your receiver does not have an internet connection,,'',Вашия приемник не е свързан интернет,'',INCOMPLETE (SOME)
Your receiver is now ready to be used.\n\nYour internet connection is working.\n\n,,,Вашия приемник е вече готов за ползване.\n\nВашата интернет връзка работи.\n,,SOLITARY
Your receiver is now ready to use.\n\nYour internet connection is working now.\n\nPlease press OK to continue.,,,"Вашия приемник е вече готов за ползване.\n\nВашата интернет връзка вече работи.\n\nМоля, натиснете ОК за да продължите.",,SOLITARY
Your receiver is rebooting,,,Приемникът се рестартира,,SOLITARY
Your receiver is shutting down,,,Приемникът се изключва,,SOLITARY
Your receiver might be unusable now. Please consult the manual for further assistance before rebooting your receiver.,,,Вашия приемник вероятно сега няма да може да се използва. Моля обърнете се към ръководството за получаване на допълнителна помощ преди да го рестартирате.,,SOLITARY
Your receiver will got to stand by due to the sleeptimer.,,,Вашия приемник ще премине в режим готовност поради таймера за сън.,,SOLITARY
Your receiver will got to standby due to inactivity.,,,Вашия приемник ще премине в режим готовност поради бездействие.,,SOLITARY
Your receiver will restart after pressing OK on your remote control.,,,Вашия приемник ще се рестартира след натискане ОK на дистанционното.,,SOLITARY
Your wireless LAN internet connection could not be started!\nHave you attached your USB WLAN Stick?\n\nPlease choose what you want to do next.,"Вашата безжична LAN връзка с интернет не можа да бъде стартирана!\nСвързахте ли вашият USB WLAN стик?\n\nМоля, изберете какво искате да направите след това.",Безжичната LAN интернет връзка не може да се стартира!\nСвързахте ли вашият USB WLAN стик?\n\nИзберете следваща стъпка.,Безжичната LAN интернет връзка не може да се стартира!\nСвързахте ли вашият USB WLAN стик?\n\nИзберете следваща стъпка.,Безжичната LAN интернет връзка не може да се стартира!\nСвързахте ли вашият USB WLAN стик?\n\nИзберете следваща стъпка.,MISMATCH (ALL)
Zambia,'',,Замбия,'',INCOMPLETE (SOME)
Zap,Превключване,'',Превключване,'',INCOMPLETE (ALL)
Zap back to previously tuned service?,Превключване обратно към предишния настроен сервиз?,'',Назад към предишния канал?,'',MISMATCH (ALL)
Zap back to service before positioner setup?,Превключване обратно към сервиза преди настройка на позиционер?,Назад към канала преди 'настройка на позиционер'?,Назад към канала преди 'настройка на позиционер'?,Назад към канала преди 'настройка на позиционер'?,MISMATCH (ALL)
Zap bouquets blindly on zap buttons,,,Смяна на букети без избор на канал,,SOLITARY
Zap down,Превключване надолу,,Превключване канал надолу,'',MISMATCH (SOME)
Zap focus to Picture in Picture,Превключване фокус на картина в картина,'',Превключване в екран PiP,'',MISMATCH (ALL)
Zap focus to main screen,Превключване фокус на основния екран,'',Превключване към главен екран,'',MISMATCH (ALL)
Zap mode,Превключване режим,'',Режим на екрана при смяна на канали,'',MISMATCH (ALL)
Zap to,Превключване на,,Превключи към,'',MISMATCH (SOME)
Zap to selected channel,Превключване на избрания канал,,Превключване към избрания канал,,MISMATCH (SOME)
"Zap to selected channel, or show detailed event info (depends on configuration)",Превключване на избрания канал или показване на подробно инфо за събитие (зависи от конфигурацията),,"Превключване към избрания канал, или показване на подробна информация за събитието  (зависи от конфигурацията)",,MISMATCH (SOME)
Zap up,Превключване нагоре,,Превключване канал нагоре,'',MISMATCH (SOME)
Zapped to timer service %s as Picture in Picture!,,,Таймер - превключих на канал %s като PiP!,,SOLITARY
Zapped to timer service %s!,,,Таймер - превключих на канал %s!,,SOLITARY
Zgemma H.S/H.2S/H.2H/H5/H7(old model),,,Zgemma H.S/H.2S/H.2H/H5/H7(стар модел),,SOLITARY
Zgemma H7(new model)/H9(new model)/H9COMBO/H9TWIN/H10,,,Zgemma H7(нов модел)/H9(нов модел)/H9COMBO/H9TWIN/H10,,SOLITARY
Zgemma H9(old model)/I55Plus,,,Zgemma H9(стар модел)/I55Plus,,SOLITARY
Zgemma Star S/2S/H1/H2,'',,Zgemma Star S/2S/H1/H2,'',INCOMPLETE (SOME)
Zimbabwe,'',,Зимбабве,'',INCOMPLETE (SOME)
[REC],,,[REC],,SOLITARY
[alternative edit],[алтернативно редактиране],[редактиране алтернативи],[редактиране алтернативи],[редактиране алтернативи],MISMATCH (ALL)
[bouquet edit],[редакттиране букети],[редактиране букети],[редактиране букети],[редактиране букети],MISMATCH (ALL)
[favourite edit],[редактиране любими],[редактиране предпочитани],[редактиране предпочитани],[редактиране предпочитани],MISMATCH (ALL)
