msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
show/game show (general),'','',underholdning/spørreprogram (generelt),'',INCOMPLETE (ALL),
shuffle,'','',tilfeldig rekkefølge,'',INCOMPLETE (ALL),
shut down,'','',slå av,'',INCOMPLETE (ALL),
simple,'','',enkel,'',INCOMPLETE (ALL),
skip backward,'','',gå tilbake,'',INCOMPLETE (ALL),
skip forward,'','',gå framover,'',INCOMPLETE (ALL),
slot%s - %s,'',,slot%s - %s,,INCOMPLETE (SOME),
slot%s - %s (current image),'',,plass%s - %s (gjeldende system),,INCOMPLETE (SOME),
"slot%s - %s (current image) with, backup",,,plass%s - %s (gjeldende system) med sikkerhetskopi,,SOLITARY,
"slot%s - %s (current image), without backup",,,plass%s - %s (gjeldende system) uten sikkerhetskopi,,SOLITARY,
slot%s - %s mode 1,,,slot%s - %s modus 1,,SOLITARY,
slot%s - %s mode 1 (current image),,,slot%s - %s modus 1 (gjeldende bilde),,SOLITARY,
slot%s - %s mode 12,,,slot%s - %s modus 12,,SOLITARY,
slot%s - %s mode 12 (current image),,,slot%s - %s modus 12 (gjeldende bilde),,SOLITARY,
"slot%s - %s, with backup",,,"plass%s - %s, med sikkerhetskopi",,SOLITARY,
"slot%s - %s, without backup",,,"plass%s - %s, uten sikkerhetskopi",,SOLITARY,
soap/melodram/folkloric,,'',såpe/melodrama/folklore,,INCOMPLETE (SOME),
social/political issues/economics (general),'','',sosialt/politiske spørsmål/økonomi (generelt),'',INCOMPLETE (ALL),
social/spiritual science,'','',sosialt/åndsvitenskap,'',INCOMPLETE (ALL),
special events,'','',spesial program,'',INCOMPLETE (ALL),
special format data DVD (HDTV compatible),,,spesielt dataformat DVD (HDTV-kompatibel),,SOLITARY,
sports (general),'','',sport (generelt),'',INCOMPLETE (ALL),
sports magazine,'','',sports magasin,'',INCOMPLETE (ALL),
standard,'','',standard,,INCOMPLETE (SOME),
start cut here,'','',start klipp her,'',INCOMPLETE (ALL),
starts in a few seconds,,,starter innen få sekunder,,SOLITARY,
stepsize,'','',trinn lengde,'',INCOMPLETE (ALL),
stereo,'','',stereo,'',INCOMPLETE (ALL),
successful,'',,vellykket,,INCOMPLETE (SOME),
switch to the next angle,'','',gå til neste posisjon,'',INCOMPLETE (ALL),
switch to the next audio track,'','',gå til neste lydspor,'',INCOMPLETE (ALL),
switch to the next subtitle language,'','',bytt til neste tekstspråk,'',INCOMPLETE (ALL),
talk show,'','',talkshow,'',INCOMPLETE (ALL),
team sports,'','',lagidrett,'',INCOMPLETE (ALL),
technology/natural science,'','',teknologi/naturvitenskap,'',INCOMPLETE (ALL),
template file,'','',filformat,'',INCOMPLETE (ALL),
tennis/squash,'','',tennis/squash,'',INCOMPLETE (ALL),
testing,,,testing,,SOLITARY,
this bouquet is protected by a parental control pin,'',,denne kanalliste er beskyttet av en pin kode i foreldrekontrollen,'',INCOMPLETE (SOME),
this recording,'','',dette opptaket,'',INCOMPLETE (ALL),
this service is protected by a parental control pin,'','',denne kanalen er beskyttet av en foreldrekontroll kode,'',INCOMPLETE (ALL),
"toggle time, chapter, audio, subtitle info",'','',"juster tid, kapittel, lyd, undertekst info",'',INCOMPLETE (ALL),
top,'','',topp,'',INCOMPLETE (ALL),
tourism/travel,'','',turisme/reise,'',INCOMPLETE (ALL),
true,'','',sant,'',INCOMPLETE (ALL),
type,,,type,'',INCOMPLETE (SOME),
unavailable,'','',utilgjengelig,'',INCOMPLETE (ALL),
unconfirmed,'','',ubekreftet,'',INCOMPLETE (ALL),
undefined,,,ubestemt,,SOLITARY,
unknown,'','',ukjent,'',INCOMPLETE (ALL),
unknown error,'',,ukjent feil,,INCOMPLETE (SOME),
unknown service,'','',ukjent kanal,'',INCOMPLETE (ALL),
unpublished,'','',ikke publisert,'',INCOMPLETE (ALL),
untestable,'',,lar seg ikke teste,,INCOMPLETE (SOME),
until standby/restart,'','',til slår av/starter på nytt,'',INCOMPLETE (ALL),
user defined,'','',bruker bestemt,'',INCOMPLETE (ALL),
user defined hidden,,,bruker definert skjult,,SOLITARY,
variety show,'','',varieté show,'',INCOMPLETE (ALL),
vertical,'','',vertikal,'',INCOMPLETE (ALL),
violet,'',,fiolett,'',INCOMPLETE (SOME),
wait for ci...,,'',venter på ci...,'',INCOMPLETE (SOME),
wait for mmi...,'','',venter på mmi...,'',INCOMPLETE (ALL),
waiting,'','',venter,'',INCOMPLETE (ALL),
water sport,'','',vannsport,'',INCOMPLETE (ALL),
weekly,'','',ukentlig,'',INCOMPLETE (ALL),
west,'','',vest,'',INCOMPLETE (ALL),
when PiPzap enabled zap channel down...,,,"når PiPzap er på, bytt til neste kanal...",'',INCOMPLETE (SOME),
when PiPzap enabled zap channel up...,,,"når PiPzap er på, bytt til forrige kanal...",'',INCOMPLETE (SOME),
white,'','',hvit,'',INCOMPLETE (ALL),
wide,'',,wide,'',INCOMPLETE (SOME),
width,'','',bredde,'',INCOMPLETE (ALL),
winter sport,'','',vintersport,'',INCOMPLETE (ALL),
wireless network interface,'','',trådløst nettverk,'',INCOMPLETE (ALL),
with errors,'',,med feil,,INCOMPLETE (SOME),
with text,,,med tekst,'',INCOMPLETE (SOME),
with tuner name,,,med tuner navn,'',INCOMPLETE (SOME),
with_errors,'',,med_feil,,INCOMPLETE (SOME),
xp1000,,,xp1000,,SOLITARY,
yellow,'','',gul,'',INCOMPLETE (ALL),
yes,'','',ja,'',INCOMPLETE (ALL),
yes (keep feeds),'','',ja (behold feeder),'',INCOMPLETE (ALL),
"yes, but not in multi selections",,,"ja, men ikke i multi valg",'',INCOMPLETE (SOME),
zap,'','',gå til,'',INCOMPLETE (ALL),
zap and record,'','',gå til og spill inn,'',INCOMPLETE (ALL),
zapped,'','',gått til,'',INCOMPLETE (ALL),
®,,,®,,SOLITARY,
\nAdvanced options and settings.,'','',,'',EMPTY (SOME),
\nBackup your %s %s settings.,'','',,'',EMPTY (SOME),
\nEdit the upgrade source address.,'','',,'',EMPTY (SOME),
\nManage extensions or plugins for your %s %s,'','',,'',EMPTY (SOME),
\nOnline update of your %s %s software.,'','',,'',EMPTY (SOME),
\nRestore your %s %s settings.,'','',,'',EMPTY (SOME),
\nRestore your %s %s with a new firmware.,'','',,'',EMPTY (SOME),
\nRestore your backups by date.,'','',,'',EMPTY (SOME),
\nScan for local extensions and install them.,'','',,'',EMPTY (SOME),
\nSelect your backup device.\nCurrent device: ,'','',,'',EMPTY (SOME),
"\nView, install and remove available or installed packages.",'','',,'',EMPTY (SOME),
 and,'','',,'',EMPTY (SOME),
%-H:%M,'','',,'',EMPTY (SOME),
%02d.%02d - %02d.%02d (%s%d min),,'',,,SOLITARY,
%A %e %b,,'',,,SOLITARY,
%d Gb,'','',,,EMPTY (SOME),
%d KB,'','',,'',EMPTY (SOME),
%d jobs are running in the background!,,'',,'',EMPTY (SOME),
%s %s advanced remote control (native),'','',,'',EMPTY (SOME),
%s %s format data DVD (HDTV compatible),,'',,'',EMPTY (SOME),
%s %s front panel,'','',,'',EMPTY (SOME),
%s %s ir keyboard,'','',,'',EMPTY (SOME),
%s %s ir mouse,'','',,'',EMPTY (SOME),
%s %s remote control (native),'','',,'',EMPTY (SOME),
%s %s software because updates are available.,'','',,'',EMPTY (SOME),
'%s' contains %d file(s) and %d sub-directories.\n,'','',,'',EMPTY (SOME),
( All readers),'','',,'',EMPTY (SOME),
(Show only reader:,'','',,'',EMPTY (SOME),
* = Restart Required,'','',,'',EMPTY (SOME),
1080i,'','',,'',EMPTY (SOME),
1080p 24Hz,'','',,'',EMPTY (SOME),
1080p 25Hz,'','',,'',EMPTY (SOME),
1080p 30Hz,'','',,'',EMPTY (SOME),
1080p 50Hz,'','',,'',EMPTY (SOME),
1080p 60Hz,'','',,'',EMPTY (SOME),
12V output.,'','',,'',EMPTY (SOME),
1X,'','',,'',EMPTY (SOME),
1st Infobar timeout,'','',,'',EMPTY (SOME),
2X,'','',,'',EMPTY (SOME),
3D Mode,'','',,'',EMPTY (SOME),
3D Surround,'','',,'',EMPTY (SOME),
3D setup,,'',,,SOLITARY,
3X,'','',,'',EMPTY (SOME),
4X,'','',,'',EMPTY (SOME),
720p,'','',,'',EMPTY (SOME),
720p 24Hz,'','',,'',EMPTY (SOME),
"A background update check is in progress, please wait a few minutes and try again.",'','',,'',EMPTY (SOME),
A finished power timer wants to shut down\nyour %s %s. Shutdown now?,,'',,,SOLITARY,
A finished powertimer wants to reboot your %s %s.\nDo that now?,'','',,'',EMPTY (SOME),
A finished powertimer wants to restart the user interface.\nDo that now?,'','',,'',EMPTY (SOME),
A finished powertimer wants to set your\n%s %s to standby. Do that now?,'','',,'',EMPTY (SOME),
A finished powertimer wants to shutdown your %s %s.\nDo that now?,'','',,'',EMPTY (SOME),
A finished record timer wants to set your\n%s %s to standby. Do that now?,'','',,'',EMPTY (SOME),
A finished record timer wants to shut down\nyour %s %s. Shutdown now?,'','',,'',EMPTY (SOME),
A recording has been started:\n%s,'','',,'',EMPTY (SOME),
A recording is currently running. Please stop the recording before trying to configure the positioner.,'','',,,EMPTY (SOME),
A recording is currently running. Please stop the recording before trying to start the satfinder.,'','',,,EMPTY (SOME),
A repeating timer or just once?,'','',,'',EMPTY (SOME),
A sleep timer wants to set your\n%s %s to standby. Do that now?,'','',,,EMPTY (SOME),
A sleep timer wants to shut down\nyour %s %s. Shutdown now?,'','',,,EMPTY (SOME),
AA,,'',,,SOLITARY,
AB,,'',,,SOLITARY,
AFP Setup,'','',,'',EMPTY (SOME),
AFP setup,,'',,,SOLITARY,
AV aspect is %s.,'','',,'',EMPTY (SOME),
About...,'','',,,EMPTY (SOME),
Action on long power button press,,'',,,SOLITARY,
Action on short power button press,,'',,,SOLITARY,
Activate,'','',,'',EMPTY (SOME),
Activate MAC-address configuration,'','',,,EMPTY (SOME),
Activate PiP,,'',,,SOLITARY,
Active,'','',,'',EMPTY (SOME),
Active clients,'','',,'',EMPTY (SOME),
Add AutoTimer,'','',,'',EMPTY (SOME),
Add Timer,'','',,'',EMPTY (SOME),
Add a auto timer for current event,'','',,,EMPTY (SOME),
Add a record timer,'','',,'',EMPTY (SOME),
Add a record timer for current event,'','',,'',EMPTY (SOME),
Add a zap timer for current event,'','',,'',EMPTY (SOME),
Add a zap timer for next event,'','',,'',EMPTY (SOME),
Add/Remove timer for current event,'','',,'',EMPTY (SOME),
Adding schedule...,'','',,'',EMPTY (SOME),
Additional Info,'','',,'',EMPTY (SOME),
Address,'','',,'',EMPTY (SOME),
Alias,'','',,'',EMPTY (SOME),
All resolutions,'','',,'',EMPTY (SOME),
All satellites,,'',,,SOLITARY,
Allow unstable (experimental) updates,,'',,'',EMPTY (SOME),
Allows more detailed information to be in the crash log,,'',,,SOLITARY,
Allows the %s %s to read the stored EPG data regularly.,'','',,'',EMPTY (SOME),
Allows the %s %s to store the EPG data regularly.,'','',,'',EMPTY (SOME),
Allows you to adjust the amount of time the resolution infomation display on screen.,,'',,'',EMPTY (SOME),
Allows you to enable the debug logs. They contain very detailed information about everything the system does.,,'',,,SOLITARY,
Allows you to enable/disable displaying icons on the front panel.,,'',,'',EMPTY (SOME),
Allows you to hide the extensions of known file types.,'','',,'',EMPTY (SOME),
Allows you to send a copy of the log to yourself.,,'',,'',EMPTY (SOME),
"Allows you to set the maximum size (MB) of the individual debug logs. When that size is reached, a new file will be created.",,'',,,SOLITARY,
Allows you to setup the button to do what you choose.,'','',,'',EMPTY (SOME),
Allows you to show/hide CCcam Info in extensions (blue button).,,'',,'',EMPTY (SOME),
Allows you to show/hide Log Manager in extensions (blue button).,'','',,'',EMPTY (SOME),
Allows you to show/hide OScam Info in extensions (blue button).,,'',,'',EMPTY (SOME),
Alphanumeric,'','',,'',EMPTY (SOME),
Alternative radio mode,'','',,'',EMPTY (SOME),
Always show bouquets,'','',,'',EMPTY (SOME),
Are you sure you want to delete all selected logs:\n,'','',,,EMPTY (SOME),
Are you sure you want to delete this log:\n,'','',,'',EMPTY (SOME),
Are you sure you want to delete this:\n ,'','',,'',EMPTY (SOME),
Are you sure you want to reload the EPG data from:\n,'','',,'',EMPTY (SOME),
Are you sure you want to save the EPG Cache to:\n,'','',,'',EMPTY (SOME),
Are you sure you want to send this log:\n,'','',,'',EMPTY (SOME),
Are you sure you want to update your %s %s ?,'','',,'',EMPTY (SOME),
At End:,'','',,'',EMPTY (SOME),
Attach a file,'','',,'',EMPTY (SOME),
Auto Deep Standby,'','',,'',EMPTY (SOME),
Auto Standby,'','',,'',EMPTY (SOME),
Automatic image backup,'','',,'',EMPTY (SOME),
Automatic refresh,'','',,'',EMPTY (SOME),
Automatic resolution,'','',,'',EMPTY (SOME),
Automatic resolution label,'','',,'',EMPTY (SOME),
Automatic save,'','',,'',EMPTY (SOME),
Automatic settings backup,,'',,'',EMPTY (SOME),
Automatically update Client/Server View?,'','',,'',EMPTY (SOME),
Autostart,'','',,'',EMPTY (SOME),
Autostart:,'','',,'',EMPTY (SOME),
Available shares:,'','',,'',EMPTY (SOME),
BA,,'',,,SOLITARY,
BB,,'',,,SOLITARY,
Background check,'','',,'',EMPTY (SOME),
Backup Manager,'','',,,EMPTY (SOME),
Base time,'','',,'',EMPTY (SOME),
Behavior of 'pause' when paused,'','',,'',EMPTY (SOME),
Behavior of 0 key in PiP-mode,'','',,'',EMPTY (SOME),
Black,,'',,'',EMPTY (SOME),
Bouquet List,'','',,'',EMPTY (SOME),
Brightness (Normal),'','',,'',EMPTY (SOME),
Brightness (Standby),'','',,'',EMPTY (SOME),
Buffers:,'','',,'',EMPTY (SOME),
Build:\t%s,,'',,,SOLITARY,
Build: %s,'','',,'',EMPTY (SOME),
Button,'','',,'',EMPTY (SOME),
Button setup,,'',,'',EMPTY (SOME),
By Team ViX,,'',,'',EMPTY (SOME),
Bypass HDMI EDID Check,'','',,'',EMPTY (SOME),
Bytes received:,'','',,'',EMPTY (SOME),
Bytes sent:,'','',,'',EMPTY (SOME),
CAID,'','',,'',EMPTY (SOME),
CCcam Client Info,'','',,'',EMPTY (SOME),
CCcam Config Switcher,'','',,'',EMPTY (SOME),
CCcam ECM Info,'','',,'',EMPTY (SOME),
CCcam Info,'','',,'',EMPTY (SOME),
CCcam Info %s\nby AliAbdul %s\n\nThis plugin shows you the status of your CCcam.,'','',,'',EMPTY (SOME),
CCcam Info Config,'','',,'',EMPTY (SOME),
CCcam Info Setup,'','',,'',EMPTY (SOME),
CCcam Provider Info,'','',,'',EMPTY (SOME),
CCcam Remote Info,'','',,'',EMPTY (SOME),
CCcam Server Info,'','',,'',EMPTY (SOME),
CCcam Share Info,'','',,'',EMPTY (SOME),
CCcam Shares Info,'','',,'',EMPTY (SOME),
CCcam info,,'',,'',EMPTY (SOME),
CHANGE BOUQUET,'','',,'',EMPTY (SOME),
CPU:\t%s,,'',,,SOLITARY,
CaID: ,'','',,'',EMPTY (SOME),
Cached:,'','',,'',EMPTY (SOME),
Cancel save timeshift as movie,'','',,'',EMPTY (SOME),
Cannot delete file,'','',,'',EMPTY (SOME),
Card infos (CCcam-Reader),'','',,'',EMPTY (SOME),
Cards:,'','',,'',EMPTY (SOME),
Cards: ,'','',,'',EMPTY (SOME),
Cards: 0,'','',,'',EMPTY (SOME),
Cardserial,'','',,'',EMPTY (SOME),
Change next timer,'','',,'',EMPTY (SOME),
Change pin code,'','',,,EMPTY (SOME),
Change service PIN,,'',,,SOLITARY,
Change service PINs,,'',,,SOLITARY,
Change setup PIN,,'',,,SOLITARY,
Change to bouquet,'','',,,EMPTY (SOME),
Changelog,'','',,,EMPTY (SOME),
Channel +/- button mode,'','',,,EMPTY (SOME),
Channel 1 at start,,'',,,SOLITARY,
Channel List,'','',,'',EMPTY (SOME),
Channel list context menu,'','',,,EMPTY (SOME),
Channel list cursor behavior,'','',,'',EMPTY (SOME),
Channel list on mode change,'','',,'',EMPTY (SOME),
Channel list preview,'','',,'',EMPTY (SOME),
Channel list service mode*,'','',,'',EMPTY (SOME),
Channel preview mode,'','',,'',EMPTY (SOME),
Channel selection settings,'','',,,EMPTY (SOME),
ChannelEPG settings,'','',,,EMPTY (SOME),
Check every (hours),'','',,'',EMPTY (SOME),
Checking Feeds,'','',,,EMPTY (SOME),
Checking Logs...,'','',,'',EMPTY (SOME),
Checking for Updates...,'','',,'',EMPTY (SOME),
Checking tuner %d\nDiSEqC port %s for %s,'','',,,EMPTY (SOME),
Chipset:\tBCM%s,,'',,,SOLITARY,
Chipset: BCM%s,'','',,'',EMPTY (SOME),
Choose Bouquet,'','',,'',EMPTY (SOME),
Choose a tag for easy finding a recording.,'','',,'',EMPTY (SOME),
"Choose between Daily, Weekly, Weekdays or user defined.",'','',,'',EMPTY (SOME),
Choose the location for crash and debug logs.,,'',,,SOLITARY,
Choose the location where the EPG data will be stored when the %s %s is shut down. The location must be available at boot time.,'','',,'',EMPTY (SOME),
Choose the name of the file that holds the EPG data when the %s %s is shut down. This can be handy to differentiate between several boxes.,'','',,'',EMPTY (SOME),
Choose time interval to which the graphics will be rounded off.,'','',,'',EMPTY (SOME),
Choose what you want the '0' button to do when PIP is active.,,'',,'',EMPTY (SOME),
Choose whether multi channel sound tracks should be downmixed to stereo.,'','',,,EMPTY (SOME),
Choose whether or not to show an icon when a motorised dish is moving.,,'',,'',EMPTY (SOME),
Choose which level of menu/settings to display. 'Expert' level shows all items.,,'',,'',EMPTY (SOME),
Chose between record and ZAP.,'','',,'',EMPTY (SOME),
Clean network trash cans,'','',,'',EMPTY (SOME),
Cleaning Trashes,'','',,'',EMPTY (SOME),
Clients,'','',,'',EMPTY (SOME),
Close PiP on exit,'','',,'',EMPTY (SOME),
Close bouquet list.,'','',,,EMPTY (SOME),
Close dialog,'','',,,EMPTY (SOME),
Coderate HP,'','',,,EMPTY (SOME),
Coderate LP,'','',,,EMPTY (SOME),
Color space,'','',,'',EMPTY (SOME),
Command To Run,'','',,,EMPTY (SOME),
Command type,'','',,'',EMPTY (SOME),
Committed DiSEqC command,,'',,,SOLITARY,
Common Interface Assignment,'','',,,EMPTY (SOME),
Common interface,,'',,'',EMPTY (SOME),
Configfile %s saved.,'','',,'',EMPTY (SOME),
Configure duration of inactivity before the hard disk drive goes to standby,,'',,'',EMPTY (SOME),
Configure if and how service type icons will be shown.,'','',,'',EMPTY (SOME),
Configure if picons will be shown in the service list.,,'',,'',EMPTY (SOME),
Configure the amount of time that will be presented.,'','',,'',EMPTY (SOME),
Configure the behavior of the 'pause' key when movie playback is already paused.,'','',,'',EMPTY (SOME),
Configure the brightness level of the front panel display for normal operation.,'','',,'',EMPTY (SOME),
Configure the brightness level of the front panel display for standby.,'','',,'',EMPTY (SOME),
Configure the cursor behavior in the channel selection list. When opening the channel selection list you can remain on the current service or already select up/down and you are able to revert the B+/B- buttons.,,'',,'',EMPTY (SOME),
Configure the duration (in minutes) for the screensaver.,,'',,'',EMPTY (SOME),
"Configure the font size relative to skin size, so 1 increases by 1 point size, and -1 decreases by 1 point size.",'','',,'',EMPTY (SOME),
Configure the function of a long press of the power button.,,'',,,SOLITARY,
Configure the function of a short press of the power button.,,'',,,SOLITARY,
Configure the function of the <  > buttons.,'','',,'',EMPTY (SOME),
"Configure the initial rewind speed. When you press the rewind button, rewinding will start at this speed.",,'',,'',EMPTY (SOME),
Configure the number of days after which items are automatically removed from the trash can.,'','',,,EMPTY (SOME),
Configure the number of rows shown.,'','',,'',EMPTY (SOME),
Configure the offline decoding delay (in milliseconds). The configured delay is observed at each control word parity change.,,'',,'',EMPTY (SOME),
Configure the skip time interval for the 1 and 3 buttons.,,'',,'',EMPTY (SOME),
Configure the skip time interval for the 4 and 6 buttons.,,'',,'',EMPTY (SOME),
Configure the skip time interval for the 7 and 9 buttons.,,'',,'',EMPTY (SOME),
Configure the type of status indication icons shown in the movie list.,,'',,,SOLITARY,
Configure the width allocated to the picon.,'','',,'',EMPTY (SOME),
Configure the width allocated to the service name.,'','',,'',EMPTY (SOME),
"Configure to show the channel names, picons, or both in the EPG.",'','',,'',EMPTY (SOME),
"Configure which tuner type will be preferred, when the same service is available on different types of tuners.",'','',,'',EMPTY (SOME),
Configure your NTP server.,'','',,'',EMPTY (SOME),
"Configure your network settings, and press OK to start the scan",'','',,'',EMPTY (SOME),
Conflicting timer,'','',,'',EMPTY (SOME),
Connected clients,'','',,'',EMPTY (SOME),
Connected!,,'',,,SOLITARY,
Connected: ,'','',,'',EMPTY (SOME),
Constellation,'','',,,EMPTY (SOME),
Content,'','',,'',EMPTY (SOME),
Continues,'','',,'',EMPTY (SOME),
Control of the position how finished timers are shown in the Timer List.,,'',,,SOLITARY,
Convert ext3 filesystem to ext4,'','',,,EMPTY (SOME),
Convert ext3 to ext4,'','',,,EMPTY (SOME),
Convert filesystem ext3 to ext4,'','',,,EMPTY (SOME),
Converting ext3 to ext4...,'','',,'',EMPTY (SOME),
Cool TV Guide,'','',,,EMPTY (SOME),
Copying files,'','',,'',EMPTY (SOME),
Cores:\t%s,,'',,,SOLITARY,
Could not connect to %s %s .NFI image feed server:,'','',,,EMPTY (SOME),
Could not open the file %s!,'','',,'',EMPTY (SOME),
Could not save configfile %s!,'','',,'',EMPTY (SOME),
Crash Logs,'','',,'',EMPTY (SOME),
Create more detailed crash log,,'',,,SOLITARY,
Creating AP and SC Files,'','',,'',EMPTY (SOME),
Creating Hardlink to Timeshift file failed!,'','',,'',EMPTY (SOME),
Cron Manager,'','',,'',EMPTY (SOME),
CronTimers,'','',,,EMPTY (SOME),
Current Event:,'','',,'',EMPTY (SOME),
Current Status:,'','',,'',EMPTY (SOME),
Current time,'','',,'',EMPTY (SOME),
Current version:,'','',,'',EMPTY (SOME),
Currently installed image,'','',,,EMPTY (SOME),
Custom,'','',,'',EMPTY (SOME),
Custom skip time for '1''3' buttons,,'',,,SOLITARY,
DLNA support,'','',,'',EMPTY (SOME),
Daily,'','',,'',EMPTY (SOME),
Debug Logs,'','',,'',EMPTY (SOME),
Deep Standby,'','',,'',EMPTY (SOME),
Default recording type,'','',,'',EMPTY (SOME),
Defaults,'','',,'',EMPTY (SOME),
Delay time,'','',,'',EMPTY (SOME),
Delay:,'','',,'',EMPTY (SOME),
Delete %s?,'','',,'',EMPTY (SOME),
Delete Confirmation,'','',,'',EMPTY (SOME),
Delete...,,'',,,SOLITARY,
Deleted %s!,'','',,'',EMPTY (SOME),
Deleting files,'','',,'',EMPTY (SOME),
"Descramble & record ECM' gives the option to descramble afterwards if descrambling on recording failed. 'Don't descramble, record ECM' save a scramble recording that can be descrambled on playback. 'Normal' means descramble the recording and don't record ECM.",'','',,'',EMPTY (SOME),
Descramble http streams,'','',,,EMPTY (SOME),
Detected Devices:,'','',,,EMPTY (SOME),
Device Information,'','',,,EMPTY (SOME),
Device mounts,'','',,'',EMPTY (SOME),
Device setup,,'',,,SOLITARY,
Devices,'','',,'',EMPTY (SOME),
DiSEqC repeats,,'',,,SOLITARY,
Dialing:,,'',,,SOLITARY,
Digital downmix,,'',,,SOLITARY,
Disconnect,,'',,,SOLITARY,
Display,,'',,,SOLITARY,
Display and user interface,'','',,'',EMPTY (SOME),
Display the EIT now/next eventdata in infobar.,'','',,'',EMPTY (SOME),
Do you really want to check the filesystem?\nThis could take a long time!,'','',,'',EMPTY (SOME),
Do you really want to convert the filesystem?\nYou cannot go back!,'','',,,EMPTY (SOME),
Do you really want to delete %s ?,'','',,'',EMPTY (SOME),
Do you really want to delete ?,'','',,'',EMPTY (SOME),
Do you really want to delete this timer ?,'','',,'',EMPTY (SOME),
"Do you really want to download the plugin \""%s\""?",'','',,'',EMPTY (SOME),
Do you really want to permamently remove '%s' from trash can ?,'','',,,EMPTY (SOME),
Do you really want to permanently remove from trash can ?,'','',,,EMPTY (SOME),
"Do you really want to remove the plugin \""%s\""?",'','',,'',EMPTY (SOME),
Do you really want to remove the timer for %s?,'','',,'',EMPTY (SOME),
Do you want to add any additional information ?,'','',,'',EMPTY (SOME),
Do you want to also install samba client ?\nThis allows you to mount your windows shares on this device.,'','',,,EMPTY (SOME),
Do you want to attach a text file to explain the log ?\n(choose 'No' to type message using virtual keyboard.),'','',,'',EMPTY (SOME),
Do you want to delete all selected files:\n(choose 'No' to only delete the currently selected file.),'','',,,EMPTY (SOME),
Do you want to do a service scan?,'','',,'',EMPTY (SOME),
Do you want to do another manual service scan?,'','',,'',EMPTY (SOME),
Do you want to download the image to %s ?,'','',,,EMPTY (SOME),
Do you want to reboot your %s %s,'','',,'',EMPTY (SOME),
Do you want to send all selected files:\n(choose 'No' to only send the currently selected file.),'','',,,EMPTY (SOME),
Do you want to update your %s %s ?,'','',,'',EMPTY (SOME),
Do you want to upgrade the package:\n,'','',,'',EMPTY (SOME),
Dolby Digital / DTS downmix,,'',,,SOLITARY,
Don't save,'','',,'',EMPTY (SOME),
Download,'','',,,EMPTY (SOME),
Download %s from server,'','',,,EMPTY (SOME),
Download .NFI-files for USB-flasher,'','',,,EMPTY (SOME),
Drivers:\t%s,'','',,,EMPTY (SOME),
Drivers: %s,,'',,'',EMPTY (SOME),
ECM Statistics,'','',,'',EMPTY (SOME),
ECM Time,'','',,'',EMPTY (SOME),
ECM avg,'','',,'',EMPTY (SOME),
ECM data will be included in the stream. This enables a client receiver to decode it.,'','',,'',EMPTY (SOME),
ECM last,'','',,'',EMPTY (SOME),
ECM-Time,'','',,'',EMPTY (SOME),
EPG Cache Check,'','',,'',EMPTY (SOME),
EPG Search,'','',,'',EMPTY (SOME),
EPG filename,'','',,'',EMPTY (SOME),
EPG location,'','',,'',EMPTY (SOME),
Ecm:,,'',,'',EMPTY (SOME),
Edit bouquets list,,'',,,SOLITARY,
Edit services list,,'',,,SOLITARY,
Edit the Nameserver configuration of your %s %s.\n,'','',,'',EMPTY (SOME),
Edit the network configuration of your %s %s.\n,'','',,'',EMPTY (SOME),
Edit upgrade source url.,'','',,'',EMPTY (SOME),
Elapsed,'','',,'',EMPTY (SOME),
Elapsed & Remaining,'','',,'',EMPTY (SOME),
Enable FreeSat EPG,,'',,'',EMPTY (SOME),
Enable debug logs,,'',,,SOLITARY,
Enable panic button,'','',,'',EMPTY (SOME),
Enable parental control,,'',,,SOLITARY,
Enables a feature so that the receiver can decrypt streams (if the ECM data is included in the stream and a valid card is available).,'','',,,EMPTY (SOME),
Enigma2 skin selector,'','',,,EMPTY (SOME),
Enimga2 Changes,,'',,,SOLITARY,
Enter your e-mail address to send a copy of the log to.,,'',,'',EMPTY (SOME),
"Enter your forum user name, to make it easier to trace logs.",,'',,'',EMPTY (SOME),
Entitlements,'','',,'',EMPTY (SOME),
Error downloading change log.,'','',,,EMPTY (SOME),
Error executing plugin,'','',,'',EMPTY (SOME),
Error reading webpage!,'','',,'',EMPTY (SOME),
Error:\n%s,'','',,'',EMPTY (SOME),
Event Info,'','',,'',EMPTY (SOME),
Event font size,'','',,'',EMPTY (SOME),
Exit MAC-address configuration,'','',,,EMPTY (SOME),
Extended Networksetup Plugin...,'','',,'',EMPTY (SOME),
Extended Setup...,'','',,'',EMPTY (SOME),
Extended Shares,'','',,'',EMPTY (SOME),
External (CF),,'',,,SOLITARY,
FLASH,'','',,'',EMPTY (SOME),
FTP Setup,'','',,'',EMPTY (SOME),
FTP setup,,'',,,SOLITARY,
File oscam.conf not found.\nPlease enter username/password manually.,'','',,'',EMPTY (SOME),
Filesystem Check,'','',,'',EMPTY (SOME),
Flash,'','',,,EMPTY (SOME),
Flashing,'','',,'',EMPTY (SOME),
Flashing failed,'','',,,EMPTY (SOME),
Fontsize,'','',,,EMPTY (SOME),
Force de-interlace,'','',,'',EMPTY (SOME),
Free Memory:,'','',,,EMPTY (SOME),
Free Swap:,'','',,,EMPTY (SOME),
Free To Air,,'',,'',EMPTY (SOME),
Free memory,'','',,'',EMPTY (SOME),
Free memory:,'','',,'',EMPTY (SOME),
