msgid,openatv,openhdf,openpli,openvix,STATUS
Your receiver is now ready to be used.\n\nYour internet connection is working.\n\n,,,Ο δέκτης σας είναι τώρα έτοιμος για χρήση.\n\nΗ σύνδεση με το διαδίκτυο λειτουργεί.\n\n,,SOLITARY
Your receiver is now ready to use.\n\nYour internet connection is working now.\n\nPlease press OK to continue.,,,Ο δέκτης σας είναι πλέον έτοιμος για χρήση.\n\nΗ σύνδεσή σας στο διαδίκτυο λειτουργεί τώρα.\n\nΠιέστε OK για να συνεχίσετε.,,SOLITARY
Your receiver is rebooting,,,Γίνεται επανεκκίνηση του δέκτη σας,,SOLITARY
Your receiver is shutting down,,,Ο δέκτης σας απενεργοποιείται,,SOLITARY
Your receiver might be unusable now. Please consult the manual for further assistance before rebooting your receiver.,,,Ο δέκτης σας ίσως να μην μπορεί να χρησιμοποιηθεί. Ανατρέξτε στο εγχειρίδιο για περισσότερη βοήθεια πριν κάνετε επανεκκίνηση.,,SOLITARY
Your receiver will got to stand by due to the sleeptimer.,,,Ο δέκτης σας θα μεταβεί σε αναμονή εξαιτίας του χρονοδιακόπτη ύπνου.,,SOLITARY
Your receiver will got to standby due to inactivity.,,,Ο δέκτης σας θα μεταβεί σε αναμονή εξαιτίας της αδράνειας.,,SOLITARY
Your receiver will restart after pressing OK on your remote control.,,,Θα γίνει επανεκκίνηση του δέκτη σας αφού πιέσετε το OK στο τηλεχειριστήριο.,,SOLITARY
Your wireless LAN internet connection could not be started!\nHave you attached your USB WLAN Stick?\n\nPlease choose what you want to do next.,Αδυναμία εκκίνησης της ασύρματης σύνδεσης δικτύου!\nΈχετε συνδέσει το USB στικ;\n\nΕπιλέξτε τι θέλετε να γίνει μετά.,Η ασύρματη σύνδεση δικτύου δεν μπορεί να εκκινήσει!\nΈχετε συνδέσει το Usb Stick;\n\nΕπιλέξτε τι θέλετε να ακολουθήσει.,Αδυναμία εκκίνησης της ασύρματης σύνδεσης δικτύου!\nΈχετε συνδέσει το USB στικ;\n\nΕπιλέξτε τι θέλετε να γίνει μετά.,Αδυναμία εκκίνησης της ασύρματης σύνδεσης δικτύου!\nΈχετε συνδέσει το USB στικ;\n\nΕπιλέξτε τι θέλετε να γίνει μετά.,MISMATCH (ALL)
Zambia,Ζάμπια,,Ζάμπια,'',INCOMPLETE (SOME)
Zap,Μετάβαση,'',Μετάβαση,Μετάβαση,INCOMPLETE (ALL)
Zap back to previously tuned service?,Επιστροφή στην προηγούμενη υπηρεσία;,Μετάβαση στην προηγούμενη υπηρεσία;,Επιστροφή στην προηγούμενη υπηρεσία;,Επιστροφή στην προηγούμενη υπηρεσία;,MISMATCH (ALL)
Zap back to service before positioner setup?,Επιστροφή στην υπηρεσία πριν τη ρύθμιση του μοτέρ;,Μετάβαση στην υπηρεσία πριν τη ρύθμιση του positioner;,Επιστροφή στην υπηρεσία πριν τη ρύθμιση του μοτέρ;,Επιστροφή στην υπηρεσία πριν τη ρύθμιση του μοτέρ;,MISMATCH (ALL)
Zap bouquets blindly on zap buttons,,,Τυφλή μετάβαση ανάμεσα στα μπουκέτα με τα πλήκτρα ζάπινγκ,,SOLITARY
Zap down,Ζάπινγκ προς τα κάτω,,Ζάπινγκ προς τα κάτω,Ζάπινγκ προς τα κάτω,CONSISTENT (SOME)
Zap focus to Picture in Picture,Μετάβαση εστίασης σε Εικόνα σε Εικόνα,Zap focus to Picture in Picture,Μετάβαση εστίασης σε Εικόνα σε Εικόνα,Μετάβαση εστίασης σε Εικόνα σε Εικόνα,MISMATCH (ALL)
Zap focus to main screen,Μετάβαση εστίασης στην κύρια οθόνη,Zap focus to main screen,Μετάβαση εστίασης στην κύρια οθόνη,Μετάβαση εστίασης στην κύρια οθόνη,MISMATCH (ALL)
Zap mode,Λειτουργία μετάβασης,Κατάσταση zap,Λειτουργία μετάβασης,Λειτουργία μετάβασης,MISMATCH (ALL)
Zap to,Μετάβαση σε,,Μετάβαση σε,Μετάβαση σε,CONSISTENT (SOME)
Zap to selected channel,Μετάβαση στο επιλεγμένο κανάλι,,Μετάβαση στο επιλεγμένο κανάλι,,CONSISTENT (SOME)
Zap to selected channel and exit GMEPG,,,Μετάβαση στο επιλεγμένο κανάλι και έξοδος από το GMEPG,,SOLITARY
"Zap to selected channel, or show detailed event info (depends on configuration)",Μετάβαση στο επιλεγμένο κανάλι ή εμφάνιση αναλυτικών πληροφοριών εκπομπής (εξαρτάται από τη ρύθμιση),,Μετάβαση στο επιλεγμένο κανάλι ή εμφάνιση αναλυτικών πληροφοριών εκπομπής (εξαρτάται από τη ρύθμιση),,CONSISTENT (SOME)
Zap up,Ζάπινγκ προς τα επάνω,,Ζάπινγκ προς τα επάνω,Ζάπινγκ προς τα επάνω,CONSISTENT (SOME)
Zapped to timer service %s as Picture in Picture!,,,Έγινε μετάβαση στην υπηρεσία %s ως PiP!,,SOLITARY
Zapped to timer service %s!,,,Έγινε μετάβαση στην υπηρεσία χρονοδιακόπτη %s!,,SOLITARY
Zgemma H.S/H.2S/H.2H/H5/H7(old model),,,Zgemma H.S/H.2S/H.2H/H5/H7(παλιό μοντέλο),,SOLITARY
Zgemma H7(new model)/H9(new model)/H9COMBO/H9TWIN/H10,,,Zgemma H7(νέο μοντέλο)/H9(νέο μοντέλο)/H9COMBO/H9TWIN/H10,,SOLITARY
Zgemma H9(old model)/I55Plus,,,Zgemma H9(παλιό μοντέλο)/I55Plus,,SOLITARY
Zgemma Star S/2S/H1/H2,'',,Zgemma Star S/2S/H1/H2,'',INCOMPLETE (SOME)
Zimbabwe,Ζιμπάμπουε,,Ζιμπάμπουε,'',INCOMPLETE (SOME)
[REC],,,[ΕΓΓΡ],,SOLITARY
[alternative edit],[επεξεργασία εναλλακτικών],[εναλλακτική επεξεργασία],[επεξεργασία εναλλακτικών],[επεξεργασία εναλλακτικών],MISMATCH (ALL)
[bouquet edit],[επεξεργασία μπουκέτου],[επεξεργασία μπουκέτου],[επεξεργασία μπουκέτου],[επεξεργασία μπουκέτου],CONSISTENT (ALL)
[favourite edit],[επεξεργασία αγαπημένου],[επεξεργασία αγαπημένου],[επεξεργασία αγαπημένου],[επεξεργασία αγαπημένου],CONSISTENT (ALL)
[move mode],[λειτουργία μετακίνησης],[κατάσταση μεταφοράς],[λειτουργία μετακίνησης],[κατάσταση μεταφοράς],MISMATCH (ALL)
a gui to assign services/providers to common interface modules,γραφικό περιβάλλον για ανάθεση υπηρεσιών/παρόχων σε κοινή διεπαφή,γραφικό περιβάλλον για ανάθεση υπηρεσιών/παρόχων σε κοινή διεπαφή,γραφικό περιβάλλον για ανάθεση υπηρεσιών/παρόχων σε κοινή διεπαφή,γραφικό περιβάλλον για ανάθεση υπηρεσιών/παρόχων σε κοινή διεπαφή,CONSISTENT (ALL)
a gui to assign services/providers/caids to common interface modules,γραφικό περιβάλλον για ανάθεση υπηρεσιών/παρόχων/caids σε κοινή διεπαφή,γραφικό περιβάλλον για ανάθεση υπηρεσιών/παρόχων/caids σε κοινή διεπαφή,γραφικό περιβάλλον για ανάθεση υπηρεσιών/παρόχων/caids σε κοινή διεπαφή,γραφικό περιβάλλον για ανάθεση υπηρεσιών/παρόχων/caids σε κοινή διεπαφή,CONSISTENT (ALL)
about to start,έτοιμο για εκκίνηση,έτοιμο για εκκίνηση,έτοιμο για εκκίνηση,έτοιμο για εκκίνηση,CONSISTENT (ALL)
activate network adapter configuration,ενεργοποίηση ρύθμισης κάρτας δικτύου,ενεργοποίηση παραμετροποίησης κάρτας δικτύου,ενεργοποίηση ρύθμισης κάρτας δικτύου,,MISMATCH (SOME)
active,,,ενεργό,,SOLITARY
actual time only,,,μόνο ο πραγματικός χρόνος,,SOLITARY
adult movie/drama,ταινία ενηλίκων/δράμα,'',ταινία ενηλίκων/δράμα,ταινία ενηλίκων/δράμα,INCOMPLETE (ALL)
advanced,προχωρημένο,προχωρημένο,προχωρημένο,προχωρημένο,CONSISTENT (ALL)
adventure/western/war,περιπέτεια/γουέστερν/πόλεμος,'',περιπέτεια/γουέστερν/πόλεμος,περιπέτεια/γουέστερν/πόλεμος,INCOMPLETE (ALL)
advertisement/shopping,διαφήμιση/αγορές,'',διαφήμιση/αγορές,διαφήμιση/αγορές,INCOMPLETE (ALL)
after ,,,μετά ,,SOLITARY
all,,,όλα,,SOLITARY
alphabetic,αλφαβητικά,'',αλφαβητικά,αλφαβητικά,INCOMPLETE (ALL)
alphabetic reverse,αλφαβητική αντιστροφή,αλφαβητική αντιστροφή,αλφαβητική αντιστροφή,αλφαβητική αντιστροφή,CONSISTENT (ALL)
alphabetical,αλφαβητικά,,αλφαβητικά,,CONSISTENT (SOME)
alternative,εναλλασσόμενο,,εναλλασσόμενο,εναλλασσόμενο,CONSISTENT (SOME)
always,,,πάντα,,SOLITARY
and never ask in this session again,,,και να μη γίνει ερώτηση ξανά,,SOLITARY
and never ask this again,,,και να μη γίνει ποτέ ξανά ερώτηση,,SOLITARY
and select next channel,,,και επιλογή του επόμενου καναλιού,,SOLITARY
and select previous channel,,,και επιλογή του προηγούμενου καναλιού,,SOLITARY
are you sure to cancel all changes,,,σίγουρα θέλετε να ακυρωθούν όλες οι αλλαγές,,SOLITARY
"arts/culture (without music, general)","τέχνες/πολιτισμός (χωρίς μουσική, γενικά)",'',"τέχνες/πολιτισμός (χωρίς μουσική, γενικά)","τέχνες/πολιτισμός (χωρίς μουσική, γενικά)",INCOMPLETE (ALL)
arts/culture magazine,τέχνες/πολιτιστικό μαγκαζίνο,'',τέχνες/πολιτιστικό μαγκαζίνο,τέχνες/πολιτιστικό μαγκαζίνο,INCOMPLETE (ALL)
athletics,αθλητισμός,'',αθλητισμός,αθλητισμός,INCOMPLETE (ALL)
audio tracks,κομμάτια ήχου,audio tracks,ροές ήχου,κομμάτια ήχου,MISMATCH (ALL)
auto,αυτόματο,αυτόματο,αυτόματο,αυτόματο,CONSISTENT (ALL)
automatic,αυτόματο,'',αυτόματο,αυτόματο,INCOMPLETE (ALL)
back,πίσω,πίσω,πίσω,πίσω,CONSISTENT (ALL)
background image,εικόνα φόντου,εικόνα φόντου,εικόνα φόντου,εικόνα φόντου,CONSISTENT (ALL)
ballet,μπαλέτο,'',μπαλέτο,μπαλέτο,INCOMPLETE (ALL)
bc%s,,'',bc%s,,INCOMPLETE (SOME)
better,καλύτερα,καλύτερα,καλύτερα,καλύτερα,CONSISTENT (ALL)
black,μαύρο,μαύρο,μαύρο,μαύρο,CONSISTENT (ALL)
black & white,άσπρο & μαύρο,'',άσπρο & μαύρο,άσπρο & μαύρο,INCOMPLETE (ALL)
blacklist,μαύρη λίστα,μη επιτρεπόμενα,μαύρη λίστα,μαύρη λίστα,MISMATCH (ALL)
blue,μπλε,μπλε,μπλε,μπλε,CONSISTENT (ALL)
bottom,κάτω,,κάτω,'',INCOMPLETE (SOME)
broadcasting/press,μεταδόσεις/τύπος,'',μεταδόσεις/τύπος,μεταδόσεις/τύπος,INCOMPLETE (ALL)
by date,κατά ημερομηνία,'',κατά ημερομηνία,κατά ημερομηνία,INCOMPLETE (ALL)
cartoon/puppets,καρτούν/μαριονέτες,'',καρτούν/μαριονέτες,καρτούν/μαριονέτες,INCOMPLETE (ALL)
center,κέντρο,'',κέντρο,κέντρο,INCOMPLETE (ALL)
centered,στο κέντρο,,στο κέντρο,,CONSISTENT (SOME)
"centered, wrapped","στο κέντρο, σε αναδίπλωση",,"στο κέντρο, σε αναδίπλωση",'',INCOMPLETE (SOME)
chapters,κεφάλαια,κεφάλαια,κεφάλαια,κεφάλαια,CONSISTENT (ALL)
childrens's/youth program (general),,'',παδικά/νεανικό πρόγραμμα (γενικά),,INCOMPLETE (SOME)
circular left,αριστερόστροφη,αριστερόστροφη,αριστερόστροφη,αριστερόστροφη,CONSISTENT (ALL)
circular right,δεξιόστροφη,δεξιόστροφη,δεξιόστροφη,δεξιόστροφη,CONSISTENT (ALL)
clip overscan / letterbox borders,υπερσάρωση κομματιού / όρια μπαρών πάνω-κάτω,,υπερσάρωση κομματιού / όρια μπαρών πάνω-κάτω,'',INCOMPLETE (SOME)
comedy,κωμωδία,'',κωμωδία,κωμωδία,INCOMPLETE (ALL)
config menu,μενού ρύθμισης,,μενού ρύθμισης,,CONSISTENT (SOME)
configure in which resolution pictures are displayed with the picture viewer and movieplayer,,,ρυθμίστε σε ποια ανάλυση οι εικόνες θα απεικονίζονται με την προβολή φωτογραφιών και τον αναπαραγωγό ταινιών,,SOLITARY
confirmed,επιβεβαιωμένο,επιβεβαιωμένο,επιβεβαιωμένο,επιβεβαιωμένο,CONSISTENT (ALL)
connected,συνδεδεμένο,συνδεδεμένο,συνδεδεμένο,συνδεδεμένο,CONSISTENT (ALL)
controlled by HDMI,ελέγχεται από το HDMI,,ελέγχεται από το HDMI,'',INCOMPLETE (SOME)
cooking,μαγειρική,'',μαγειρική,μαγειρική,INCOMPLETE (ALL)
daily,καθημερινά,καθημερινά,καθημερινά,καθημερινά,CONSISTENT (ALL)
day,ημέρα,ημέρα,ημέρα,ημέρα,CONSISTENT (ALL)
default,προεπιλογή,,προεπιλογή,,CONSISTENT (SOME)
delete cut,διαγραφή αποκοπής,"διαγραφή \""cut\""",διαγραφή αποκοπής,διαγραφή αποκοπής,MISMATCH (ALL)
descramble and record ecm,αποκωδικοποίηση και εγγραφή ecm,'',αποκρυπτογράφηση και εγγραφή ecm,αποκωδικοποίηση και εγγραφή ecm,MISMATCH (ALL)
detective/thriller,αστυνομικά/θρίλερ,'',αστυνομικά/θρίλερ,αστυνομικά/θρίλερ,INCOMPLETE (ALL)
disable,απενεργοποίηση,απενεργοποίηση,απενεργοποίηση,απενεργοποίηση,CONSISTENT (ALL)
disable intro screen,,,απενεργοποίηση οθόνης έναρξης,,SOLITARY
disabled,ανενεργό,απεργοποιημένο,ανενεργό,ανενεργό,MISMATCH (ALL)
disconnected,αποσυνδεδεμένο,αποσυνδεμένο,αποσυνδεδεμένο,αποσυνδεδεμένο,MISMATCH (ALL)
discussion/interview/debate,συζητήσεις/συνέντευξη/ντιμπέιτ,'',συζητήσεις/συνέντευξη/ντιμπέιτ,συζητήσεις/συνέντευξη/ντιμπέιτ,INCOMPLETE (ALL)
do nothing,να μη γίνει τίποτα,μην κάνεις τίποτα,να μη γίνει τίποτα,να μη γίνει τίποτα,MISMATCH (ALL)
documentary,ντοκυμαντέρ,'',ντοκυμαντέρ,ντοκυμαντέρ,INCOMPLETE (ALL)
"don't descramble, record ecm","μη αποκωδικοποίηση, εγγραφή ecm",'',"χωρίς αποκρυπτογράφηση, εγγραφή ecm","μη αποκωδικοποίηση, εγγραφή ecm",MISMATCH (ALL)
done!,ολοκληρώθηκε!,Ολοκληρώθηκε!,ολοκληρώθηκε!,ολοκληρώθηκε!,MISMATCH (ALL)
east,ανατολικά,,ανατολικά,ανατολικά,CONSISTENT (SOME)
economics/social advisory,οικονομία/κοινωνική συμβουλευτική,'',οικονομία/κοινωνική συμβουλευτική,οικονομία/κοινωνική συμβουλευτική,INCOMPLETE (ALL)
education/science/factual topics (general),εκπαίδευση/επιστήμη/πραγματικά θέματα (γενικά),'',εκπαίδευση/επιστήμη/πραγματικά θέματα (γενικά),εκπαίδευση/επιστήμη/πραγματικά θέματα (γενικά),INCOMPLETE (ALL)
embedded,,,ενσωματωμένος,'',INCOMPLETE (SOME)
empty,κενό,κενό,κενό,κενό,CONSISTENT (ALL)
enable,ενεργοποίηση,ενεργοποίησε,ενεργοποίηση,ενεργοποίηση,MISMATCH (ALL)
enable intro screen,,,ενεργοποίηση οθόνης έναρξης,,SOLITARY
enabled,ενεργό,ενεργοποιημένο,ενεργό,ενεργό,MISMATCH (ALL)
end cut here,τέλος αποκοπής εδώ,σημείωσε το τέλος αποκοπής,τέλος αποκοπής εδώ,τέλος αποκοπής εδώ,MISMATCH (ALL)
entertainment (10-16 year old),ψυχαγωγία (10-16 ετών),'',ψυχαγωγία (10-16 ετών),ψυχαγωγία (10-16 ετών),INCOMPLETE (ALL)
entertainment (6-14 year old),ψυχαγωγία (6-14 ετών),'',ψυχαγωγία (6-14 ετών),ψυχαγωγία (6-14 ετών),INCOMPLETE (ALL)
epg cache backup,,,αντίγραφο ασφαλείας του cache του epg,αντίγραφο ασφαλείας του cache του epg,CONSISTENT (SOME)
equestrian,ιπποδρομίες,'',ιπποδρομίες,ιπποδρομίες,INCOMPLETE (ALL)
error starting scanning,σφάλμα έναρξης ανίχνευσης,,σφάλμα έναρξης ανίχνευσης,σφάλμα έναρξης ανίχνευσης,CONSISTENT (SOME)
error while scanning,σφάλμα κατά την ανίχνευση,,σφάλμα κατά την ανίχνευση,σφάλμα κατά την ανίχνευση,CONSISTENT (SOME)
et4000,'',,et4000,et4000,INCOMPLETE (SOME)
et5000/et6000,,,et5000/et6000,,SOLITARY
et8000/et10000,,,et8000/et10000,et8000/et10000,UNCHANGED (SOME)
et9000/et9100,'',,et9000/et9100,et9000/et9100,INCOMPLETE (SOME)
et9200/et9500/et6500,,,et9200/et9500/et6500,,SOLITARY
execute cuts (requires MovieCut plugin),εκτέλεση περικοπών (απαιτείται το πρόσθετο MovieCut),,εκτέλεση περικοπών (απαιτείται το πρόσθετο MovieCut),,CONSISTENT (SOME)
exit DVD player or return to file browser,έξοδος από την αναπαραγωγή DVD ή επιστροφή στον πλοηγό αρχείων,έξοδος απο το DVD player ή επιστροφή στο διαφυλλιστή αρχείων,έξοδος απο την αναπαραγωγή DVD ή επιστροφή στον πλοηγό αρχείων,έξοδος απο την αναπαραγωγή DVD ή επιστροφή στον πλοηγό αρχείων,MISMATCH (ALL)
exit network adapter configuration,έξοδος από ρύθμιση προσαρμογέα δικτύου,έξοδος από ρύθμιση κάρτας δικτύου,έξοδος από ρύθμιση προσαρμογέα δικτύου,,MISMATCH (SOME)
exit networkadapter setup menu,έξοδος από μενού ρυθμίσεων προσαρμογέα δικτύου,έξοδος από μενού ρυθμίσεων κάρτας δικτύου,έξοδος από μενού ρυθμίσεων προσαρμογέα δικτύου,,MISMATCH (SOME)
experimental film/video,πειραματικές ταινίες/βίντεο,'',πειραματικές ταινίες/βίντεο,πειραματικές ταινίες/βίντεο,INCOMPLETE (ALL)
extra wide,μεγάλου πλάτους,,πολύ πλατιά,μεγάλου πλάτους,MISMATCH (SOME)
failed,αποτυχία,'',αποτυχία,αποτυχία,INCOMPLETE (ALL)
false,ψευδές,'',ψευδές,ψευδές,INCOMPLETE (ALL)
fashion,μόδα,'',μόδα,μόδα,INCOMPLETE (ALL)
"fileformats (BMP, PNG, JPG, GIF)","τύποι αρχείων (BMP, PNG, JPG, GIF)","fileformats (BMP, PNG, JPG, GIF)","τύποι αρχείων (BMP, PNG, JPG, GIF)","τύποι αρχείων (BMP, PNG, JPG, GIF)",MISMATCH (ALL)
filename,όνομα αρχείου,όνομα αρχείου,όνομα αρχείου,όνομα αρχείου,CONSISTENT (ALL)
film/cinema,φιλμ/κινηματογράφος,'',φιλμ/κινηματογράφος,φιλμ/κινηματογράφος,INCOMPLETE (ALL)
fine arts,καλές τέχνες,'',καλές τέχνες,καλές τέχνες,INCOMPLETE (ALL)
fitness & health,άσκηση & υγεία,'',άσκηση & υγεία,άσκηση & υγεία,INCOMPLETE (ALL)
flat alphabetic,αλφαβητική ταξινόμηση,'',αλφαβητική ταξινόμηση,αλφαβητική ταξινόμηση,INCOMPLETE (ALL)
flat alphabetic reverse,αλφαβητική αντιστροφή,'',αλφαβητική αντιστροφή,αλφαβητική αντιστροφή,INCOMPLETE (ALL)
folk/traditional music,λαϊκή/παραδοσιακή μουσική,'',λαϊκή/παραδοσιακή μουσική,λαϊκή/παραδοσιακή μουσική,INCOMPLETE (ALL)
football/soccer,ποδόσφαιρο,'',ποδόσφαιρο,ποδόσφαιρο,INCOMPLETE (ALL)
force disabled,αναγκαστική απενεργοποίηση,,αναγκαστική απενεργοποίηση,,CONSISTENT (SOME)
force enabled,αναγκαστική ενεργοποίηση,,αναγκαστική ενεργοποίηση,,CONSISTENT (SOME)
foreign countries/expeditions,ξένες χώρες/εκδρομές,'',ξένες χώρες/εκδρομές,ξένες χώρες/εκδρομές,INCOMPLETE (ALL)
forward to the next chapter,προώθηση στο επόμενο κεφάλαιο,προώθηση στο επόμενο κεφάλαιο,προώθηση στο επόμενο κεφάλαιο,προώθηση στο επόμενο κεφάλαιο,CONSISTENT (ALL)
free,ελεύθερα,ελεύθερα,ελεύθερα,ελεύθερα,CONSISTENT (ALL)
from,από,,από,από,CONSISTENT (SOME)
further education,ανώτερη εκπαίδευση,'',ανώτερη εκπαίδευση,ανώτερη εκπαίδευση,INCOMPLETE (ALL)
game show/quiz/contest,τηλεπαιχνίδι/κουίζ/διαγωνισμός,'',τηλεπαιχνίδι/κουίζ/διαγωνισμός,τηλεπαιχνίδι/κουίζ/διαγωνισμός,INCOMPLETE (ALL)
gardening,κηπουρική,'',κηπουρική,κηπουρική,INCOMPLETE (ALL)
go to deep standby,μετάβαση σε βαθιά αναμονή,πήγαινε σε Τερματισμό,μετάβαση σε βαθιά αναμονή,μετάβαση σε βαθιά αναμονή,MISMATCH (ALL)
go to standby,μετάβαση σε αναμονή,πήγαινε σε αναμονή,μετάβαση σε αναμονή,μετάβαση σε αναμονή,MISMATCH (ALL)
grab this frame as bitmap,λήψη στιγμιότυπου του καρέ ως bitmap,grab this frame as bitmap,λήψη στιγμιότυπου του καρέ ως bitmap,λήψη στιγμιότυπου του καρέ ως bitmap,MISMATCH (ALL)
green,πράσινο,πράσινο,πράσινο,πράσινο,CONSISTENT (ALL)
handicraft,χειροτεχνία,'',χειροτεχνία,χειροτεχνία,INCOMPLETE (ALL)
height,ύψος,ύψος,ύψος,ύψος,CONSISTENT (ALL)
help...,βοήθεια...,,βοήθεια...,,CONSISTENT (SOME)
horizontal,οριζόντια,οριζόντια,οριζόντια,οριζόντια,CONSISTENT (ALL)
in menu and plugins,,,στα μενού και τα πρόσθετα,,SOLITARY
in menu only,,,στα μενού μόνο,,SOLITARY
in plugins only,,,στα πρόσθετα μόνο,,SOLITARY
information/education/school program,ειδήσεις/εκπαίδευση/σχολικό πρόγραμμα,'',ειδήσεις/εκπαίδευση/σχολικό πρόγραμμα,ειδήσεις/εκπαίδευση/σχολικό πρόγραμμα,INCOMPLETE (ALL)
init module,αρχικοποίηση αρθρώματος,init module,αρχικοποίηση αρθρώματος,αρχικοποίηση αρθρώματος,MISMATCH (ALL)
init modules,αρχικοποίηση αρθρωμάτων,init modules,αρχικοποίηση αρθρωμάτων,,MISMATCH (SOME)
insert mark here,εισαγωγή σημειωτή,εισαγωγή σημειωτή,εισαγωγή σημειωτή,εισαγωγή σημειωτή,CONSISTENT (ALL)
invalid type,μη έγκυρος τύπος,'',μη έγκυρος τύπος,μη έγκυρος τύπος,INCOMPLETE (ALL)
jazz,τζαζ,'',τζαζ,τζαζ,INCOMPLETE (ALL)
jump back to the previous title,μετάβαση στον πρηγούμενο τίτλο,μετάβαση στον πρηγούμενο τίτλο,μετάβαση στον πρηγούμενο τίτλο,μετάβαση στον πρηγούμενο τίτλο,CONSISTENT (ALL)
jump forward to the next title,μετάβαση στον επόμενο τίτλο,μετάβαση στον επόμενο τίτλο,μετάβαση στον επόμενο τίτλο,μετάβαση στον επόμενο τίτλο,CONSISTENT (ALL)
jump to chapter by number,μετάβαση στο κεφάλαιο με αριθμό,,μετάβαση στο κεφάλαιο με αριθμό,,CONSISTENT (SOME)
languages,γλώσσες,'',γλώσσες,γλώσσες,INCOMPLETE (ALL)
leave movie player...,έξοδος από τον αναπαραγωγό ταινιών...,έξοδος απο το movie player...,έξοδος από τον αναπαραγωγό ταινιών...,,MISMATCH (SOME)
left,αριστερά,αριστερά,αριστερά,αριστερά,CONSISTENT (ALL)
"left, wrapped","αριστερά, σε αναδίπλωση",,"αριστερά, σε αναδίπλωση",'',INCOMPLETE (SOME)
leisure hobbies (general),χόμπι αναψυχής (γενικά),'',χόμπι αναψυχής (γενικά),χόμπι αναψυχής (γενικά),INCOMPLETE (ALL)
length,διάρκεια,μήκος,διάρκεια,διάρκεια,MISMATCH (ALL)
"limit ..., aborting !","όριο ..., ματαίωση!",'',"όριο ..., ματαίωση!","όριο ..., ματαίωση!",INCOMPLETE (ALL)
list style compact,,,συμπτυγμένη μορφή λίστας,,SOLITARY
list style compact with description,,,συμπτυγμένη μορφή λίστας με περιγραφή,,SOLITARY
list style default,,,προεπιλεγμένη μορφή λίστας,,SOLITARY
list style single line,,,λίστα μονής γραμμής,,SOLITARY
listens to hotplug events,,,ακρόαση συμβάντων σύνδεσης και άμεσης λειτουργίας,,SOLITARY
literature,λογοτεχνία,'',λογοτεχνία,λογοτεχνία,INCOMPLETE (ALL)
live broadcast,ζωντανή μετάδοση,'',ζωντανή μετάδοση,ζωντανή μετάδοση,INCOMPLETE (ALL)
locked,κλειδωμένο,κλειδωμένο ,κλειδωμένο,κλειδωμένο,MISMATCH (ALL)
long,,,παρατεταμένο,παρατεταμένο,CONSISTENT (SOME)
magazines/reports/documentary,περιοδικά/εκθέσεις/ντοκιμαντέρ,'',περιοδικά/εκθέσεις/ντοκιμαντέρ,περιοδικά/εκθέσεις/ντοκιμαντέρ,INCOMPLETE (ALL)
manual,χειροκίνητα,χειροκίνητα,χειροκίνητα,χειροκίνητα,CONSISTENT (ALL)
martial sports,πολεμικά σπορ,'',πολεμικά σπορ,πολεμικά σπορ,INCOMPLETE (ALL)
medicine/physiology/psychology,ιατρική/φυσιολογία/ψυχολογία,'',ιατρική/φυσιολογία/ψυχολογία,ιατρική/φυσιολογία/ψυχολογία,INCOMPLETE (ALL)
menu,μενού,μενού,μενού,μενού,CONSISTENT (ALL)
mins,λεπτά,λεπτά,λεπτά,λεπτά,CONSISTENT (ALL)
minutes,λεπτά,λεπτά,λεπτά,λεπτά,CONSISTENT (ALL)
month,μήνας,μήνας,μήνας,μήνας,CONSISTENT (ALL)
motor sport,μηχανοκίνητος αθλητισμός,'',μηχανοκίνητος αθλητισμός,μηχανοκίνητος αθλητισμός,INCOMPLETE (ALL)
motoring,αυτοκίνηση,'',αυτοκίνηση,αυτοκίνηση,INCOMPLETE (ALL)
move down to last entry,μετάβαση στο τελευταίο στοιχείο,μετάβαση στην τελευταία εγγραφή,μετάβαση στο τελευταίο στοιχείο,,MISMATCH (SOME)
move down to next entry,μετάβαση στο επόμενο στοιχείο,μετάβαση στην επόμενη εγγραφή,μετάβαση στο επόμενο στοιχείο,,MISMATCH (SOME)
move up to first entry,μετάβαση στο πρώτο στοιχείο,μετάβαση στην πρώτη εγγραφή,μετάβαση στο πρώτο στοιχείο,,MISMATCH (SOME)
move up to previous entry,μετάβαση στο προηγούμενο στοιχείο,μετάβαση στην προηγούμενη εγγραφή,μετάβαση στο προηγούμενο στοιχείο,,MISMATCH (SOME)
movie/drama (general),ταινία/δράμα (γενικά),'',ταινία/δράμα (γενικά),ταινία/δράμα (γενικά),INCOMPLETE (ALL)
multi,πολλαπλό,,πολλαπλό,,CONSISTENT (SOME)
multinorm,πολλαπλό,multinorm,πολλαπλό,πολλαπλό,MISMATCH (ALL)
music/ballet/dance (general),μουσική/μπαλέτο/χορός (γενικά),'',μουσική/μπαλέτο/χορός (γενικά),μουσική/μπαλέτο/χορός (γενικά),INCOMPLETE (ALL)
musical/opera,μιούζικαλ/όπερα,'',μιούζικαλ/όπερα,μιούζικαλ/όπερα,INCOMPLETE (ALL)
nature/animals/environment,φύση/ζώα/περιβάλλον,'',φύση/ζώα/περιβάλλον,φύση/ζώα/περιβάλλον,INCOMPLETE (ALL)
never,ποτέ,ποτέ,ποτέ,ποτέ,CONSISTENT (ALL)
new media,νέα πολυμέσα,'',νέα πολυμέσα,νέα πολυμέσα,INCOMPLETE (ALL)
