msgid,openatv,openhdf,openpli,openvix,STATUS
Uruguay,Uruguay,,Uruguay,Uruguay,UNCHANGED (SOME)
Usage Setup,Gebruikersinstellingen,,Gebruikersinstellingen,,CONSISTENT (SOME)
Use,Gebruik,Gebruik,Gebruik,Gebruik,CONSISTENT (ALL)
Use 12 characters display mode,,,Gebruik de 12 characters display modus,Gebruik de modus met 12 karakters.,MISMATCH (SOME)
Use DHCP,Automatisch IP verkrijgen (DHCP),Automatisch IP verkrijgen (DHCP),Automatisch IP verkrijgen (DHCP),Gebruik DHCP,MISMATCH (ALL)
Use EIT EPG information when it is available.,"Indien geactiveerd kunt u, indien deze beschikbaar is, de EIT EPG informatie inschakelen.",Gebruik EIT EPG informatie indien beschikbaar.,"Indien geactiveerd kunt u, indien deze beschikbaar is, de EIT EPG informatie inschakelen.",Gebruik EIT EPG informatie indien beschikbaar.,MISMATCH (ALL)
Use FreeSat EPG information when it is available.,"Indien geactiveerd kunt u, indien deze beschikbaar is, de Freesat EPG informatie inschakelen.",Gebruik FreeSat EPG informatie indien beschikbaar.,"Indien geactiveerd kunt u, indien deze beschikbaar is, de Freesat EPG informatie inschakelen.",Gebruik FreeSat EPG informatie indien beschikbaar.,MISMATCH (ALL)
Use HDMI pre-emphasis,,,Gebruik de HDMI pre-emphasis,,SOLITARY
Use MHW EPG information when it is available.,"Indien geactiveerd kunt u, indien deze beschikbaar is, de MHW EPG informatie inschakelen.",Gebruik MHW EPG informatie indien beschikbaar.,"Indien geactiveerd kunt u, indien deze beschikbaar is, de MHW EPG informatie inschakelen.",Gebruik MHW EPG informatie indien beschikbaar.,MISMATCH (ALL)
Use Netmed EPG information when it is available.,"Indien geactiveerd kunt u, indien deze beschikbaar is, de Netmed EPG informatie inschakelen.",Gebruik Netmed EPG informatie indien beschikbaar.,"Indien geactiveerd kunt u, indien deze beschikbaar is, de Netmed EPG informatie inschakelen.",Gebruik Netmed EPG informatie indien beschikbaar.,MISMATCH (ALL)
Use OpenTV EPG information when it is available.,Gebruik OpenTV EPG informatie wanneer deze beschikbaar is.,,Gebruik de OpenTV EPG indien deze beschikbaar is.,,MISMATCH (SOME)
Use TV remote control,Gebruik de afstandsbediening van de TV,Gebruik de afstandsbediening van de TV,Gebruik de afstandsbediening van de TV,Gebruik de afstandsbediening van de TV,CONSISTENT (ALL)
Use USALS for this sat,Gebruik USALS voor de satelliet,Gebruik USALS voor deze satelliet,Gebruik USALS voor de satelliet,Gebruik USALS voor deze satelliet,MISMATCH (ALL)
Use ViaSat EPG information when it is available.,"Indien geactiveerd kunt u, indien deze beschikbaar is, de Viasat EPG informatie inschakelen.",Gebruik ViaSat EPG informatie indien beschikbaar.,"Indien geactiveerd kunt u, indien deze beschikbaar is, de Viasat EPG informatie inschakelen.",Gebruik ViaSat EPG informatie indien beschikbaar.,MISMATCH (ALL)
Use Virgin EPG information when it is available.,"Indien geactiveerd kunt u, indien deze beschikbaar is, de Virgin EPG informatie inschakelen.",,"Indien geactiveerd kunt u, indien deze beschikbaar is, de Virgin EPG informatie inschakelen.",Gebruik Virgin EPG informatie indien beschikbaar.,MISMATCH (SOME)
Use a gateway,Gateway gebruiken,Gateway gebruiken,Gateway gebruiken,Gateway gebruiken,CONSISTENT (ALL)
Use as PiP if possible,,,Gebruik indien mogelijk als PIP,Gebruik indien mogelijk PiP,MISMATCH (SOME)
Use circular LNB,Gebruik de circulaire LNB,,Gebruik de circulaire LNB,Gebruik circulaire LNB,MISMATCH (SOME)
Use fastscan channel names,Gebruik fastscan zendernamen,Gebruik fastscan kanaalnamen,Wilt u de Fastscan zendernamen gebruiken,Gebruik fastscan kanaalnamen,MISMATCH (ALL)
Use fastscan channel numbering,Gebruik fastscan zendervolgorde,Gebruik fastscan zendervolgorde,Wilt u de Fastscan zendervolgorde gebruiken,Gebruik fastscan zendervolgorde,MISMATCH (ALL)
Use frequency or channel,Gebruik frequentie of zender,Gebruik frequentie of kanaal,Gebruik frequentie of kanaal,Gebruik frequentie of kanaal,MISMATCH (ALL)
Use individual settings for each directory,Gebruik afzonderlijke instellingen voor iedere map,Bewaar de instellingen voor elke map,Gebruik afzonderlijke instellingen voor iedere directory,Bewaar de instellingen voor elke map,MISMATCH (ALL)
Use interface,Netwerk interface inschakelen,Gebruikersinterface,Netwerk interface inschakelen,Gebruikersinterface,MISMATCH (ALL)
Use official channel numbering,Gebruik officiële zendernummers,Gebruik officiële kanaalvolgorde,Gebruik de officiële kanaalvolgorde,Gebruik officiële kanaalvolgorde,MISMATCH (ALL)
Use original DVB subtitle position,DVB-ondertitels alleen op de standaard positie weergeven,Gebruik originele DVB-ondertitel posities,Gebruik de oorspronkelijke positie van DVB ondertitels,Gebruik originele DVB-ondertitel posities,MISMATCH (ALL)
Use original teletext position,Teletekst-ondertitels alleen op de standaard positie weergeven,Gebruik de originele teletekst positie,Originele teletextpositie gebruiken,Gebruik de originele teletekst positie,MISMATCH (ALL)
Use power measurement,Meet stroom verbruik,Meet stroomopname,Meet stroomopname,Meet stroomopname,MISMATCH (ALL)
Use the network wizard to configure selected network adapter,Gebruik de netwerkwizard om de geselecteerde netwerkadapter te configureren,Gebruik de netwerk-wizard om de geselecteerde netwerkadapter te configureren,Gebruik de netwerkwizard om de geselecteerde netwerkadapter te configureren,Gebruik de netwerk-wizard om de geselecteerde netwerkadapter te configureren,MISMATCH (ALL)
Use the network wizard to configure your network\n,,,Gebruik de netwerkwizard om uw netwerk in te stellen\n,,SOLITARY
"Use the up/down keys on your remote control to select an option. After that, press OK.",U kunt met de omhoog / omlaag knop op uw afstandsbediening een optie kiezen. Druk daarna op OK.,U kunt met de omhoog/omlaag toets een optie kiezen. Druk daarna op OK.,Wizard basisinstellingen.\n\nU kunt met de omhoog/omlaag toets op uw afstandsbediening een optie kiezen. Indien u de wizard nu zou afsluiten is uw ontvanger niet gebruiksklaar. Het advies is daarom ook om de instellingen met de wizard te doorlopen.\n\nBevestig uw keuze met Ok.,U kunt met de omhoog/omlaag toets een optie kiezen. Druk daarna op OK.,MISMATCH (ALL)
Use the wizard to set up basic features,Start de wizard voor de basisinstellingen,Start de wizard voor basisinstellingen,Start de wizard voor de basisinstellingen.,Start de wizard voor basisinstellingen,MISMATCH (ALL)
Use these input device settings?,Instellingen voor dit apparaat gebruiken?,Deze instellingen gebruiken?,Instellingen voor dit apparaat gebruiken?,Deze instellingen gebruiken?,MISMATCH (ALL)
Use these settings?,Deze instellingen gebruiken?,Deze settings gebruiken?,Deze instellingen gebruiken?,Deze settings gebruiken?,MISMATCH (ALL)
Use this video enhancement settings?,Gebruik deze videoverbeteringsinstellingen?,Gebruik deze videoverbetering instellingen?,Gebruik deze videoverbeteringsinstellingen?,Gebruik deze videoverbetering instellingen?,MISMATCH (ALL)
Use trash can in movielist,Gebruik de prullenbak in de opnamelijst,Gebruik de prullenbak in movielijst,Gebruik de prullenbak in de opnamelijst,,MISMATCH (SOME)
Used service scan type,Gebruikte zoekmethode,Gebruikte zoekmethode,Gebruikte zoekmethode,Gebruikte zoekmethode,CONSISTENT (ALL)
User - bouquets,Gebruiker - favorietenlijst,Favorieten,Gebruiker - bouquets,Favorieten,MISMATCH (ALL)
User ID,,,Gebruikers ID,,SOLITARY
User Mode,,,Gebruikersinstellingen,,SOLITARY
User defined,Door u ingesteld,Door u ingesteld,Door u ingesteld,Door u ingesteld,CONSISTENT (ALL)
User defined transponder,Door u ingestelde transponder,Door gebruiker bepaalde transponder,Gebruikergedefinieerde transponder,Door gebruiker bepaalde transponder,MISMATCH (ALL)
User interface,,Gebruikers interface,Gebruikersinterface,Gebruikersinterface,MISMATCH (SOME)
Using LNB %d,Gebruik LNB %d,Gebruikt LNB %d,Gebruik LNB %d,Gebruikt LNB %d,MISMATCH (ALL)
Using fixed address,Gebruik vast ingesteld adres,Gebruik een vast adres,Gebruik vast ingesteld adres,Gebruik een vast adres,MISMATCH (ALL)
Using tuner %s,Gebruik tuner %s,Gebruikt tuner %s,Gebruik tuner %s,Gebruikt tuner %s,MISMATCH (ALL)
"Usually when the subtitle language is the same as the audio language, the subtitles will not be used. Enable this option to allow these subtitles to be used.","Wanneer de taal van de ondertitel hetzelfde is als die van het geluidsspoor, wordt de ondertiteling normaal gesproken niet weergegeven. Activeer deze optie om weergave van ondertitels in dat geval toch mogelijk te maken.",Gebruikelijk is dat ondertitels onderdurkt worden als die dezelfde taal hebben als het audio. Deze optie maakt het mogelijk de ondertitels dan wel te tonen.,"Standaard, indien de taal van de ondertitels identiek is aan de taal van het geluidsspoor, dan worden de ondertitels niet weergegeven. Activeer deze optie om weergave van ondertitels alsnog mogelijk te maken.",Gebruikelijk is dat ondertitels onderdurkt worden als die dezelfde taal hebben als het audio. Deze optie maakt het mogelijk de ondertitels dan wel te tonen.,MISMATCH (ALL)
Uzbekistan,Oezbekistan,,Oezbekistan,Uzbekistan,MISMATCH (SOME)
VCR scart,VCR scart,VCR scart,VCR scart,VCR scart,UNCHANGED (ALL)
VLAN connection,VLAN connectie,,VLAN verbinding,VLAN-verbinding,MISMATCH (SOME)
VMGM (intro trailer),VMGM (intro trailer),VMGM (intro trailer),VMGM (intro trailer),VMGM (intro trailer),UNCHANGED (ALL)
VOB File,,,VOB bestand,,SOLITARY
VOB file,,,VOB bestand,VOB-bestand,MISMATCH (SOME)
VU+,Vu+,VU+,Vu+,VU+,MISMATCH (ALL)
Vanuatu,Vanuatu,,Vanuatu,Vanuatu,UNCHANGED (SOME)
Various,Verschillende,,Diversen,Verschillende,MISMATCH (SOME)
Venezuela (Bolivarian Republic of),Bolivariaanse Republiek Venezuela,,Venezuela (Bolivaarse republiek),Venezuela (Bolivarian Republic of),MISMATCH (SOME)
Vertical,Verticaal,Verticaal,Verticaal,Verticaal,CONSISTENT (ALL)
Vertical turning speed,Verticale draaisnelheid,Verticale draaisnelheid,Verticale draaisnelheid,Verticale draaisnelheid,CONSISTENT (ALL)
Video PID,Video PID,Video PID,Video PID,Video PID,UNCHANGED (ALL)
Video clipping setup,Video knippen instellen,,Video clipping setup,,MISMATCH (SOME)
Video enhancement preview,Videoverbetering preview,Videoverbetering voorvertoning,Videoverbetering preview,Videoverbetering voorvertoning,MISMATCH (ALL)
Video enhancement settings,,,Videoverbeteringsinstellingen...,,SOLITARY
Video enhancement setup,Videoverbetering instellingen,Videoverbeteringinstelling...,Videoverbeteringsinstelling...,Videoverbeteringsinstelling,MISMATCH (ALL)
Video input selection\n\nPlease press OK if you can see this page on your TV (or select a different input port).\n\nThe next input port will be automatically probed in 20 seconds.,,Video ingang selectie\n\nDruk op OK zodra u dit bericht kunt zien (of selecteer een andere ingang).\nDe volgende ingang wordt over +/- 10 seconden automatisch geprobeerd.,Video uitgangsselectie.\n\nDruk op Ok zodra u dit bericht kunt zien (of selecteer een andere uitgang). In vrijwel alle gevallen is HDMI de standaard uitgang. De volgende video-optie wordt elke 10 seconden automatisch geprobeerd.\n\nBevestig uw keuze met Ok.,,MISMATCH (SOME)
Video mode selection.,Videomodus selectie.,Videomodus selectie,Video modeselectie.\n\nDeze keuze is afhankelijk van uw TV. Voor de meeste oudere toestellen functioneert 720p. Voor een full HD toestel is 1080P de juiste waarde. Bij een UHD / 4K TV is 2160P de juiste keuze. In het volgende scherm dienen alle pijlen zichtbaar te zijn. Dit kunt u later nog alsnog corrigeren met de overscanwizard. \n\nBevestig uw keuze met Ok.,Videomodus selectie.,MISMATCH (ALL)
Video output,Video uitgang,Video-output,Video uitgang,Video-output,MISMATCH (ALL)
Video setup,,,Video instellingen,,SOLITARY
Video wizard,,,Video wizard,,SOLITARY
Video: %s fps,Video: %s fps,Video: %s fps,Video: %s fps,Video: %s fps,UNCHANGED (ALL)
VideoMode,,,VideoModus,,SOLITARY
"Videocodec, size & format",,,"Videocodec, grootte en formaat","Videocodec, grootte & formaat",MISMATCH (SOME)
Viet Nam,Vietnam,,Vietnam,Vietnam,CONSISTENT (SOME)
View Rass interactive...,Rass Interactive weergeven...,Rass Interactive weergeven,Rass Interactive weergeven,Rass Interactive weergeven...,MISMATCH (ALL)
View details,Bekijk informatie,Bekijk details,Bekijk details,Bekijk details,MISMATCH (ALL)
View list of available ,Bekijk de lijst met beschikbare ,Bekijk de lijst met beschikbare ,Bekijk de lijst met beschikbare ,Bekijk de lijst met beschikbare ,CONSISTENT (ALL)
View list of available CommonInterface extensions,Bekijk de lijst met beschikbare Common-Interface plug-ins.,Bekijk de lijst met beschikbare commonInterface extensies,Bekijk de lijst met beschikbare Common-Interface plugins,Bekijk de lijst met beschikbare commonInterface extensies,MISMATCH (ALL)
View list of available EPG extensions.,Bekijk de lijst met beschikbare EPG applicaties.,Bekijk de lijst met beschikbare EPG-extensies.,Bekijk de lijst met beschikbare EPG applicaties.,Bekijk de lijst met beschikbare EPG-extensies.,MISMATCH (ALL)
View list of available Satellite equipment extensions.,Bekijk de lijst met beschikbare satelliet apparatuur applicaties.,Bekijk de lijst met beschikbare satellietapparatuur extensies.,Bekijk lijst met beschikbare satellietapparatuur applicaties.,Bekijk de lijst met beschikbare satellietapparatuur extensies.,MISMATCH (ALL)
View list of available communication extensions.,Bekijk de lijst met beschikbare communicatie applicaties.,Bekijk de lijst met beschikbare communicatie extensies.,Bekijk de lijst met beschikbare communicatie applicaties.,Bekijk de lijst met beschikbare communicatie extensies.,MISMATCH (ALL)
View list of available default settings,Bekijk de lijst met beschikbare standaardinstellingen,Bekijk de lijst met beschikbare standaardinstellingen,Bekijk de lijst met beschikbare standaardinstellingen,Bekijk de lijst met beschikbare standaardinstellingen,CONSISTENT (ALL)
View list of available display and userinterface extensions.,Bekijk het overzicht van de beschikbare display- en gebruikersinterface applicaties.,Bekijk de lijst met beschikbare scherm en gebruikersinterface extensies.,Bekijk het overzicht van de beschikbare display- en gebruikersinterface applicaties.,Bekijk de lijst met beschikbare scherm en gebruikersinterface extensies.,MISMATCH (ALL)
View list of available multimedia extensions.,Bekijk de lijst van beschikbare multimedia-applicaties.,Bekijk de lijst van beschikbare multimedia extensies.,Bekijk de lijst van beschikbare multimedia-applicaties.,Bekijk de lijst van beschikbare multimedia extensies.,MISMATCH (ALL)
View list of available networking extensions,Bekijk de lijst met beschikbare netwerk-applicaties.,Bekijk de lijst met beschikbare netwerk extensies,Bekijk de lijst met beschikbare netwerk-applicaties,Bekijk de lijst met beschikbare netwerk extensies,MISMATCH (ALL)
View list of available recording extensions,Bekijk de lijst met beschikbare opname applicaties.,Bekijk de lijst met beschikbare opname extensies,Bekijk de lijst met beschikbare opname applicaties,Bekijk de lijst met beschikbare opname extensies,MISMATCH (ALL)
View list of available skins,Bekijk de lijst met beschikbare skins.,Bekijk de lijst met beschikbare skins,Bekijk de lijst met beschikbare skins,Bekijk de lijst met beschikbare skins,MISMATCH (ALL)
View list of available software extensions,Bekijk de lijst met beschikbare software extensies.,Bekijk de lijst met beschikbare software extensies,Bekijk de lijst met beschikbare softwareplugins,Bekijk de lijst met beschikbare software extensies,MISMATCH (ALL)
View list of available system extensions,Bekijk de lijst met beschikbare systeemplug-ins.,Bekijk de lijst met beschikbare systeem extensies,Bekijk de lijst met beschikbare systeemplugins,Bekijk de lijst met beschikbare systeem extensies,MISMATCH (ALL)
View photos...,Bekijk foto's...,Bekijk foto's.,Bekijk foto's...,Bekijk foto's.,MISMATCH (ALL)
View teletext...,Teletekst weergeven...,Teletekst weergeven...,Teletekst weergeven...,Teletekst weergeven...,CONSISTENT (ALL)
View video CD...,Bekijk Video CD...,Bekijk video CD.,Bekijk Video CD...,Bekijk video CD.,MISMATCH (ALL)
"View, install and remove available or installed packages.",,,"Bekijk, installeer en verwijder beschikbare of geïnstalleerde pakketten.",,SOLITARY
Virgin Islands (British),Maagden Eilanden,,Virgin eilanden (Engels),Virgin Islands (British),MISMATCH (SOME)
Virgin Islands (U.S.),Maagden Eilanden (U.S.),,Virgin eilanden,Virgin Islands (U.S.),MISMATCH (SOME)
Virtual KeyBoard Functions,Virtueel toetsenbord functies,,Virtueel toetsenbord functies,Virtueel toetsenbord functies,CONSISTENT (SOME)
Virtual KeyBoard Text:,Virtueel toetsenbord tekst:,,Virtueel toetsenbord tekst,Virtueel toetsenbord tekst:,MISMATCH (SOME)
Virtual keyboard,Virtueel toetsenbord,,Virtueel toetsenbord,Virtueel toetsenbord,CONSISTENT (SOME)
Voltage mode,Spanningsmodus,Spanningsmodus,Spanningsmodus,Spanningsmodus,CONSISTENT (ALL)
Volume,Volume,,Volume,,UNCHANGED (SOME)
Volume down,,,Volume -,,SOLITARY
Volume up,,,Volume +,,SOLITARY
W,W,W,W,W,UNCHANGED (ALL)
WEP,WEP,WEP,WEP,WEP,UNCHANGED (ALL)
WLAN connection,WLAN connectie,WLAN verbinding,WLAN connectie,WLAN verbinding,MISMATCH (ALL)
WPA,WPA,WPA,WPA,WPA,UNCHANGED (ALL)
WPA or WPA2,WPA of WPA2,WPA of WPA2,WPA of WPA2,WPA of WPA2,CONSISTENT (ALL)
WPA2,WPA2,WPA2,WPA2,WPA2,UNCHANGED (ALL)
WSS on 4:3,WSS bij 4:3,WSS bij 4:3,WSS bij 4:3,WSS bij 4:3,CONSISTENT (ALL)
Waiting,Wachten,Wacht...,Wacht...,Aan het wachten,MISMATCH (ALL)
Waiting for mount,Wachten op de mount,Wacht op mount,Wachten op de mount,,MISMATCH (SOME)
Waiting for partition,Wacht op een verdeelpunt,Wacht op partitie,Wacht op een verdeelpunt,,MISMATCH (SOME)
Wake On LAN,,,Wake On LAN ,Schakel WoL in,MISMATCH (SOME)
Wakeup,Actief worden,Wakeup,Actief worden,Wakeup,MISMATCH (ALL)
Wakeup TV from standby,Activeer de TV vanuit stand-by,Wakeup TV vanuit standby,Activeer de TV vanuit stand-by,Wakeup TV vanuit stand-by,MISMATCH (ALL)
Wakeup receiver for start timer,,,Haal de ontvanger uit  om een timeropname te starten,,SOLITARY
Wakeup receiver from standby,,,Activeer de ontvanger vanuit stand-by,,SOLITARY
Wakeup signal from TV,,Wakeup signaal van TV,Activeer het signaal van TV met ,Wakeup signaal van TV,MISMATCH (SOME)
Wakeup time,,,Wakeup tijd,,SOLITARY
Wakeup type,,,Type 'Wakeup',,SOLITARY
Wallis and Futuna,Wallis en Futuna,,Wallis en Futuna,Wallis and Futuna,MISMATCH (SOME)
Warning,Waarschuwing,,Waarschuwing,Waarschuwing,CONSISTENT (SOME)
Warning!\nThis is an option for advanced users.\nReally disable timer conflict detection?,,,Waarschuwing!\nDit is een optie voor gevorderde gebruikers.\nDe timer conflict optie echt uitschakelen?,,SOLITARY
Warning: no LNB; using factory defaults.,Waarschuwing: geen LNB; standaardwaardes worden gebruikt.,Waarschuwing: geen LNB; gebruikt fabrieksinstellingen.,Waarschuwing: geen LNB; standaardwaardes worden gebruikt.,Waarschuwing: geen LNB; gebruikt fabrieksinstellingen.,MISMATCH (ALL)
Watch movies...,Films bekijken...,Films afspelen...,Films bekijken.....,Films afspelen...,MISMATCH (ALL)
Watch recordings...,Opnames afspelen...,Opnames afspelen...,Opnames bekijken...,Opnames afspelen...,MISMATCH (ALL)
Wed,Wo,Wo,Wo,Wo,CONSISTENT (ALL)
Wednesday,Woensdag,woensdag,Woensdag,woensdag,MISMATCH (ALL)
Weekday,Dag van de week,Werkdag,Dag van de week,Werkdag,MISMATCH (ALL)
Weighted position,Gewogen positie,Gewogen positie,Gewogen positie,Gewogen positie,CONSISTENT (ALL)
"Welcome to the cutlist editor.\n\nSeek to the start of the stuff you want to cut away. Press OK, select 'start cut'.\n\nThen seek to the end, press OK, select 'end cut'. That's it.","Welkom bij de Cutlist editor.\n\nStart met zoeken welke passage u wenst te verwijderen. Druk op OK, selecteer 'start'.\n\nGa naar het einde, druk op OK, selecteer 'eindpunt'. Eenvoudiger kan niet.","Welkom bij de Cutlist editor.\n\nStart met zoeken wat u wenst te verwijderen. Druk op OK, selecteer 'start cut'.\n\nGa naar het einde, druk op OK, selecteer 'end cut'. Eenvoudiger kan niet.","Welkom bij de Cutlist editor.\n\nStart met zoeken welke passage u wenst te verwijderen. Druk op Ok, selecteer 'start'.\n\nGa naar het einde, druk op Ok, selecteer 'eindpunt'. Eenvoudiger kan niet.","Welkom bij de Cutlist editor.\n\nStart met zoeken wat u wenst te verwijderen. Druk op OK, selecteer 'start cut'.\n\nGa naar het einde, druk op OK, selecteer 'end cut'. Eenvoudiger kan niet.",MISMATCH (ALL)
"Welcome.\n\nIf you want to connect your receiver to the Internet, this wizard will guide you through the basic network setup of your receiver.\n\nPress OK to start configuring your network",,,Welkom.\n\nIndien u de ontvanger aan het internet wilt koppelen zal de wizard u daarbij begeleiden om de basis netwerksettings te plaatsen.\n\nDruk Ok om te beginnen met de configuratie van uw netwerk.,,SOLITARY
Welcome.\n\nThis start wizard will guide you through the basic setup of your receiver.\nPress the OK button on your remote control to move to the next step.,,,Welkom bij de Wizard basisinstellingen.\n\nDeze opstarthulp voert u langs alle basisinstellingen van uw ontvanger.\n\nDruk Ok op uw afstandsbediening om verder te gaan.,,SOLITARY
Welcome...,Welkom...,,Welkom...,,CONSISTENT (SOME)
West,West,West,West,West,UNCHANGED (ALL)
West limit set,Westlimiet gezet,Westelijke limiet instellen,Westlimiet gezet,Westelijke limiet instellen,MISMATCH (ALL)
Western Sahara,Westelijke Sahara,,Westelijke Sahara,Western Sahara,MISMATCH (SOME)
What type of service scan do you want?,,,"Welk type zenderscan wilt u uitvoeren? \n\nIndien u naast de satelliettuner ook nog een andere tuner heeft, dan kunt u ook nog kiezen voor een kabelscan of T/T2 scan indien van toepassing. De instellingen om te scannen zijn uiteraard afhankelijk van de gegevens die door uw provider aangegeven worden.\n\nMaak uw keuze en volg de aanwijzingen op het scherm. ",,SOLITARY
"When enabled enigma2 will load unlinked userbouquets. This means that userbouquets that are available, but not included in the bouquets.tv or bouquets.radio files, will still be loaded. This allows you for example to keep your own user bouquet while installed settings are updated",,,"Indien geactiveerd, dan zal Enigma de niet gelinkte zenderbouquetten laden. Dit houdt in, dat aanwezige gebruikerslijsten die niet aanwezig zijn in bouquets.tv of bouquets.radio alsnog geladen worden. Hiermee kunt u uw eigen wijzigingen in de zenderlijst behouden ondanks een mogelijke update van deze lijst. ",,SOLITARY
When enabled the Picture in Picture window can be closed with 'exit' button.,,,"Met deze optie stelt u in op welke wijze de PiP beëindigd kan worden met de exit knop.\n\nU kunt kiezen uit, niet mogelijk, zonder popup of met popup.",,SOLITARY
When enabled the arrow buttons around the OK button will follow the 'neutrino' style zap controls instead of the enigma2 style.,,,"Indien geactiveerd, dan functioneren de toetsen rondom de Ok toets zoals in de 'neutrino stijl' in plaats van de 'enigma2 stijl'.",,SOLITARY
"When enabled the left, right, CH+/-, B+/-, P+/- buttons will follow the 'neutrino' style zap controls instead of the enigma2 style.",,,"Indien geactiveerd, dan werken de links, rechts, CH +/-, B +/-, P +/- toetsen in de 'neutrino stijl' in plaats van de 'enigma2 stijl'.",,SOLITARY
When enabled the set top box is able to wakeup on LAN,,,"Indien geactiveerd, dan is het mogelijk om de 'Wake On Lan functie' te gebruiken. Hiermee kunt u via het netwerk contact maken met de ontvanger waarna deze zal starten vanuit 'deep sleep'.",Indien ingeschakeld is het mogelijk de STB via 'wakeup on LAN' vanuit deep stand-by te laten starten.,MISMATCH (SOME)
When enabled the timer from the fallback tuner is imported,,,"Indien geactiveerd, dan worden ook de timers van de externe tuner geïmporteerd.",,SOLITARY
When enabled then when you select a new channel in the channel selection the channel selection will not close. It will only close when you select the current playing service. This is a kind of preview mode,,,"Indien geactiveerd, dan zal, indien u een keuze gemaakt heeft, het selectievenster niet sluiten maar een voorvertoning van de betreffende zender laten zien. Met tweemaal 'Ok' sluit het selectievenster weer.",,SOLITARY
When enabled you can control the volume with the arrow buttons instead of getting the channel selection list,,,"Indien geactiveerd, dan kunt u het volume bedienen met de pijltjestoetsen, i.p.v. dat u hiermee de zenderlijst opent.",,SOLITARY
When enabled you can customize the OpenWebIf settings for the fallback tuner,,,"Indien geactiveerd, dan kunt u de instellingen van de Fallback tuner aanpassen in de Webinterface.",,SOLITARY
When enabled you can specify a timeframe to ignore the shutdown timer when the receiver is in standby mode,,,Indien geactiveerd dan kan een tijdsruimte worden gespecificeerd waarbinnen de uitschakel timer wordt genegeerd wanneer de ontvanger al in stand-by staat.,,SOLITARY
When enabled you can specify a timeframe when the inactivity sleeptimer is ignored. Not the detection is disabled during this timeframe but the inactivity timeout is disabled,,,U kunt een periode opgeven waarin de inactiviteits sleeptimer wordt genegeerd. De detectie wordt niet uitgeschakeld maar de inactiviteits timeout wordt uitgeschakeld.,,SOLITARY
When enabled you can specify an extra timeframe when the inactivity sleeptimer is ignored. Not the detection is disabled during this timeframe but the inactivity timeout is disabled,,,U kunt een periode opgeven waarin de inactiviteits sleeptimer wordt genegeerd. De detectie wordt niet uitgeschakeld maar de inactiviteits timeout wordt uitgeschakeld.,,SOLITARY
"When enabled you can zap channels with the  CH+/-, B+/-, P+/- buttons instead of opening the channel selection list.",,,"Indien geactiveerd, dan kan er gezapt worden met de CH +/-, B +/-, P +/- knoppen in plaats van het openen zenderkeuze lijst.",,SOLITARY
"When enabled you get the channel selection list via the OK button, the infobar toggle is then transfered to exit button",,,"Indien geactiveerd, dan opent u de zenderlijst met de 'Ok' toets. De informatiebalk opent u vervolgens met de toets 'exit'.",,SOLITARY
"When enabled, AIT data will be included in http streams. This allows a client receiver to use HbbTV.","Indien geactiveerd, dan zal de AIT data worden toegevoegd aan de http streams. Hiermee kan een cliënt-ontvanger HbbTV gebruiken.","Indien geactiveerd, zal AIT-data in HTTP-stream worden meegestuurd. Dit maakt het gebruik van HbbTV door een client-box mogelijk.","Indien geactiveerd, dan zal de AIT data worden toegevoegd aan de http streams. Hiermee kan een cliënt-ontvanger HbbTV gebruiken.","Indien geactiveerd, zal AIT-data in HTTP-stream worden meegestuurd. Dit maakt het gebruik van HbbTV door een klant-box mogelijk.",MISMATCH (ALL)
"When enabled, ECM data will be included in http streams. This allows a client receiver to do the descrambling.",,,"Indien geactiveerd, dan zal de ECM data worden toegevoegd aan de http streams. Hiermee kan een cliënt-ontvanger de decodering uitvoeren.",,SOLITARY
"When enabled, EIT data will be included in http streams. This allows a client receiver to show EPG.","Indien geactiveerd, dan zal de EIT data toegevoegd worden aan de http streams. Hiermee kan ook een cliënt-ontvanger de EPG tonen.","Indien geactiveerd, zal EIT-data in HTTP-stream worden meegestuurd. Dit maakt het vertonen van EPG door een client-box mogelijk.","Indien geactiveerd, dan zal de EIT data toegevoegd worden aan de http streams. Hiermee kan ook een cliënt-ontvanger de EPG tonen.","Indien geactiveerd, zal EIT-data in HTTP-stream worden meegestuurd. Dit maakt het vertonen van EPG door een klant-box mogelijk.",MISMATCH (ALL)
"When enabled, HDMI-CEC is enabled with standard configuration",,,"Indien geactiveerd, dan is HDMI-CEC actief met standaard instellingen",,SOLITARY
"When enabled, a popup message will be shown when a movie has finished and the next one will start.","Indien geactiveerd, dan zal er een bericht op het scherm getoond worden zodra een film afgelopen is en een nieuwe zal starten.",Toon een pop-up als een film is afgelopen en een volgende gaat beginnen.,"Indien geactiveerd, dan zal er een bericht op het scherm getoond worden zodra een film afgelopen is en een nieuwe zal starten.",Toon een pop-up als een film is afgelopen en een volgende gaat beginnen.,MISMATCH (ALL)
"When enabled, a popup message will be shown when a recording starts.","Indien geactiveerd, dan zal er een bericht getoond worden bij het starten van een opname.",Toon een pop-up als een opname start,"Indien geactiveerd, dan zal er een bericht getoond worden bij het starten van een opname.",Toon een pop-up als een opname start.,MISMATCH (ALL)
"When enabled, a radio background image will be visible while listening to a radio channel.",,,"Indien geactiveerd, dan zal er een achtergrondafbeelding getoond worden bij het beluisteren van de radio.",,SOLITARY
