msgid,openatv,openhdf,openpli,openvix,STATUS
length,Länge,Länge,Länge,Länge,CONSISTENT (ALL)
"limit ..., aborting !","Limit..., Abbruch!","Grenzwert..., Abbruch!","Limit…, Abbruch!","Grenzwert..., Abbruch!",MISMATCH (ALL)
list style compact,,,Kompakte Listenansicht,,SOLITARY
list style compact with description,,,Kompakte Listenansicht mit Beschreibung,,SOLITARY
list style default,,,Standard Listenansicht,,SOLITARY
list style single line,,,Einzeilige Listenansicht,,SOLITARY
listens to hotplug events,,,Auf Hot-Plug Events lauschen,,SOLITARY
literature,Literatur,Literatur,Literatur,Literatur,CONSISTENT (ALL)
live broadcast,Live-Übertragung,Live Übertragung,Live-Übertragung,Live Übertragung,MISMATCH (ALL)
locked,Signal,Signal,gesperrt,Signal,MISMATCH (ALL)
long,lang,,lang,lang,CONSISTENT (SOME)
magazines/reports/documentary,Magazine/Berichte/Dokumentationen,Magazin/Report/Dokumentation,Magazine/Reportagen/Dokumentationen,Magazin/Report/Dokumentation,MISMATCH (ALL)
manual,Manuell,manuell,Manuell,manuell,MISMATCH (ALL)
martial sports,Kampfsport,Kampfsport,Kampfsport,Kampfsport,CONSISTENT (ALL)
medicine/physiology/psychology,Medizin/Physiologie/Psychologie,Medizin/Physiologie/Psychologie,Medizin/Physiologie/Psychologie,Medizin/Physiologie/Psychologie,CONSISTENT (ALL)
menu,Menü,Menü,Menü,Menü,CONSISTENT (ALL)
mins,Minuten,Minuten,Minuten,Minuten,CONSISTENT (ALL)
minutes,Minuten,Minuten,Minuten,Minuten,CONSISTENT (ALL)
month,Monat,Monat,Monat,Monat,CONSISTENT (ALL)
motor sport,Motorsport,Motorsport,Motorsport,Motorsport,CONSISTENT (ALL)
motoring,Motorsport,Motorsport,Motorsport,Motorsport,CONSISTENT (ALL)
move down to last entry,Zum letzten Eintrag gehen,zum letzten Eintrag gehen,Zum letzten Eintrag gehen,,MISMATCH (SOME)
move down to next entry,Zum nächsten Eintrag gehen,zum nächsten Eintrag gehen,Zum nächsten Eintrag gehen,,MISMATCH (SOME)
move up to first entry,Zum ersten Eintrag gehen,zum ersten Eintrag gehen,Zum ersten Eintrag gehen,,MISMATCH (SOME)
move up to previous entry,Zum vorherigen Eintrag gehen,zum vorherigen Eintrag gehen,Zum vorherigen Eintrag gehen,,MISMATCH (SOME)
movie/drama (general),Film/Drama (allgemein),Film/Drama (allgemein),Film/Drama (Allgemein),Film/Drama (allgemein),MISMATCH (ALL)
multi,'',,multi,Multinorm,MISMATCH (SOME)
multinorm,Multinorm,Multinorm,Multinorm,Multinorm,CONSISTENT (ALL)
music/ballet/dance (general),Musik/Ballett/Tanz (allgemein),Musik/Ballett/Tanz (allgemein),Musik/Ballett/Tanz (Allgemein),Musik/Ballett/Tanz (allgemein),MISMATCH (ALL)
musical/opera,Musical/Oper,Musical/Oper,Musical/Oper,Musical/Oper,CONSISTENT (ALL)
nature/animals/environment,Natur/Tiere/Umwelt,Natur/Tiere/Umwelt,Natur/Tiere/Umwelt,Natur/Tiere/Umwelt,CONSISTENT (ALL)
never,Niemals,niemals,Niemals,niemals,MISMATCH (ALL)
new media,Neue Medien,neue Medien,Neue Medien,neue Medien,MISMATCH (ALL)
news magazine,Nachrichtenmagazin,Nachrichtenmagazin,Nachrichtenmagazine,Nachrichtenmagazin,MISMATCH (ALL)
news/current affairs (general),Nachrichten (allgemein),Nachrichten/Gegenwart (allgemein),Nachrichten/Tagesgeschehen (Allgemein),Nachrichten/Gegenwart (allgemein),MISMATCH (ALL)
news/weather report,Nachrichten/Wetterbericht,Nachrichten/Wetter,Nachrichten/Wetterbericht,Nachrichten/Wetter,MISMATCH (ALL)
no,Nein,nein,Nein,nein,MISMATCH (ALL)
no CAId selected,Keine CAID ausgewählt,Keine CAID ausgewählt,Keine CAID ausgewählt,Keine CAID ausgewählt,CONSISTENT (ALL)
no CI slots found,Keinen CI-Slot gefunden,Kein CI Slot gefunden,Kein CI Slot gefunden,Kein CI Slot gefunden,MISMATCH (ALL)
no channel list,keine Senderliste,,keine Kanalliste,Keine Senderliste,MISMATCH (SOME)
no module found,Kein Modul gefunden,Kein Modul gefunden,Kein Modul gefunden,Kein Modul gefunden,CONSISTENT (ALL)
no resource manager,Kein Resourcen-Manager,,Kein Resourcen-Manager,Keine Resourcen Verwaltung,MISMATCH (SOME)
no storage devices found,Keine Speichergeräte gefunden,Kein Laufwerk gefunden,Kein Laufwerk gefunden,Kein Laufwerk gefunden,MISMATCH (ALL)
none,Keine,keine,Keine,keine,MISMATCH (ALL)
normal,Normal,Normal,Normal,Normal,CONSISTENT (ALL)
not configured,Nicht konfiguriert,Nicht konfiguriert,Nicht konfiguriert,nicht Konfiguriert,MISMATCH (ALL)
not locked,Kein Signal,Kein Signal,Kein Signal,Kein Signal,CONSISTENT (ALL)
not running,,,nicht laufen,,SOLITARY
not supported,Nicht unterstützt,nicht unterstützt,Nicht unterstützt,nicht unterstützt,MISMATCH (ALL)
not tested,Nicht getestet,Nicht getestet,nicht getestet,,MISMATCH (SOME)
not_tested,Nicht_getestet,Nicht_getestet,nicht_getestet,,MISMATCH (SOME)
nothing connected,Nichts angeschlossen,Nichts angeschlossen,Nichts angeschlossen,Nichts angeschlossen,CONSISTENT (ALL)
of a DUAL layer medium used.,eines DUAL-Layer-Mediums benutzt.,eines DUAL-Layer-Mediums benutzt.,eines Doppelschicht-Mediums (Dual Layer) benutzt.,eines DUAL-Layer-Mediums benutzt.,MISMATCH (ALL)
of a SINGLE layer medium used.,eines SINGLE-Layer-Mediums benutzt.,eines SINGLE-Layer-Mediums benutzt.,eines Einschicht-Mediums (Single Layer) benutzt.,eines SINGLE-Layer-Mediums benutzt.,MISMATCH (ALL)
off,Aus,aus,Aus,aus,MISMATCH (ALL)
off or wpa2 on,aus oder WPA2 an,,aus oder wpa2 an,Aus oder WPA2 an,MISMATCH (SOME)
offset is,Versatz ist,Offset ist,Endstellung auf,Offset ist,MISMATCH (ALL)
on,An,an,An,an,MISMATCH (ALL)
on READ ONLY medium.,Auf dem nicht beschreibbaren Medium.,auf dem nicht beschreibbaren Medium.,auf dem nicht beschreibbaren Medium.,auf dem nicht beschreibbaren Medium.,MISMATCH (ALL)
once,Einmalig,einmalig,Einmal,einmalig,MISMATCH (ALL)
only from deep standby,,,Nur aus dem Deep-Standby,,SOLITARY
only from standby,,,Nur im Standby,,SOLITARY
open nameserver configuration,,DNS Konfiguration öffnen,DNS-Server Konfiguration öffnen,,MISMATCH (SOME)
original,Original,Original,Original,Original,CONSISTENT (ALL)
original language,Originalsprache,Landessprache,Original Sprache,Landessprache,MISMATCH (ALL)
pass,Durchgang,Durchgang,Durchgang,Durchgang,CONSISTENT (ALL)
pausing,,,pausiert,,SOLITARY
performing arts,Darstellende Künste,darstellende Künste,Darstellende Künste,darstellende Künste,MISMATCH (ALL)
please press OK when ready,Bitte OK drücken wenn bereit,Bitte OK drücken wenn bereit,"Bitte OK drücken, wenn bereit",,MISMATCH (SOME)
"please wait, loading picture...",Bild wird geladen. Bitte warten...,"Bitte warten, Bild wird geladen...","Bitte warten, Bild wird geladen…","Bitte warten, Bild wird geladen...",MISMATCH (ALL)
popular culture/traditional arts,Beliebte Kultur/Traditionelle Kunst,populäre Kultur/traditionell Kunst,Beliebte Kultur/Traditionelle Kunst,populäre Kultur/traditionell Kunst,MISMATCH (ALL)
pre-school children's program,Programm für Vorschulkinder,Vorschulprogramm,Vorschul Kinderprogramm,Vorschulprogramm,MISMATCH (ALL)
receiver software because updates are available.,,,"Receiver Software, weil Updates verfügbar sind.",,SOLITARY
record,Aufnehmen,Aufnehmen,Aufnehmen,aufnehmen,MISMATCH (ALL)
recording...,Nimmt auf...,nimmt auf...,Nimmt auf…,nimmt auf...,MISMATCH (ALL)
red,Rot,rot,Rot,rot,MISMATCH (ALL)
religion,Religion,Religion,Glaube,Religion,MISMATCH (ALL)
remarkable people,Bemerkenswerte Menschen,bemerkenswerte Leute,Außergewöhnliche Menschen,bemerkenswerte Leute,MISMATCH (ALL)
remove after this position,Nach dieser Position entfernen,Nach dieser Position löschen,Nach dieser Position entfernen,Nach dieser Position löschen,MISMATCH (ALL)
remove before this position,Vor dieser Position entfernen,Vor dieser Position löschen,Vor dieser Position entfernen,Vor dieser Position löschen,MISMATCH (ALL)
remove this mark,Diese Markierung entfernen,Diese Markierung entfernen,Diese Markierung entfernen,Diese Markierung entfernen,CONSISTENT (ALL)
repeated,Wiederholend,wiederholend,Wiederholend,wiederholend,MISMATCH (ALL)
reserved for future use,,,Reserviert für zukünftige Verwendung,,SOLITARY
reverse by date,Umgekehrt nach Datum,Umgekehrt nach Datum,Umgekehrt nach Datum,umgekehrt nach Datum,MISMATCH (ALL)
rewind to the previous chapter,Zum vorherigen Kapitel zurück,Zum vorherigen Kapitel zurück,Zum vorherigen Kapitel zurück,Zum vorherigen Kapitel zurück,CONSISTENT (ALL)
rgb,'',,rgb,'',INCOMPLETE (SOME)
right,Rechts,rechts,Rechts,rechts,MISMATCH (ALL)
"right, wrapped","Rechts, umgebrochen","rechts, umgebrochen","rechts, umgebrochen","Rechts, umgebrochen",MISMATCH (ALL)
rock/pop,Rock/Pop,Rock/Pop,Rock/Pop,Rock/Pop,CONSISTENT (ALL)
romance,Romanze,Romanze,Romanze,Romanze,CONSISTENT (ALL)
running,,,Laufen,,SOLITARY
scan state,Status Suchlauf,Status,Status,Status,MISMATCH (ALL)
science fiction/fantasy/horror,Science Fiction/Fantasie/Horror,Science Fiction/Fantasy/Horror,Science-Fiction/Fantasie/Horror,Science Fiction/Fantasy/Horror,MISMATCH (ALL)
seconds,Sekunden,Sekunden,Sekunden,Sekunden,CONSISTENT (ALL)
select CAId's,CAIDs auswählen,CAIDs auswählen,CAIDs auswählen,CAIDs auswählen,CONSISTENT (ALL)
select menu entry,Wählen Sie einen Menüpunkt,Wähle einen Menüpunkt,Wählen Sie einen Menüpunkt,,MISMATCH (SOME)
serious music/classic music,Ernsthafte Musik/klassische Musik,ernste Musik/klassische Musik,Ernste Musik/Klassische Musik,ernste Musik/klassische Musik,MISMATCH (ALL)
serious/classical/religious/historical movie/drama,Ernsthafter/klassischer/religiöser/historischer Film/Drama,ernst/klassisch/religiös/hitorisch Film/Drama,Ernst/Klassisch/Religiös/Historischer Film/Drama,ernst/klassisch/religiös/hitorisch Film/Drama,MISMATCH (ALL)
service off-air,,,Service außerhalb der Luft,,SOLITARY
show DVD main menu,Zeige das DVD Hauptmenü,Zeige DVD Player im Hauptmenü,Das DVD Hauptmenü anzeigen,Zeige DVD Player im Hauptmenü,MISMATCH (ALL)
show all tags,Alle Tags anzeigen,Alle Tags anzeigen,Alle Tags anzeigen,Alle Tags anzeigen,CONSISTENT (ALL)
show event details,Sendungsdetails anzeigen,Sendungs-Details anzeigen,Sendungs-Details anzeigen,Sendungs-Details anzeigen,MISMATCH (ALL)
show softwaremanager in setup menu,,Zeige Softwareverwaltung in Konfiguration,Softwaremanager unter Einstellungen anzeigen,,MISMATCH (SOME)
show softwaremanager on blue button,,Zeige Softwareverwaltung unter blauen Button,Softwaremanager auf blauer Taste anzeigen,Zeige Softwareverwaltung auf blauen Button,MISMATCH (SOME)
show/game show (general),Show/Spielshow (allgemein),Show/Spielshow (allgemein),Show/Spielsendung (Allgemein),Show/Spielshow (allgemein),MISMATCH (ALL)
shuffle,Zufällig,Zufällig,Mischen,zufällig,MISMATCH (ALL)
shut down,Herunterfahren,Ausschalten,Ausschalten,Ausschalten,MISMATCH (ALL)
simple,Einfach,einfach,Einfach,einfach,MISMATCH (ALL)
skip backward,Rückwärts springen,Rückwärts spulen,Rückwärts spulen,Rückwärts spulen,MISMATCH (ALL)
skip forward,Vorwärts springen,Vorwärts spulen,Vorwärts spulen,Vorwärts spulen,MISMATCH (ALL)
slot%s - %s,Slot %s - %s,Startup %s - %s,Steckplatz%s - %s,,MISMATCH (SOME)
slot%s - %s (current image),Slot %s - %s (aktuelles Image),Startup %s - %s (aktuelles Image),Steckplatz%s - %s (Aktuelles Image),,MISMATCH (SOME)
"slot%s - %s (current image) with, backup",,,"Slot% s -% s (aktuelles Image) mit, Backup",,SOLITARY
"slot%s - %s (current image), without backup",,,"Slot% s -% s (aktuelles Image), ohne Sicherung",,SOLITARY
slot%s - %s mode 1,,,Steckplatz% s -% s Modus 1,,SOLITARY
slot%s - %s mode 1 (current image),,,Slot% s -% s Modus 1 (aktuelles Image),,SOLITARY
slot%s - %s mode 12,,,Steckplatz% s -% s Modus 12,,SOLITARY
slot%s - %s mode 12 (current image),,,Steckplatz% s -% s Modus 12 (aktuelles Image),,SOLITARY
"slot%s - %s, with backup",,,"Slot% s -% s, mit Sicherung",,SOLITARY
"slot%s - %s, without backup",,,"Slot% s -% s, ohne Sicherung",,SOLITARY
soap/melodram/folkloric,,Soap/Melodram/Folklore,Soap/Melodrama/Volkstümlich,,MISMATCH (SOME)
social/political issues/economics (general),Sozial/Politik/Wirtschaft (allgemein),Sozial/Politisch/Wirtschaft (allgemein),Soziale/Politische Angelegenheiten/Wirtschaft (Allgemein),Sozial/Politisch/Wirtschaft (allgemein),MISMATCH (ALL)
social/spiritual science,Sozial/Geisteswissenschaft,soziale/spirituelle Wissenschaft,Sozial/Geisteswissenschaft,soziale/spirituelle Wissenschaft,MISMATCH (ALL)
special events,Großereignisse,Spezialveranstaltung,Sondersendung,Spezialveranstaltung,MISMATCH (ALL)
special format data DVD (HDTV compatible),,,spezielles Format Daten-DVD (HDTV-kompatibel),,SOLITARY
sports (general),Sport (allgemein),Sport (allgemein),Sport (Allgemein),Sport (allgemein),MISMATCH (ALL)
sports magazine,Sport-Magazin,Sportmagazin,Sportzeitung,Sportmagazin,MISMATCH (ALL)
standard,Standard,Standard,Standard,,CONSISTENT (SOME)
start cut here,Schnitt hier starten,Schnitt hier starten,Schnitt hier starten,Schnitt hier starten,CONSISTENT (ALL)
starts in a few seconds,,,startet in wenigen Sekunden,,SOLITARY
stepsize,Schrittweite,Schrittweite,Schrittgröße,Schrittweite,MISMATCH (ALL)
stereo,Stereo,Stereo,Stereo,Stereo,CONSISTENT (ALL)
successful,Erfolgreich,Erfolgreich,erfolgreich,,MISMATCH (SOME)
switch to the next angle,Zur nächsten Kameraperspektive wechseln,Zur nächsten Kameraperspektive wechseln,Zur nächsten Kameraperspektive wechseln,Zur nächsten Kameraperspektive wechseln,CONSISTENT (ALL)
switch to the next audio track,Zum nächsten Audio-Titel wechseln,Zum nächsten Audio-Titel wechseln,Zum nächsten Ton-Titel wechseln,Zum nächsten Audio-Titel wechseln,MISMATCH (ALL)
switch to the next subtitle language,Zur nächsten Untertitel-Sprache wechseln,Zur nächsten Untertitel-Sprache wechseln,Zur nächsten Untertitel-Sprache wechseln,Zur nächsten Untertitel-Sprache wechseln,CONSISTENT (ALL)
talk show,Talkshow,Talk-Show,Talkshow,Talk-Show,MISMATCH (ALL)
team sports,Mannschaftssport,Mannschaftssport,Mannschaftssport,Mannschaftssport,CONSISTENT (ALL)
technology/natural science,Technik/Naturwissenschaft,Technologie/Naturkunde,Technologie/Naturwissenschaft,Technologie/Naturkunde,MISMATCH (ALL)
template file,Template-Datei,template Datei,Dateivorlage,template Datei,MISMATCH (ALL)
tennis/squash,Tennis/Squash,Tennis/Sqash,Tennis/Squash,Tennis/Sqash,MISMATCH (ALL)
testing,,,Arbeite,,SOLITARY
this bouquet is protected by a parental control pin,Dieser Bouquet ist durch einen Jugendschutz-PIN-Code geschützt.,,Dieses Bouquet ist durch einen Jugendschutz-PIN Code geschützt,Dieser Sender ist durch einen Jugendschutz PIN-Code geschützt,MISMATCH (SOME)
this recording,Diese Aufnahme,Diese Aufnahme,Diese Aufnahme,Diese Aufnahme,CONSISTENT (ALL)
this service is protected by a parental control pin,Dieser Kanal ist durch einen Jugendschutz-PIN-Code geschützt.,Dieser Sender ist durch einen Jugendschutz-PIN Code geschützt,Dieser Kanal ist durch einen Jugendschutz-PIN-Code geschützt.,Dieser Sender ist durch einen Jugendschutz PIN-Code geschützt,MISMATCH (ALL)
"toggle time, chapter, audio, subtitle info","Schalte zwischen Zeit-, Kapitel-, Audio- und Untertitel-Info um","Schalte zwischen Zeit-, Kapitel-, Audio- und Untertitel-Info um","Schalte zwischen Zeit-, Kapitel-, Ton- und Untertitel-Info um","Schalte zwischen Zeit-, Kapitel-, Audio- und Untertitel-Info um",MISMATCH (ALL)
top,Oben,Oben,Oben,Oben,CONSISTENT (ALL)
tourism/travel,Tourismus/Reise,Tourismus/Reise,Tourismus/Reisen,Tourismus/Reise,MISMATCH (ALL)
true,Ja,ja,Ja,ja,MISMATCH (ALL)
type,,,typ,Typ,MISMATCH (SOME)
unavailable,nicht verfügbar,nicht verfügbar,Nicht verfügbar,nicht verfügbar,MISMATCH (ALL)
unconfirmed,Nicht bestätigt,Nicht bestätigt,Nicht bestätigt,Nicht bestätigt,CONSISTENT (ALL)
undefined,,,Nicht bekannt,,SOLITARY
unknown,Unbekannt,unbekannt,Unbekannt,unbekannt,MISMATCH (ALL)
unknown error,unbekannter Fehler,,unbekannter Fehler,,CONSISTENT (SOME)
unknown service,Unbekannter Kanal,unbekannter Sender,Unbekannter Kanal,unbekannter Sender,MISMATCH (ALL)
unpublished,unveröffentlicht,unveröffentlicht,Unveröffentlicht,unveröffentlicht,MISMATCH (ALL)
untestable,Untestbar,Untestbar,untestbar,,MISMATCH (SOME)
until standby/restart,Bis zum Standby/Neustart,bis zu Bereitschaft/Neustart,Bis zum Standby/Neustart,bis zu Bereitschaft/Neustart,MISMATCH (ALL)
user defined,Benutzerdefiniert,benutzerdefiniert,Benutzerdefiniert,benutzerdefiniert,MISMATCH (ALL)
user defined hidden,,,Benutzerdefiniert versteckt,,SOLITARY
variety show,Variete,Varieté,Abwechslungsreiche Sendung,Varieté,MISMATCH (ALL)
vertical,Vertikal,vertikal,Vertikal,vertikal,MISMATCH (ALL)
violet,Violett,,'','',INCOMPLETE (SOME)
wait for ci...,,warte auf CI...,Warte auf CI…,Warte auf CI...,MISMATCH (SOME)
wait for mmi...,Warte auf MMI...,Warte auf mmi...,Warte auf mmi…,Warte auf mmi...,MISMATCH (ALL)
waiting,Warte,wartend,Wartend,wartend,MISMATCH (ALL)
water sport,Wassersport,Wassersport,Wassersport,Wassersport,CONSISTENT (ALL)
weekly,Wöchentlich,wöchentlich,Wöchentlich,wöchentlich,MISMATCH (ALL)
west,'',Drehen nach Westen,Westen,Drehen nach Westen,MISMATCH (ALL)
when PiPzap enabled zap channel down...,,,"Kanal herunterschalten, falls PiPzap aktiv ist…",Wenn PiPZap aktiviert ist wechsle Kanal runter...,MISMATCH (SOME)
when PiPzap enabled zap channel up...,,,"Kanal hochschalten, falls PiPzap aktiv ist…",Wenn PiPZap aktiviert ist wechsle Kanal hoch...,MISMATCH (SOME)
white,Weiß,weiß,Weiß,Weiß,MISMATCH (ALL)
wide,breit,,breit,Breit,MISMATCH (SOME)
width,Breite,Breite,Breite,Breite,CONSISTENT (ALL)
winter sport,Wintersport,Wintersport,Wintersport,Wintersport,CONSISTENT (ALL)
wireless network interface,drahtlose Netzwerkschnittstelle,Funk Netzwerkadapter,Funk Netzwerkadapter,Funk Netzwerkadapter,MISMATCH (ALL)
with errors,Mit Fehlern,Mit Fehlern,mit Fehlern,,MISMATCH (SOME)
with text,,,mit Text,Mit Text,MISMATCH (SOME)
with tuner name,,,mit Tuner Namen,Mit Tunernamen,MISMATCH (SOME)
with_errors,Mit_Fehlern,Mit_Fehlern,mit_Fehlern,,MISMATCH (SOME)
xp1000,,,xp1000,,SOLITARY
yellow,Gelb,gelb,Gelb,gelb,MISMATCH (ALL)
yes,Ja,Ja,Ja,ja,MISMATCH (ALL)
yes (keep feeds),Ja (Feeds behalten),Ja (Feeds behalten),Ja (Feeds behalten),ja (Feeds behalten),MISMATCH (ALL)
"yes, but not in multi selections",,,"Ja, aber nicht in der Mehrfachauswahl","Ja, aber nicht bei Mehrfachauswahl",MISMATCH (SOME)
zap,Umschalten,Umschalten,Umschalten,umschalten,MISMATCH (ALL)
zap and record,Umschalten und aufnehmen,Umschalten und Aufnehmen,Umschalten und aufnehmen,umschalten und aufnehmen,MISMATCH (ALL)
zapped,Umgeschaltet,Umgeschaltet,umgeschaltet,umgeschaltet,MISMATCH (ALL)
®,,,®,,SOLITARY
Routing request,Routinganfrage,Routinganfrage,,,CONSISTENT (SOME)
Put from standby to deep standby,,Schalte vom Standby in den Deep Standby-Modus,,,SOLITARY
"If the receiver in standby, then switch to deep standby?",,"Wenn der Receiver im Standby-Modus ist, in den Deep-Standby-Modus wechseln?",,,SOLITARY
Ignore unexpectedly wakeup and stay in standby,Unerwartetes Aufwachen ignorieren und im Standby bleiben,Unerwartetes Aufwachen ignorieren und im Standby bleiben,,,CONSISTENT (SOME)
This is a workaround for some devices there wakeup again after switching in standby. The wak up command's from other devices will ignored for few seconds.,Dies ist ein Workaround für einige Geräte die nach dem Umschalten in den Standby wieder geweckt werden. Damit wird das Aufwecken durch andere Geräte für einige Sekunden ignoriert.,Dies ist ein Workaround für einige Geräte die nach dem Umschalten in den Standby wieder geweckt werden. Damit wird das Aufwecken durch andere Geräte für einige Sekunden ignoriert.,,,CONSISTENT (SOME)
Check state from TV,,Überprüfung des TV Status,,,SOLITARY
"An attempt is made to capture the current TV status. If this is not possible due to incorrect or missing status messages, it may cause the receiver to respond unexpectedly.\nOn the other hand, tries to respond better to different operating conditions.","Es wird versucht den aktuellen TV Betriebszustand zu erfassen. Ist dies aufgrund falscher oder fehlender Statusmeldungen nicht möglich, kann der Receiver unerwartet reagieren.\nAndererseits wird versucht auf verschiedene Betriebszustände besser zu reagieren.","Es wird versucht den aktuellen TV Betriebszustand zu erfassen. Ist dies aufgrund falscher oder fehlender Statusmeldungen nicht möglich, kann der Receiver unerwartet reagieren.\nAndererseits wird versucht auf verschiedene Betriebszustände besser zu reagieren.",,,CONSISTENT (SOME)
Wait for timesync at startup,Warte beim Systemstart auf Zeitsynchronisation,Warte beim Systemstart auf Zeitsynchronisation,,,CONSISTENT (SOME)
"If the 'deep standby workaround' is enabled, it waits until the system time is synchronized. Depending on the requirement, the devices wake up will continuing after a maximum of 2 minutes.","Wenn der 'Deep-Standby Workaround' aktiviert ist wird gewartet, bis die Systemzeit synchronisiert wurde. Je nach Erfordernis wird das aufwecken der Geräte in maximal 2 Minuten fortgesetzt.",Wenn der 'Deep Standby Workaround' aktiviert ist wird gewartet bis die Systemzeit syncronisiert wurde. Je nach Erfordernis wird das aufwecken der Geräte in maximal 2 Minuten fortgesetzt.,,,MISMATCH (SOME)
TV was not in standby mode at startup,,TV war beim Start nicht im Standby,,,SOLITARY
Even if TV has another input active?,Auch wenn der TV einen anderen Eingang aktiviert hat?,Auch wenn der TV einen anderen Eingang aktiviert hat?,,,CONSISTENT (SOME)
Time delay for the repeated transmission,Zeitverzögerung für die wiederholte Übertragung,Zeitverzögerung für die wiederholte Übertragung,,,CONSISTENT (SOME)
Repeat the standby commands?,Auch die Standby-Kommandos wiederholen?,Auch die Standby-Kommandos wiederholen?,,,CONSISTENT (SOME)
Is not necessary in most cases.,Ist in den meisten Fällen nicht erforderlich.,Ist in den meisten Fällen nicht erforderlich.,,,CONSISTENT (SOME)
The time is multiplied by the current repeat counter.,Die Zeit wird mit dem aktuellen Wiederholungszähler multipliziert.,Die Zeit wird mit dem aktuellen Wiederholungszähler multipliziert.,,,CONSISTENT (SOME)
Advanced Settings,Erweiterte Einstellungen,Erweiterte Einstellungen,,,CONSISTENT (SOME)
Load Default Settings,Standardeinstellungen laden,Standardeinstellungen laden,,,CONSISTENT (SOME)
Even if a 'zap' recording timer starting?,Auch wenn ein 'Umschalten' Aufnahme Timer startet?,Auch wenn ein 'Umschalten' Aufnahme Timer startet?,,,CONSISTENT (SOME)
Even if a 'zap and record' recording timer starting?,Auch wenn ein 'Umschalten und Aufnehmen' Timer startet?,Auch wenn ein 'Umschalten und Aufnehmen' Timer startet?,,,CONSISTENT (SOME)
Even if a 'wakeup' power timer starting?,Auch wenn ein 'Aufwecken' PowerTimer startet?,Auch wenn ein 'Aufwecken' Power-Timer startet?,,,MISMATCH (SOME)
Try to send repeated commands if not all commands are executed.\n,"Versuchen Sie wiederholte Befehle zu senden, wenn nicht alle Kommandos ausgeführt werden.\n",Versuchen Sie wiederholte Befehle zu senden wenn nicht alle Kommandos ausgeführt werden.\n,,,MISMATCH (SOME)
Repeat the sent standby and wakeup commands,Sende wiederholende Aufwach- und Standby Kommandos,Sende wiederholende Aufwach- und Standby Kommandos,,,CONSISTENT (SOME)
Check power and input state from TV,Überprüfe den Betriebszustand vom TV,Überprüfe den Betriebszustand vom TV,,,CONSISTENT (SOME)
TV was already on powered,,TV war bereits eingeschaltet,,,SOLITARY
TV has another input active,,TV hat einen anderen Eingang aktiv,,,SOLITARY
Start a 'zap' recording timer,,Beim Start eines 'Umschalten' Timers,,,SOLITARY
Start a 'zap and record' recording timer,,Beim Start eines 'Umschalten und Aufnehmen' Timers,,,SOLITARY
Start a 'wakeup' power timer,,Beim Start eines 'Aufwecken' Power-Timers,,,SOLITARY
Try to send more messages if not all commands are executed.\n,,Versuchen Sie mehrere Mitteilungen zu senden wenn nicht alle Kommandos ausgeführt werden.\n,,,SOLITARY
"(e.g. TV wakeup, but not switched to correct input)","(z.B. TV aufwecken, aber es wird nicht auf den korrekten Eingang geschaltet)","(z.Bsp. TV aufwecken, aber es wird nicht auf den korrekten Eingang geschaltet)",,,MISMATCH (SOME)
"If the power state is reached, the repeated messages are stopped.",,"Ist der erwartete Betriebszustand erreicht, wird die Wiederholung der Mitteilungen gestoppt.",,,SOLITARY
Send repeated standby and wakeup messages,,Sende wiederholende Aufwach- und Standby Mitteilungen,,,SOLITARY
Check power state from TV,,Überprüfe den Betriebszustand vom TV,,,SOLITARY
Handle input from TV,TV-Eingänge verwalten,TV-Eingänge verwalten,,,CONSISTENT (SOME)
Try to slow down the send interval if not all commands are executed.,Versuchen Sie das Sendeintervall zu verlangsamen wenn nicht alle Kommandos ausgeführt werden.,Versuchen Sie das Sendeintervall zu verlangsamen wenn nicht alle Kommandos ausgeführt werden.,,,CONSISTENT (SOME)
Time delay until standby or deep standby,Zeitverzögerung bis zum Standby oder Deep-Standby,Zeitverzögerung bis zum Standby oder Deep-Standby,,,CONSISTENT (SOME)
'Handle standby from TV' has a higher priority as 'Handle input from TV','TV-Standby verwalten' besitzt eine höhere Priorität als 'TV-Eingänge verwalten','TV-Standby verwalten' besitzt eine höhere Priorität als 'TV-Eingänge verwalten',,,CONSISTENT (SOME)
%d times,%d mal,%d mal,,,CONSISTENT (SOME)
OFF,,Aus,,,SOLITARY
ON,,An,,,SOLITARY
BLINK,,Blinkend,,,SOLITARY
LED 0: Box is on,,LED 0: Box ist an,,,SOLITARY
LED 0: Box is on and recording,,LED 0: Box ist an und Aufnahme läuft,,,SOLITARY
LED 0: Box is standby,,LED 0: Box ist im Standby,,,SOLITARY
LED 0: Box is standby and recording,,LED 0: Box ist im Standby und Aufnahme läuft,,,SOLITARY
LED 1: Box is on,,LED 1: Box ist an,,,SOLITARY
LED 1: Box is on and recording,,LED 1: Box ist an und Aufnahme läuft,,,SOLITARY
LED 1: Box is standby,,LED 1: Box ist im Standby,,,SOLITARY
LED 1: Box is standby and recording,,LED 1: Box ist im Standby und Aufnahme läuft,,,SOLITARY
Config Menu...,,Konfiguration...,,,SOLITARY
Start Update every ,,Starte das Update alle ,,,SOLITARY
An automated refresh will start after this duration.,,Nach dieser Zeit werden die IPTV Listen automatisch geladen.,,,SOLITARY
An automated refresh will start at this time.,,Zu dieser Zeit werden die IPTV Listen automatisch geladen.,,,SOLITARY
